Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Omega Ratio,13,36,13,SIRI,MACD,true,false,1,216,1.0223689125416109,46.97674418604651,1.2860668901608632,0.6547361521941213,0.8352380668466495,4.646199261386136,0 days 23:59:59.999999999,0.019163226977069917,0.5855925639039504,1.1684740511231604,0.3834086220439626,0,7746,7747 days 00:00:00,1000.0,2879.4679123851247,187.94679123851247,-51.54594627586611,100.0,1176.6541706732162,31.35945010472166,3575 days 00:00:00,215,-2.8794679123848255,56.88571914653413,-15.184997618198375,3.9954295022947597,-2.3050009386845147,1 days 00:00:00,1 days 00:00:00,8.755104094406992,0.3371372826628062,0.16292201055477823,1.5147720207064757,29.94155530747981,1509.383128906718,4.644348176694388,0.3261538461538461,0.0,,,0.00018160559073617454,0.045764608865515984,1.8794679123851106,0.03500116758251881,0.16336880590706845,216,0,11219.404761904761,,,,
Mean Total Fees Paid,16,35,11,SIRI,MACD,true,false,1,212,1.0118692559126454,47.39336492890995,1.270764634595553,0.5488621641047762,0.6956186112144673,3.676314114883704,0 days 23:59:59.999999999,0.01880670182400815,0.5747482571649885,1.1467854376452362,0.315457572243024,0,7746,7747 days 00:00:00,1000.0,2379.531435831376,137.95314358313757,-51.54594627586611,100.0,923.3910998225127,26.25249887768853,3575 days 00:00:00,211,-2.379531435831268,56.88571914653413,-15.184997618198379,3.709598368691918,-2.298647930117874,1 days 00:00:00,1 days 00:00:00,6.549341077095757,0.3060921506435286,0.15880305380710988,1.4358250062664644,31.282132502620534,1867.3855666530935,4.404117086528871,0.32601880877742945,0.0,,,0.000149388273457192,0.03764584491121239,1.379531435831375,0.02860062802355201,0.14801680235390594,212,0,11219.404761904761,,,,
Mean Avg Losing Trade [%],16,35,11,SIRI,MACD,true,false,1,212,1.0118692559126454,47.39336492890995,1.270764634595553,0.5488621641047762,0.6956186112144673,3.676314114883704,0 days 23:59:59.999999999,0.01880670182400815,0.5747482571649885,1.1467854376452362,0.315457572243024,0,7746,7747 days 00:00:00,1000.0,2379.531435831376,137.95314358313757,-51.54594627586611,100.0,923.3910998225127,26.25249887768853,3575 days 00:00:00,211,-2.379531435831268,56.88571914653413,-15.184997618198379,3.709598368691918,-2.298647930117874,1 days 00:00:00,1 days 00:00:00,6.549341077095757,0.3060921506435286,0.15880305380710988,1.4358250062664644,31.282132502620534,1867.3855666530935,4.404117086528871,0.32601880877742945,0.0,,,0.000149388273457192,0.03764584491121239,1.379531435831375,0.02860062802355201,0.14801680235390594,212,0,11219.404761904761,,,,
Median Best Trade [%],11,35,16,SIRI,MACD,true,false,1,212,1.004396357930326,47.39336492890995,1.2540269775027166,0.519270931877289,0.6481673320922117,3.3877934348218344,0 days 23:59:59.999999999,0.01880670182400815,0.5747482571649885,1.1467854376452362,0.2984500630929113,0,7746,7747 days 00:00:00,1000.0,2230.8107210919206,123.08107210919208,-51.54594627586611,100.0,866.0103712533272,26.252498877688513,3575 days 00:00:00,211,-2.2308107210915296,56.88571914653412,-15.184997618198398,3.7095983686919185,-2.3548979301178727,1 days 00:00:00,1 days 00:00:00,5.843798728971642,0.28871330589851124,0.1467558585559521,1.402840062595331,30.96463075813656,1845.5197152354465,4.302942115076068,0.32601880877742945,0.0,,,0.0001413287020101806,0.03561483290656551,1.2308107210919204,0.026443494689363467,0.1484602793228566,212,0,11219.404761904761,,,,
Mean Sharpe Ratio,11,35,16,SIRI,MACD,true,false,1,212,1.004396357930326,47.39336492890995,1.2540269775027166,0.519270931877289,0.6481673320922117,3.3877934348218344,0 days 23:59:59.999999999,0.01880670182400815,0.5747482571649885,1.1467854376452362,0.2984500630929113,0,7746,7747 days 00:00:00,1000.0,2230.8107210919206,123.08107210919208,-51.54594627586611,100.0,866.0103712533272,26.252498877688513,3575 days 00:00:00,211,-2.2308107210915296,56.88571914653412,-15.184997618198398,3.7095983686919185,-2.3548979301178727,1 days 00:00:00,1 days 00:00:00,5.843798728971642,0.28871330589851124,0.1467558585559521,1.402840062595331,30.96463075813656,1845.5197152354465,4.302942115076068,0.32601880877742945,0.0,,,0.0001413287020101806,0.03561483290656551,1.2308107210919204,0.026443494689363467,0.1484602793228566,212,0,11219.404761904761,,,,
Mean Calmar Ratio,11,35,16,SIRI,MACD,true,false,1,212,1.004396357930326,47.39336492890995,1.2540269775027166,0.519270931877289,0.6481673320922117,3.3877934348218344,0 days 23:59:59.999999999,0.01880670182400815,0.5747482571649885,1.1467854376452362,0.2984500630929113,0,7746,7747 days 00:00:00,1000.0,2230.8107210919206,123.08107210919208,-51.54594627586611,100.0,866.0103712533272,26.252498877688513,3575 days 00:00:00,211,-2.2308107210915296,56.88571914653412,-15.184997618198398,3.7095983686919185,-2.3548979301178727,1 days 00:00:00,1 days 00:00:00,5.843798728971642,0.28871330589851124,0.1467558585559521,1.402840062595331,30.96463075813656,1845.5197152354465,4.302942115076068,0.32601880877742945,0.0,,,0.0001413287020101806,0.03561483290656551,1.2308107210919204,0.026443494689363467,0.1484602793228566,212,0,11219.404761904761,,,,
Median Sortino Ratio,11,35,16,SIRI,MACD,true,false,1,212,1.004396357930326,47.39336492890995,1.2540269775027166,0.519270931877289,0.6481673320922117,3.3877934348218344,0 days 23:59:59.999999999,0.01880670182400815,0.5747482571649885,1.1467854376452362,0.2984500630929113,0,7746,7747 days 00:00:00,1000.0,2230.8107210919206,123.08107210919208,-51.54594627586611,100.0,866.0103712533272,26.252498877688513,3575 days 00:00:00,211,-2.2308107210915296,56.88571914653412,-15.184997618198398,3.7095983686919185,-2.3548979301178727,1 days 00:00:00,1 days 00:00:00,5.843798728971642,0.28871330589851124,0.1467558585559521,1.402840062595331,30.96463075813656,1845.5197152354465,4.302942115076068,0.32601880877742945,0.0,,,0.0001413287020101806,0.03561483290656551,1.2308107210919204,0.026443494689363467,0.1484602793228566,212,0,11219.404761904761,,,,
Mean Profit Factor,15,35,17,SIRI,MACD,true,false,1,180,1.034329441705393,48.04469273743017,1.2827605232937052,0.5513294413913383,0.6043316141214198,2.9739582632922135,0 days 23:59:59.999999999,0.01595450059951402,0.48799380325329206,0.9732765298218437,0.26904535095007215,0,7746,7747 days 00:00:00,1000.0,2017.495465904624,101.7495465904624,-51.54594627586611,100.0,691.968267046055,29.557135263899003,1823 days 00:00:00,179,-2.0174954659044033,56.88571914653412,-19.923848108144885,3.7253307727454126,-2.383768563946838,1 days 00:00:00,1 days 00:00:00,5.6956031361482005,0.26319241203897614,0.11374856805722772,1.427469868455148,32.4648949904452,1975.7411389401104,4.266548829049271,0.33457249070631967,0.0,,,0.00012728275723122701,0.03207525482226921,1.0174954659046223,0.02309311699765626,0.14667054743338204,180,0,11219.404761904761,,,,
Median Omega Ratio,15,35,17,SIRI,MACD,true,false,1,180,1.034329441705393,48.04469273743017,1.2827605232937052,0.5513294413913383,0.6043316141214198,2.9739582632922135,0 days 23:59:59.999999999,0.01595450059951402,0.48799380325329206,0.9732765298218437,0.26904535095007215,0,7746,7747 days 00:00:00,1000.0,2017.495465904624,101.7495465904624,-51.54594627586611,100.0,691.968267046055,29.557135263899003,1823 days 00:00:00,179,-2.0174954659044033,56.88571914653412,-19.923848108144885,3.7253307727454126,-2.383768563946838,1 days 00:00:00,1 days 00:00:00,5.6956031361482005,0.26319241203897614,0.11374856805722772,1.427469868455148,32.4648949904452,1975.7411389401104,4.266548829049271,0.33457249070631967,0.0,,,0.00012728275723122701,0.03207525482226921,1.0174954659046223,0.02309311699765626,0.14667054743338204,180,0,11219.404761904761,,,,
Median Total Return [%],12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Most Max Drawdown [%],12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Most Worst Trade [%],12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Most Avg Losing Trade [%],12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Median Expectancy,12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Median Sharpe Ratio,12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Least Calmar Ratio,12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Mean Sortino Ratio,12,32,18,SIRI,MACD,true,false,1,191,0.9706899469977166,44.21052631578947,1.2388542730797372,0.4918811673941368,0.723281841127431,2.9722778339713716,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.25470376483577106,0,7746,7747 days 00:00:00,1000.0,2016.6292727096989,101.66292727096989,-51.54594627586611,100.0,841.8863440704761,37.698303489222425,3396 days 00:00:00,190,-2.0166292727094515,56.88571914653412,-12.495382661085843,3.5353630185975127,-1.9199346392198595,1 days 00:00:00,1 days 00:00:00,5.361294220960069,0.2716811341629761,0.08912842817630287,1.4399450969874854,41.06829747694984,2683.9946464306286,4.866021362233566,0.2959183673469388,0.0,,,0.00012053246769583962,0.030374181859351583,1.0166292727096957,0.02307882560468011,0.13455234438314456,191,0,11219.404761904761,,,,
Least Max Drawdown [%],16,33,16,SIRI,MACD,true,false,1,178,1.011789519035236,46.32768361581921,1.2789690696653544,0.5437728452012638,0.6251276031916896,2.9343515677611736,0 days 23:59:59.999999999,0.01577623802298314,0.482571649883811,0.9624322230828816,0.26240935907078805,0,7746,7747 days 00:00:00,1000.0,1997.0798199045485,99.70798199045484,-51.54594627586611,100.0,684.0015282537004,23.916782167449206,1946 days 00:00:00,177,-1.9970798199042292,56.88571914653412,-19.923848108144906,3.7512249700727516,-2.22476477837202,1 days 00:00:00,1 days 00:00:00,5.644502258330252,0.2624389310400104,0.13850369053142098,1.437243782599991,34.58973889796033,2152.1298710536707,4.495564854876709,0.3197026022304833,0.0,,,0.0001241326653135484,0.031281431659014196,0.9970798199045448,0.02275468800048741,0.14345131143468945,178,0,11219.404761904761,,,,
Median Total Fees Paid,12,36,18,SIRI,MACD,true,false,1,185,0.9964763020383641,46.19565217391305,1.2453990357155225,0.5149025116667403,0.5911919616927156,2.871858112261656,0 days 23:59:59.999999999,0.01640015704084123,0.5015491866769947,1.0003872966692486,0.25824893594439535,0,7746,7747 days 00:00:00,1000.0,1964.8669769068347,96.48669769068347,-51.54594627586611,100.0,736.5060369464876,27.918138921683184,3401 days 00:00:00,184,-1.9648669769067055,56.88571914653412,-19.9238481081449,3.6351179210628963,-2.164070314582485,1 days 00:00:00,1 days 00:00:00,5.254520890672495,0.25833967352193077,0.11581857228827074,1.424497531089197,33.933726047086616,2149.212360303578,4.6173368249098115,0.3085106382978724,0.0,,,0.00012218993631749257,0.030791863952008128,0.9648669769068305,0.022213829589632805,0.14344685621614867,185,0,11219.404761904761,,,,
Median Max Drawdown Duration,12,36,18,SIRI,MACD,true,false,1,185,0.9964763020383641,46.19565217391305,1.2453990357155225,0.5149025116667403,0.5911919616927156,2.871858112261656,0 days 23:59:59.999999999,0.01640015704084123,0.5015491866769947,1.0003872966692486,0.25824893594439535,0,7746,7747 days 00:00:00,1000.0,1964.8669769068347,96.48669769068347,-51.54594627586611,100.0,736.5060369464876,27.918138921683184,3401,184,-1.9648669769067055,56.88571914653412,-19.9238481081449,3.6351179210628963,-2.164070314582485,1 days 00:00:00,1 days 00:00:00,5.254520890672495,0.25833967352193077,0.11581857228827074,1.424497531089197,33.933726047086616,2149.212360303578,4.6173368249098115,0.3085106382978724,0.0,,,0.00012218993631749257,0.030791863952008128,0.9648669769068305,0.022213829589632805,0.14344685621614867,185,0,11219.404761904761,,,,
Mean Total Trades,11,36,18,SIRI,MACD,true,false,1,191,0.9653306211883267,44.21052631578947,1.2549730391414813,0.4588706011831918,0.6414359432256487,2.730638209667331,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.23761037714249708,0,7746,7747 days 00:00:00,1000.0,1892.0738417847335,89.20738417847335,-51.54594627586611,100.0,688.0579985549157,26.652284262029745,3396 days 00:00:00,190,-1.8920738417846223,56.88571914653413,-12.49538266108585,3.5123722231070102,-1.960885401096061,1 days 00:00:00,1 days 00:00:00,4.7050837664553455,0.2532885766334398,0.11443623060828703,1.4021693841556735,40.538413368844346,2677.081205139044,4.738365505077788,0.2959183673469388,0.0,,,0.00011243642073562336,0.02833397802537709,0.8920738417847338,0.020959328256138665,0.1346288422686185,191,0,11219.404761904761,,,,
Median Total Trades,11,36,18,SIRI,MACD,true,false,1,191,0.9653306211883267,44.21052631578947,1.2549730391414813,0.4588706011831918,0.6414359432256487,2.730638209667331,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.23761037714249708,0,7746,7747 days 00:00:00,1000.0,1892.0738417847335,89.20738417847335,-51.54594627586611,100.0,688.0579985549157,26.652284262029745,3396 days 00:00:00,190,-1.8920738417846223,56.88571914653413,-12.49538266108585,3.5123722231070102,-1.960885401096061,1 days 00:00:00,1 days 00:00:00,4.7050837664553455,0.2532885766334398,0.11443623060828703,1.4021693841556735,40.538413368844346,2677.081205139044,4.738365505077788,0.2959183673469388,0.0,,,0.00011243642073562336,0.02833397802537709,0.8920738417847338,0.020959328256138665,0.1346288422686185,191,0,11219.404761904761,,,,
Least Win Rate [%],11,36,18,SIRI,MACD,true,false,1,191,0.9653306211883267,44.21052631578947,1.2549730391414813,0.4588706011831918,0.6414359432256487,2.730638209667331,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.23761037714249708,0,7746,7747 days 00:00:00,1000.0,1892.0738417847335,89.20738417847335,-51.54594627586611,100.0,688.0579985549157,26.652284262029745,3396 days 00:00:00,190,-1.8920738417846223,56.88571914653413,-12.49538266108585,3.5123722231070102,-1.960885401096061,1 days 00:00:00,1 days 00:00:00,4.7050837664553455,0.2532885766334398,0.11443623060828703,1.4021693841556735,40.538413368844346,2677.081205139044,4.738365505077788,0.2959183673469388,0.0,,,0.00011243642073562336,0.02833397802537709,0.8920738417847338,0.020959328256138665,0.1346288422686185,191,0,11219.404761904761,,,,
Mean Best Trade [%],11,36,18,SIRI,MACD,true,false,1,191,0.9653306211883267,44.21052631578947,1.2549730391414813,0.4588706011831918,0.6414359432256487,2.730638209667331,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.23761037714249708,0,7746,7747 days 00:00:00,1000.0,1892.0738417847335,89.20738417847335,-51.54594627586611,100.0,688.0579985549157,26.652284262029745,3396 days 00:00:00,190,-1.8920738417846223,56.88571914653413,-12.49538266108585,3.5123722231070102,-1.960885401096061,1 days 00:00:00,1 days 00:00:00,4.7050837664553455,0.2532885766334398,0.11443623060828703,1.4021693841556735,40.538413368844346,2677.081205139044,4.738365505077788,0.2959183673469388,0.0,,,0.00011243642073562336,0.02833397802537709,0.8920738417847338,0.020959328256138665,0.1346288422686185,191,0,11219.404761904761,,,,
Least Avg Winning Trade [%],11,36,18,SIRI,MACD,true,false,1,191,0.9653306211883267,44.21052631578947,1.2549730391414813,0.4588706011831918,0.6414359432256487,2.730638209667331,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.23761037714249708,0,7746,7747 days 00:00:00,1000.0,1892.0738417847335,89.20738417847335,-51.54594627586611,100.0,688.0579985549157,26.652284262029745,3396 days 00:00:00,190,-1.8920738417846223,56.88571914653413,-12.49538266108585,3.5123722231070102,-1.960885401096061,1 days 00:00:00,1 days 00:00:00,4.7050837664553455,0.2532885766334398,0.11443623060828703,1.4021693841556735,40.538413368844346,2677.081205139044,4.738365505077788,0.2959183673469388,0.0,,,0.00011243642073562336,0.02833397802537709,0.8920738417847338,0.020959328256138665,0.1346288422686185,191,0,11219.404761904761,,,,
Mean Max Drawdown Duration,11,36,18,SIRI,MACD,true,false,1,191,0.9653306211883267,44.21052631578947,1.2549730391414813,0.4588706011831918,0.6414359432256487,2.730638209667331,0 days 23:59:59.999999999,0.01693494477043388,0.5178156467854377,1.032920216886135,0.23761037714249708,0,7746,7747 days 00:00:00,1000.0,1892.0738417847335,89.20738417847335,-51.54594627586611,100.0,688.0579985549157,26.652284262029745,3396,190,-1.8920738417846223,56.88571914653413,-12.49538266108585,3.5123722231070102,-1.960885401096061,1 days 00:00:00,1 days 00:00:00,4.7050837664553455,0.2532885766334398,0.11443623060828703,1.4021693841556735,40.538413368844346,2677.081205139044,4.738365505077788,0.2959183673469388,0.0,,,0.00011243642073562336,0.02833397802537709,0.8920738417847338,0.020959328256138665,0.1346288422686185,191,0,11219.404761904761,,,,
Mean Max Drawdown [%],16,35,16,SIRI,MACD,true,false,1,179,1.0238570376356495,47.752808988764045,1.2682406805889734,0.5148063700803209,0.5601295924644465,2.7136611493691514,0 days 23:59:59.999999999,0.01586536931124858,0.48528272656855154,0.9678543764523626,0.24982663892743692,0,7746,7747 days 00:00:00,1000.0,1883.3228554042125,88.33228554042125,-51.54594627586611,100.0,635.1116553102758,29.910079965403362,2011 days 00:00:00,178,-1.8833228554040033,56.88571914653412,-19.923848108144895,3.6956857078327396,-2.392448938618126,1 days 00:00:00,1 days 00:00:00,4.973068417188852,0.24503060703729557,0.1012194431078226,1.3956828038561981,32.68763383439297,1997.1349630853404,4.202730240825407,0.332089552238806,0.0,,,0.00011817918677188487,0.029781155066514988,0.8833228554042074,0.02080538244670005,0.14627407614094334,179,0,11219.404761904761,,,,
Median Max Drawdown [%],16,35,16,SIRI,MACD,true,false,1,179,1.0238570376356495,47.752808988764045,1.2682406805889734,0.5148063700803209,0.5601295924644465,2.7136611493691514,0 days 23:59:59.999999999,0.01586536931124858,0.48528272656855154,0.9678543764523626,0.24982663892743692,0,7746,7747 days 00:00:00,1000.0,1883.3228554042125,88.33228554042125,-51.54594627586611,100.0,635.1116553102758,29.910079965403362,2011 days 00:00:00,178,-1.8833228554040033,56.88571914653412,-19.923848108144895,3.6956857078327396,-2.392448938618126,1 days 00:00:00,1 days 00:00:00,4.973068417188852,0.24503060703729557,0.1012194431078226,1.3956828038561981,32.68763383439297,1997.1349630853404,4.202730240825407,0.332089552238806,0.0,,,0.00011817918677188487,0.029781155066514988,0.8833228554042074,0.02080538244670005,0.14627407614094334,179,0,11219.404761904761,,,,
Median Avg Winning Trade [%],15,33,17,SIRI,MACD,true,false,1,179,0.9905984503558851,45.50561797752809,1.2543706875167702,0.5069375898472619,0.5858625982631542,2.711743470199346,0 days 23:59:59.999999999,0.01586536931124858,0.48528272656855154,0.9678543764523626,0.24600805580116933,0,7746,7747 days 00:00:00,1000.0,1882.3343695296012,88.23343695296012,-51.54594627586611,100.0,657.0527728834398,25.164037249683556,3401 days 00:00:00,178,-1.882334369529417,56.88571914653412,-19.923848108144902,3.7394392884791747,-2.1923679523092843,1 days 00:00:00,1 days 00:00:00,4.967509572467023,0.24640955153421507,0.12020858229534716,1.4076677372050395,34.738406897207675,2165.522364496113,4.504536759056118,0.3125,0.0,,,0.00011637120577087232,0.029325543854259825,0.8823343695296004,0.020787949696142505,0.14323023304926405,179,0,11219.404761904761,,,,
Median Calmar Ratio,15,33,17,SIRI,MACD,true,false,1,179,0.9905984503558851,45.50561797752809,1.2543706875167702,0.5069375898472619,0.5858625982631542,2.711743470199346,0 days 23:59:59.999999999,0.01586536931124858,0.48528272656855154,0.9678543764523626,0.24600805580116933,0,7746,7747 days 00:00:00,1000.0,1882.3343695296012,88.23343695296012,-51.54594627586611,100.0,657.0527728834398,25.164037249683556,3401 days 00:00:00,178,-1.882334369529417,56.88571914653412,-19.923848108144902,3.7394392884791747,-2.1923679523092843,1 days 00:00:00,1 days 00:00:00,4.967509572467023,0.24640955153421507,0.12020858229534716,1.4076677372050395,34.738406897207675,2165.522364496113,4.504536759056118,0.3125,0.0,,,0.00011637120577087232,0.029325543854259825,0.8823343695296004,0.020787949696142505,0.14323023304926405,179,0,11219.404761904761,,,,
Least Total Fees Paid,16,33,17,SIRI,MACD,true,false,1,176,1.0183850044000844,47.42857142857143,1.2558016572628319,0.501899600556927,0.5544868970195587,2.60261664455604,0 days 23:59:59.999999999,0.015597975446452257,0.47714949651433003,0.9515879163439195,0.23948114170648105,0,7746,7747 days 00:00:00,1000.0,1826.0839146109445,82.60839146109444,-51.54594627586611,100.0,608.5869768605448,27.68804721490263,1343 days 00:00:00,175,-1.8260839146107628,56.88571914653412,-19.923848108144906,3.6657815815860944,-2.352472186675909,1 days 00:00:00,1 days 00:00:00,4.7309142772889,0.23738105004181057,0.10393555361430812,1.3898080610457313,33.84212686557259,2082.715626269701,4.21734859903532,0.3295454545454546,0.0,,,0.00011326966892351158,0.02854395656872492,0.8260839146109455,0.019781043835295664,0.14471524598112465,176,0,11219.404761904761,,,,
Least Total Trades,16,33,17,SIRI,MACD,true,false,1,176,1.0183850044000844,47.42857142857143,1.2558016572628319,0.501899600556927,0.5544868970195587,2.60261664455604,0 days 23:59:59.999999999,0.015597975446452257,0.47714949651433003,0.9515879163439195,0.23948114170648105,0,7746,7747 days 00:00:00,1000.0,1826.0839146109445,82.60839146109444,-51.54594627586611,100.0,608.5869768605448,27.68804721490263,1343 days 00:00:00,175,-1.8260839146107628,56.88571914653412,-19.923848108144906,3.6657815815860944,-2.352472186675909,1 days 00:00:00,1 days 00:00:00,4.7309142772889,0.23738105004181057,0.10393555361430812,1.3898080610457313,33.84212686557259,2082.715626269701,4.21734859903532,0.3295454545454546,0.0,,,0.00011326966892351158,0.02854395656872492,0.8260839146109455,0.019781043835295664,0.14471524598112465,176,0,11219.404761904761,,,,
