Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Avg Winning Trade Duration,2,11,17,TTD,MACD,true,false,1,169,0.9824176209525504,50.595238095238095,1.259896054894076,0.337304127976777,0.9306004627710772,-0.9733695904539094,0 days 23:59:59.999999999,0.05272229140722291,1.6131818181818183,3.216818181818182,0.5441328864498098,0,2200,2201 days 00:00:00,1000.0,1608.9604643174107,60.89604643174107,2286.7108493523233,100.0,436.30610993933425,21.390823254816713,710,168,-1.608960464317306,12.28326364714806,-9.152602681579971,2.7329911966141474,-2.1161103399048673,1,1 days 00:00:00,3.6343418141769366,0.5374144985817134,0.38363226621185115,1.3068067263206904,3.3505682998623865,57.428105272255124,3.6414389677250676,0.3588709677419355,-0.0009990009990009437,,,0.000257083037787286,0.06478492552239608,0.6089604643174138,0.05596150051190074,0.1450810689720777,169,0,3186.5079365079364,,,,
Most Avg Losing Trade Duration,2,11,17,TTD,MACD,true,false,1,169,0.9824176209525504,50.595238095238095,1.259896054894076,0.337304127976777,0.9306004627710772,-0.9733695904539094,0 days 23:59:59.999999999,0.05272229140722291,1.6131818181818183,3.216818181818182,0.5441328864498098,0,2200,2201 days 00:00:00,1000.0,1608.9604643174107,60.89604643174107,2286.7108493523233,100.0,436.30610993933425,21.390823254816713,710,168,-1.608960464317306,12.28326364714806,-9.152602681579971,2.7329911966141474,-2.1161103399048673,1,1,3.6343418141769366,0.5374144985817134,0.38363226621185115,1.3068067263206904,3.3505682998623865,57.428105272255124,3.6414389677250676,0.3588709677419355,-0.0009990009990009437,,,0.000257083037787286,0.06478492552239608,0.6089604643174138,0.05596150051190074,0.1450810689720777,169,0,3186.5079365079364,,,,
Least Avg Losing Trade Duration,2,11,17,TTD,MACD,true,false,1,169,0.9824176209525504,50.595238095238095,1.259896054894076,0.337304127976777,0.9306004627710772,-0.9733695904539094,0 days 23:59:59.999999999,0.05272229140722291,1.6131818181818183,3.216818181818182,0.5441328864498098,0,2200,2201 days 00:00:00,1000.0,1608.9604643174107,60.89604643174107,2286.7108493523233,100.0,436.30610993933425,21.390823254816713,710,168,-1.608960464317306,12.28326364714806,-9.152602681579971,2.7329911966141474,-2.1161103399048673,1,1,3.6343418141769366,0.5374144985817134,0.38363226621185115,1.3068067263206904,3.3505682998623865,57.428105272255124,3.6414389677250676,0.3588709677419355,-0.0009990009990009437,,,0.000257083037787286,0.06478492552239608,0.6089604643174138,0.05596150051190074,0.1450810689720777,169,0,3186.5079365079364,,,,
Mean Avg Losing Trade Duration,2,11,17,TTD,MACD,true,false,1,169,0.9824176209525504,50.595238095238095,1.259896054894076,0.337304127976777,0.9306004627710772,-0.9733695904539094,0 days 23:59:59.999999999,0.05272229140722291,1.6131818181818183,3.216818181818182,0.5441328864498098,0,2200,2201 days 00:00:00,1000.0,1608.9604643174107,60.89604643174107,2286.7108493523233,100.0,436.30610993933425,21.390823254816713,710,168,-1.608960464317306,12.28326364714806,-9.152602681579971,2.7329911966141474,-2.1161103399048673,1,1,3.6343418141769366,0.5374144985817134,0.38363226621185115,1.3068067263206904,3.3505682998623865,57.428105272255124,3.6414389677250676,0.3588709677419355,-0.0009990009990009437,,,0.000257083037787286,0.06478492552239608,0.6089604643174138,0.05596150051190074,0.1450810689720777,169,0,3186.5079365079364,,,,
Median Avg Losing Trade Duration,2,11,17,TTD,MACD,true,false,1,169,0.9824176209525504,50.595238095238095,1.259896054894076,0.337304127976777,0.9306004627710772,-0.9733695904539094,0 days 23:59:59.999999999,0.05272229140722291,1.6131818181818183,3.216818181818182,0.5441328864498098,0,2200,2201 days 00:00:00,1000.0,1608.9604643174107,60.89604643174107,2286.7108493523233,100.0,436.30610993933425,21.390823254816713,710,168,-1.608960464317306,12.28326364714806,-9.152602681579971,2.7329911966141474,-2.1161103399048673,1,1,3.6343418141769366,0.5374144985817134,0.38363226621185115,1.3068067263206904,3.3505682998623865,57.428105272255124,3.6414389677250676,0.3588709677419355,-0.0009990009990009437,,,0.000257083037787286,0.06478492552239608,0.6089604643174138,0.05596150051190074,0.1450810689720777,169,0,3186.5079365079364,,,,
Median Total Fees Paid,4,29,5,TTD,MACD,true,false,1,159,0.9799425751325199,50.0,1.2474128456628115,0.3632063805534118,0.9157789119867914,-0.9734033484390462,1 days 00:00:00,0.0495840597758406,1.5177272727272728,3.025909090909091,0.5512482293944737,0,2200,2201 days 00:00:00,1000.0,1608.188516808766,60.8188516808766,2286.7108493523233,100.0,425.03566081791286,23.239215043513028,476 days 00:00:00,158,-1.6081885168086956,12.28326364714806,-9.152602681579971,2.9813778068687404,-2.254965045761917,1 days 00:00:00,1 days 00:00:00,3.859472818516288,0.5219552940563318,0.35274853179812615,1.3075243466121265,3.55452120471721,56.32381788222309,3.6862734591233384,0.35470085470085466,-0.0009990009990009313,,,0.00026034753404508503,0.06560757857936143,0.6081885168087657,0.055903482445241126,0.151274896416937,159,0,3186.5079365079364,,,,
Most Total Trades,2,27,7,TTD,MACD,true,false,1,185,0.9446263355656711,48.91304347826087,1.2394262669613851,0.31153905856664976,0.8969115616297586,-0.9735649130431869,0 days 23:59:59.999999999,0.057743462017434626,1.7659090909090909,3.5222727272727274,0.5501496556961065,0,2200,2201 days 00:00:00,1000.0,1604.494001477166,60.449400147716595,2286.7108493523233,100.0,469.40517788745365,27.210688534289577,889 days 00:00:00,184,-1.6044940014769509,12.283263647148068,-9.152602681579971,2.8272839523418076,-2.0971528610053096,1 days 00:00:00,1 days 00:00:00,3.294013562383931,0.5174737362833717,0.2997476209580157,1.277210588829743,3.1831488645939685,50.286955626008115,3.6837442246247267,0.3467153284671533,-0.000999000999000959,,,0.00026007118716376676,0.06553793916526922,0.6044940014771643,0.05562546798166701,0.15242304384625702,185,0,3186.5079365079364,,,,
Least Calmar Ratio,5,24,7,TTD,MACD,true,false,1,134,0.984424598794566,48.87218045112782,1.2391763967546399,0.4410598460857993,0.934230087410674,-0.9741390628936792,0 days 23:59:59.999999999,0.04173848069738481,1.279090909090909,2.548636363636364,0.5641556394933814,0,2200,2201 days 00:00:00,1000.0,1591.3648545544165,59.13648545544166,2286.7108493523233,100.0,394.41137371740507,29.49858039378651,686 days 00:00:00,133,-1.5913648545542856,26.351506048059886,-11.665234543387536,3.3263443902930554,-2.3169327329358422,1 days 00:00:00,1 days 00:00:00,4.458317439165189,0.47149282987648916,0.271506980755931,1.3562757636552971,8.81010259243524,204.81031070580838,3.8919217565760684,0.3484848484848485,-0.0009990009990009173,,,0.00026612606153020454,0.06706376750561155,0.5913648545544146,0.05463288355975893,0.17118236285334001,134,0,3186.5079365079364,,,,
Mean Avg Winning Trade [%],5,33,6,TTD,MACD,true,false,1,139,0.9966861253648058,50.0,1.2580652307751257,0.41833287670788577,0.9210940136564326,-0.9744237655454918,1 days 00:00:00,0.04330759651307597,1.326818181818182,2.644090909090909,0.5550516668683266,0,2200,2201 days 00:00:00,1000.0,1584.8545281270267,58.485452812702675,2286.7108493523233,100.0,386.4146785302677,21.202866266517095,794 days 00:00:00,138,-1.5848545281269253,26.351506048059882,-11.665234543387545,3.087721624047355,-2.2510558706315833,1 days 00:00:00,1 days 00:00:00,4.249560743877918,0.47442210840008575,0.37427338023305146,1.3545604688672148,8.985279579356163,220.75009340009908,3.785347063683721,0.35784313725490197,-0.0009990009990009092,,,0.00026189833302850727,0.06599837992318383,0.5848545281270254,0.05413800029470961,0.16742276788195867,139,0,3186.5079365079364,,,,
Mean Avg Losing Trade [%],5,21,5,TTD,MACD,true,false,1,151,0.9926752750570004,50.66666666666667,1.2622259492966539,0.36659489255289324,0.8859504342469927,-0.9745123992854461,1 days 00:00:00,0.04707347447073475,1.4413636363636364,2.873181818181818,0.5283965474023747,0,2200,2201 days 00:00:00,1000.0,1582.827730779306,58.28277307793061,2286.7108493523233,100.0,392.8431574635566,20.908491418018002,570 days 00:00:00,150,-1.5828277307791723,12.283263647148072,-11.665234543387548,2.860979627920502,-2.1952056464733003,1 days 00:00:00,1 days 00:00:00,3.8960703900672335,0.5238504989322627,0.3784474627536486,1.3224403815275438,2.7139803184978937,68.26032443294714,3.716224869609046,0.3558558558558559,-0.0009990009990009361,,,0.00024945169830994457,0.06286182797410603,0.5828277307793048,0.05398356558260775,0.144419489590826,151,0,3186.5079365079364,,,,
Least Profit Factor,10,26,3,TTD,MACD,true,false,1,147,0.9766865964883799,49.31506849315068,1.2362852433647717,0.39501113059129467,0.8931503577373011,-0.9748875773369321,0 days 23:59:59.999999999,0.04581818181818182,1.4031818181818183,2.796818181818182,0.5542724364251486,0,2200,2201 days 00:00:00,1000.0,1574.2484935715836,57.42484935715836,2286.7108493523233,100.0,407.102405707165,22.19975476538152,794 days 00:00:00,146,-1.5742484935713037,26.351506048059882,-11.66523454338753,3.126036064061657,-2.2622023181906794,1 days 00:00:00,1 days 00:00:00,3.9439913840079086,0.4622289310414795,0.35205560024662463,1.3291444257597895,8.502302124255467,201.44303723285563,3.7950571103930826,0.3502304147465437,-0.0009990009990009264,,,0.00026163703035444915,0.06593253164932118,0.574248493571583,0.05332791282190552,0.17166777930599497,147,0,3186.5079365079364,,,,
Median Worst Trade [%],3,27,10,TTD,MACD,true,false,1,146,0.9809642316800047,49.6551724137931,1.2428607994288385,0.39214851926507577,0.8750458546291834,-0.9754753540286977,0 days 23:59:59.999999999,0.04550435865504359,1.3936363636363636,2.777727272727273,0.5465124363939646,0,2200,2201 days 00:00:00,1000.0,1560.807740191017,56.08077401910171,2286.7108493523233,100.0,380.75444150806595,20.502591253695332,915 days 00:00:00,145,-1.5608077401907394,26.351506048059896,-11.665234543387534,3.1403697348977384,-2.3184258304000163,1 days 00:00:00,1 days 00:00:00,3.87840377883591,0.4549128835219139,0.37372587316430284,1.3212434260263846,8.442138857633301,200.0210814526949,3.8051810669559867,0.34722222222222215,-0.0009990009990009116,,,0.0002579560232077305,0.06500491784834808,0.5608077401910194,0.052294338139214025,0.17197453309063312,146,0,3186.5079365079364,,,,
Least Expectancy,2,24,9,TTD,MACD,true,false,1,172,0.9563964224633978,49.707602339181285,1.2374301843316708,0.30450889013259874,0.8230601190622208,-0.9768745918237303,0 days 23:59:59.999999999,0.05366376089663761,1.6418181818181818,3.2740909090909094,0.49994823234497576,0,2200,2201 days 00:00:00,1000.0,1528.8112177237704,52.881121772377035,2286.7108493523233,100.0,399.90822694115786,18.981915878579827,855 days 00:00:00,171,-1.5288112177236144,12.283263647148058,-9.152602681579962,2.821865143944119,-2.1835757793322754,1 days 00:00:00,1 days 00:00:00,3.101403678020425,0.4804093660624643,0.3842168556452405,1.2644890149407233,3.1479482795353104,53.06047653898113,3.664144304657775,0.34509803921568627,-0.0009990009990009509,,,0.00023620264893165564,0.05952306753077722,0.5288112177237705,0.049801774537086896,0.14911454256044143,172,0,3186.5079365079364,,,,
Least Omega Ratio,2,24,9,TTD,MACD,true,false,1,172,0.9563964224633978,49.707602339181285,1.2374301843316708,0.30450889013259874,0.8230601190622208,-0.9768745918237303,0 days 23:59:59.999999999,0.05366376089663761,1.6418181818181818,3.2740909090909094,0.49994823234497576,0,2200,2201 days 00:00:00,1000.0,1528.8112177237704,52.881121772377035,2286.7108493523233,100.0,399.90822694115786,18.981915878579827,855 days 00:00:00,171,-1.5288112177236144,12.283263647148058,-9.152602681579962,2.821865143944119,-2.1835757793322754,1 days 00:00:00,1 days 00:00:00,3.101403678020425,0.4804093660624643,0.3842168556452405,1.2644890149407233,3.1479482795353104,53.06047653898113,3.664144304657775,0.34509803921568627,-0.0009990009990009509,,,0.00023620264893165564,0.05952306753077722,0.5288112177237705,0.049801774537086896,0.14911454256044143,172,0,3186.5079365079364,,,,
Least Total Fees Paid,6,11,13,TTD,MACD,true,false,1,120,0.9873543140799217,48.739495798319325,1.2432932236223522,0.44853101787043625,0.8871538404572569,-0.9771890297352369,0 days 23:59:59.999999999,0.037344956413449565,1.1454545454545455,2.2813636363636363,0.5137718931970452,0,2200,2201 days 00:00:00,1000.0,1521.620931886871,52.162093188687095,2286.7108493523233,100.0,343.6665814614875,24.54581266190162,686 days 00:00:00,119,-1.5216209318866731,26.351506048059896,-11.66523454338754,3.348641465547776,-2.3089510471342476,1 days 00:00:00,1 days 00:00:00,4.396155906039969,0.443269211417999,0.2937089316234091,1.3623989359069077,9.607972440665279,232.72299193307677,3.806066868565328,0.3579545454545455,-0.0009990009990009023,,,0.0002421044031738753,0.06101030959981657,0.5216209318868696,0.049235292444412826,0.16564633202117743,120,0,3186.5079365079364,,,,
Least Total Trades,6,11,13,TTD,MACD,true,false,1,120,0.9873543140799217,48.739495798319325,1.2432932236223522,0.44853101787043625,0.8871538404572569,-0.9771890297352369,0 days 23:59:59.999999999,0.037344956413449565,1.1454545454545455,2.2813636363636363,0.5137718931970452,0,2200,2201 days 00:00:00,1000.0,1521.620931886871,52.162093188687095,2286.7108493523233,100.0,343.6665814614875,24.54581266190162,686 days 00:00:00,119,-1.5216209318866731,26.351506048059896,-11.66523454338754,3.348641465547776,-2.3089510471342476,1 days 00:00:00,1 days 00:00:00,4.396155906039969,0.443269211417999,0.2937089316234091,1.3623989359069077,9.607972440665279,232.72299193307677,3.806066868565328,0.3579545454545455,-0.0009990009990009023,,,0.0002421044031738753,0.06101030959981657,0.5216209318868696,0.049235292444412826,0.16564633202117743,120,0,3186.5079365079364,,,,
Least Sharpe Ratio,6,11,13,TTD,MACD,true,false,1,120,0.9873543140799217,48.739495798319325,1.2432932236223522,0.44853101787043625,0.8871538404572569,-0.9771890297352369,0 days 23:59:59.999999999,0.037344956413449565,1.1454545454545455,2.2813636363636363,0.5137718931970452,0,2200,2201 days 00:00:00,1000.0,1521.620931886871,52.162093188687095,2286.7108493523233,100.0,343.6665814614875,24.54581266190162,686 days 00:00:00,119,-1.5216209318866731,26.351506048059896,-11.66523454338754,3.348641465547776,-2.3089510471342476,1 days 00:00:00,1 days 00:00:00,4.396155906039969,0.443269211417999,0.2937089316234091,1.3623989359069077,9.607972440665279,232.72299193307677,3.806066868565328,0.3579545454545455,-0.0009990009990009023,,,0.0002421044031738753,0.06101030959981657,0.5216209318868696,0.049235292444412826,0.16564633202117743,120,0,3186.5079365079364,,,,
Most Max Drawdown Duration,3,24,7,TTD,MACD,true,false,1,160,0.9753156437884898,50.314465408805034,1.2580106340492712,0.3195182020769718,0.826011582251562,-0.977384743755931,0 days 23:59:59.999999999,0.04989788293897883,1.5272727272727273,3.045,0.4879914358993751,0,2200,2201 days 00:00:00,1000.0,1517.1455181419558,51.71455181419557,2286.7108493523233,100.0,362.1909481014831,21.414630489176602,1340,159,-1.5171455181418878,12.283263647148072,-9.152602681579971,2.811754721169694,-2.204265614725785,1 days 00:00:00,1 days 00:00:00,3.2620293311955884,0.4814697839246909,0.3342092936310658,1.278021861844055,3.301468383892589,58.1274066473472,3.575418303968482,0.3574468085106383,-0.0009990009990009368,,,0.00023043788344489997,0.05807034662811479,0.517145518141956,0.048881501806225636,0.14515484734156672,160,0,3186.5079365079364,,,,
Least Total Return [%],4,11,11,TTD,MACD,true,false,1,147,0.9921682910706937,51.369863013698634,1.2403605077796955,0.341625267052619,0.8082776900653655,-0.9777302030065356,0 days 23:59:59.999999999,0.04581818181818182,1.4031818181818183,2.796818181818182,0.47936236335974314,0,2200,2201 days 00:00:00,1000.0,1509.2458639782917,50.92458639782919,2286.7108493523233,100.0,380.82272422901417,20.300347361784205,570 days 00:00:00,146,-1.5092458639780943,12.283263647148052,-11.665234543387545,2.7385984889783126,-2.1903886997702973,1 days 00:00:00,1 days 00:00:00,3.4983226701525414,0.48479315050294425,0.347986102057472,1.3050040495057253,2.6835331531115285,73.0918475471172,3.5971265467144975,0.3627906976744186,-0.0009990009990009092,,,0.00022622432668953943,0.05700853032576394,0.5092458639782931,0.048254756474345184,0.14152381649018062,147,0,3186.5079365079364,,,,
Least Sortino Ratio,4,11,11,TTD,MACD,true,false,1,147,0.9921682910706937,51.369863013698634,1.2403605077796955,0.341625267052619,0.8082776900653655,-0.9777302030065356,0 days 23:59:59.999999999,0.04581818181818182,1.4031818181818183,2.796818181818182,0.47936236335974314,0,2200,2201 days 00:00:00,1000.0,1509.2458639782917,50.92458639782919,2286.7108493523233,100.0,380.82272422901417,20.300347361784205,570 days 00:00:00,146,-1.5092458639780943,12.283263647148052,-11.665234543387545,2.7385984889783126,-2.1903886997702973,1 days 00:00:00,1 days 00:00:00,3.4983226701525414,0.48479315050294425,0.347986102057472,1.3050040495057253,2.6835331531115285,73.0918475471172,3.5971265467144975,0.3627906976744186,-0.0009990009990009092,,,0.00022622432668953943,0.05700853032576394,0.5092458639782931,0.048254756474345184,0.14152381649018062,147,0,3186.5079365079364,,,,
