Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Signal Conversion Rate,Total Period
Mean Profit Factor,MSTR_SPY,EMA,13,87,0,false,false,1,46,1.0751064725320012,40.0,1.6929936926670988,25.625781872439987,1.139045448752773,17.39006435686971,75 days 01:04:00,0.00460137635525547,0.14306872037914692,0.2830272511848341,3.6662478212051286,0,6752,6753 days 00:00:00,1000.0,92652.72044927698,9165.272044927699,498.38172760412124,100.0,3845.270768071307,87.23135326903744,2376 days 00:00:00,45,-1231.8289576747484,571.7520655737703,-36.21370143756974,78.34704613226558,-9.521727634110407,139 days 18:40:00,31 days 21:20:00,2064.101097932261,0.7189259761322749,0.31794381010365425,1.198706837470318,0.4784789205089877,45.75332056343589,1.286910838779957,0.32541707556427873,-0.03439696883708808,None,None,0.0011396997955160563,0.2872043484700462,91.6527204492768,0.18412282092787557,0.48078731102199845,3393,3392,0.9997052755673446,9779.682539682539
Median Win Rate [%],MSTR_SPY,EMA,14,83,0,false,false,1,47,1.0287972872061464,39.130434782608695,1.6687776010064745,24.98286718203415,1.1309069547431014,16.41460704818645,73 days 10:57:23.478260870,0.004703629163150036,0.14617890995260663,0.28924763033175355,3.6519682921605012,0,6752,6753 days 00:00:00,1000.0,87791.21946222069,8679.121946222069,498.38172760412124,100.0,3790.7888648060466,86.50857259712565,2376 days 00:00:00,46,-1167.194722818167,571.7520655737706,-36.21370143756973,78.5435753992918,-9.449016671917201,139 days 09:20:00,31 days 01:42:51.428571428,1912.139438805193,0.7138284172270163,0.31630510431134884,1.1969877687936512,0.4789490596645115,45.6755740609343,1.288730343710245,0.32515698587127156,-0.03452168038180594,None,None,0.0011320831578066426,0.2852849557672739,86.79121946222115,0.18174364223011374,0.480984630377852,3395,3394,0.9997054491899853,9779.682539682539
Mean Total Return [%],MSTR_SPY,EMA,27,40,0,false,false,1,61,1.0119692386346644,38.333333333333336,1.3583840621573715,20.411786189464163,1.0971966139179985,13.270565197331486,57 days 06:24:00,0.00613516847367396,0.18972156398104265,0.3763329383886256,3.8725559995117877,0,6752,6753 days 00:00:00,1000.0,72121.88936933313,7112.188936933313,498.38172760412124,100.0,5552.246817669255,90.03949744641024,2357 days 00:00:00,60,1912.0276630909211,565.0814533233269,-36.64491817733151,67.22672555257147,-8.68939233354849,109 days 13:33:54.782608696,24 days 18:09:43.783783784,1153.4976951040367,0.6948331415951017,0.28894931331032686,1.1894507367909097,0.43783288482534366,44.36837352397899,1.304972930651901,0.328023598820059,-0.03474846288713571,None,None,0.0011099402295506214,0.2797049378467566,71.12188936933346,0.17310536717611336,0.48446875178334653,3438,3437,0.9997091332169866,9779.682539682539
Least Total Return [%],MSTR_SPY,EMA,20,35,0,false,false,1,74,1.0096317327636386,38.35616438356164,1.3565758616166317,12.620154107178443,0.9024841343994287,2.9492357127828486,46 days 04:36:09.863013698,0.007464454976303318,0.23015402843601895,0.4571978672985782,2.9045793072504886,0,6752,6753 days 00:00:00,1000.0,20682.269172526096,1968.2269172526094,498.38172760412124,100.0,1784.1216036929882,87.13944254303942,2406 days 00:00:00,73,-73.31821742260217,448.2215532702592,-36.44110421357786,49.05621372664039,-10.051171878264546,83 days 08:34:17.142857143,23 days 01:36:00,270.6244847938177,0.5800165343118693,0.2041546951145058,1.1580791290154935,0.29914279227286117,44.638298645219294,1.3146342705305525,0.31560490940970193,-0.03458752080570386,None,None,0.0009301489613777101,0.23439753826718293,19.682269172526066,0.11967980746681262,0.4863611022854415,3386,3385,0.9997046662728883,9779.682539682539
Least Expectancy,MSTR_SPY,EMA,20,35,0,false,false,1,74,1.0096317327636386,38.35616438356164,1.3565758616166317,12.620154107178443,0.9024841343994287,2.9492357127828486,46 days 04:36:09.863013698,0.007464454976303318,0.23015402843601895,0.4571978672985782,2.9045793072504886,0,6752,6753 days 00:00:00,1000.0,20682.269172526096,1968.2269172526094,498.38172760412124,100.0,1784.1216036929882,87.13944254303942,2406 days 00:00:00,73,-73.31821742260217,448.2215532702592,-36.44110421357786,49.05621372664039,-10.051171878264546,83 days 08:34:17.142857143,23 days 01:36:00,270.6244847938177,0.5800165343118693,0.2041546951145058,1.1580791290154935,0.29914279227286117,44.638298645219294,1.3146342705305525,0.31560490940970193,-0.03458752080570386,None,None,0.0009301489613777101,0.23439753826718293,19.682269172526066,0.11967980746681262,0.4863611022854415,3386,3385,0.9997046662728883,9779.682539682539
Least Sharpe Ratio,MSTR_SPY,EMA,20,35,0,false,false,1,74,1.0096317327636386,38.35616438356164,1.3565758616166317,12.620154107178443,0.9024841343994287,2.9492357127828486,46 days 04:36:09.863013698,0.007464454976303318,0.23015402843601895,0.4571978672985782,2.9045793072504886,0,6752,6753 days 00:00:00,1000.0,20682.269172526096,1968.2269172526094,498.38172760412124,100.0,1784.1216036929882,87.13944254303942,2406 days 00:00:00,73,-73.31821742260217,448.2215532702592,-36.44110421357786,49.05621372664039,-10.051171878264546,83 days 08:34:17.142857143,23 days 01:36:00,270.6244847938177,0.5800165343118693,0.2041546951145058,1.1580791290154935,0.29914279227286117,44.638298645219294,1.3146342705305525,0.31560490940970193,-0.03458752080570386,None,None,0.0009301489613777101,0.23439753826718293,19.682269172526066,0.11967980746681262,0.4863611022854415,3386,3385,0.9997046662728883,9779.682539682539
Least Sortino Ratio,MSTR_SPY,EMA,20,35,0,false,false,1,74,1.0096317327636386,38.35616438356164,1.3565758616166317,12.620154107178443,0.9024841343994287,2.9492357127828486,46 days 04:36:09.863013698,0.007464454976303318,0.23015402843601895,0.4571978672985782,2.9045793072504886,0,6752,6753 days 00:00:00,1000.0,20682.269172526096,1968.2269172526094,498.38172760412124,100.0,1784.1216036929882,87.13944254303942,2406 days 00:00:00,73,-73.31821742260217,448.2215532702592,-36.44110421357786,49.05621372664039,-10.051171878264546,83 days 08:34:17.142857143,23 days 01:36:00,270.6244847938177,0.5800165343118693,0.2041546951145058,1.1580791290154935,0.29914279227286117,44.638298645219294,1.3146342705305525,0.31560490940970193,-0.03458752080570386,None,None,0.0009301489613777101,0.23439753826718293,19.682269172526066,0.11967980746681262,0.4863611022854415,3386,3385,0.9997046662728883,9779.682539682539
Mean Avg Winning Trade [%],MSTR_SPY,EMA,28,41,0,false,false,1,52,0.9869500080715814,39.21568627450981,1.4489967989739874,24.18500061416575,1.124417191916707,16.040432477810878,67 days 17:24:42.352941176,0.005214893202622866,0.1617298578199052,0.3203495260663507,3.911436710703347,0,6752,6753 days 00:00:00,1000.0,85926.40177412762,8492.64017741276,498.38172760412124,100.0,4969.166623129705,89.21349522345788,2376 days 00:00:00,51,2277.999905696546,574.6483184632451,-36.64491817733151,76.49163378386939,-9.561214334030149,118 days 10:48:00,35 days 00:00:00,1620.5568993810002,0.710972913346957,0.305059085593595,1.1942973371299883,0.45368296739297975,44.46336006978314,1.3032582748645682,0.3303782505910165,-0.03453578939698373,None,None,0.0011358787355210398,0.28624144135130203,84.92640177412726,0.18079720398296817,0.4845355167892122,3456,3455,0.9997106481481481,9779.682539682539
Mean Win Rate [%],MSTR_SPY,EMA,14,89,0,false,false,1,44,0.9703478582481272,39.53488372093023,1.6718409501326348,26.693461828025143,1.1141447443669388,14.8757321645755,78 days 11:43:15.348837210,0.004396870739466338,0.1368483412322275,0.2705864928909953,3.652955972911024,0,6752,6753 days 00:00:00,1000.0,80121.74823161452,7912.174823161452,498.38172760412124,100.0,3400.1575593038656,87.25320704811661,2380 days 00:00:00,43,-1065.228189012094,593.69681539899,-36.21370143756975,82.65177966858644,-9.894669067726468,145 days 05:38:49.411764708,34 days 20:18:27.692307692,1864.8134051308512,0.7053023559921053,0.3064112211320759,1.1946156132228247,0.4580809246540145,45.56175733665257,1.2766554806369241,0.32593756135872765,-0.03453578939698368,None,None,0.0011195455995920683,0.2821254910972012,79.1217482316145,0.17771925285790058,0.4814078362414041,3391,3390,0.9997051017398997,9779.682539682539
Median Worst Trade [%],MSTR_SPY,EMA,39,43,0,true,false,1,42,0.965901790485865,41.46341463414634,1.5760416034292148,26.53816690449058,1.1204915995373745,15.368627898534887,83 days 22:49:45.365853659,0.0041923651236772065,0.13062796208530805,0.2581457345971564,3.4666266602133726,0,6752,6753 days 00:00:00,1000.0,82578.25050580835,8157.825050580834,498.38172760412124,100.0,3465.1570299616897,89.5496495360831,2382 days 00:00:00,41,-82.5782505058014,467.58364892561997,-37.8922382283685,78.68961788851716,-10.402444209194908,146 days 22:35:17.647058824,39 days 08:00:00,1991.7275306418073,0.7066777966121313,0.3008654478663026,1.19388980493522,0.5078151090289235,44.325213204202946,1.277596873849277,0.3319526627218935,-0.03474846288713569,None,None,0.001131784691167675,0.2852097421742541,81.57825050580851,0.1790472065134434,0.4857234506100389,3443,3442,0.9997095556200988,9779.682539682539
Mean Max Drawdown [%],MSTR_SPY,EMA,22,58,0,false,false,1,48,0.9092111688301204,38.297872340425535,1.5202184059415034,24.739276759525545,1.121478559033575,15.2933500130392,72 days 19:54:53.617021276,0.004805881971044602,0.14928909952606637,0.29546800947867297,3.6933043503557097,0,6752,6753 days 00:00:00,1000.0,82203.07927957107,8120.3079279571075,498.38172760412124,100.0,4015.8742453545956,88.2363017208714,2378 days 00:00:00,47,4501.57396035592,571.7520655737704,-38.053609637626415,80.14131444990169,-9.648194910363102,132 days 18:40:00,35 days 14:53:47.586206896,1631.9469216854295,0.7065534912291562,0.30498961952380216,1.1936678402749892,0.49199065312829193,44.449192676176345,1.3072136071404024,0.3261979575805185,-0.03453578939698362,None,None,0.0011296655212505722,0.2846757113551442,81.20307927957113,0.17884687450174197,0.4848992693442475,3433,3432,0.9997087095834547,9779.682539682539
Mean Worst Trade [%],MSTR_SPY,EMA,41,58,0,false,false,1,34,0.8896888041185433,39.39393939393939,2.1258518850947,27.133230173486105,1.047104707455643,9.130875189084701,103 days 13:05:27.272727272,0.003374342660520678,0.10574644549763033,0.20838270142180096,2.8692426457152074,0,6752,6753 days 00:00:00,1000.0,51490.430788777616,5049.043078877761,498.38172760412124,100.0,1051.6340033095817,89.29429774328165,5236 days 00:00:00,33,2095.320233598766,331.78167210050884,-36.15142023117841,87.47124744423247,-12.086481052499035,183 days 20:18:27.692307692,51 days 08:24:00,1466.518501672086,0.6632182272962122,0.26589050723565094,1.181282242147007,0.4848919067686828,44.43272104516468,1.2610699847427116,0.32933070866141734,-0.03465692560892441,None,None,0.0010610198726309725,0.26737700790300506,50.490430788777395,0.15844672890292322,0.48519215181130687,3426,3425,0.9997081144191476,9779.682539682539
Most Avg Losing Trade Duration,MSTR_SPY,EMA,41,58,0,false,false,1,34,0.8896888041185433,39.39393939393939,2.1258518850947,27.133230173486105,1.047104707455643,9.130875189084701,103 days 13:05:27.272727272,0.003374342660520678,0.10574644549763033,0.20838270142180096,2.8692426457152074,0,6752,6753 days 00:00:00,1000.0,51490.430788777616,5049.043078877761,498.38172760412124,100.0,1051.6340033095817,89.29429774328165,5236 days 00:00:00,33,2095.320233598766,331.78167210050884,-36.15142023117841,87.47124744423247,-12.086481052499035,183 days 20:18:27.692307692,51 days 08:24:00,1466.518501672086,0.6632182272962122,0.26589050723565094,1.181282242147007,0.4848919067686828,44.43272104516468,1.2610699847427116,0.32933070866141734,-0.03465692560892441,None,None,0.0010610198726309725,0.26737700790300506,50.490430788777395,0.15844672890292322,0.48519215181130687,3426,3425,0.9997081144191476,9779.682539682539
Median Expectancy,MSTR_SPY,EMA,30,83,0,false,false,1,35,0.849390106899235,38.23529411764706,2.1111296448178223,26.41279935623764,1.0380496116497828,8.709658932272157,98 days 21:52:56.470588235,0.003476595468415244,0.10885663507109004,0.21460308056872038,2.875208460727883,0,6752,6753 days 00:00:00,1000.0,49391.16593112584,4839.116593112584,498.38172760412124,100.0,1193.6596366289884,88.37439490813661,2382 days 00:00:00,34,-1442.3379672967785,340.774894579124,-38.317428833729764,86.86394122235606,-11.009336084692805,184 days 20:18:27.692307692,45 days 17:08:34.285714286,1465.6912911300765,0.6599884863849482,0.26551155534673787,1.1812881651221219,0.4471617976740226,45.123077764379374,1.2629539327533676,0.32307993730407525,-0.034555405382724495,None,None,0.001050590550849019,0.2647488188139528,48.391165931125315,0.15664872515673478,0.482773956420496,3378,3377,0.9997039668442865,9779.682539682539
Median Total Return [%],MSTR_SPY,EMA,23,62,0,false,false,1,44,0.8435720372254037,39.53488372093023,1.509492114966082,25.68848103798205,1.0727547581846837,11.060382365320446,79 days 11:43:15.348837208,0.004396870739466338,0.1368483412322275,0.2705864928909953,3.5154260188233732,0,6752,6753 days 00:00:00,1000.0,61106.741987946814,6010.674198794682,498.38172760412124,100.0,2921.132991189787,89.59034399132206,2382 days 00:00:00,43,501.37560056144866,522.044149987725,-38.053609637626415,81.8323434639133,-11.020967471280693,141 days 08:28:14.117647058,39 days 00:55:23.076923077,1386.171311334544,0.6792606099640447,0.2778539648166558,1.1855642871751884,0.47187016721514347,44.513816306469344,1.2777433286421598,0.3290690808895887,-0.03483517058041968,None,None,0.0010853107333277953,0.27349830479860443,60.1067419879462,0.16587244532135825,0.484578755117252,3431,3430,0.9997085397843194,9779.682539682539
Median Sharpe Ratio,MSTR_SPY,EMA,23,62,0,false,false,1,44,0.8435720372254037,39.53488372093023,1.509492114966082,25.68848103798205,1.0727547581846837,11.060382365320446,79 days 11:43:15.348837208,0.004396870739466338,0.1368483412322275,0.2705864928909953,3.5154260188233732,0,6752,6753 days 00:00:00,1000.0,61106.741987946814,6010.674198794682,498.38172760412124,100.0,2921.132991189787,89.59034399132206,2382 days 00:00:00,43,501.37560056144866,522.044149987725,-38.053609637626415,81.8323434639133,-11.020967471280693,141 days 08:28:14.117647058,39 days 00:55:23.076923077,1386.171311334544,0.6792606099640447,0.2778539648166558,1.1855642871751884,0.47187016721514347,44.513816306469344,1.2777433286421598,0.3290690808895887,-0.03483517058041968,None,None,0.0010853107333277953,0.27349830479860443,60.1067419879462,0.16587244532135825,0.484578755117252,3431,3430,0.9997085397843194,9779.682539682539
Median Sortino Ratio,MSTR_SPY,EMA,23,62,0,false,false,1,44,0.8435720372254037,39.53488372093023,1.509492114966082,25.68848103798205,1.0727547581846837,11.060382365320446,79 days 11:43:15.348837208,0.004396870739466338,0.1368483412322275,0.2705864928909953,3.5154260188233732,0,6752,6753 days 00:00:00,1000.0,61106.741987946814,6010.674198794682,498.38172760412124,100.0,2921.132991189787,89.59034399132206,2382 days 00:00:00,43,501.37560056144866,522.044149987725,-38.053609637626415,81.8323434639133,-11.020967471280693,141 days 08:28:14.117647058,39 days 00:55:23.076923077,1386.171311334544,0.6792606099640447,0.2778539648166558,1.1855642871751884,0.47187016721514347,44.513816306469344,1.2777433286421598,0.3290690808895887,-0.03483517058041968,None,None,0.0010853107333277953,0.27349830479860443,60.1067419879462,0.16587244532135825,0.484578755117252,3431,3430,0.9997085397843194,9779.682539682539
Mean Sharpe Ratio,MSTR_SPY,EMA,38,42,0,true,false,1,43,0.8331848117479407,40.476190476190474,1.4461195036482972,25.254472450617282,1.079672835359416,11.62711117021107,81 days 20:34:17.142857142,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.3774864666628264,0,6752,6753 days 00:00:00,1000.0,63931.214796590895,6293.121479659089,498.38172760412124,100.0,3382.0008001652473,90.2808000575278,2383 days 00:00:00,42,-63.931214796582935,457.03087168334065,-38.05360963762641,78.36001024600534,-10.857293250246602,144 days 02:49:24.705882354,39 days 12:28:48,1499.8844288425594,0.683697996042838,0.2791117142991361,1.1871466303970644,0.4725470062452787,44.95704064527833,1.2726494531816157,0.3311649911295092,-0.03465692560892441,None,None,0.0010899132395398245,0.27465813636403574,62.931214796590794,0.16783997113405924,0.4834753358863299,3439,3438,0.9997092177958709,9779.682539682539
Mean Calmar Ratio,MSTR_SPY,EMA,25,53,0,false,false,1,48,0.8019361113569051,38.297872340425535,1.3824515551690557,24.17531979378948,1.087732358238069,12.130036529782592,73 days 02:02:33.191489362,0.004805881971044602,0.14928909952606637,0.29546800947867297,3.6091117227695197,0,6752,6753 days 00:00:00,1000.0,66437.70289218269,6543.770289218269,498.38172760412124,100.0,4072.3792314170555,88.81836197447804,2378 days 00:00:00,47,1761.3338601204669,502.36576948254356,-38.053609637626415,80.17880047432956,-10.58546131826989,132 days 20:00:00,36 days 00:00:00,1354.8163623843025,0.6869538523296654,0.28664047151114685,1.187823629887289,0.4861487868066641,44.62435844143883,1.2947063800271181,0.32776248525363744,-0.03453578939698372,None,None,0.001097484551102289,0.27656610687777683,65.43770289218266,0.16951712879928316,0.48452652244625155,3437,3436,0.9997090485888857,9779.682539682539
Median Avg Winning Trade [%],MSTR_SPY,EMA,20,70,0,false,false,1,43,0.8018141649533751,40.476190476190474,1.4562200268333885,24.903926741014438,1.0318147653828253,8.287112352370036,80 days 17:42:51.428571428,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.330605131388631,0,6752,6753 days 00:00:00,1000.0,47285.27098627753,4628.527098627753,498.38172760412124,100.0,2497.2366957877693,87.08624512523221,2382 days 00:00:00,42,-167.62530987963692,522.0441499877251,-37.8922382283685,77.70520304243239,-11.000941143949769,144 days 00:00:00,37 days 17:16:48,1106.0213403846951,0.6560643792627777,0.2661039416342277,1.179260694257596,0.4404154566238407,45.27526064513009,1.266534500150307,0.32645845609899826,-0.03465692560892444,None,None,0.001043120861875276,0.26286645719256957,46.285270986277546,0.1547695510961984,0.482208515203236,3405,3404,0.9997063142437592,9779.682539682539
Median Avg Losing Trade [%],MSTR_SPY,EMA,39,40,0,true,false,1,45,0.8005948298770321,38.63636363636363,1.427301999529501,25.13745829902409,1.1023376338229227,13.649024591571123,78 days 02:10:54.545454545,0.004499123547360904,0.1399585308056872,0.2768068720379147,3.5182017317206404,0,6752,6753 days 00:00:00,1000.0,74008.06183662474,7300.806183662473,498.38172760412124,100.0,4208.647887160245,90.2808000575278,2383 days 00:00:00,44,-74.00806183661916,457.03087168334076,-38.0536096376264,81.48679704358513,-10.341754984588412,139 days 05:38:49.411764708,39 days 14:13:20,1660.9561340559394,0.6970876009956982,0.2901260847644946,1.1909674530867564,0.47665484345628684,44.692961024536714,1.2826349957169436,0.3301162103604491,-0.03465692560892436,None,None,0.001112936841909653,0.2804600841612326,73.00806183662426,0.17423606434222805,0.4842056623217844,3437,3436,0.9997090485888857,9779.682539682539
Mean Expectancy,MSTR_SPY,EMA,30,44,0,false,false,1,48,0.7946127268175841,38.297872340425535,1.3476988330046766,23.887434828396927,1.1055919392903062,13.767784088050528,73 days 05:37:01.276595744,0.004805881971044602,0.14928909952606637,0.29546800947867297,3.5661336355189728,0,6752,6753 days 00:00:00,1000.0,74599.93746687273,7359.993746687273,498.38172760412124,100.0,5024.948143816572,89.74518302926565,2380 days 00:00:00,47,1977.7233423694124,502.3657694825437,-38.0536096376264,78.7040780803784,-10.13668856938468,134 days 12:00:00,35 days 04:57:55.862068965,1523.8768962660288,0.6976465594369153,0.29246314190052036,1.190800601328005,0.48706266964996237,44.554313414520735,1.2984717934241317,0.3285461341727326,-0.034521680381806016,None,None,0.001114961634257754,0.280970331832954,73.5999374668726,0.17458515989663104,0.48469793497916175,3444,3443,0.9997096399535423,9779.682539682539
Median Calmar Ratio,MSTR_SPY,EMA,36,42,0,true,false,1,47,0.7936093325438424,39.130434782608695,1.3457096845973204,23.66834866790082,1.0818098084172711,11.822540672356556,74 days 21:23:28.695652174,0.004703629163150036,0.14617890995260663,0.28924763033175355,3.459813408651971,0,6752,6753 days 00:00:00,1000.0,64905.1997256317,6390.51997256317,498.38172760412124,100.0,4423.22301819532,90.16166274720335,2382 days 00:00:00,46,-64.9051997256247,447.84292296492964,-38.053609637626415,76.82866490791498,-10.50614034353686,135 days 09:20:00,36 days 00:00:00,1390.6544548990714,0.684660485837047,0.28061580390970753,1.1868415587973289,0.4736553361018555,44.27047326762009,1.284506517124122,0.3303782505910165,-0.034656925608924416,None,None,0.0010958186664332232,0.27614630394117223,63.90519972563146,0.16849908664115998,0.48541158006460466,3446,3445,0.9997098084735926,9779.682539682539
Median Total Fees Paid,MSTR_SPY,EMA,38,43,0,true,false,1,43,0.7899209910038734,38.095238095238095,1.5293103916863051,25.298223647423175,1.0926999070496537,12.693090502097105,81 days 21:42:51.428571428,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.3833376708565055,0,6752,6753 days 00:00:00,1000.0,69243.86100674738,6824.386100674738,498.38172760412124,100.0,3241.4971622457833,90.2808000575278,2383 days 00:00:00,42,-69.24386100673291,457.03087168334065,-38.053609637626415,82.8710728021561,-10.131221986258629,147 days 12:00:00,41 days 12:55:23.076923077,1626.5024968512885,0.6908186118969466,0.2851080414333366,1.1892015120734034,0.4859072785839686,44.67570117062865,1.2762680513502078,0.3311649911295092,-0.03474846288713576,None,None,0.0011033855964884699,0.2780531703150944,68.24386100674681,0.17132400699176698,0.4844065236680827,3441,3440,0.999709386806161,9779.682539682539
Mean Omega Ratio,MSTR_SPY,EMA,38,44,0,true,false,1,43,0.7723269379104959,38.095238095238095,1.5095185353635483,24.902059303766418,1.0823696941347212,11.789478070256001,81 days 21:08:34.285714285,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.330355383782742,0,6752,6753 days 00:00:00,1000.0,64740.421758092074,6374.042175809208,498.38172760412124,100.0,3175.5460918428257,90.25552218104835,2383 days 00:00:00,42,-64.74042175808427,467.58364892561997,-37.892238228368505,81.67141412107145,-10.032928276113601,147 days 16:30:00,41 days 09:13:50.769230769,1519.1705280916703,0.68460434494225,0.2801332536141456,1.1872884832018447,0.4853003613255872,44.70429595830779,1.2735082421010273,0.3311649911295092,-0.03474846288713569,None,None,0.0010932787836935198,0.275506253490767,63.74042175809207,0.16838825006857294,0.4843262095124617,3440,3439,0.9997093023255814,9779.682539682539
Mean Sortino Ratio,MSTR_SPY,EMA,37,40,0,true,false,1,48,0.7719821798681176,38.297872340425535,1.3405333860206798,22.61420723944179,1.0798460404637629,11.724949737769439,73 days 05:37:01.276595745,0.004805881971044602,0.14928909952606637,0.29546800947867297,3.3760546352721157,0,6752,6753 days 00:00:00,1000.0,64418.824339851424,6341.882433985143,498.38172760412124,100.0,4588.226255701227,90.16166274720334,2382 days 00:00:00,47,-64.41882433984574,447.84292296492964,-38.0536096376264,75.26971150427553,-10.06851954562744,134 days 06:40:00,35 days 08:16:33.103448276,1350.707301365771,0.6838233224205277,0.2800509135735419,1.1868125181546318,0.4626618807449806,44.01144787358197,1.291928169074373,0.32880755608028334,-0.03465692560892443,None,None,0.0010967663289279386,0.2763851148898405,63.41882433985123,0.1681711456987589,0.4864261372100509,3443,3442,0.9997095556200988,9779.682539682539
Least Avg Losing Trade [%],MSTR_SPY,EMA,42,59,0,false,false,1,34,0.762457054888715,39.39393939393939,1.8879335257237018,27.041267166171227,1.0104473231724693,7.031846540221866,103 days 09:27:16.363636364,0.003374342660520678,0.10574644549763033,0.20838270142180096,2.8595178845743865,0,6752,6753 days 00:00:00,1000.0,41029.25554566958,4002.925554566958,498.38172760412124,100.0,1004.2554168272035,90.01440028211351,5236 days 00:00:00,33,2246.8285859344396,358.20060293118263,-34.42591137497897,88.6280846960054,-12.99016422822098,189 days 07:23:04.615384616,47 days 13:12:00,1144.9220290828832,0.642295439522499,0.24699169917419514,1.1749160048304506,0.4628107609522215,44.327309582937566,1.2558233943846446,0.3285461341727326,-0.03483517058041965,None,None,0.0010279445102897137,0.25904201659300785,40.02925554566956,0.14867034451640904,0.48537961823260095,3422,3421,0.9997077732320281,9779.682539682539
Mean Total Fees Paid,MSTR_SPY,EMA,39,41,0,true,false,1,43,0.7369139114060155,38.095238095238095,1.444964797765139,25.24158299342076,1.0788781042804343,11.557988419902456,81 days 19:59:59.999999999,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.3757626544814787,0,6752,6753 days 00:00:00,1000.0,63586.71963943534,6258.671963943534,498.38172760412124,100.0,3375.351701648945,90.2808000575278,2383 days 00:00:00,42,-63.5867196394247,457.03087168334065,-38.05360963762641,83.23471333300766,-10.446497215555791,147 days 07:30:00,41 days 12:55:23.076923077,1491.6739609303518,0.6831956931622662,0.27870678510902674,1.1870088745523,0.4726276092108386,44.95735913174953,1.2732596682958275,0.3309026409144659,-0.03465692560892441,None,None,0.001089110970651982,0.2744559646042995,62.58671963943501,0.16760452788147973,0.4834746586329359,3438,3437,0.9997091332169866,9779.682539682539
Mean Best Trade [%],MSTR_SPY,EMA,20,79,0,false,false,1,43,0.7180877877228863,38.095238095238095,1.546230427500203,22.694401253621198,0.9824630293215135,5.6906136909358,80 days 18:51:25.714285713,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.035107276661721,0,6752,6753 days 00:00:00,1000.0,34344.796100203705,3334.4796100203703,498.38172760412124,100.0,1636.4073016113127,87.70666040786779,2383 days 00:00:00,42,-1002.948654086591,471.3747127011746,-36.213701437569746,76.5775298209567,-10.46444709550834,150 days 06:00:00,38 days 00:55:23.076923077,817.8034465307212,0.6262114670859297,0.2401589389843173,1.1702222228339634,0.4344918067019027,44.93798543845289,1.2574787205076934,0.3267190569744597,-0.034936099159852296,None,None,0.0009977476416589473,0.25143240569805475,33.344796100203396,0.1410727548109092,0.4832216639315361,3408,3407,0.999706572769953,9779.682539682539
Median Max Drawdown [%],MSTR_SPY,EMA,23,65,0,false,false,1,43,0.6878862596517991,38.095238095238095,1.437618533645815,23.257049012826673,1.0122455182241108,7.2127952074258594,81 days 03:59:59.999999999,0.004294617931571772,0.13373815165876776,0.2643661137440758,3.1103547480128086,0,6752,6753 days 00:00:00,1000.0,41931.07063935747,4093.107063935747,498.38172760412124,100.0,2222.363237936067,88.49608254046923,2383 days 00:00:00,42,344.04085441405186,457.03087168334065,-37.892238228368505,78.67766765117356,-10.847947072309875,148 days 22:30:00,39 days 11:04:36.923076923,966.3578520224614,0.6445766147694543,0.2528533958461242,1.175219109660114,0.4352903212427166,44.48065147190603,1.2610220608142344,0.32880755608028334,-0.03516712796890588,None,None,0.0010296899235094296,0.25948186072437623,40.93107063935751,0.14960267426515328,0.48448308636470744,3422,3421,0.9997077732320281,9779.682539682539
Most Avg Winning Trade [%],MSTR_SPY,EMA,46,49,0,false,false,1,35,0.686916055206359,38.23529411764706,1.7029058908563688,27.545709840637482,1.040731825770704,8.677512696842236,100 days 21:10:35.294117646,0.003476595468415244,0.10885663507109004,0.21460308056872038,2.9985332838964083,0,6752,6753 days 00:00:00,1000.0,49230.95496763051,4823.095496763051,498.38172760412124,100.0,1461.7309889738494,90.12026107368123,2473 days 00:00:00,34,1305.1647509738978,347.7169775348664,-38.55726406025112,91.26249555826482,-11.898014651227049,183 days 16:36:55.384615384,49 days 14:51:25.714285714,1380.1703004899,0.6588059163433141,0.26012733789599857,1.1797068711141308,0.49898898033093864,44.128155460960095,1.2570416481239968,0.3306403940886699,-0.03486268051641449,None,None,0.0010563198421033484,0.2661926002100438,48.23095496763041,0.15650849958496083,0.4862780312013135,3432,3431,0.9997086247086248,9779.682539682539
