Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Median Avg Winning Trade [%],MSTY_MSTR,SMA,45,80,0,false,15,0.0,21.428571428571427,0.10243694708250481,0.0001,-4.4920872633543825,0.32936014930746493,1 days 19:51:25.714285714,0.11787504176411627,3.8414634146341466,7.426829268292683,0.0003841463414634147,0,1968,82 days 01:00:00,1000.0,493.0701911849619,-50.692980881503814,-75.58897794271515,100.0,21.82070465464973,57.27901308934522,67 days 18:00:00,14,1,9.69535247009702,2.7868702587928325,-14.960184353743028,2.1069102624285527,-6.8586359404383,1 days 06:20:00,1 days 23:32:43.636363636,-36.90179723465252,-4.147661838451255,-1.670717965799625,0.7077756094702536,-10.116752574253445,158.97268717231583,0.6906692503289783,0.20207570207570205,-0.00534437494461691,None,None,-0.00032983343376893003,-1.9948326074344889,-0.5069298088150386,-0.8860444575088315,0.578827664400846,118.76984126984127
Most Avg Losing Trade [%],MSTY_MSTR,SMA,2,3,0,false,388,0.0,34.62532299741602,0.4077745021487957,0.0001,-9.23045532368609,-0.0007015841314809317,0 days 02:42:19.534883719,3.2584029401937857,99.3658536585366,198.47560975609755,0.00993658536585366,0,1968,82 days 01:00:00,1000.0,243.57990029845382,-75.64200997015462,-75.58897794271515,100.0,382.1576380875655,75.94787151355136,81 days 21:00:00,387,1,1.2517223666161215,4.46887475255418,-10.914203095944115,0.7506505208216702,-0.9379513343762854,0 days 04:08:03.582089552,0 days 01:56:55.019762845,-1.957808325757527,-8.22522050073136,-1.3142340537814436,0.6314443230634643,-6.207288554501964,77.09034726267612,1.1193232701703053,0.35793103448275865,-0.007952258716982182,None,None,-0.0006855242345185561,-4.146050570368227,-0.7564200997015471,-0.9869382379667765,0.6066430235376742,118.76984126984127
Least Avg Losing Trade [%],MSTY_MSTR,SMA,55,69,0,false,17,0.0,31.25,0.1754434861154779,0.0001,-4.645315290450608,0.3124233627142944,1 days 15:41:14.999999999,0.13471433344470432,4.353658536585366,8.451219512195122,0.0004353658536585366,0,1968,82 days 01:00:00,1000.0,480.26784730284544,-51.97321526971545,-75.58897794271515,100.0,24.854355601327946,58.50209137278571,67 days 18:00:00,16,1,7.905318127842236,4.023407654939456,-17.36689085466777,2.56516163173116,-7.56067333207961,0 days 21:00:00,2 days 00:10:54.545454545,-32.97734192656231,-4.278616975300196,-1.6439128695684744,0.7084909953219791,-9.887025771201545,154.22746916812466,0.7105995994747231,0.20575627679118186,-0.00571805938579839,None,None,-0.00034277680759835146,-2.0731141323548297,-0.519732152697156,-0.8948905927271225,0.583130777749818,118.76984126984127
Mean Avg Losing Trade [%],MSTY_MSTR,SMA,19,85,0,false,13,-0.0,0.0,0.0,NaN,-4.116902732029492,0.42897438685048733,1 days 22:20:00,0.10103575008352823,3.329268292682927,6.402439024390244,NaN,0,1968,82 days 01:00:00,1000.0,568.3675752291609,-43.163242477083905,-75.58897794271515,100.0,18.578578967170806,46.8551705387984,76 days 18:00:00,12,1,12.51788604181229,-1.9211919207377173,-8.875573218823106,NaN,-4.766552035013694,NaT,1 days 22:20:00,-37.01252590105425,-3.78383148272006,-1.961414465391774,0.7253400589119119,-9.785778641678663,145.46505619455357,0.6704247232214204,0.19188861985472153,-0.004460102410190763,None,None,-0.00026451427915972315,-1.5997823603580057,-0.43163242477083963,-0.8236737802821819,0.5088330115955969,118.76984126984127
Median Avg Losing Trade [%],MSTY_MSTR,SMA,19,66,0,false,16,-0.0,0.0,0.0,NaN,-5.038698318582259,0.3235888009922134,1 days 21:36:00,0.1262946876044103,4.097560975609756,7.939024390243903,NaN,0,1968,82 days 01:00:00,1000.0,488.7076879799491,-51.12923120200509,-75.58897794271515,100.0,21.618534550249464,54.41880291683545,76 days 18:00:00,15,1,12.465645506864973,-1.8167783223812368,-9.005958702368257,NaN,-4.810054529138322,NaT,1 days 21:36:00,-34.917197168461065,-4.637394423004417,-1.761594896460747,0.7022052646213864,-9.05413402339632,125.76783582686423,0.6835791302812961,0.23680904522613067,-0.005146458354775746,None,None,-0.0003391061331740237,-2.0509138934364954,-0.5112923120200514,-0.8891130754250859,0.5322547593929462,118.76984126984127
Most Profit Factor,MSTY_MSTR,SMA,5,6,0,false,240,0.0,40.1673640167364,0.4955508920110672,0.0001,-5.828961980922567,0.19230106269263667,0 days 04:23:20.836820083,2.0122953558302705,61.463414634146346,122.67073170731707,0.006146341463414635,0,1968,82 days 01:00:00,1000.0,389.4686284351925,-61.05313715648075,-75.58897794271515,100.0,291.94899106075167,61.656738283002255,81 days 20:00:00,239,1,2.358241091763034,9.47342549640447,-15.421543690622928,0.9782933384364806,-1.2759385991826822,0 days 06:41:52.500000,0 days 02:50:20.979020979,-2.564391684755526,-5.257918635533636,-1.5974457190309856,0.7196196548016579,-8.464797131654732,128.76875858804917,0.9612248096628653,0.3915194346289753,-0.006839802980264302,None,None,-0.0004457618742466316,-2.695967815443628,-0.6105313715648069,-0.944780661903584,0.6170878617643502,118.76984126984127
Least Profit Factor,MSTY_MSTR,SMA,2,81,0,false,24,-0.0,0.0,0.0,NaN,-4.420960045495962,0.33342984040355084,1 days 01:02:36.521739130,0.19365185432676246,6.146341463414634,12.036585365853659,NaN,0,1968,82 days 01:00:00,1000.0,496.14642908991885,-50.38535709100811,-75.58897794271515,100.0,32.74619539969819,54.034260764917676,76 days 18:00:00,23,1,10.750669480243971,-0.15055876681558625,-15.380747085184057,NaN,-3.037888390981125,NaT,1 days 01:02:36.521739130,-22.374097408275006,-4.17534114485402,-1.7688101564014032,0.6703405050433903,-11.820666776703645,191.76748069073145,0.6513686039572562,0.19261053906723197,-0.0040924224936649805,None,None,-0.0003272793290963293,-1.9793853823745997,-0.5038535709100811,-0.883846514482873,0.5705379737351276,118.76984126984127
Mean Profit Factor,MSTY_MSTR,SMA,36,49,0,false,24,0.0,13.043478260869565,0.09571767461002713,0.0001,-5.576682173072924,0.26268164916958703,1 days 11:28:41.739130434,0.19365185432676246,6.146341463414634,12.036585365853659,0.0006146341463414634,0,1968,82 days 01:00:00,1000.0,442.6685944232081,-55.73314055767919,-75.58897794271515,100.0,30.318780994165405,58.91193531359359,78 days 02:00:00,23,1,12.455480227847715,5.275669298369071,-9.736158489864879,3.2887391651633964,-4.550260545833893,1 days 10:20:00,1 days 11:39:00,-24.773342861071285,-5.085130688735821,-1.6522408864963325,0.7108536251634272,-8.04359561565566,106.10256304464446,0.7124728817127746,0.2869281045751634,-0.005987370921338892,None,None,-0.00038733996783964545,-2.3426321254941755,-0.5573314055767915,-0.9181739008991299,0.5544318075636948,118.76984126984127
Median Profit Factor,MSTY_MSTR,SMA,8,37,0,false,28,0.0,14.814814814814813,0.049586610255148114,0.0001,-5.004110396552198,0.2422636742967501,1 days 10:26:39.999999999,0.22733043768793854,7.170731707317073,14.085365853658537,0.0007170731707317073,0,1968,82 days 01:00:00,1000.0,427.2348559002303,-57.276514409976976,-75.58897794271515,100.0,35.855595373452026,58.555701993421806,78 days 23:00:00,27,1,9.257470087304853,1.7675921864998265,-15.473597399598086,1.1790902551320004,-3.8600429025043894,2 days 02:30:00,1 days 07:39:07.826086956,-21.556393118039786,-4.654367829148262,-1.668935362381897,0.716994985926772,-9.470014616080585,137.17071708763189,0.6596912930944171,0.3523351648351648,-0.005787739532073257,None,None,-0.00039801044803651335,-2.4071671897248326,-0.5727651440997701,-0.9266243283505547,0.6224317173934609,118.76984126984127
Most Expectancy,MSTY_MSTR,SMA,2,3,0,false,388,0.0,34.62532299741602,0.4077745021487957,0.0001,-9.23045532368609,-0.0007015841314809317,0 days 02:42:19.534883719,3.2584029401937857,99.3658536585366,198.47560975609755,0.00993658536585366,0,1968,82 days 01:00:00,1000.0,243.57990029845382,-75.64200997015462,-75.58897794271515,100.0,382.1576380875655,75.94787151355136,81 days 21:00:00,387,1,1.2517223666161215,4.46887475255418,-10.914203095944115,0.7506505208216702,-0.9379513343762854,0 days 04:08:03.582089552,0 days 01:56:55.019762845,-1.957808325757527,-8.22522050073136,-1.3142340537814436,0.6314443230634643,-6.207288554501964,77.09034726267612,1.1193232701703053,0.35793103448275865,-0.007952258716982182,None,None,-0.0006855242345185561,-4.146050570368227,-0.7564200997015471,-0.9869382379667765,0.6066430235376742,118.76984126984127
Least Expectancy,MSTY_MSTR,SMA,45,89,0,false,12,-0.0,0.0,0.0,NaN,-4.695954389425819,0.28542584096605644,2 days 03:05:27.272727272,0.09261610424323422,3.073170731707317,5.890243902439025,NaN,0,1968,82 days 01:00:00,1000.0,459.8606965434901,-54.013930345650984,-75.58897794271515,100.0,16.04249174150449,57.10698423232136,73 days 14:00:00,11,1,8.197781807544573,-3.7819054251032624,-15.421543690622899,NaN,-6.914252518698671,NaT,2 days 03:05:27.272727272,-49.84882593309587,-4.38217140012625,-1.6958471674403435,0.6729173650492456,-10.534546403317272,160.21996335165701,0.6550917394850266,0.1811637672465507,-0.004828484918820412,None,None,-0.00036266548178120567,-2.1934008338127318,-0.540139303456509,-0.9080144599078117,0.6023859112488542,118.76984126984127
Mean Expectancy,MSTY_MSTR,SMA,60,82,0,false,14,0.0,23.076923076923077,0.1475398928728039,0.0001,-3.236773994639313,0.5472266999860619,1 days 21:46:09.230769230,0.10945539592382225,3.5853658536585367,6.914634146341464,0.0003585365853658537,0,1968,82 days 01:00:00,1000.0,657.7532901219608,-34.22467098780392,-75.58897794271515,100.0,22.592137947354413,43.70961774859906,67 days 18:00:00,13,1,19.055788802810184,3.597861877567082,-11.428028262476388,2.257691276903639,-4.974562135672553,1 days 07:40:00,2 days 02:00:00,-27.79249989852684,-2.887416081198583,-1.93301841888857,0.800128779205246,-8.482450539481874,125.14866726683431,0.7823481396673513,0.19044740024183798,-0.00503809031768575,None,None,-0.0001925313266175798,-1.1644294633831225,-0.3422467098780393,-0.7238401175181073,0.4853443482684947,118.76984126984127
Median Expectancy,MSTY_MSTR,SMA,21,45,0,false,22,-0.0,4.761904761904762,0.043219378241686084,0.0001,-5.932859205752856,0.2212671023350324,1 days 15:48:34.285714285,0.17681256264617443,5.634146341463415,11.012195121951219,0.0005634146341463416,0,1968,82 days 01:00:00,1000.0,411.36376175136115,-58.863623824863886,-75.58897794271515,100.0,28.012623762922015,60.320595273102064,78 days 19:00:00,21,1,9.327080144225079,3.340853050770919,-9.303091630137459,3.340853050770919,-4.580052976864487,2 days 05:00:00,1 days 15:09:00,-28.47444373299353,-5.508785889597806,-1.6259488602615446,0.6801030095126033,-8.422946900307897,106.42316662611628,0.6681974863701512,0.30224867724867727,-0.005613781195209394,None,None,-0.0004239611843987364,-2.5641172432435577,-0.5886362382486376,-0.9346789983091974,0.5601807080129279,118.76984126984127
Most Sharpe Ratio,MSTY_MSTR,SMA,71,79,0,false,19,0.0,33.33333333333333,0.39824599943805644,0.0001,-1.7676131884366186,0.7216923432817771,1 days 09:03:19.999999999,0.15155362512529236,4.865853658536586,9.475609756097562,0.0004865853658536586,0,1968,82 days 01:00:00,1000.0,789.6300867503752,-21.036991324962482,-75.58897794271515,100.0,34.42541829102023,37.523012090986995,67 days 18:00:00,18,1,8.95925007624487,9.310086230254992,-8.766618408052018,2.416972379789982,-3.1458574658540317,0 days 19:30:00,1 days 15:50:00,-12.184953518103843,-1.5574478165520103,-1.733184466769585,0.8845798622459896,-8.851389751538417,139.09725945749634,0.8456360947257261,0.19261053906723197,-0.004764717809620225,None,None,-0.00010087332309053867,-0.6100818580515779,-0.21036991324962673,-0.5159105947639484,0.47143385609280225,118.76984126984127
Least Sharpe Ratio,MSTY_MSTR,SMA,3,4,0,false,322,0.0,33.95638629283489,0.37931963745648406,0.0001,-9.219341094229799,-0.08316728912122648,0 days 03:17:00.560747662,2.7027063147343804,82.46341463414635,164.6707317073171,0.008246341463414636,0,1968,82 days 01:00:00,1000.0,181.2449167434504,-81.87550832565495,-75.58897794271515,100.0,291.72506105817547,82.09342756193932,81 days 22:00:00,321,1,0.5767214271369028,8.188375782978422,-15.30844764711789,0.9323781082800221,-1.2494008462377537,0 days 05:15:57.798165137,0 days 02:15:50.943396226,-2.552435528609616,-8.534884751786697,-1.2175137264071607,0.5808518535163445,-7.740104204080758,97.68182017447258,0.91075839974071,0.37499999999999994,-0.00754949143595996,None,None,-0.000824085408887165,-4.984068552949574,-0.8187550832565484,-0.9947315610061653,0.7028012218591999,118.76984126984127
Mean Sharpe Ratio,MSTY_MSTR,SMA,14,26,0,false,40,0.0,28.205128205128204,0.19130773662973102,0.0001,-4.962282838859882,0.27665765295481337,1 days 01:13:50.769230768,0.32836618777146676,10.24390243902439,20.23170731707317,0.001024390243902439,0,1968,82 days 01:00:00,1000.0,453.2329128416959,-54.676708715830415,-75.58897794271515,100.0,55.43849204719117,57.26654039683492,73 days 14:00:00,39,1,8.079630538990216,3.494486501942758,-15.840867423623383,1.6617123338070274,-3.418873695392742,1 days 12:10:54.545454545,0 days 20:55:42.857142857,-14.226838915315236,-4.589777372805861,-1.6945683651439447,0.734833584170965,-9.596097571452153,148.15433458567864,0.7018690869371282,0.37308228730822873,-0.005887841022094451,None,None,-0.00037158958077086073,-2.2473737845021655,-0.5467670871583042,-0.9120261671518292,0.5892910589408291,118.76984126984127
Median Sharpe Ratio,MSTY_MSTR,SMA,33,44,0,false,27,0.0,30.76923076923077,0.23426182323331973,0.0001,-5.16609773298356,0.28472324574809127,1 days 08:13:50.769230767,0.2189107918476445,6.914634146341464,13.573170731707318,0.0006914634146341464,0,1968,82 days 01:00:00,1000.0,459.3296119991559,-54.06703880008441,-75.58897794271515,100.0,39.13908084707671,59.33806716842338,76 days 18:00:00,26,1,10.87299879022413,5.582362405919703,-9.872513618726622,2.5623508855389905,-5.385376405354629,1 days 04:30:00,1 days 09:53:19.999999999,-21.213207184271855,-4.689835202543264,-1.6323567942231123,0.7301066417657783,-7.731936120051982,98.81842320686705,0.7142001789822106,0.3039735099337748,-0.005898187167399801,None,None,-0.00036711348154524326,-2.220302336385631,-0.5406703880008449,-0.9083403741848465,0.569771465322031,118.76984126984127
Most Calmar Ratio,MSTY_MSTR,SMA,3,4,0,false,322,0.0,33.95638629283489,0.37931963745648406,0.0001,-9.219341094229799,-0.08316728912122648,0 days 03:17:00.560747662,2.7027063147343804,82.46341463414635,164.6707317073171,0.008246341463414636,0,1968,82 days 01:00:00,1000.0,181.2449167434504,-81.87550832565495,-75.58897794271515,100.0,291.72506105817547,82.09342756193932,81 days 22:00:00,321,1,0.5767214271369028,8.188375782978422,-15.30844764711789,0.9323781082800221,-1.2494008462377537,0 days 05:15:57.798165137,0 days 02:15:50.943396226,-2.552435528609616,-8.534884751786697,-1.2175137264071607,0.5808518535163445,-7.740104204080758,97.68182017447258,0.91075839974071,0.37499999999999994,-0.00754949143595996,None,None,-0.000824085408887165,-4.984068552949574,-0.8187550832565484,-0.9947315610061653,0.7028012218591999,118.76984126984127
Least Calmar Ratio,MSTY_MSTR,SMA,86,89,0,false,20,0.0,45.0,0.3109801950550889,0.0001,-1.7976119140412772,0.6953754776140444,1 days 03:36:00,0.1683929168058804,5.121951219512195,10.24390243902439,0.0005121951219512195,0,1968,82 days 01:00:00,1000.0,769.7374369655786,-23.026256303442143,-75.58897794271515,100.0,34.793763774313355,30.734079811711823,73 days 14:00:00,20,0,0.0,4.467157741848393,-6.900768082451247,1.3394884965398839,-3.377268971374836,0 days 18:33:20,1 days 11:00:00,-11.513128151721077,-1.6457007241807553,-2.238116977407878,0.8614535456168116,-10.782006374531768,167.985226327373,0.7229561910160374,0.1875753920386007,-0.003468959402294592,None,None,-0.00011172796729453625,-0.6757307461973553,-0.2302625630344215,-0.5524012884129555,0.4941615853871528,118.76984126984127
Mean Calmar Ratio,MSTY_MSTR,SMA,20,54,0,false,20,-0.0,5.263157894736842,0.04574611274176244,0.0001,-5.065628213589568,0.30143062987356256,1 days 16:25:15.789473683,0.15997327096558636,5.121951219512195,9.987804878048781,0.0005121951219512195,0,1968,82 days 01:00:00,1000.0,471.95855290056306,-52.80414470994369,-75.58897794271515,100.0,28.022414900911297,56.56353915489674,76 days 18:00:00,19,1,11.688739830632926,2.924820244943188,-9.00595870236825,2.924820244943188,-4.342243197753346,2 days 04:00:00,1 days 15:46:40,-28.406851943687894,-4.668586665716501,-1.7053087924035366,0.7121346497903434,-8.555224974454449,111.60874148558601,0.6903003326977152,0.2744336569579288,-0.005264133659605057,None,None,-0.00035486303471886387,-2.146211633979689,-0.5280414470994376,-0.9003769455931705,0.553265107037961,118.76984126984127
Median Calmar Ratio,MSTY_MSTR,SMA,2,68,0,false,32,-0.0,6.451612903225806,0.010921184839383076,0.0001,-5.078114071280912,0.2535789521584916,0 days 21:32:54.193548386,0.2610090210491146,8.195121951219512,16.134146341463413,0.0008195121951219513,0,1968,82 days 01:00:00,1000.0,435.787958787299,-56.42120412127011,-75.58897794271515,100.0,42.609218717475464,57.97851422364778,76 days 18:00:00,31,1,12.82549146716957,1.027766170986072,-15.380747085184035,0.5637693376619226,-2.911767457887015,2 days 00:30:00,0 days 19:41:22.758620689,-18.614113957415178,-4.784934209429663,-1.6819335330669103,0.657227342584359,-10.852932222868045,166.00641234297083,0.6626440514518118,0.226791277258567,-0.004382176766807064,None,None,-0.00039076699292709815,-2.3633587732230894,-0.5642120412127014,-0.9220180315130848,0.5944288049459897,118.76984126984127
Most Omega Ratio,MSTY_MSTR,SMA,71,79,0,false,19,0.0,33.33333333333333,0.39824599943805644,0.0001,-1.7676131884366186,0.7216923432817771,1 days 09:03:19.999999999,0.15155362512529236,4.865853658536586,9.475609756097562,0.0004865853658536586,0,1968,82 days 01:00:00,1000.0,789.6300867503752,-21.036991324962482,-75.58897794271515,100.0,34.42541829102023,37.523012090986995,67 days 18:00:00,18,1,8.95925007624487,9.310086230254992,-8.766618408052018,2.416972379789982,-3.1458574658540317,0 days 19:30:00,1 days 15:50:00,-12.184953518103843,-1.5574478165520103,-1.733184466769585,0.8845798622459896,-8.851389751538417,139.09725945749634,0.8456360947257261,0.19261053906723197,-0.004764717809620225,None,None,-0.00010087332309053867,-0.6100818580515779,-0.21036991324962673,-0.5159105947639484,0.47143385609280225,118.76984126984127
Least Omega Ratio,MSTY_MSTR,SMA,3,4,0,false,322,0.0,33.95638629283489,0.37931963745648406,0.0001,-9.219341094229799,-0.08316728912122648,0 days 03:17:00.560747662,2.7027063147343804,82.46341463414635,164.6707317073171,0.008246341463414636,0,1968,82 days 01:00:00,1000.0,181.2449167434504,-81.87550832565495,-75.58897794271515,100.0,291.72506105817547,82.09342756193932,81 days 22:00:00,321,1,0.5767214271369028,8.188375782978422,-15.30844764711789,0.9323781082800221,-1.2494008462377537,0 days 05:15:57.798165137,0 days 02:15:50.943396226,-2.552435528609616,-8.534884751786697,-1.2175137264071607,0.5808518535163445,-7.740104204080758,97.68182017447258,0.91075839974071,0.37499999999999994,-0.00754949143595996,None,None,-0.000824085408887165,-4.984068552949574,-0.8187550832565484,-0.9947315610061653,0.7028012218591999,118.76984126984127
Mean Omega Ratio,MSTY_MSTR,SMA,23,86,0,false,13,-0.0,0.0,0.0,NaN,-4.474784382791288,0.39549519865635296,1 days 22:00:00,0.10103575008352823,3.329268292682927,6.402439024390244,NaN,0,1968,82 days 01:00:00,1000.0,543.0609990496966,-45.69390009503034,-75.58897794271515,100.0,17.706111234870768,47.61731786741386,76 days 18:00:00,12,1,15.061100659542262,-3.505340114220286,-9.312719420876094,NaN,-5.172374729250592,NaT,1 days 22:00:00,-39.33334180082047,-4.1381971969189175,-1.961212990789689,0.7039678573484865,-9.987904251724618,147.98662221735535,0.6609601747452034,0.1875753920386007,-0.004528577571022239,None,None,-0.00028784647859975783,-1.7408955025713353,-0.45693900095030304,-0.8466942782553013,0.5062997150607261,118.76984126984127
Median Omega Ratio,MSTY_MSTR,SMA,7,42,0,false,28,0.0,14.814814814814813,0.06012118852645855,0.0001,-5.189051797375746,0.2282077306800655,1 days 07:35:33.333333332,0.22733043768793854,7.170731707317073,14.085365853658537,0.0007170731707317073,0,1968,82 days 01:00:00,1000.0,416.61011178017407,-58.338988821982596,-75.58897794271515,100.0,36.02908694029039,59.81454183454452,78 days 23:00:00,27,1,12.141847564300122,2.388075018493735,-15.473597399598077,1.3659351168083271,-4.0330031989704205,2 days 05:45:00,1 days 03:44:20.869565217,-22.056730954967623,-4.837714302579598,-1.637841468218397,0.6977540564434702,-9.641333346607537,140.5794824022582,0.6614126993370385,0.32236400268636667,-0.005387623566567143,None,None,-0.00041118171524297297,-2.4868270137895006,-0.5833898882198258,-0.9320861596959074,0.6186592649309183,118.76984126984127
Most Sortino Ratio,MSTY_MSTR,SMA,71,79,0,false,19,0.0,33.33333333333333,0.39824599943805644,0.0001,-1.7676131884366186,0.7216923432817771,1 days 09:03:19.999999999,0.15155362512529236,4.865853658536586,9.475609756097562,0.0004865853658536586,0,1968,82 days 01:00:00,1000.0,789.6300867503752,-21.036991324962482,-75.58897794271515,100.0,34.42541829102023,37.523012090986995,67 days 18:00:00,18,1,8.95925007624487,9.310086230254992,-8.766618408052018,2.416972379789982,-3.1458574658540317,0 days 19:30:00,1 days 15:50:00,-12.184953518103843,-1.5574478165520103,-1.733184466769585,0.8845798622459896,-8.851389751538417,139.09725945749634,0.8456360947257261,0.19261053906723197,-0.004764717809620225,None,None,-0.00010087332309053867,-0.6100818580515779,-0.21036991324962673,-0.5159105947639484,0.47143385609280225,118.76984126984127
Least Sortino Ratio,MSTY_MSTR,SMA,2,4,0,false,277,0.0,31.521739130434785,0.3611537614818712,0.0001,-9.254842644462803,-0.043433150244221425,0 days 03:56:57.391304347,2.3238222519211496,70.9390243902439,141.6219512195122,0.007093902439024391,0,1968,82 days 01:00:00,1000.0,211.27954621491767,-78.87204537850823,-75.58897794271515,100.0,256.0283447553157,79.08741056271423,81 days 22:00:00,276,1,1.3426555750568525,8.188375782978419,-11.169697485151946,1.0528347316698872,-1.276439362662561,0 days 06:55:10.344827586,0 days 02:34:55.238095238,-2.862547497681663,-8.379356622929611,-1.2631699961075842,0.6144614664678907,-6.270923429234424,72.47522130862195,0.91778908693843,0.38857545839210156,-0.008144162930643054,None,None,-0.0007525344912880951,-4.551328603310399,-0.7887204537850818,-0.9915622735886043,0.6536927676506863,118.76984126984127
Mean Sortino Ratio,MSTY_MSTR,SMA,5,82,0,false,18,-0.0,0.0,0.0,NaN,-4.960912559676989,0.2828138954410927,1 days 09:28:14.117647058,0.14313397928499833,4.609756097560976,8.963414634146341,NaN,0,1968,82 days 01:00:00,1000.0,457.8863536167496,-54.211364638325044,-75.58897794271515,100.0,23.74347009350108,56.45496504003289,76 days 18:00:00,17,1,14.89404442581872,-1.132055046698311,-15.421543690622919,NaN,-4.628650408453695,NaT,1 days 09:28:14.117647058,-32.7651582828864,-4.69069071289448,-1.7164928112348832,0.6390885766375756,-11.682342378396276,188.95124341775346,0.6247039462952498,0.1875753920386007,-0.004275735275342429,None,None,-0.00036798938324348446,-2.2255997898565942,-0.5421136463832498,-0.9092221326181458,0.5710267262661266,118.76984126984127
Median Sortino Ratio,MSTY_MSTR,SMA,18,58,0,false,17,-0.0,0.0,0.0,NaN,-5.055573124203384,0.3161820966804945,1 days 21:33:45,0.13471433344470432,4.353658536585366,8.451219512195122,NaN,0,1968,82 days 01:00:00,1000.0,483.10903589148177,-51.68909641085182,-75.58897794271515,100.0,23.20278598842097,55.07037648236097,76 days 18:00:00,16,1,11.964897755657773,-0.8085234196395221,-9.624028449443172,NaN,-4.572256198278849,NaT,1 days 21:33:45,-33.05349136651101,-4.6511881387994585,-1.7445053562372523,0.7081320307431563,-8.823834484524799,120.12496826897602,0.6922387931454292,0.2557397959183674,-0.005171957316039343,None,None,-0.0003443564846652437,-2.0826680192553937,-0.5168909641085171,-0.8929689047185909,0.5388927031904645,118.76984126984127
Most Max Drawdown Duration,MSTY_MSTR,SMA,2,4,0,false,277,0.0,31.521739130434785,0.3611537614818712,0.0001,-9.254842644462803,-0.043433150244221425,0 days 03:56:57.391304347,2.3238222519211496,70.9390243902439,141.6219512195122,0.007093902439024391,0,1968,82 days 01:00:00,1000.0,211.27954621491767,-78.87204537850823,-75.58897794271515,100.0,256.0283447553157,79.08741056271423,81 days 22:00:00,276,1,1.3426555750568525,8.188375782978419,-11.169697485151946,1.0528347316698872,-1.276439362662561,0 days 06:55:10.344827586,0 days 02:34:55.238095238,-2.862547497681663,-8.379356622929611,-1.2631699961075842,0.6144614664678907,-6.270923429234424,72.47522130862195,0.91778908693843,0.38857545839210156,-0.008144162930643054,None,None,-0.0007525344912880951,-4.551328603310399,-0.7887204537850818,-0.9915622735886043,0.6536927676506863,118.76984126984127
Least Max Drawdown Duration,MSTY_MSTR,SMA,7,15,0,false,66,0.0,36.92307692307693,0.3822258274520832,0.0001,-4.202495712862609,0.38387917467341615,0 days 16:00:55.384615383,0.5472769796191113,16.902439024390244,33.548780487804876,0.0016902439024390245,0,1968,82 days 01:00:00,1000.0,534.280565243414,-46.5719434756586,-75.58897794271515,100.0,100.1250398511283,48.3938202432111,61 days 22:00:00,65,1,6.004559062625731,5.824366169451467,-14.669435176901674,1.6607967548581848,-2.437853467694169,0 days 22:02:30,0 days 12:29:16.097560975,-7.257292212603257,-3.797724743044743,-1.939302453238339,0.7872061553759615,-9.046716613287249,151.46971487848583,0.7594876287782164,0.40542469664525344,-0.005651850761173053,None,None,-0.00029130682930388996,-1.7618237036299265,-0.46571943475658506,-0.8541811369207615,0.5583224954418453,118.76984126984127
Most Avg Winning Trade Duration,MSTY_MSTR,SMA,2,81,0,false,24,-0.0,0.0,0.0,NaN,-4.420960045495962,0.33342984040355084,1 days 01:02:36.521739130,0.19365185432676246,6.146341463414634,12.036585365853659,NaN,0,1968,82 days 01:00:00,1000.0,496.14642908991885,-50.38535709100811,-75.58897794271515,100.0,32.74619539969819,54.034260764917676,76 days 18:00:00,23,1,10.750669480243971,-0.15055876681558625,-15.380747085184057,NaN,-3.037888390981125,NaT,1 days 01:02:36.521739130,-22.374097408275006,-4.17534114485402,-1.7688101564014032,0.6703405050433903,-11.820666776703645,191.76748069073145,0.6513686039572562,0.19261053906723197,-0.0040924224936649805,None,None,-0.0003272793290963293,-1.9793853823745997,-0.5038535709100811,-0.883846514482873,0.5705379737351276,118.76984126984127
