Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Mean Omega Ratio,STRF_MSTR,EMA,6,34,0,false,2,NaN,100.0,inf,NaN,28.994096183822275,-0.09137874383714441,1 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1275.343936338265,27.534393633826493,30.303488331436746,100.0,3.1535355315872886,8.892628355534068,0 days 17:00:00,1,1,198.0777473123144,7.734345521497639,7.734345521497639,7.734345521497639,NaN,1 days 13:00:00,NaT,77.26618902595044,15.278767828366636,185983612917234.62,1.6074072226765523,1.080811920261869,3.3985480838446973,1.4734566207868396,1.0588235294117645,-0.023173129296241875,None,None,0.0037336728197786004,22.581253214020975,0.27534393633826504,1337212998.3236508,1.7787129665913444,4.164186507936508
Median Omega Ratio,STRF_MSTR,EMA,2,57,0,false,1,NaN,NaN,NaN,NaN,30.683177644193126,-0.027272148155304748,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1294.7704710803926,29.477047108039255,30.303488331436746,100.0,0.9990009990009412,8.839864899864573,0 days 16:00:00,0,1,294.77047108039255,NaN,NaN,NaN,NaN,NaT,NaT,NaN,16.15155077820754,1240738296996850.5,1.6442566116614088,1.0494688555625713,3.3295587114105327,1.4220597722477049,1.1212121212121213,-0.023173129296241917,None,None,0.003950987940191149,23.89557506227607,0.29477047108039245,4936927245.185223,1.7805305158612685,4.164186507936508
Most Sortino Ratio,STRF_MSTR,EMA,2,57,0,false,1,NaN,NaN,NaN,NaN,30.683177644193126,-0.027272148155304748,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1294.7704710803926,29.477047108039255,30.303488331436746,100.0,0.9990009990009412,8.839864899864573,0 days 16:00:00,0,1,294.77047108039255,NaN,NaN,NaN,NaN,NaT,NaT,NaN,16.15155077820754,1240738296996850.5,1.6442566116614088,1.0494688555625713,3.3295587114105327,1.4220597722477049,1.1212121212121213,-0.023173129296241917,None,None,0.003950987940191149,23.89557506227607,0.29477047108039245,4936927245.185223,1.7805305158612685,4.164186507936508
Mean Sortino Ratio,STRF_MSTR,EMA,6,34,0,false,2,NaN,100.0,inf,NaN,28.994096183822275,-0.09137874383714441,1 days 13:00:00,0.2401429422275164,14.608695652173912,21.913043478260867,NaN,0,69,2 days 22:00:00,1000.0,1275.343936338265,27.534393633826493,30.303488331436746,100.0,3.1535355315872886,8.892628355534068,0 days 17:00:00,1,1,198.0777473123144,7.734345521497639,7.734345521497639,7.734345521497639,NaN,1 days 13:00:00,NaT,77.26618902595044,15.278767828366636,185983612917234.62,1.6074072226765523,1.080811920261869,3.3985480838446973,1.4734566207868396,1.0588235294117645,-0.023173129296241875,None,None,0.0037336728197786004,22.581253214020975,0.27534393633826504,1337212998.3236508,1.7787129665913444,4.164186507936508
Median Sortino Ratio,STRF_MSTR,EMA,2,57,0,false,1,NaN,NaN,NaN,NaN,30.683177644193126,-0.027272148155304748,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1294.7704710803926,29.477047108039255,30.303488331436746,100.0,0.9990009990009412,8.839864899864573,0 days 16:00:00,0,1,294.77047108039255,NaN,NaN,NaN,NaN,NaT,NaT,NaN,16.15155077820754,1240738296996850.5,1.6442566116614088,1.0494688555625713,3.3295587114105327,1.4220597722477049,1.1212121212121213,-0.023173129296241917,None,None,0.003950987940191149,23.89557506227607,0.29477047108039245,4936927245.185223,1.7805305158612685,4.164186507936508
Least Max Drawdown Duration,STRF_MSTR,EMA,2,57,0,false,1,NaN,NaN,NaN,NaN,30.683177644193126,-0.027272148155304748,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1294.7704710803926,29.477047108039255,30.303488331436746,100.0,0.9990009990009412,8.839864899864573,0 days 16:00:00,0,1,294.77047108039255,NaN,NaN,NaN,NaN,NaT,NaT,NaN,16.15155077820754,1240738296996850.5,1.6442566116614088,1.0494688555625713,3.3295587114105327,1.4220597722477049,1.1212121212121213,-0.023173129296241917,None,None,0.003950987940191149,23.89557506227607,0.29477047108039245,4936927245.185223,1.7805305158612685,4.164186507936508
Most Avg Winning Trade Duration,STRF_MSTR,EMA,2,57,0,false,1,NaN,NaN,NaN,NaN,30.683177644193126,-0.027272148155304748,NaT,0.0,7.304347826086956,7.304347826086956,NaN,0,69,2 days 22:00:00,1000.0,1294.7704710803926,29.477047108039255,30.303488331436746,100.0,0.9990009990009412,8.839864899864573,0 days 16:00:00,0,1,294.77047108039255,NaN,NaN,NaN,NaN,NaT,NaT,NaN,16.15155077820754,1240738296996850.5,1.6442566116614088,1.0494688555625713,3.3295587114105327,1.4220597722477049,1.1212121212121213,-0.023173129296241917,None,None,0.003950987940191149,23.89557506227607,0.29477047108039245,4936927245.185223,1.7805305158612685,4.164186507936508
Most Avg Losing Trade Duration,STRF_MSTR,EMA,2,41,0,false,3,NaN,100.0,inf,NaN,17.220874526885627,-0.49792450206606914,1 days 01:30:00,0.4802858844550328,21.913043478260867,36.52173913043478,NaN,0,69,2 days 22:00:00,1000.0,1152.1463899314117,15.214638993141168,30.303488331436746,100.0,5.227194329063483,12.015410573472462,1 days 17:00:00,2,1,90.79401837667547,5.279492155938764,0.8187002036889278,3.049096179813846,NaN,1 days 01:30:00,NaT,30.676185777368143,10.283726424876258,414482412.2141067,1.3596209607878018,0.5614937811359545,2.036012443502961,1.4008215959631898,0.8918918918918919,-0.02370971119894304,None,None,0.002225772702957523,13.461473307487099,0.15214638993141194,206186.39686506928,1.5753905699182564,4.164186507936508
Least Avg Losing Trade Duration,STRF_MSTR,EMA,14,19,0,false,3,2.400907899548576,50.0,13.972353637857632,3.610250949128987,25.13057717824325,-0.24375322468183164,0 days 19:00:00,0.4802858844550328,21.913043478260867,36.52173913043478,79.11158601569606,0,69,2 days 22:00:00,1000.0,1229.1691533154078,22.916915331540782,30.303488331436746,100.0,5.2970101857457275,10.539567712870495,1 days 13:00:00,2,1,157.43289797340003,7.734345521497639,-0.5138436232396648,7.734345521497639,-0.5138436232396648,1 days 13:00:00,0 days 01:00:00,35.86812767100379,13.618998310964553,1553944392800.627,1.538340408557492,1.1373737313750427,4.298112859547488,1.450435242354207,1.0,-0.023173129296241966,None,None,0.0031838048545607565,19.255651760383454,0.22916915331540877,55264570.5012598,1.7016068253860166,4.164186507936508
Most Avg Losing Trade [%],STRF_MSTR,EMA,4,39,0,false,3,1.4158526565432261,50.0,21.535751998065127,3.233642141462865,17.59827703671538,-0.48697210313895956,1 days 02:00:00,0.4802858844550328,21.913043478260867,36.52173913043478,70.85894083901235,0,69,2 days 22:00:00,1000.0,1155.4653488623007,15.546534886230074,30.303488331436746,100.0,5.262917333947211,11.761955594652315,1 days 17:00:00,2,1,91.05556640633222,6.761379931220003,-0.2940956482942725,6.761379931220003,-0.2940956482942725,1 days 12:00:00,0 days 16:00:00,32.204891227984284,10.487659060651792,606878124.2546148,1.3678363906522626,0.5630190991814095,2.0554690480521263,1.367836390652263,0.9444444444444445,-0.023173129296241903,None,None,0.002266303890960004,13.706605932526104,0.15546534886230057,264360.62089126866,1.572887018720985,4.164186507936508
Most Best Trade [%],STRF_MSTR,EMA,4,8,0,false,3,0.3989444742381503,50.0,4.020496825316894,4.118166904739373,20.85608912002758,-0.43202886839260785,0 days 20:00:00,0.4802858844550328,21.913043478260867,36.52173913043478,90.24157043428886,0,69,2 days 22:00:00,1000.0,1172.1150655925753,17.211506559257533,30.303488331436746,100.0,5.370799275852084,10.823185304205676,0 days 19:00:00,2,1,92.36763464695309,10.625567110249289,-2.389233300770544,10.625567110249289,-2.389233300770544,1 days 05:00:00,0 days 11:00:00,39.87371547281104,12.525452645756719,3951653092.932237,1.5143880384360904,0.4917883160401078,3.5466549513978762,1.3124696333112784,0.75,-0.021245267018861508,None,None,0.002433001732283569,14.714794476851026,0.1721150655925756,909973.9499518157,1.4138617098349677,4.164186507936508
Most Avg Winning Trade [%],STRF_MSTR,EMA,4,8,0,false,3,0.3989444742381503,50.0,4.020496825316894,4.118166904739373,20.85608912002758,-0.43202886839260785,0 days 20:00:00,0.4802858844550328,21.913043478260867,36.52173913043478,90.24157043428886,0,69,2 days 22:00:00,1000.0,1172.1150655925753,17.211506559257533,30.303488331436746,100.0,5.370799275852084,10.823185304205676,0 days 19:00:00,2,1,92.36763464695309,10.625567110249289,-2.389233300770544,10.625567110249289,-2.389233300770544,1 days 05:00:00,0 days 11:00:00,39.87371547281104,12.525452645756719,3951653092.932237,1.5143880384360904,0.4917883160401078,3.5466549513978762,1.3124696333112784,0.75,-0.021245267018861508,None,None,0.002433001732283569,14.714794476851026,0.1721150655925756,909973.9499518157,1.4138617098349677,4.164186507936508
Least Avg Losing Trade [%],STRF_MSTR,EMA,7,15,0,false,3,0.05850949866561233,50.0,1.7832529368753822,1.9057603895985862,14.902159946061433,-0.5929950290257731,0 days 22:00:00,0.4802858844550328,21.913043478260867,36.52173913043478,41.76101027642119,0,69,2 days 22:00:00,1000.0,1123.3367038875424,12.33367038875424,30.303488331436746,100.0,5.22715067715508,14.215485512064161,1 days 17:00:00,2,1,88.52369301962699,7.933897384855046,-4.122376605657873,7.933897384855046,-4.122376605657873,1 days 09:00:00,0 days 11:00:00,17.406505433957665,9.15660705891191,14729820.635749113,1.331710881130939,0.5037520233804286,2.875038252970862,1.3317108811309388,0.75,-0.021996420204573684,None,None,0.0018350299195330894,11.098260953336125,0.12333670388754236,23122.82185763095,1.4587017919365102,4.164186507936508
Least Win Rate [%],STRF_MSTR,EMA,2,13,0,false,5,0.004602574156149409,25.0,1.1324644062730795,0.47660571843757804,13.655034469246685,-0.6410234156137831,0 days 12:00:00,0.9605717689100656,36.52173913043478,65.73913043478261,17.406469716850676,0,69,2 days 22:00:00,1000.0,1108.7824273620674,10.878242736206744,30.303488331436746,100.0,9.518002088013121,12.506965024544925,1 days 17:00:00,4,1,96.3661136355621,10.625567110249289,-4.270734757321873,10.625567110249289,-2.9063814121663256,1 days 05:00:00,0 days 06:20:00,3.1040784316262915,8.498613759823554,3273749.3036199533,1.3236136715653959,0.5322880592263006,3.8173525734320366,1.3236136715653963,0.7073170731707319,-0.021245267018861647,None,None,0.0016349516846619378,9.888187788835399,0.10878242736206745,7493.165665064321,1.4002796435159883,4.164186507936508
Least Worst Trade [%],STRF_MSTR,EMA,4,5,0,false,7,7.407831302276362e-7,50.0,0.45094838690500205,0.0001,6.093847029006951,-0.8688727375682315,0 days 07:10:00,1.4408576533650983,51.13043478260869,94.95652173913042,0.005113043478260869,0,69,2 days 22:00:00,1000.0,1039.7361346703433,3.9736134670343404,30.303488331436746,100.0,12.901537002828471,10.307917506064362,2 days 00:00:00,6,1,90.36518620070456,1.663301524946588,-4.270734757321891,1.395815545385204,-3.067039093059388,0 days 10:40:00,0 days 03:40:00,-8.438175255060226,4.209703583750624,1262.7432322722875,1.146134342884343,-0.326813983578957,1.937074618776549,1.3753612114612115,0.5555555555555556,-0.02117282924381961,None,None,0.000664819071714234,4.020825745727687,0.03973613467034376,27.984051064319353,1.149502438300574,4.164186507936508
Most Max Drawdown Duration,STRF_MSTR,EMA,4,5,0,false,7,7.407831302276362e-7,50.0,0.45094838690500205,0.0001,6.093847029006951,-0.8688727375682315,0 days 07:10:00,1.4408576533650983,51.13043478260869,94.95652173913042,0.005113043478260869,0,69,2 days 22:00:00,1000.0,1039.7361346703433,3.9736134670343404,30.303488331436746,100.0,12.901537002828471,10.307917506064362,2 days 00:00:00,6,1,90.36518620070456,1.663301524946588,-4.270734757321891,1.395815545385204,-3.067039093059388,0 days 10:40:00,0 days 03:40:00,-8.438175255060226,4.209703583750624,1262.7432322722875,1.146134342884343,-0.326813983578957,1.937074618776549,1.3753612114612115,0.5555555555555556,-0.02117282924381961,None,None,0.000664819071714234,4.020825745727687,0.03973613467034376,27.984051064319353,1.149502438300574,4.164186507936508
Most Max Drawdown [%],STRF_MSTR,EMA,2,33,0,false,4,6.861972048135456e-7,33.33333333333333,0.8560060349654739,0.0001,9.469577720332612,-0.7494857910263361,0 days 16:19:59.999999999,0.7204288266825492,29.217391304347824,51.13043478260869,0.002921739130434783,0,69,2 days 22:00:00,1000.0,1075.9145440849252,7.591454408492529,30.303488331436746,100.0,7.143109347067633,17.836917038834656,1 days 17:00:00,3,1,84.78662584985796,5.279492155938764,-3.60735503358912,5.279492155938764,-2.971377295159218,1 days 11:00:00,0 days 07:00:00,-2.9573605883109018,5.979438908730452,53136.917619361055,1.1972154038918912,0.5091206535583492,2.4897187714766913,1.3516948108456834,0.7948717948717948,-0.02370971119894302,None,None,0.0012261896041268958,7.415994725759465,0.0759145440849256,555.6728554169387,1.4926402243168122,4.164186507936508
Least Best Trade [%],STRF_MSTR,EMA,2,9,0,false,7,1.9503760477130516e-8,33.33333333333333,0.15827740655479902,0.0001,0.8318018372043264,-1.0052824670462208,0 days 07:39:59.999999999,1.4408576533650983,51.13043478260869,94.95652173913042,0.005113043478260869,0,69,2 days 22:00:00,1000.0,998.3992282150365,-0.16007717849635128,30.303488331436746,100.0,12.729954248446601,15.11410719058597,1 days 17:00:00,6,1,86.77252732867328,1.3742139499033854,-4.270734757321881,0.8297576986577426,-2.6866101910531937,0 days 13:00:00,0 days 05:00:00,-14.728883185606138,0.6022178486863972,-1.2019683053152015,1.019003904987428,-0.4178518674641605,1.3678031009124414,1.2541586522922188,0.5909090909090909,-0.021245267018861667,None,None,0.00010231285402673043,0.6187881411536656,-0.0016007717849629843,-0.12926491536666962,1.2366150302256065,4.164186507936508
Least Avg Winning Trade [%],STRF_MSTR,EMA,2,9,0,false,7,1.9503760477130516e-8,33.33333333333333,0.15827740655479902,0.0001,0.8318018372043264,-1.0052824670462208,0 days 07:39:59.999999999,1.4408576533650983,51.13043478260869,94.95652173913042,0.005113043478260869,0,69,2 days 22:00:00,1000.0,998.3992282150365,-0.16007717849635128,30.303488331436746,100.0,12.729954248446601,15.11410719058597,1 days 17:00:00,6,1,86.77252732867328,1.3742139499033854,-4.270734757321881,0.8297576986577426,-2.6866101910531937,0 days 13:00:00,0 days 05:00:00,-14.728883185606138,0.6022178486863972,-1.2019683053152015,1.019003904987428,-0.4178518674641605,1.3678031009124414,1.2541586522922188,0.5909090909090909,-0.021245267018861667,None,None,0.00010231285402673043,0.6187881411536656,-0.0016007717849629843,-0.12926491536666962,1.2366150302256065,4.164186507936508
Least Profit Factor,STRF_MSTR,EMA,2,9,0,false,7,1.9503760477130516e-8,33.33333333333333,0.15827740655479902,0.0001,0.8318018372043264,-1.0052824670462208,0 days 07:39:59.999999999,1.4408576533650983,51.13043478260869,94.95652173913042,0.005113043478260869,0,69,2 days 22:00:00,1000.0,998.3992282150365,-0.16007717849635128,30.303488331436746,100.0,12.729954248446601,15.11410719058597,1 days 17:00:00,6,1,86.77252732867328,1.3742139499033854,-4.270734757321881,0.8297576986577426,-2.6866101910531937,0 days 13:00:00,0 days 05:00:00,-14.728883185606138,0.6022178486863972,-1.2019683053152015,1.019003904987428,-0.4178518674641605,1.3678031009124414,1.2541586522922188,0.5909090909090909,-0.021245267018861667,None,None,0.00010231285402673043,0.6187881411536656,-0.0016007717849629843,-0.12926491536666962,1.2366150302256065,4.164186507936508
Least Total Return [%],STRF_MSTR,EMA,3,7,0,false,8,0.0,28.57142857142857,0.191412058616252,0.0001,-1.6070515583170193,-1.0732796090751975,0 days 06:25:42.857142855,1.6810005955926146,58.43478260869565,109.56521739130434,0.005843478260869566,0,69,2 days 22:00:00,1000.0,977.793722214575,-2.2206277785424957,30.303488331436746,100.0,14.580438195855539,15.651334727605526,2 days 00:00:00,7,1,84.98166874022775,1.3742139499033854,-4.270734757321881,1.2620725556045118,-2.7299053516710554,0 days 11:00:00,0 days 04:35:59.999999999,-15.31256378937896,-1.1766311710523198,-6.004674246016514,0.9634223471897605,-0.3993668615383485,1.4816083945205056,1.271717498290484,0.5555555555555556,-0.021245267018861674,None,None,-0.00019796381838944516,-1.1972851736193644,-0.022206277785424722,-0.8563313753075985,1.2246258342881937,4.164186507936508
Most Total Fees Paid,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
Most Total Trades,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
Least Expectancy,STRF_MSTR,EMA,3,7,0,false,8,0.0,28.57142857142857,0.191412058616252,0.0001,-1.6070515583170193,-1.0732796090751975,0 days 06:25:42.857142855,1.6810005955926146,58.43478260869565,109.56521739130434,0.005843478260869566,0,69,2 days 22:00:00,1000.0,977.793722214575,-2.2206277785424957,30.303488331436746,100.0,14.580438195855539,15.651334727605526,2 days 00:00:00,7,1,84.98166874022775,1.3742139499033854,-4.270734757321881,1.2620725556045118,-2.7299053516710554,0 days 11:00:00,0 days 04:35:59.999999999,-15.31256378937896,-1.1766311710523198,-6.004674246016514,0.9634223471897605,-0.3993668615383485,1.4816083945205056,1.271717498290484,0.5555555555555556,-0.021245267018861674,None,None,-0.00019796381838944516,-1.1972851736193644,-0.022206277785424722,-0.8563313753075985,1.2246258342881937,4.164186507936508
Least Sharpe Ratio,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
Least Calmar Ratio,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
Least Omega Ratio,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
Least Sortino Ratio,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
Least Avg Winning Trade Duration,STRF_MSTR,EMA,2,3,0,false,11,0.0,40.0,0.31862599563543487,0.0001,-1.945750402648357,-1.0724125292211082,0 days 03:42:00,2.401429422275164,80.34782608695652,153.39130434782606,0.008034782608695652,0,69,2 days 22:00:00,1000.0,978.0564776569832,-2.1943522343016753,30.303488331436746,100.0,20.505319771466667,15.38815981038881,1 days 17:00:00,10,1,85.00450525007557,2.174889804594832,-3.655739611579135,1.2642569557115377,-2.6815090300337383,0 days 05:45:00,0 days 02:20:00,-10.694802759309226,-1.4067220617019123,-6.09399358162206,0.9526595604244156,-0.3270238517847724,2.4019508050415057,1.5718882747002858,0.39999999999999997,-0.02162347395841447,None,None,-0.00021535562271859888,-1.302470806202086,-0.021943522343016775,-0.8529571620347501,1.1143095715808111,4.164186507936508
