Metric Type,price_change,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Least Win Rate [%],1.1,0,0,0,0,1884,78 days 13:00:00,1000.0,548.5054112517558,-45.14945887482442,3.0612769134382045,100.0,401.4518338113383,57.294281708892,71 days 01:00:00,238,238,0,0.0,45.79831932773109,8.118641250894305,-17.178281638232995,1.5800083703503487,-1.7253556291288341,0 days 01:00:33.027522935,0 days 01:31:37.674418604,0.7650754123965132,-1.897036087177499,-2.4011610922122646,-1.6382707035992043,0.820381623459073,-3.043348903213472,14,-3.8820400720022534,71.59561842616404,2.1603382751088933,0.08645533141210374,0.0001,-0.00801623633625143,None,None,-0.0002639858708259925,-1.5965865467556024,-0.45149458874824455,-0.854398756645744,0.8002346084520886,0.000070458952811894,-15.74857066233705,3.031847133757962,63.6687898089172,127.3375796178344,0.00636687898089172,0 days 01:17:23.697478990,false
Least Worst Trade [%],1.1,0,0,0,0,1884,78 days 13:00:00,1000.0,548.5054112517558,-45.14945887482442,3.0612769134382045,100.0,401.4518338113383,57.294281708892,71 days 01:00:00,238,238,0,0.0,45.79831932773109,8.118641250894305,-17.178281638232995,1.5800083703503487,-1.7253556291288341,0 days 01:00:33.027522935,0 days 01:31:37.674418604,0.7650754123965132,-1.897036087177499,-2.4011610922122646,-1.6382707035992043,0.820381623459073,-3.043348903213472,14,-3.8820400720022534,71.59561842616404,2.1603382751088933,0.08645533141210374,0.0001,-0.00801623633625143,None,None,-0.0002639858708259925,-1.5965865467556024,-0.45149458874824455,-0.854398756645744,0.8002346084520886,0.000070458952811894,-15.74857066233705,3.031847133757962,63.6687898089172,127.3375796178344,0.00636687898089172,0 days 01:17:23.697478990,false
Median Sharpe Ratio,0.9,0,0,0,0,1884,78 days 13:00:00,1000.0,530.8115474469905,-46.91884525530095,3.0612769134382045,100.0,498.6123518362965,59.495636636825786,71 days 01:00:00,284,284,0,0.0,47.88732394366197,8.118641250894306,-17.17828163823298,1.5291913511686746,-1.7564567624805274,0 days 01:02:12.352941176,0 days 01:38:30.810810810,0.7940015464831949,-1.6520720160317266,-2.2898176748563577,-1.5922322570108813,0.8458463076060664,-2.9093103777614853,14,-3.481686376139399,56.94653591938207,2.127971237030003,0.112094395280236,0.0001,-0.009764290039275918,None,None,-0.00027220980700744284,-1.6463249127810142,-0.46918845255301134,-0.8689387110101612,0.8652882546025091,0.00007367280606717226,-16.32656031518727,3.6178343949044587,75.97452229299363,151.94904458598725,0.007597452229299363,0 days 01:21:07.605633801,false
Median Omega Ratio,0.9,0,0,0,0,1884,78 days 13:00:00,1000.0,530.8115474469905,-46.91884525530095,3.0612769134382045,100.0,498.6123518362965,59.495636636825786,71 days 01:00:00,284,284,0,0.0,47.88732394366197,8.118641250894306,-17.17828163823298,1.5291913511686746,-1.7564567624805274,0 days 01:02:12.352941176,0 days 01:38:30.810810810,0.7940015464831949,-1.6520720160317266,-2.2898176748563577,-1.5922322570108813,0.8458463076060664,-2.9093103777614853,14,-3.481686376139399,56.94653591938207,2.127971237030003,0.112094395280236,0.0001,-0.009764290039275918,None,None,-0.00027220980700744284,-1.6463249127810142,-0.46918845255301134,-0.8689387110101612,0.8652882546025091,0.00007367280606717226,-16.32656031518727,3.6178343949044587,75.97452229299363,151.94904458598725,0.007597452229299363,0 days 01:21:07.605633801,false
Mean Sortino Ratio,0.9,0,0,0,0,1884,78 days 13:00:00,1000.0,530.8115474469905,-46.91884525530095,3.0612769134382045,100.0,498.6123518362965,59.495636636825786,71 days 01:00:00,284,284,0,0.0,47.88732394366197,8.118641250894306,-17.17828163823298,1.5291913511686746,-1.7564567624805274,0 days 01:02:12.352941176,0 days 01:38:30.810810810,0.7940015464831949,-1.6520720160317266,-2.2898176748563577,-1.5922322570108813,0.8458463076060664,-2.9093103777614853,14,-3.481686376139399,56.94653591938207,2.127971237030003,0.112094395280236,0.0001,-0.009764290039275918,None,None,-0.00027220980700744284,-1.6463249127810142,-0.46918845255301134,-0.8689387110101612,0.8652882546025091,0.00007367280606717226,-16.32656031518727,3.6178343949044587,75.97452229299363,151.94904458598725,0.007597452229299363,0 days 01:21:07.605633801,false
Median Sortino Ratio,0.9,0,0,0,0,1884,78 days 13:00:00,1000.0,530.8115474469905,-46.91884525530095,3.0612769134382045,100.0,498.6123518362965,59.495636636825786,71 days 01:00:00,284,284,0,0.0,47.88732394366197,8.118641250894306,-17.17828163823298,1.5291913511686746,-1.7564567624805274,0 days 01:02:12.352941176,0 days 01:38:30.810810810,0.7940015464831949,-1.6520720160317266,-2.2898176748563577,-1.5922322570108813,0.8458463076060664,-2.9093103777614853,14,-3.481686376139399,56.94653591938207,2.127971237030003,0.112094395280236,0.0001,-0.009764290039275918,None,None,-0.00027220980700744284,-1.6463249127810142,-0.46918845255301134,-0.8689387110101612,0.8652882546025091,0.00007367280606717226,-16.32656031518727,3.6178343949044587,75.97452229299363,151.94904458598725,0.007597452229299363,0 days 01:21:07.605633801,false
Mean Avg Winning Trade [%],0.8,0,0,0,0,1884,78 days 13:00:00,1000.0,465.33790446396597,-53.466209553603406,3.0612769134382045,100.0,521.0181231985964,64.20177854630417,71 days 01:00:00,302,302,0,0.0,48.01324503311258,8.118641250894306,-17.17828163823299,1.489364600286657,-1.7837134217552213,0 days 01:02:53.793103448,0 days 01:45:28.662420382,0.7759379501905845,-1.7704042898544143,-2.7439067682742166,-1.5130747533479987,0.8255193026673547,-3.4980558181704384,14,-3.121233389558769,51.441340961208574,2.0578734769841724,0.1247016706443914,0.0001,-0.01076147353831182,None,None,-0.00033760895551320836,-2.041858962943884,-0.5346620955360366,-0.9140909389210093,0.8955762166209286,0.0000738665308201732,-18.46532935942539,3.8471337579617835,80.78980891719745,161.5796178343949,0.008078980891719744,0 days 01:25:01.986754966,false
Median Worst Trade [%],0.7,0,0,0,0,1884,78 days 13:00:00,1000.0,424.908660474038,-57.5091339525962,3.0612769134382045,100.0,564.2362810515308,68.91751661472607,71 days 01:00:00,320,320,0,0.0,48.125,8.118641250894305,-17.17828163823298,1.4472893796274544,-1.7808547607375578,0 days 01:04:40.519480519,0 days 01:46:37.590361445,0.7733385675264366,-1.7971604360186237,-3.030322900372726,-1.4238279984519617,0.8150506714943551,-3.8442514150997606,14,-3.0578002174465357,47.73833954795219,2.0267108215283764,0.13485851896447923,0.0001,-0.011065477351287498,None,None,-0.00038230181552782435,-2.312161380312282,-0.5750913395259631,-0.9358213149406649,0.9182805738649973,0.00007403846153846154,-19.785995379949508,4.076433121019108,85.60509554140127,171.21019108280254,0.008560509554140127,0 days 01:26:26.249999998,false
Median Calmar Ratio,0.7,0,0,0,0,1884,78 days 13:00:00,1000.0,424.908660474038,-57.5091339525962,3.0612769134382045,100.0,564.2362810515308,68.91751661472607,71 days 01:00:00,320,320,0,0.0,48.125,8.118641250894305,-17.17828163823298,1.4472893796274544,-1.7808547607375578,0 days 01:04:40.519480519,0 days 01:46:37.590361445,0.7733385675264366,-1.7971604360186237,-3.030322900372726,-1.4238279984519617,0.8150506714943551,-3.8442514150997606,14,-3.0578002174465357,47.73833954795219,2.0267108215283764,0.13485851896447923,0.0001,-0.011065477351287498,None,None,-0.00038230181552782435,-2.312161380312282,-0.5750913395259631,-0.9358213149406649,0.9182805738649973,0.00007403846153846154,-19.785995379949508,4.076433121019108,85.60509554140127,171.21019108280254,0.008560509554140127,0 days 01:26:26.249999998,false
Most Total Fees Paid,0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Most Total Trades,0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Most Win Rate [%],0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Most Best Trade [%],0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Least Avg Losing Trade [%],0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Mean Omega Ratio,0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Most Max Drawdown Duration,0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Most Avg Winning Trade Duration,0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Most Avg Losing Trade Duration,0.1,0,0,0,0,1884,78 days 13:00:00,1000.0,358.4108125706657,-64.15891874293342,3.0612769134382045,100.0,719.0101270350574,78.18464954576652,71 days 06:00:00,461,461,0,0.0,54.880694143167034,9.977579680683398,-17.178281638232978,1.2891879415178331,-1.9709950092778108,0 days 01:12:34.150197628,0 days 02:29:08.076923076,0.7978854031388881,-1.3917335952913925,-2.89697374850461,-1.268159397624915,0.8593744061959561,-3.7989118446482366,14,-1.7205067350661989,27.240623558387608,1.892338156286866,0.27021563342318056,0.0001,-0.017317908892067427,None,None,-0.0004408058168911829,-2.665993580557874,-0.6415891874293352,-0.9628261888670736,1.1075432673559973,0.0000844318371433339,-21.958221211969608,5.872611464968153,123.32484076433121,246.64968152866243,0.012332484076433121,0 days 01:47:06.898047721,false
Mean Win Rate [%],0.3,0,0,0,0,1884,78 days 13:00:00,1000.0,328.99819998835665,-67.10018000116433,3.0612769134382045,100.0,643.2006389066661,78.27833885249458,71 days 06:00:00,411,411,0,0.0,50.36496350364964,8.118641250894298,-17.17828163823296,1.3560128363393946,-1.8408731802305012,0 days 01:07:32.173913043,0 days 02:05:00,0.7684726946491048,-1.6326077859164014,-3.574648714564658,-1.2702038691221489,0.8150895169554376,-4.587073933627589,14,-2.303837863053406,33.450490141091386,1.9776370651771422,0.19834710743801653,0.0001,-0.014031695182458802,None,None,-0.0005013946798552033,-3.0324350237642697,-0.6710018000116424,-0.9717563267968905,1.0209495834258497,0.00007748455923638405,-22.91901676931352,5.235668789808917,109.94904458598727,219.89808917197453,0.010994904458598726,0 days 01:36:03.503649634,false
Median Win Rate [%],0.3,0,0,0,0,1884,78 days 13:00:00,1000.0,328.99819998835665,-67.10018000116433,3.0612769134382045,100.0,643.2006389066661,78.27833885249458,71 days 06:00:00,411,411,0,0.0,50.36496350364964,8.118641250894298,-17.17828163823296,1.3560128363393946,-1.8408731802305012,0 days 01:07:32.173913043,0 days 02:05:00,0.7684726946491048,-1.6326077859164014,-3.574648714564658,-1.2702038691221489,0.8150895169554376,-4.587073933627589,14,-2.303837863053406,33.450490141091386,1.9776370651771422,0.19834710743801653,0.0001,-0.014031695182458802,None,None,-0.0005013946798552033,-3.0324350237642697,-0.6710018000116424,-0.9717563267968905,1.0209495834258497,0.00007748455923638405,-22.91901676931352,5.235668789808917,109.94904458598727,219.89808917197453,0.010994904458598726,0 days 01:36:03.503649634,false
Mean Worst Trade [%],0.3,0,0,0,0,1884,78 days 13:00:00,1000.0,328.99819998835665,-67.10018000116433,3.0612769134382045,100.0,643.2006389066661,78.27833885249458,71 days 06:00:00,411,411,0,0.0,50.36496350364964,8.118641250894298,-17.17828163823296,1.3560128363393946,-1.8408731802305012,0 days 01:07:32.173913043,0 days 02:05:00,0.7684726946491048,-1.6326077859164014,-3.574648714564658,-1.2702038691221489,0.8150895169554376,-4.587073933627589,14,-2.303837863053406,33.450490141091386,1.9776370651771422,0.19834710743801653,0.0001,-0.014031695182458802,None,None,-0.0005013946798552033,-3.0324350237642697,-0.6710018000116424,-0.9717563267968905,1.0209495834258497,0.00007748455923638405,-22.91901676931352,5.235668789808917,109.94904458598727,219.89808917197453,0.010994904458598726,0 days 01:36:03.503649634,false
Mean Avg Losing Trade [%],0.3,0,0,0,0,1884,78 days 13:00:00,1000.0,328.99819998835665,-67.10018000116433,3.0612769134382045,100.0,643.2006389066661,78.27833885249458,71 days 06:00:00,411,411,0,0.0,50.36496350364964,8.118641250894298,-17.17828163823296,1.3560128363393946,-1.8408731802305012,0 days 01:07:32.173913043,0 days 02:05:00,0.7684726946491048,-1.6326077859164014,-3.574648714564658,-1.2702038691221489,0.8150895169554376,-4.587073933627589,14,-2.303837863053406,33.450490141091386,1.9776370651771422,0.19834710743801653,0.0001,-0.014031695182458802,None,None,-0.0005013946798552033,-3.0324350237642697,-0.6710018000116424,-0.9717563267968905,1.0209495834258497,0.00007748455923638405,-22.91901676931352,5.235668789808917,109.94904458598727,219.89808917197453,0.010994904458598726,0 days 01:36:03.503649634,false
Median Avg Losing Trade [%],0.3,0,0,0,0,1884,78 days 13:00:00,1000.0,328.99819998835665,-67.10018000116433,3.0612769134382045,100.0,643.2006389066661,78.27833885249458,71 days 06:00:00,411,411,0,0.0,50.36496350364964,8.118641250894298,-17.17828163823296,1.3560128363393946,-1.8408731802305012,0 days 01:07:32.173913043,0 days 02:05:00,0.7684726946491048,-1.6326077859164014,-3.574648714564658,-1.2702038691221489,0.8150895169554376,-4.587073933627589,14,-2.303837863053406,33.450490141091386,1.9776370651771422,0.19834710743801653,0.0001,-0.014031695182458802,None,None,-0.0005013946798552033,-3.0324350237642697,-0.6710018000116424,-0.9717563267968905,1.0209495834258497,0.00007748455923638405,-22.91901676931352,5.235668789808917,109.94904458598727,219.89808917197453,0.010994904458598726,0 days 01:36:03.503649634,false
Median Expectancy,0.3,0,0,0,0,1884,78 days 13:00:00,1000.0,328.99819998835665,-67.10018000116433,3.0612769134382045,100.0,643.2006389066661,78.27833885249458,71 days 06:00:00,411,411,0,0.0,50.36496350364964,8.118641250894298,-17.17828163823296,1.3560128363393946,-1.8408731802305012,0 days 01:07:32.173913043,0 days 02:05:00,0.7684726946491048,-1.6326077859164014,-3.574648714564658,-1.2702038691221489,0.8150895169554376,-4.587073933627589,14,-2.303837863053406,33.450490141091386,1.9776370651771422,0.19834710743801653,0.0001,-0.014031695182458802,None,None,-0.0005013946798552033,-3.0324350237642697,-0.6710018000116424,-0.9717563267968905,1.0209495834258497,0.00007748455923638405,-22.91901676931352,5.235668789808917,109.94904458598727,219.89808917197453,0.010994904458598726,0 days 01:36:03.503649634,false
Median Best Trade [%],0.5,0,0,0,0,1884,78 days 13:00:00,1000.0,300.91452284461093,-69.9085477155389,3.0612769134382045,100.0,557.5534759593126,78.28161290442114,71 days 01:00:00,357,357,0,0.0,48.17927170868347,8.118641250894305,-17.17828163823299,1.375974432087426,-1.8483454344372918,0 days 01:05:55.813953488,0 days 01:58:03.243243243,0.7289635749466754,-1.9582226250851154,-4.246205803810225,-1.2726246622481572,0.7674368506753596,-5.347240318845476,14,-2.842759170687023,41.62405087653137,1.9499465505486835,0.15786240786240785,0.0001,-0.01302289253649439,None,None,-0.0005589499948031629,-3.3805295685695294,-0.699085477155388,-0.9787875385109449,0.9581419633262483,0.00007412195647489766,-23.836401179082713,4.547770700636943,95.5031847133758,191.0063694267516,0.00955031847133758,0 days 01:32:56.470588233,false
Least Profit Factor,0.5,0,0,0,0,1884,78 days 13:00:00,1000.0,300.91452284461093,-69.9085477155389,3.0612769134382045,100.0,557.5534759593126,78.28161290442114,71 days 01:00:00,357,357,0,0.0,48.17927170868347,8.118641250894305,-17.17828163823299,1.375974432087426,-1.8483454344372918,0 days 01:05:55.813953488,0 days 01:58:03.243243243,0.7289635749466754,-1.9582226250851154,-4.246205803810225,-1.2726246622481572,0.7674368506753596,-5.347240318845476,14,-2.842759170687023,41.62405087653137,1.9499465505486835,0.15786240786240785,0.0001,-0.01302289253649439,None,None,-0.0005589499948031629,-3.3805295685695294,-0.699085477155388,-0.9787875385109449,0.9581419633262483,0.00007412195647489766,-23.836401179082713,4.547770700636943,95.5031847133758,191.0063694267516,0.00955031847133758,0 days 01:32:56.470588233,false
Least Expectancy,0.5,0,0,0,0,1884,78 days 13:00:00,1000.0,300.91452284461093,-69.9085477155389,3.0612769134382045,100.0,557.5534759593126,78.28161290442114,71 days 01:00:00,357,357,0,0.0,48.17927170868347,8.118641250894305,-17.17828163823299,1.375974432087426,-1.8483454344372918,0 days 01:05:55.813953488,0 days 01:58:03.243243243,0.7289635749466754,-1.9582226250851154,-4.246205803810225,-1.2726246622481572,0.7674368506753596,-5.347240318845476,14,-2.842759170687023,41.62405087653137,1.9499465505486835,0.15786240786240785,0.0001,-0.01302289253649439,None,None,-0.0005589499948031629,-3.3805295685695294,-0.699085477155388,-0.9787875385109449,0.9581419633262483,0.00007412195647489766,-23.836401179082713,4.547770700636943,95.5031847133758,191.0063694267516,0.00955031847133758,0 days 01:32:56.470588233,false
Least Sharpe Ratio,0.5,0,0,0,0,1884,78 days 13:00:00,1000.0,300.91452284461093,-69.9085477155389,3.0612769134382045,100.0,557.5534759593126,78.28161290442114,71 days 01:00:00,357,357,0,0.0,48.17927170868347,8.118641250894305,-17.17828163823299,1.375974432087426,-1.8483454344372918,0 days 01:05:55.813953488,0 days 01:58:03.243243243,0.7289635749466754,-1.9582226250851154,-4.246205803810225,-1.2726246622481572,0.7674368506753596,-5.347240318845476,14,-2.842759170687023,41.62405087653137,1.9499465505486835,0.15786240786240785,0.0001,-0.01302289253649439,None,None,-0.0005589499948031629,-3.3805295685695294,-0.699085477155388,-0.9787875385109449,0.9581419633262483,0.00007412195647489766,-23.836401179082713,4.547770700636943,95.5031847133758,191.0063694267516,0.00955031847133758,0 days 01:32:56.470588233,false
Least Omega Ratio,0.5,0,0,0,0,1884,78 days 13:00:00,1000.0,300.91452284461093,-69.9085477155389,3.0612769134382045,100.0,557.5534759593126,78.28161290442114,71 days 01:00:00,357,357,0,0.0,48.17927170868347,8.118641250894305,-17.17828163823299,1.375974432087426,-1.8483454344372918,0 days 01:05:55.813953488,0 days 01:58:03.243243243,0.7289635749466754,-1.9582226250851154,-4.246205803810225,-1.2726246622481572,0.7674368506753596,-5.347240318845476,14,-2.842759170687023,41.62405087653137,1.9499465505486835,0.15786240786240785,0.0001,-0.01302289253649439,None,None,-0.0005589499948031629,-3.3805295685695294,-0.699085477155388,-0.9787875385109449,0.9581419633262483,0.00007412195647489766,-23.836401179082713,4.547770700636943,95.5031847133758,191.0063694267516,0.00955031847133758,0 days 01:32:56.470588233,false
Least Sortino Ratio,0.5,0,0,0,0,1884,78 days 13:00:00,1000.0,300.91452284461093,-69.9085477155389,3.0612769134382045,100.0,557.5534759593126,78.28161290442114,71 days 01:00:00,357,357,0,0.0,48.17927170868347,8.118641250894305,-17.17828163823299,1.375974432087426,-1.8483454344372918,0 days 01:05:55.813953488,0 days 01:58:03.243243243,0.7289635749466754,-1.9582226250851154,-4.246205803810225,-1.2726246622481572,0.7674368506753596,-5.347240318845476,14,-2.842759170687023,41.62405087653137,1.9499465505486835,0.15786240786240785,0.0001,-0.01302289253649439,None,None,-0.0005589499948031629,-3.3805295685695294,-0.699085477155388,-0.9787875385109449,0.9581419633262483,0.00007412195647489766,-23.836401179082713,4.547770700636943,95.5031847133758,191.0063694267516,0.00955031847133758,0 days 01:32:56.470588233,false
Least Total Return [%],0.2,0,0,0,0,1884,78 days 13:00:00,1000.0,286.1474578201663,-71.38525421798336,3.0612769134382045,100.0,661.450593751163,81.5820985542415,71 days 06:00:00,438,438,0,0.0,52.054794520547944,8.118641250894296,-17.17828163823299,1.2768413994316101,-1.8995335573156618,0 days 01:10:15.789473684,0 days 02:16:17.142857142,0.7565662602354931,-1.6298003246114883,-3.999004167404624,-1.2221026371572343,0.8051137021350069,-5.135399191861465,14,-2.1513074488966435,30.875380096427435,1.875574737086345,0.23202614379084965,0.0001,-0.016566408603687115,None,None,-0.0005719606087759444,-3.459217761876912,-0.7138525421798352,-0.9819500852714161,1.0410514834638473,0.00008008429926238145,-24.318783709053164,5.579617834394904,117.171974522293,234.343949044586,0.011717197452229301,0 days 01:41:55.068493150,false
Most Max Drawdown [%],0.2,0,0,0,0,1884,78 days 13:00:00,1000.0,286.1474578201663,-71.38525421798336,3.0612769134382045,100.0,661.450593751163,81.5820985542415,71 days 06:00:00,438,438,0,0.0,52.054794520547944,8.118641250894296,-17.17828163823299,1.2768413994316101,-1.8995335573156618,0 days 01:10:15.789473684,0 days 02:16:17.142857142,0.7565662602354931,-1.6298003246114883,-3.999004167404624,-1.2221026371572343,0.8051137021350069,-5.135399191861465,14,-2.1513074488966435,30.875380096427435,1.875574737086345,0.23202614379084965,0.0001,-0.016566408603687115,None,None,-0.0005719606087759444,-3.459217761876912,-0.7138525421798352,-0.9819500852714161,1.0410514834638473,0.00008008429926238145,-24.318783709053164,5.579617834394904,117.171974522293,234.343949044586,0.011717197452229301,0 days 01:41:55.068493150,false
Least Best Trade [%],0.2,0,0,0,0,1884,78 days 13:00:00,1000.0,286.1474578201663,-71.38525421798336,3.0612769134382045,100.0,661.450593751163,81.5820985542415,71 days 06:00:00,438,438,0,0.0,52.054794520547944,8.118641250894296,-17.17828163823299,1.2768413994316101,-1.8995335573156618,0 days 01:10:15.789473684,0 days 02:16:17.142857142,0.7565662602354931,-1.6298003246114883,-3.999004167404624,-1.2221026371572343,0.8051137021350069,-5.135399191861465,14,-2.1513074488966435,30.875380096427435,1.875574737086345,0.23202614379084965,0.0001,-0.016566408603687115,None,None,-0.0005719606087759444,-3.459217761876912,-0.7138525421798352,-0.9819500852714161,1.0410514834638473,0.00008008429926238145,-24.318783709053164,5.579617834394904,117.171974522293,234.343949044586,0.011717197452229301,0 days 01:41:55.068493150,false
