Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration
CAKE-USD,true,2,6,131,41.98473282442748,1.5735137001537387,81.06435643564356,2266.3628303194055,1441.7066350632351,2.431930693069307,5,5511.637328685189,3.654123893387633,0,0,1616,1617 days 00:00:00,1000.0,297893.53077184217,29689.353077184216,46.6545615553124,100.0,30310.190375069218,64.09599912190859,927 days 00:00:00,131,0,0.0,1000.29008962894,-26.476538596224387,34.83667402902822,-5.448016905598645,9 days 19:12:00,3 days 05:41:03.157894736,1.8140594185430066,4.0844068833002805,1.558916489884991,635.3654932644756,5 days 23:49:00.458015266
ETH-USD,true,13,20,71,45.07042253521127,1.4043173961552071,26.581804567577688,965.0262992131052,659.0021676231192,0.7974541370273306,2,769.5642146476653,1.9250406740767447,0,0,2671,2672 days 00:00:00,1000.0,69516.86724413047,6851.686724413046,540.5169435212163,100.0,7001.60803579981,61.91254416725946,568 days 00:00:00,71,0,0.0,126.22122915076342,-25.611709660475213,29.00706486668414,-7.450310346206593,31 days 04:30:00,9 days 20:55:23.076923077,1.2337869561643173,1.2678817403710676,1.2960669329692125,11.676173812013175,19 days 11:29:34.647887324
STX4847-USD,true,30,32,55,52.72727272727272,1.4397460660335166,28.176229508196723,1238.687118067433,824.6539583093561,0.8452868852459017,2,1047.0459758254428,2.3823341268786624,0,0,1952,1953 days 00:00:00,1000.0,69127.79149370879,6812.77914937088,225.9145948985728,100.0,4864.988555322409,73.16960472087206,428 days 00:00:00,55,0,0.0,271.769449831851,-31.353883161714467,37.6497718969784,-10.971845458390247,25 days 04:57:55.862068965,11 days 02:46:09.230769230,1.1844762388241636,1.6496890611176755,1.322980988842107,29.1564365614783,18 days 13:05:27.272727271
AVAX-USD,false,5,9,53,35.84905660377358,2.0132369042915492,32.61538461538461,1615.430915796306,704.6186271838798,0.9784615384615385,2,1580.6370191483857,2.748192527493687,0,0,1625,1626 days 00:00:00,1000.0,86617.83853720421,8561.78385372042,311.79041499968,100.0,3309.463752104946,62.725550566644074,726 days 00:00:00,53,0,0.0,885.2633747180312,-36.65854862697595,92.15546037028078,-8.322276594376733,26 days 00:00:00,7 days 08:28:14.117647058,1.48992749132639,2.7458986968912025,1.4222659015991057,26.46006112384567,14 days 00:54:20.377358489
UNI7083-USD,true,18,21,68,52.94117647058824,2.90759760621429,41.79471419791026,757.7034742964984,607.7835355319505,1.2538414259373079,3,950.0400046495738,2.7240923012826666,0,0,1627,1628 days 00:00:00,1000.0,52523.83625216189,5152.383625216189,-2.1890414360688837,100.0,1878.4073249776593,51.257505084991706,990 days 00:00:00,68,0,0.0,761.6505317797365,-21.249706302569138,35.920621062698885,-7.63123377124831,15 days 03:20:00,7 days 21:00:00,1.4467055583037594,2.790929008064117,1.381371381913071,2354.7168097050385,11 days 17:17:38.823529411
MKR-USD,false,14,17,42,41.46341463414634,2.061454672474874,15.413533834586467,1446.1813104144398,564.3958282150016,0.4736842105263158,1,685.0332523015768,1.9761680155711938,0,0,2660,2661 days 00:00:00,1000.0,58683.139652103964,5768.313965210396,410.3977111900873,100.0,1886.3245314524165,64.75698982644202,981 days 00:00:00,41,1,-1610.2940748880937,332.75834059695705,-15.45157338783659,60.28233529660244,-8.74322657290898,52 days 12:42:21.176470588,14 days 09:00:00,1.0559938683500323,1.155332059894229,1.2886681547238836,13.055424306542095,30 days 04:40:58.536585365
MKR-USD,true,5,12,118,44.44444444444444,1.3486478102752806,43.984962406015036,825.0767586978382,555.6072449143691,1.3308270676691731,3,1098.03448337983,2.292984368002854,0,0,2660,2661 days 00:00:00,1000.0,136916.99954502026,13591.699954502024,410.3977111900873,100.0,11702.521903781864,72.69026589596682,950 days 00:00:00,117,1,39383.01877737325,163.92929550613883,-18.4108456904947,24.51853753770883,-7.653058222654428,17 days 00:27:41.538461538,6 days 09:58:09.230769230,1.1954977116974714,1.3256078134972549,1.3236397859881899,32.11836197889185,11 days 03:04:36.923076922
BTC-USD,true,2,7,308,38.762214983713356,1.417882694183894,80.36649214659685,789.8158585401484,463.8638197921116,2.418848167539267,5,1910.4446421232908,2.1333811028509686,0,0,3820,3821 days 00:00:00,1000.0,215304.94674785453,21430.494674785452,18142.17853544015,100.0,48924.86462889646,68.7929437422068,1104 days 00:00:00,307,1,-28168.521823971445,126.92322618815119,-12.510609794685355,12.204941672326958,-3.6552599580191734,11 days 15:31:45.882352941,3 days 14:56:10.212765957,1.2958542679706877,0.974763883097195,1.316703680561623,0.1812525509503549,6 days 17:35:22.475570031
STX4847-USD,false,11,19,33,36.36363636363637,1.6439667069902686,16.905737704918035,1644.911367932763,453.14362752968685,0.507172131147541,2,834.2532040232763,2.3844253217211104,0,0,1952,1953 days 00:00:00,1000.0,55282.075141781184,5428.207514178119,225.9145948985728,100.0,1682.7166657082817,70.86768278747698,496 days 00:00:00,33,0,0.0,301.54646656852,-22.944776265687857,93.67604182385212,-12.07656905907958,55 days 08:00:00,12 days 22:51:25.714285714,1.1483985419494385,1.5758614498762995,1.3310126662363313,23.027697354459022,28 days 08:43:38.181818181
PENDLE-USD,false,5,18,40,45.0,1.7375230144668965,28.49002849002849,541.6723282580884,223.83154060251587,0.8547008547008548,2,462.9678019299902,2.4532789249947227,0,0,1404,1405 days 00:00:00,1000.0,22666.893130323548,2166.6893130323547,109.83042136984405,100.0,1029.1135007329071,68.05995685656526,652 days 00:00:00,40,0,0.0,755.0284593617348,-31.244864951951513,66.75229654643996,-10.463474020099884,30 days 00:00:00,6 days 20:43:38.181818181,1.202633208359528,1.8360830604099547,1.325442793842701,18.72758809452459,17 days 06:35:59.999999999
NEAR-USD,false,2,17,61,36.0655737704918,1.5662197300143603,38.10118675827608,518.7121468787564,261.9758317569476,1.1430356027482822,3,592.9064514604148,2.2201734261974635,0,0,1601,1602 days 00:00:00,1000.0,32641.440959604137,3164.144095960414,139.651916276057,100.0,2151.0817918855682,58.90437014077057,816 days 00:00:00,61,0,0.0,229.93895543351664,-33.677030065843496,48.397547276971146,-8.245907945125339,26 days 21:49:05.454545454,3 days 19:41:32.307692307,1.2844563844456494,2.058544161249661,1.3206395779950961,21.657362536334198,12 days 03:32:27.540983605
DOT-USD,true,28,33,34,55.88235294117647,1.8494203069811461,20.531400966183575,449.06890058906856,195.8748648115772,0.6159420289855073,2,276.60040978312196,2.065332724804603,0,0,1656,1657 days 00:00:00,1000.0,16268.342620028328,1526.8342620028327,47.1945360572257,100.0,654.8735006226788,60.47121671622725,1115 days 00:00:00,34,0,0.0,591.1127578164825,-29.278567030629077,46.497565583541835,-10.047991312488135,25 days 10:06:18.947368421,15 days 06:24:00,1.1679191102764908,1.4032338554070454,1.310624870147342,31.351928624777052,20 days 22:35:17.647058822
ZEC-USD,false,2,22,90,37.07865168539326,1.6675419572615393,33.32085361287907,170.08009829965494,95.55061702227806,1.0108573567952077,3,171.9267186106583,1.3838833277583806,0,0,2671,2672 days 00:00:00,1000.0,15278.01384681036,1427.801384681036,-86.72947769430188,100.0,1175.67839805615,69.93252407240391,1078 days 00:00:00,89,1,-859.1149018589331,99.76586157986202,-15.64668730494136,21.76072857941418,-5.635134434504265,27 days 14:32:43.636363636,4 days 12:25:42.857142857,0.8693830629297672,0.645281257966697,1.2143223854590115,17.462700141163687,13 days 01:53:15.505617976
