Ticker,Range Length,Candle Lookback,Total Trades,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
BTC-USD,10,5,231,563.5703578724515,18797.766456929934,100.0,1619.81970729785,45.3635639014591,1063 days 00:00:00,231,0,0.0,45.45454545454545,38.80448462188823,-9.740122967440316,4.849573847942384,-2.2772166835672554,2 days 06:37:42.857142857,1 days 04:57:08.571428571,1.5236655312311504,24.396985189283612,0.8461718889204861,0.43431528614652726,1.5063325517371207,1.5096578249493384,0.672890600019605,0.06015625,1.8046875,3.609375,1.7365308742537198,0,0,0,0,3840,3841 days 00:00:00,1000.0,6635.703578724515,14,4.089979902455395,83.41650392810281,2.831347296320709,0.05958620689655172,0.9622335580280352,-0.0009990009990009663,None,None,0.0005744354942191977,0.1447577445432378,5.6357035787245175,0.13219775823033642,0.20588721370516386,-0.9700192914321111,1 days 16:37:24.155844154
BTC-USD,10,6,224,525.8377681905624,18797.766456929934,100.0,1516.5146704287533,45.34447666033785,1075 days 00:00:00,224,0,0.0,45.982142857142854,38.804484621888236,-9.740122967440309,4.846762078314593,-2.3395442387018544,2 days 06:17:28.543689320,1 days 04:57:31.239669421,1.5068487628226233,23.474900365650086,0.8274862325682601,0.41985279414613746,1.5003463001027308,1.4727159732798545,0.682568406651611,0.058333333333333334,1.75,3.5,1.6885284467459272,0,0,0,0,3840,3841 days 00:00:00,1000.0,6258.377681905624,14,4.126261205176062,85.36395585938565,2.8077909330494037,0.05783530707793996,0.9648733981405297,-0.0009990009990009528,None,None,0.0005581398721509125,0.14065124778202995,5.258377681905637,0.12785740609836593,0.2045638903054053,-0.9720265825519548,1 days 16:36:25.714285713
BTC-USD,10,7,222,423.6353144765253,18797.766456929934,100.0,1315.2910547518445,45.34447666033783,1144 days 00:00:00,222,0,0.0,44.5945945945946,38.80448462188825,-9.74012296744031,4.908304219549903,-2.338665077527858,2 days 06:18:10.909090909,1 days 04:40:58.536585365,1.4597648853009857,19.08267182326692,0.7617333434772803,0.3757489180580747,1.4598075721328256,1.3485333113036242,0.6127238987454775,0.0578125,1.734375,3.46875,1.548955571871202,0,0,0,0,3840,3841 days 00:00:00,1000.0,5236.353144765253,14,4.172462169093299,87.3998521552833,2.8045564193684873,0.05579989004947774,0.893091500898711,-0.0009990009990009496,None,None,0.0005107408393579087,0.12870669151819297,4.236353144765247,0.11474103544487857,0.2033500680336377,-0.9774635292204968,1 days 16:06:29.189189188
BTC-USD,10,8,218,478.3139004596469,18797.766456929934,100.0,1456.628085381267,41.891463653358215,1145 days 00:00:00,218,0,0.0,44.95412844036697,38.80448462188824,-9.740122967440309,4.888961716362855,-2.2637628965999577,2 days 06:22:02.448979591,1 days 04:48:00,1.476181018548195,21.941004608240654,0.8064055280043645,0.4332147876215999,1.5002969411838378,1.453443274589135,0.658185229808853,0.05677083333333333,1.703125,3.40625,1.6208335985278501,0,0,0,0,3840,3841 days 00:00:00,1000.0,5783.139004596469,14,4.414025967895962,90.67963363739345,2.8587747685244316,0.05521978021978022,0.9516821128970863,-0.0009990009990009578,None,None,0.0005347396947711219,0.13475440308232273,4.78313900459646,0.12202870179622516,0.20111090956312447,-0.9745547482167322,1 days 16:17:36.880733944
BTC-USD,10,9,212,534.0136080075607,18797.766456929934,100.0,1453.577541968943,38.680079848947244,1145 days 00:00:00,212,0,0.0,44.81132075471698,38.804484621888236,-9.740122967440303,5.034791858134438,-2.2384612417897154,2 days 07:04:25.263157894,1 days 04:43:04.615384615,1.5414506489809812,25.189321132432134,0.8456388364688835,0.49598954415506413,1.5391250521289868,1.5389015688388203,0.7037304480505868,0.05520833333333333,1.65625,3.3125,1.6906661033857424,0,0,0,0,3840,3841 days 00:00:00,1000.0,6340.136080075607,14,4.513410742460333,92.46966434356847,2.914180936264535,0.05406147091108671,1.0207795341196935,-0.0009990009990009509,None,None,0.0005578352280364177,0.14057447746517726,5.340136080075592,0.1288182315614248,0.20006343431924276,-0.9715916457824332,1 days 16:31:41.886792451
BTC-USD,10,10,208,501.06320992939357,18797.766456929934,100.0,1379.8959336279613,38.63134797148308,1145 days 00:00:00,208,0,0.0,44.71153846153847,38.80448462188822,-9.740122967440303,5.112291715708974,-2.2986085862385917,2 days 07:13:32.903225806,1 days 04:35:28.695652173,1.5210715223934195,24.089577400451574,0.8254996447847187,0.4810078737885093,1.5277979065779843,1.500543152031975,0.6981321197707525,0.05416666666666667,1.625,3.25,1.6492432979960676,0,0,0,0,3840,3841 days 00:00:00,1000.0,6010.632099293936,14,4.5323704767754736,93.08449440966764,2.920322040177712,0.052617155385036994,1.0149189526129647,-0.0009990009990009483,None,None,0.0005436844691229233,0.13700848621897668,5.010632099293923,0.12487256949082326,0.19974537812377116,-0.9733445347840954,1 days 16:29:59.999999998
BTC-USD,10,11,204,524.5607421724756,18797.766456929934,100.0,1412.2679250755689,37.85627239416929,1145 days 00:00:00,204,0,0.0,44.6078431372549,38.804484621888236,-9.740122967440328,5.191320503588738,-2.279947340968151,2 days 07:23:04.615384615,1 days 04:40:21.238938053,1.5345191298746428,25.713761871199765,0.8428285394609947,0.5022919783218655,1.5495109780991214,1.5383854296950779,0.7225263427913392,0.053125,1.59375,3.1875,1.6779384085716726,0,0,0,0,3840,3841 days 00:00:00,1000.0,6245.607421724755,14,4.588421020153962,94.41165176384837,2.9277602165136045,0.05204053683922213,1.0528240994959515,-0.0009990009990009405,None,None,0.000553099201954796,0.1393809988926086,5.24560742172476,0.12770627189040007,0.19902631470043283,-0.9720945175388594,1 days 16:35:17.647058823
BTC-USD,10,12,198,606.2096114717392,18797.766456929934,100.0,1545.6821328433648,37.29840435500951,1145 days 00:00:00,198,0,0.0,46.464646464646464,38.80448462188822,-9.740122967440309,5.114377288747836,-2.300684828288159,2 days 07:02:36.521739130,1 days 04:58:52.075471698,1.5695410772863618,30.61664704402721,0.8912326984888982,0.5472778604347125,1.5951113990182872,1.6337438605751435,0.8182764288767848,0.0515625,1.546875,3.09375,1.7707040528613756,0,0,0,0,3840,3841 days 00:00:00,1000.0,7062.096114717392,14,4.594942367283465,94.25152519544758,2.913177133996559,0.05204053683922213,1.1446975695265458,-0.0009990009990009405,None,None,0.0005851746427371887,0.14746400996977155,6.0620961147174,0.1368332431839676,0.19913201543364906,-0.9677509765396487,1 days 17:05:27.272727272
BTC-USD,10,13,197,601.2812154609096,18797.766456929934,100.0,1637.216122689791,31.99818211641517,1535 days 00:00:00,197,0,0.0,46.7005076142132,38.80448462188822,-9.740122967440321,5.043974526041647,-2.270788922579291,2 days 06:46:57.391304347,1 days 05:01:42.857142857,1.5328789632350839,30.521889109690875,0.8916196745397692,0.6354262363997568,1.598650638813116,1.6395868372012605,0.8228218036775988,0.05130208333333333,1.5390625,3.078125,1.7626001525391095,0,0,0,0,3840,3841 days 00:00:00,1000.0,7012.812154609095,14,4.667117206406074,95.88132810094135,2.9181718010080764,0.05175246440306681,1.1452427387056143,-0.0009990009990009322,None,None,0.0005825838786394224,0.14681113741713445,6.012812154609111,0.136311033373413,0.198164347733726,-0.9680131564120352,1 days 17:03:21.015228425
BTC-USD,10,14,195,520.8846298984636,18797.766456929934,100.0,1460.0792080591664,36.34737490131703,1535 days 00:00:00,195,0,0.0,46.15384615384615,38.80448462188822,-9.740122967440321,5.143934434648561,-2.373752694035903,2 days 07:12:00,1 days 04:48:00,1.4933114853927034,26.71203230248532,0.8392378103554375,0.5213074199341562,1.5516726377313772,1.520420095992353,0.7781886799985456,0.05078125,1.5234375,3.046875,1.6696098925359422,0,0,0,0,3840,3841 days 00:00:00,1000.0,6208.846298984636,14,4.516392427233862,93.74255664630803,2.8768849445506106,0.05060175054704596,1.0959490576646185,-0.000999000999000929,None,None,0.0005519295440536705,0.13908624510152498,5.208846298984639,0.12726959172024177,0.1994551720922867,-0.9722900786595081,1 days 16:59:04.615384615
BTC-USD,10,15,191,708.4070332297537,18797.766456929934,100.0,1669.3995362617711,35.29949742034525,1145 days 00:00:00,191,0,0.0,47.12041884816754,38.80448462188822,-9.740122967440303,5.241450910714265,-2.296544196070816,2 days 07:27:59.999999999,1 days 04:30:53.465346534,1.6263338011829114,37.089373467526364,0.9456306278045186,0.622361777082339,1.6485689467672737,1.760203561472353,0.9100697574713003,0.04973958333333333,1.4921875,2.984375,1.8732782668838392,0,0,0,0,3840,3841 days 00:00:00,1000.0,8084.070332297537,14,4.72418684522396,94.25089205521698,3.0014706367773747,0.050314465408805034,1.2553906710006881,-0.0009990009990009227,None,None,0.0006201011994976904,0.15626550227341798,7.084070332297527,0.1469585336381245,0.19887845800236406,-0.9623142975601449,1 days 17:12:52.774869108
BTC-USD,10,16,187,789.2970536949628,18797.766456929934,100.0,1752.4842717532886,34.375126507119376,1145 days 00:00:00,187,0,0.0,48.1283422459893,38.80448462188822,-9.740122967440312,5.3128003259389445,-2.35215021596582,2 days 07:44:00,1 days 04:27:12.989690721,1.6591455698414008,42.20839859331352,0.9784980699603961,0.6713984574325225,1.682659680700418,1.8357191851537733,0.98986184487464,0.04869791666666667,1.4609375,2.921875,1.953073893639222,0,0,0,0,3840,3841 days 00:00:00,1000.0,8892.970536949626,14,4.7410361552021865,92.57047890050139,3.0159146189603145,0.05002733734281028,1.3368634138279167,-0.0009990009990009235,None,None,0.0006459189103431745,0.16277156540648,7.89297053694963,0.1541572524501711,0.2002003021816785,-0.9580111256566877,1 days 17:34:58.395721923
BTC-USD,10,17,186,770.6043847208509,18797.766456929934,100.0,1728.0404709023999,34.375126507119354,1535 days 00:00:00,186,0,0.0,48.924731182795696,38.80448462188822,-9.740122967440316,5.204381601925831,-2.3783808076997364,2 days 06:51:25.714285714,1 days 04:17:41.052631578,1.6568198891160009,41.43034326456186,0.970902609006874,0.6641777349067541,1.6811910348318195,1.8211592284549105,1.0021781959223202,0.0484375,1.453125,2.90625,1.9347855394044968,0,0,0,0,3840,3841 days 00:00:00,1000.0,8706.043847208508,14,4.755656170512064,92.98617673140784,3.0187131840902865,0.04945355191256831,1.3314653174396538,-0.000999000999000914,None,None,0.0006402149306331978,0.16133416251956587,7.7060438472085,0.15254976385166952,0.1999847284854864,-0.9590055347008123,1 days 17:17:25.161290321
BTC-USD,10,18,187,749.636871265433,18797.766456929934,100.0,1732.677215830049,35.6934347546706,1535 days 00:00:00,187,0,0.0,48.1283422459893,38.80448462188824,-9.740122967440314,5.260332469662116,-2.353015567848463,2 days 06:08:00,1 days 04:27:12.989690721,1.636585853751745,40.087533222750416,0.9613632415240683,0.6316838968124272,1.6728554685787578,1.8022061729628458,0.9708320599100326,0.04869791666666667,1.4609375,2.921875,1.915526657721012,0,0,0,0,3840,3841 days 00:00:00,1000.0,8496.36871265433,14,4.756511609637802,93.03465906344628,3.0204334849338728,0.04916689429117727,1.3111626320229386,-0.0009990009990009177,None,None,0.0006338457819828262,0.1597291370596722,7.496368712654329,0.1507078143078513,0.19995984650228932,-0.9601209604884162,1 days 16:48:46.203208554
BTC-USD,10,19,189,638.3330230653983,18797.766456929934,100.0,1652.1442201596822,35.91324044513747,1535 days 00:00:00,189,0,0.0,47.61904761904761,38.80448462188824,-9.740122967440307,5.150280845033536,-2.354923711986461,2 days 05:20:00,1 days 03:52:43.636363636,1.5617064835058638,33.774234024624214,0.9101434546478593,0.582589117199921,1.6303910722272756,1.6944904766921511,0.8930279999471223,0.04921875,1.4765625,2.953125,1.7999049106746747,0,0,0,0,3840,3841 days 00:00:00,1000.0,7383.330230653982,14,4.784592525968574,95.14202341418404,3.0384560891508374,0.048021828103683495,1.218983219927822,-0.0009990009990009335,None,None,0.0005963225760424804,0.15027328916270505,6.38333023065396,0.1401558563315355,0.19870925905024941,-0.9660420814074923,1 days 15:59:59.999999999
BTC-USD,10,20,184,574.0158221734087,18797.766456929934,100.0,1440.9018124664785,35.67295983834831,1535 days 00:00:00,184,0,0.0,47.82608695652174,38.80448462188822,-9.740122967440309,5.295261133013833,-2.5405236959868938,2 days 06:49:05.454545454,1 days 04:00:00,1.558896615885899,31.19651207464176,0.86734383822237,0.5572815784469854,1.5885794437283394,1.5799628921219737,0.8881124595736624,0.04791666666666667,1.4375,2.875,1.73509925695684,0,0,0,0,3840,3841 days 00:00:00,1000.0,6740.1582217340865,14,4.518409828386539,91.92633860022353,2.897352280890896,0.048021828103683495,1.2070255700569321,-0.0009990009990009235,None,None,0.0005743480302121594,0.14473570361346416,5.740158221734088,0.13335852737845766,0.20083090302386625,-0.9694636156115348,1 days 16:49:33.913043477
BTC-USD,10,21,183,491.6917886753228,18797.766456929934,100.0,1276.1027630138872,35.67295983834833,1535 days 00:00:00,183,0,0.0,47.540983606557376,38.80448462188822,-9.740122967440321,5.2050084380735315,-2.5448393960496847,2 days 06:04:08.275862068,1 days 04:15:00,1.5353306113585496,26.868403752749877,0.8193379715584167,0.5159380800024695,1.5533062636904984,1.4842932875070929,0.8334406122778127,0.04765625,1.4296875,2.859375,1.6291496257158393,0,0,0,0,3840,3841 days 00:00:00,1000.0,5916.917886753228,14,4.553105270873578,93.86549411614585,2.8641890064582056,0.047164667393675024,1.139514492303975,-0.000999000999000917,None,None,0.0005395654198140255,0.13597048579313445,4.916917886753235,0.12371344828090636,0.19972283802671745,-0.9738430738672117,1 days 16:31:28.524590163
BTC-USD,11,1,261,638.2185721949238,18797.766456929934,100.0,2105.946430364066,38.8436949257879,873 days 00:00:00,261,0,0.0,44.44444444444444,38.80448462188825,-9.740122967440323,4.769898886162002,-2.192454235394306,2 days 06:49:39.310344827,1 days 04:08:16.551724137,1.4580078256350033,24.452818858043067,0.8625796281556596,0.5385914424249695,1.483766434991704,1.5407889061281665,0.6167008066610808,0.06796875,2.0390625,4.078125,1.8390813020517018,0,0,0,0,3840,3841 days 00:00:00,1000.0,7382.185721949238,14,3.8291152429968025,72.93304240915852,2.8920871190516366,0.06546463245492372,0.9019249297418308,-0.0013828676690114876,None,None,0.0006088840620588738,0.1534387836388362,6.382185721949215,0.14014426005090197,0.21408296540585806,-0.9660481699431029,1 days 15:59:59.999999999
BTC-USD,11,2,252,595.8222572078438,18797.766456929934,100.0,1838.86702006992,40.06683532146032,873 days 00:00:00,252,0,0.0,44.44444444444444,38.80448462188822,-9.740122967440303,4.781916006762656,-2.19439754518509,2 days 06:12:51.428571428,1 days 04:27:25.714285714,1.4995150782312316,23.643740365390613,0.8479731020163186,0.5052347433002845,1.488522601476403,1.5125051477208709,0.6196145337986835,0.065625,1.96875,3.9375,1.7840541908711314,0,0,0,0,3840,3841 days 00:00:00,1000.0,6958.222572078438,14,3.913844628677474,76.31292774572512,2.892173300237054,0.06310545253252145,0.9061862556805746,-0.0009990009990009955,None,None,0.0005913383749294312,0.14901727048221666,5.958222572078454,0.13572858754948403,0.21149528488594596,-0.9683035610335402,1 days 15:54:17.142857141
BTC-USD,11,3,237,647.1168182152117,18797.766456929934,100.0,1841.8696647722215,45.173770589896876,967 days 00:00:00,237,0,0.0,45.56962025316456,38.80448462188823,-9.740122967440316,4.828151432973979,-2.223468158497524,2 days 06:26:40,1 days 04:50:13.953488372,1.5456951592556276,27.30450709768826,0.8874415449918971,0.46616959210765146,1.5313977689040086,1.5924660288303878,0.6940099707345001,0.06171875,1.8515625,3.703125,1.832913768086009,0,0,0,0,3840,3841 days 00:00:00,1000.0,7471.168182152116,14,4.062119236965574,81.44350838054486,2.8826310944075555,0.06104972375690607,0.9899281110337939,-0.000999000999000968,None,None,0.000606387879138158,0.15280974554281582,6.471168182152125,0.14104086641711433,0.2072323053460203,-0.9655748027459589,1 days 16:30:22.784810126
BTC-USD,11,4,231,563.5703578724515,18797.766456929934,100.0,1619.81970729785,45.3635639014591,1063 days 00:00:00,231,0,0.0,45.45454545454545,38.80448462188823,-9.740122967440316,4.849573847942384,-2.2772166835672554,2 days 06:37:42.857142857,1 days 04:57:08.571428571,1.5236655312311504,24.396985189283612,0.8461718889204861,0.43431528614652726,1.5063325517371207,1.5096578249493384,0.672890600019605,0.06015625,1.8046875,3.609375,1.7365308742537198,0,0,0,0,3840,3841 days 00:00:00,1000.0,6635.703578724515,14,4.089979902455395,83.41650392810281,2.831347296320709,0.05958620689655172,0.9622335580280352,-0.0009990009990009663,None,None,0.0005744354942191977,0.1447577445432378,5.6357035787245175,0.13219775823033642,0.20588721370516386,-0.9700192914321111,1 days 16:37:24.155844154
BTC-USD,11,5,224,525.8377681905624,18797.766456929934,100.0,1516.5146704287533,45.34447666033785,1075 days 00:00:00,224,0,0.0,45.982142857142854,38.804484621888236,-9.740122967440309,4.846762078314593,-2.3395442387018544,2 days 06:17:28.543689320,1 days 04:57:31.239669421,1.5068487628226233,23.474900365650086,0.8274862325682601,0.41985279414613746,1.5003463001027308,1.4727159732798545,0.682568406651611,0.058333333333333334,1.75,3.5,1.6885284467459272,0,0,0,0,3840,3841 days 00:00:00,1000.0,6258.377681905624,14,4.126261205176062,85.36395585938565,2.8077909330494037,0.05783530707793996,0.9648733981405297,-0.0009990009990009528,None,None,0.0005581398721509125,0.14065124778202995,5.258377681905637,0.12785740609836593,0.2045638903054053,-0.9720265825519548,1 days 16:36:25.714285713
BTC-USD,11,6,222,423.6353144765253,18797.766456929934,100.0,1315.2910547518445,45.34447666033783,1144 days 00:00:00,222,0,0.0,44.5945945945946,38.80448462188825,-9.74012296744031,4.908304219549903,-2.338665077527858,2 days 06:18:10.909090909,1 days 04:40:58.536585365,1.4597648853009857,19.08267182326692,0.7617333434772803,0.3757489180580747,1.4598075721328256,1.3485333113036242,0.6127238987454775,0.0578125,1.734375,3.46875,1.548955571871202,0,0,0,0,3840,3841 days 00:00:00,1000.0,5236.353144765253,14,4.172462169093299,87.3998521552833,2.8045564193684873,0.05579989004947774,0.893091500898711,-0.0009990009990009496,None,None,0.0005107408393579087,0.12870669151819297,4.236353144765247,0.11474103544487857,0.2033500680336377,-0.9774635292204968,1 days 16:06:29.189189188
BTC-USD,11,7,218,478.3139004596469,18797.766456929934,100.0,1456.628085381267,41.891463653358215,1145 days 00:00:00,218,0,0.0,44.95412844036697,38.80448462188824,-9.740122967440309,4.888961716362855,-2.2637628965999577,2 days 06:22:02.448979591,1 days 04:48:00,1.476181018548195,21.941004608240654,0.8064055280043645,0.4332147876215999,1.5002969411838378,1.453443274589135,0.658185229808853,0.05677083333333333,1.703125,3.40625,1.6208335985278501,0,0,0,0,3840,3841 days 00:00:00,1000.0,5783.139004596469,14,4.414025967895962,90.67963363739345,2.8587747685244316,0.05521978021978022,0.9516821128970863,-0.0009990009990009578,None,None,0.0005347396947711219,0.13475440308232273,4.78313900459646,0.12202870179622516,0.20111090956312447,-0.9745547482167322,1 days 16:17:36.880733944
BTC-USD,11,8,212,534.0136080075607,18797.766456929934,100.0,1453.577541968943,38.680079848947244,1145 days 00:00:00,212,0,0.0,44.81132075471698,38.804484621888236,-9.740122967440303,5.034791858134438,-2.2384612417897154,2 days 07:04:25.263157894,1 days 04:43:04.615384615,1.5414506489809812,25.189321132432134,0.8456388364688835,0.49598954415506413,1.5391250521289868,1.5389015688388203,0.7037304480505868,0.05520833333333333,1.65625,3.3125,1.6906661033857424,0,0,0,0,3840,3841 days 00:00:00,1000.0,6340.136080075607,14,4.513410742460333,92.46966434356847,2.914180936264535,0.05406147091108671,1.0207795341196935,-0.0009990009990009509,None,None,0.0005578352280364177,0.14057447746517726,5.340136080075592,0.1288182315614248,0.20006343431924276,-0.9715916457824332,1 days 16:31:41.886792451
BTC-USD,11,9,208,501.06320992939357,18797.766456929934,100.0,1379.8959336279613,38.63134797148308,1145 days 00:00:00,208,0,0.0,44.71153846153847,38.80448462188822,-9.740122967440303,5.112291715708974,-2.2986085862385917,2 days 07:13:32.903225806,1 days 04:35:28.695652173,1.5210715223934195,24.089577400451574,0.8254996447847187,0.4810078737885093,1.5277979065779843,1.500543152031975,0.6981321197707525,0.05416666666666667,1.625,3.25,1.6492432979960676,0,0,0,0,3840,3841 days 00:00:00,1000.0,6010.632099293936,14,4.5323704767754736,93.08449440966764,2.920322040177712,0.052617155385036994,1.0149189526129647,-0.0009990009990009483,None,None,0.0005436844691229233,0.13700848621897668,5.010632099293923,0.12487256949082326,0.19974537812377116,-0.9733445347840954,1 days 16:29:59.999999998
BTC-USD,11,10,204,524.5607421724756,18797.766456929934,100.0,1412.2679250755689,37.85627239416929,1145 days 00:00:00,204,0,0.0,44.6078431372549,38.804484621888236,-9.740122967440328,5.191320503588738,-2.279947340968151,2 days 07:23:04.615384615,1 days 04:40:21.238938053,1.5345191298746428,25.713761871199765,0.8428285394609947,0.5022919783218655,1.5495109780991214,1.5383854296950779,0.7225263427913392,0.053125,1.59375,3.1875,1.6779384085716726,0,0,0,0,3840,3841 days 00:00:00,1000.0,6245.607421724755,14,4.588421020153962,94.41165176384837,2.9277602165136045,0.05204053683922213,1.0528240994959515,-0.0009990009990009405,None,None,0.000553099201954796,0.1393809988926086,5.24560742172476,0.12770627189040007,0.19902631470043283,-0.9720945175388594,1 days 16:35:17.647058823
BTC-USD,11,11,197,541.7217814200778,18797.766456929934,100.0,1408.970043283429,37.29784344279324,1145 days 00:00:00,197,0,0.0,46.192893401015226,38.80448462188822,-9.740122967440309,5.116465308534404,-2.3456964007822734,2 days 06:51:25.714285714,1 days 04:58:52.075471698,1.551147122420821,27.49856758477548,0.8559767727314056,0.518042281774615,1.5692227191340629,1.5622633395226955,0.7826440630554604,0.05130208333333333,1.5390625,3.078125,1.6949572233883572,0,0,0,0,3840,3841 days 00:00:00,1000.0,6417.217814200779,14,4.62058711681153,95.80442362481891,2.9034816086651722,0.0511767925561029,1.101292003013755,-0.0009990009990009313,None,None,0.000559570185584018,0.14101168676717254,5.417217814200783,0.12971355215901625,0.19826191165511206,-0.9711815878412317,1 days 16:56:02.436548222
BTC-USD,11,12,195,540.9989423961351,18797.766456929934,100.0,1451.1829970052547,32.98023708252365,1535 days 00:00:00,195,0,0.0,46.15384615384615,38.80448462188822,-9.740122967440312,5.090104103865442,-2.3014790072318796,2 days 06:40:00,1 days 05:01:42.857142857,1.53907041259704,27.74353550749413,0.8597766916329356,0.5854743017202456,1.5794554129062377,1.5766986527057343,0.7881805137498127,0.05078125,1.5234375,3.046875,1.6910474499104868,0,0,0,0,3840,3841 days 00:00:00,1000.0,6409.98942396135,14,4.723300802009943,98.23318692788752,2.9198581146699136,0.05060175054704596,1.110020890197653,-0.0009990009990009311,None,None,0.0005582077415375558,0.14066835086746404,5.409989423961351,0.12963002109047683,0.19690506630657506,-0.971220041293965,1 days 16:51:41.538461538
BTC-USD,11,13,190,569.9080883275934,18797.766456929934,100.0,1513.8409366653652,32.09492842632919,1535 days 00:00:00,190,0,0.0,46.8421052631579,38.80448462188823,-9.740122967440321,5.1464014789910175,-2.3495656835261105,2 days 07:00:40.449438202,1 days 04:59:24.356435643,1.5311041263941818,29.995162543557527,0.8769398777034936,0.6172397120504997,1.5956133737362883,1.609218303497694,0.8371787848229978,0.049479166666666664,1.484375,2.96875,1.7244031062036203,0,0,0,0,3840,3841 days 00:00:00,1000.0,6699.080883275934,14,4.710766402578731,97.89868048395584,2.9282135539995666,0.04974036622027877,1.1617031452319126,-0.000999000999000932,None,None,0.0005698260656081511,0.14359616853325408,5.699080883275931,0.13290406762701146,0.19706940005240203,-0.9696821380543595,1 days 17:10:44.210526314
BTC-USD,11,14,190,549.5486878517556,18797.766456929934,100.0,1368.5621939630214,35.29891862642584,1145 days 00:00:00,190,0,0.0,46.31578947368421,38.80448462188823,-9.74012296744033,5.1715250371302375,-2.3319258082741707,2 days 06:49:05.454545454,1 days 04:42:21.176470588,1.5830408186597127,28.923615150092395,0.8657323213805704,0.5512746575936359,1.587391456300888,1.5937399476057652,0.8146995027687023,0.049479166666666664,1.484375,2.96875,1.6971700845585582,0,0,0,0,3840,3841 days 00:00:00,1000.0,6495.486878517556,14,4.786968941162092,98.18259157739006,2.961948303935739,0.04888039322774441,1.1433566885447128,-0.0009990009990009248,None,None,0.0005614562091159523,0.14148696469721997,5.495486878517567,0.13061244005334327,0.19668849616231382,-0.9707652135634891,1 days 16:47:59.999999998
BTC-USD,11,15,186,624.6574151070143,18797.766456929934,100.0,1494.769046616073,34.37453944401743,1145 days 00:00:00,186,0,0.0,47.31182795698925,38.80448462188824,-9.740122967440321,5.240043844033196,-2.377641640820511,2 days 07:05:27.272727272,1 days 04:39:11.020408163,1.60393647717011,33.58373199500076,0.9060285928085756,0.602423176914662,1.6245209934479887,1.6789234201749543,0.8926829254496733,0.0484375,1.453125,2.90625,1.7821482615196187,0,0,0,0,3840,3841 days 00:00:00,1000.0,7246.574151070143,14,4.768610937871698,96.33074943762438,2.9843728362780526,0.048594048594048596,1.2264246100780172,-0.0009990009990009305,None,None,0.0005907468185796224,0.14886819828206485,6.246574151070133,0.13875819506419007,0.19774530935112603,-0.9667695937951858,1 days 17:09:40.645161289
BTC-USD,11,16,183,624.7096401079069,18797.766456929934,100.0,1474.4899371871456,34.374539444017444,1535 days 00:00:00,183,0,0.0,48.63387978142077,38.80448462188824,-9.740122967440309,5.145806111726931,-2.4474438849572127,2 days 06:44:29.662921348,1 days 04:20:25.531914893,1.6129243626324976,34.137138803710776,0.9066894274517815,0.6024472249358717,1.6299185603801587,1.6802482081779369,0.9318611929720663,0.04765625,1.4296875,2.859375,1.7806017090446795,0,0,0,0,3840,3841 days 00:00:00,1000.0,7247.096401079069,14,4.780485109161111,96.70085903367793,2.972749192511547,0.048021828103683495,1.2454481899328906,-0.0009990009990009127,None,None,0.0005906205922948345,0.1488363892582983,6.2470964010790695,0.1387635792351618,0.19755896206189968,-0.9667668155395344,1 days 17:10:49.180327867
BTC-USD,11,17,183,577.3668916375608,18797.766456929934,100.0,1451.5183273221603,34.74156066511675,1535 days 00:00:00,183,0,0.0,47.540983606557376,38.80448462188822,-9.740122967440309,5.202261170042147,-2.4120264410557217,2 days 05:47:35.172413793,1 days 04:30:00,1.574047694833372,31.550103368172735,0.8806175496140168,0.5738485550965585,1.6110243482944966,1.6295266940740765,0.8834437007031753,0.04765625,1.4296875,2.859375,1.72689205822123,0,0,0,0,3840,3841 days 00:00:00,1000.0,6773.668916375608,14,4.797520218359558,97.28551310577909,2.9972546014781374,0.04687925865358408,1.207880783892445,-0.000999000999000923,None,None,0.0005728015144325421,0.1443459816370006,5.773668916375599,0.1337273607126861,0.19727112623096482,-0.9692853460563816,1 days 16:31:28.524590163
