Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Signal Conversion Rate,Total Period
MSTR_SPY,EMA,9,14,0,false,false,1,152,3.061320156164287,37.74834437086093,1.7799986833344104,7.478061316696465,1.259298632364059,44.70709923982074,23 days 00:09:32.185430463,0.015440173992079467,0.4727488151658768,0.9423874407582938,3.5352446272060303,0,6752,6753 days 00:00:00,1000.0,228795.8308291488,22779.58308291488,498.38172760412124,100.0,12439.139585045365,89.82462849425465,2404 days 00:00:00,151,6065.619766350952,300.7690039230465,-53.71702575573766,31.744113866568757,-7.236459910353754,43 days 08:00:00,10 days 16:20:25.531914893,1468.411993793362,0.7945289112137192,0.37997074827185096,1.2272063958418493,0.5334204919897128,47.99341915143575,1.401900277352715,0.3345849802371541,-0.03355402002678746,None,None,0.0013200007043169782,0.3326401774878785,227.79583082914843,0.22474854071810668,0.5038614831075329,3476,3475,0.9997123130034522,9779.682539682539
MSTR_SPY,EMA,11,17,0,false,false,1,134,3.0448168776776097,38.34586466165413,1.957605551953804,7.7535182538946295,1.1438848298748503,20.812093413441243,26 days 03:58:11.729323307,0.013599623449977278,0.4167654028436019,0.8304206161137441,3.231398158539616,0,6752,6753 days 00:00:00,1000.0,109707.4879805332,10870.74879805332,498.38172760412124,100.0,4750.131724901968,93.52284654844577,2852 days 00:00:00,133,7734.096426800621,377.17245317889797,-31.752152227720742,31.64806287739416,-7.107722914379466,49 days 02:49:24.705882353,11 days 21:21:57.073170731,759.198432734831,0.7306099175776276,0.3090850918705958,1.204336199749578,0.31213974626531515,46.085635469206196,1.3808582904930207,0.33432128037937164,-0.03406952579502241,None,None,0.0012091480983622953,0.3047053207872984,108.7074879805327,0.19161231534626477,0.5019270906539628,3499,3498,0.9997142040583024,9779.682539682539
MSTR_SPY,EMA,12,14,0,false,false,1,138,3.0187407184960375,37.22627737226277,1.8189541119978065,8.051142851595031,1.2110309032396596,32.92386959274413,25 days 09:06:34.160583940,0.014008634681555542,0.42920616113744076,0.8553021327014219,3.4556001161022514,0,6752,6753 days 00:00:00,1000.0,170070.3673464874,16907.03673464874,498.38172760412124,100.0,8141.214929930837,91.95936435114014,2404 days 00:00:00,137,21319.545898219105,394.920801879746,-31.75215222772075,33.35076132736675,-6.952119267757961,48 days 12:14:07.058823529,11 days 15:54:25.116279069,1078.4731492574329,0.7665988852758878,0.34795223161147715,1.2172481698900786,0.5402616768302867,46.858303681319946,1.3878636377545364,0.3359050445103858,-0.03406952579502251,None,None,0.0012850253950219867,0.32382639954554066,169.0703673464876,0.2112667826712098,0.5083820752493556,3497,3496,0.9997140406062339,9779.682539682539
MSTR_SPY,EMA,11,16,0,false,false,1,136,2.960627496687914,37.77777777777778,1.916461071423158,7.762809490667532,1.151967182880158,22.459777251153923,25 days 18:39:59.999999999,0.01380412906576641,0.42298578199052134,0.8428613744075829,3.2835580428534468,0,6752,6753 days 00:00:00,1000.0,117919.24315637954,11691.924315637954,498.38172760412124,100.0,5368.866441197962,94.0559404104531,2476 days 00:00:00,135,8313.004097848054,377.1724531788979,-31.752152227720753,31.92575835739761,-6.9075523212757295,49 days 06:07:03.529411765,11 days 12:34:17.142857142,804.490659692826,0.7368207890485012,0.3126907633959948,1.206152870766554,0.2979431238066211,45.666107546378015,1.3813084824599309,0.3348487843447322,-0.03411212528921547,None,None,0.0012225080507881716,0.3080720287986192,116.91924315637925,0.1948263832825199,0.5031952810808895,3499,3498,0.9997142040583024,9779.682539682539
MSTR_SPY,EMA,10,16,0,false,false,1,143,2.9534096749176846,36.61971830985916,1.86628869995932,7.751843863568512,1.1960815922878232,29.471633432483667,24 days 15:43:05.915492956,0.014519898721028372,0.44475710900473936,0.886404028436019,3.4476876662168605,0,6752,6753 days 00:00:00,1000.0,152865.0531300071,15186.505313000709,498.38172760412124,100.0,8165.779850867936,91.95936435114014,2404 days 00:00:00,142,4052.6144400858902,394.9208018797459,-31.75215222772075,32.73351219440034,-6.682008949800994,47 days 14:46:09.230769230,11 days 09:20:00,1040.9326668304302,0.757215668286331,0.3397013019206441,1.2142949424651213,0.5419877811962843,46.92286353680916,1.3923629287276815,0.3359050445103858,-0.03402612121041161,None,None,0.0012688688458204495,0.3197549491467533,151.86505313000632,0.20645542139046236,0.5082107475903731,3503,3502,0.9997145304025121,9779.682539682539
MSTR_SPY,EMA,11,18,0,false,false,1,127,2.9369958877599034,35.714285714285715,2.0887535566079376,8.257102299249862,1.1811030882843623,26.034087459824452,27 days 16:11:25.714285714,0.012883853794715317,0.3949940758293839,0.786877962085308,3.2615064917208803,0,6752,6753 days 00:00:00,1000.0,135732.9521242822,13473.29521242822,498.38172760412124,100.0,5331.170343176242,94.14123006498531,2424 days 00:00:00,126,9568.824875561695,372.63898870457035,-31.75215222772075,35.09765876780432,-6.654317961058169,52 days 04:16:00,14 days 01:28:53.333333333,993.3660892755596,0.7501788247021554,0.3229004580389433,1.2097289746175972,0.370360039055041,46.65010067065135,1.3885771376302556,0.334057684709601,-0.033909033518759416,None,None,0.00123350481509034,0.31084321340276566,134.7329521242814,0.2011158001242892,0.49868091836285333,3506,3505,0.9997147746719909,9779.682539682539
MSTR_SPY,EMA,9,12,0,false,false,1,172,2.93001577484236,35.67251461988304,1.986687850036504,6.8987064311395745,1.3107797084477342,60.9814472568849,20 days 04:29:28.421052630,0.017485230149970787,0.534952606635071,1.0667950236966826,3.6904809877482436,0,6752,6753 days 00:00:00,1000.0,309904.20763290016,30890.420763290018,498.38172760412124,100.0,14443.70135220491,86.58230496129818,2332 days 00:00:00,171,8215.888727872574,300.76900392304657,-53.71702575573766,30.678203361953827,-6.288105503221055,38 days 15:44:15.737704918,9 days 22:41:27.272727272,1758.4112216668268,0.8194994505839325,0.41981662843581813,1.2367797463636134,0.6947686501119029,48.44076986930969,1.423948194626363,0.3324782951854775,-0.033244643432239894,None,None,0.001368913234181318,0.34496613501369217,308.9042076329003,0.23869535232075,0.5066102331840315,3454,3453,0.9997104806022004,9779.682539682539
MSTR_SPY,EMA,11,19,0,false,false,1,125,2.907648017080763,35.483870967741936,2.1318558791840294,8.30240995911946,1.1727212998737548,24.67806644482766,28 days 00:46:27.096774193,0.012679348178926185,0.3887736966824645,0.7744372037914692,3.2277586111801813,0,6752,6753 days 00:00:00,1000.0,128974.79116306624,12797.479116306624,498.38172760412124,100.0,4867.774160355631,93.8564292421727,2404 days 00:00:00,124,9092.391867167971,372.6389887045703,-34.46937327228827,35.493972415202244,-6.6529493917260725,52 days 20:10:54.545454546,14 days 09:18:00,958.7290265798251,0.7464713033168777,0.3200503472550541,1.2087691766841624,0.3341024799762336,47.223037636811625,1.3858545780133409,0.33274126702190643,-0.033729017893760406,None,None,0.0012218042976457812,0.3078946830067369,127.97479116306442,0.19882882651423306,0.4964039564701264,3495,3494,0.9997138769670959,9779.682539682539
MSTR_SPY,EMA,10,18,0,false,false,1,135,2.896033835340953,38.059701492537314,1.8737919831023286,7.7444026583696015,1.1466128332643317,21.419443772316026,25 days 23:27:45.671641790,0.013701876257871844,0.4198755924170616,0.8366409952606635,3.2516856540992034,0,6752,6753 days 00:00:00,1000.0,112734.41119170316,11173.441119170317,498.38172760412124,100.0,5302.837663024082,94.0559404104531,2424 days 00:00:00,134,7947.486747029849,377.1724531788979,-31.752152227720742,31.93544242653406,-7.119971175080848,49 days 09:24:42.352941176,11 days 14:10:07.228915662,774.5292869005469,0.7328197298485267,0.3093508976559664,1.2049548371471357,0.30517644913350755,45.73916117573754,1.3829918993733725,0.33432128037937164,-0.0341121252892154,None,None,0.0012153084239965957,0.3062577228471421,111.73441119170306,0.19282319491720057,0.5029630228119909,3500,3499,0.9997142857142857,9779.682539682539
MSTR_SPY,EMA,6,16,0,false,false,1,179,2.8818782083510333,35.39325842696629,2.058025047070819,6.712456776993452,1.29935215477407,55.758520933457994,19 days 09:34:22.921348314,0.018200999805232747,0.5567239336492891,1.1103376777251186,3.7369853413386234,0,6752,6753 days 00:00:00,1000.0,283874.0971907148,28287.40971907148,498.38172760412124,100.0,12857.38265150175,87.64063942619487,2835 days 00:00:00,178,7525.802934585954,337.13880054006864,-53.71702575573766,29.976343460296466,-6.032107232120372,38 days 00:00:00,9 days 05:00:31.304347826,1546.9005295288139,0.8123713702151969,0.40738708153946585,1.2350471130188778,0.6974059473776539,49.03675537879585,1.4341534590201421,0.33142744479495273,-0.033127491907181054,None,None,0.0013528115583253915,0.34090851269799866,282.87409719071485,0.23464663275869913,0.5050442120246071,3455,3454,0.9997105643994211,9779.682539682539
MSTR_SPY,EMA,10,17,0,false,false,1,137,2.8602673723421006,37.5,1.8753965664063421,7.710222529648992,1.153587370469807,22.684232952584143,25 days 13:35:17.647058823,0.013906381873660976,0.42609597156398105,0.8490817535545024,3.285294759745283,0,6752,6753 days 00:00:00,1000.0,119037.88935887342,11803.788935887342,498.38172760412124,100.0,5218.829618712601,94.0559404104531,2838 days 00:00:00,136,14922.257095166104,377.17245317889797,-31.752152227720753,32.26303682279553,-7.021466046238929,49 days 01:52:56.470588235,11 days 11:00:42.352941176,758.203178409613,0.7376496795259339,0.3133931013772273,1.2064462430891556,0.2990613697351837,45.65726480373551,1.3824605502616492,0.3345849802371541,-0.03406952579502254,None,None,0.0012239447817750698,0.3084340850073176,118.0378893588733,0.19524744067382382,0.5032205517999532,3497,3496,0.9997140406062339,9779.682539682539
MSTR_SPY,EMA,7,21,0,false,false,1,150,2.8535545464129624,34.899328859060404,1.7603281913923259,8.15579589695216,1.273258357752678,48.56376401541196,23 days 11:26:10.469798656,0.015235668376290335,0.4665284360189573,0.929946682464455,3.8049107042949206,0,6752,6753 days 00:00:00,1000.0,248016.74336563994,24701.674336563992,498.38172760412124,100.0,14932.671342047015,89.07261878411717,2403 days 00:00:00,149,6575.186512327637,394.92080187974585,-26.397185385055284,34.690411684207774,-6.068946586937447,48 days 10:36:55.384615384,10 days 02:13:36.494845360,1613.7017238477347,0.8001839558403927,0.3897586071539668,1.2280107415031578,0.5957147731906971,47.400376004136085,1.4109828955669437,0.3359050445103858,-0.03371369393895083,None,None,0.0013372774620535747,0.3369939204375008,247.01674336563858,0.22844083450189223,0.5068487602965731,3500,3499,0.9997142857142857,9779.682539682539
MSTR_SPY,EMA,12,15,0,false,false,1,135,2.8381450972546225,38.059701492537314,1.8388616320653413,7.772650793958815,1.1408770802302763,20.685935527521174,25 days 21:51:02.686567163,0.013701876257871844,0.4198755924170616,0.8366409952606635,3.263546356764402,0,6752,6753 days 00:00:00,1000.0,109078.74012917593,10807.874012917593,498.38172760412124,100.0,5291.188290860719,94.0559404104531,2424 days 00:00:00,134,7689.771316454426,377.172453178898,-31.752152227720753,31.982541308633884,-7.103306028311408,49 days 06:07:03.529411765,11 days 13:35:25.301204819,749.1714090501605,0.7299000745796068,0.3069075461963815,1.204277278073809,0.2985722465854537,45.724896414956945,1.3803912435470114,0.33353080568720384,-0.03411212528921547,None,None,0.0012106541832680015,0.30508485418353637,108.07874012917473,0.19135676296932758,0.5030410211387133,3491,3490,0.9997135491263248,9779.682539682539
MSTR_SPY,EMA,8,17,0,false,false,1,152,2.82618829360925,36.423841059602644,1.7553324829224406,7.275658784076772,1.3014347426521098,59.10075965823731,23 days 03:29:48.079470198,0.015440173992079467,0.4727488151658768,0.9423874407582938,3.439559069723498,0,6752,6753 days 00:00:00,1000.0,300531.2042879239,29953.120428792387,498.38172760412124,100.0,17478.17213204457,90.30882065556523,2404 days 00:00:00,151,7967.400483338919,338.60348027565726,-30.08128734261933,31.200015702867045,-6.431004033980154,45 days 01:18:32.727272727,10 days 14:15:00,1930.8861179111573,0.8169165993920056,0.3999891106157349,1.2335800318528352,0.6022694898083982,47.2476451478346,1.407323698310989,0.33749257278669037,-0.03402612121041156,None,None,0.0013668629878502599,0.3444494729382655,299.53120428792187,0.2372765475457621,0.5074508281004747,3497,3496,0.9997140406062339,9779.682539682539
MSTR_SPY,EMA,8,16,0,false,false,1,156,2.810239184632886,37.41935483870968,1.7521636269457785,6.906384410336733,1.2940462141650344,56.46589348955726,22 days 11:36:46.451612902,0.01584918522365773,0.48518957345971564,0.9672689573459716,3.350905706200109,0,6752,6753 days 00:00:00,1000.0,287399.5127563997,28639.95127563997,498.38172760412124,100.0,16902.123069697845,89.82462849425465,2331 days 00:00:00,155,7619.265434590052,300.7690039230466,-30.081287342619333,29.526810098939333,-6.619230949858637,43 days 07:26:53.793103448,10 days 00:44:32.164948453,1798.5822407858686,0.8131243277156803,0.3984900852171584,1.233221203930603,0.5961016803656853,47.36776627414413,1.4103288989035738,0.33616937079540954,-0.033909033518759374,None,None,0.0013597482560589178,0.3426565605268473,286.3995127564002,0.2352154177778525,0.5071638129286972,3487,3486,0.9997132205334098,9779.682539682539
MSTR_SPY,EMA,11,13,0,false,false,1,148,2.8025202343934326,38.095238095238095,1.7105165016464086,7.0691035331654835,1.2460637510143941,41.0162648988896,23 days 16:58:46.530612244,0.015031162760501203,0.4603080568720379,0.9175059241706162,3.2539653111786615,0,6752,6753 days 00:00:00,1000.0,210401.38687781,20940.138687781,498.38172760412124,100.0,12881.232774892525,91.909170202414,2404 days 00:00:00,147,5577.963577783434,313.1995952661747,-31.75215222772075,29.799378491891954,-6.918757979896957,44 days 07:17:08.571428571,11 days 00:47:28.351648351,1386.553900000181,0.7858449144158759,0.3647566448830803,1.2241961665388523,0.5730872813653235,47.497111744286144,1.3927031682859723,0.33643380170195925,-0.03402612121041157,None,None,0.0013126769638832775,0.3307945948985859,209.4013868778112,0.22092396778063272,0.5066029559812588,3487,3486,0.9997132205334098,9779.682539682539
MSTR_SPY,EMA,9,21,0,false,false,1,129,2.8024266324964895,35.9375,2.0491201256884612,7.972371622595565,1.1568601366043267,22.17230854196775,27 days 06:11:14.999999999,0.013088359410504449,0.4012144549763033,0.799318720379147,3.1986307354282264,0,6752,6753 days 00:00:00,1000.0,116486.55163721624,11548.655163721623,498.38172760412124,100.0,4827.362247185436,94.15781631147362,2406 days 00:00:00,128,8212.003021594865,372.63898870457035,-31.752152227720742,34.020589075876025,-6.640043046317865,52 days 00:00:00,13 days 09:04:23.414634146,838.0824110595413,0.7370897986056123,0.31144465171171043,1.2054226851491017,0.33043684169598425,46.98208085111926,1.3880192575740589,0.33379419316610703,-0.033729017893760455,None,None,0.0012080199361897373,0.3044210239198138,115.4865516372164,0.1942814676171103,0.4970503725499502,3508,3507,0.999714937286203,9779.682539682539
MSTR_SPY,EMA,10,14,0,false,false,1,150,2.7955671638689132,37.58389261744966,1.7004024928997235,7.1096972672873715,1.277285765194448,50.10510891187297,23 days 08:51:32.617449663,0.015235668376290335,0.4665284360189573,0.929946682464455,3.3168759466758324,0,6752,6753 days 00:00:00,1000.0,255698.52468896026,25469.852468896024,498.38172760412124,100.0,15951.520652420348,89.88126709755919,2404 days 00:00:00,149,6778.8386700905685,313.1995952661746,-30.32584836428942,30.00707484348358,-6.677970950637229,44 days 05:34:17.142857142,10 days 19:21:17.419354838,1663.890510193757,0.8034225818386643,0.38872513928419306,1.2300025445306135,0.586588953889491,47.82308703718112,1.4001323844156672,0.33616937079540954,-0.03371369393895086,None,None,0.0013395638010678466,0.3375700778690973,254.69852468896016,0.2298399247276668,0.5056686988725376,3484,3483,0.9997129735935706,9779.682539682539
MSTR_SPY,EMA,13,14,0,false,false,1,135,2.7730132588332315,38.059701492537314,1.8337455000726892,7.701544162365856,1.128125830862586,18.853481069466532,25 days 22:01:47.462686566,0.013701876257871844,0.4198755924170616,0.8366409952606635,3.2336904176995263,0,6752,6753 days 00:00:00,1000.0,99946.12194356446,9894.612194356447,498.38172760412124,100.0,4865.9699226213315,94.0559404104531,2838 days 00:00:00,134,7045.945165871119,377.17245317889797,-31.752152227720753,31.79567647168586,-7.103284124083784,49 days 05:38:49.411764706,11 days 14:10:07.228915662,685.8222147589057,0.7221747359622127,0.300447614532481,1.2019745160423925,0.29698473225912664,45.83199763034743,1.3769364870166159,0.33379419316610703,-0.03411212528921547,None,None,0.0011971269707433466,0.30167599662732336,98.94612194356415,0.18747578469908066,0.5027413727760082,3492,3491,0.9997136311569301,9779.682539682539
MSTR_SPY,EMA,9,20,0,false,false,1,134,2.7431063346028317,36.84210526315789,1.8281523241438544,7.901365295663129,1.1730632777925756,24.865168835767395,26 days 04:52:19.849624059,0.013599623449977278,0.4167654028436019,0.8304206161137441,3.2930156904614996,0,6752,6753 days 00:00:00,1000.0,129907.27529142033,12890.727529142032,498.38172760412124,100.0,6625.800301728527,94.57091482012207,2404 days 00:00:00,133,9158.129605748152,377.1724531788981,-31.752152227720764,33.09472259057752,-6.794759793036931,50 days 06:51:25.714285714,12 days 03:42:51.428571428,900.369516433625,0.7459739969475875,0.3181678687277941,1.2084948081687035,0.3617975014647899,46.304730279494386,1.3891976370497263,0.33432128037937164,-0.03390903351875935,None,None,0.0012291223266527017,0.3097388263164808,128.90727529141975,0.1991511490720388,0.49971009271112793,3504,3503,0.9997146118721462,9779.682539682539
