Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Trades Per Day,Score,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
2,26,4,0,3863,3864 days 00:00:00,1000.0,479.4090786338123,-52.059092136618766,18240.25886029973,100.0,533.4641288610868,65.80427649170737,3731 days 00:00:00,406,406,0,0.0,41.6256157635468,10.782079239096905,-14.75572511279348,2.409517886590451,-1.947410022183612,1 days 00:00:00,1 days 00:00:00,0.8348424408721344,-1.2822436486851858,-0.26841886913514534,-0.10195639875425208,0.8866275958600487,-0.4033580392842166,14,1.1228421995597693,52.499468684806615,3.1130480032419463,0.048859934853420196,0.0001,-0.003402847699977703,None,None,-0.00014049454705789883,-0.035404625858590506,-0.5205909213661906,-0.046816546292714256,0.15874246826914784,-1.0028540763886815,3863,0.10509966347398395,-3.35973235058681e-6,3.152989904219518,6.305979808439036,0.00031529899042195185,0 days 23:59:59.999999999,false
2,26,6,0,3863,3864 days 00:00:00,1000.0,585.8110396640889,-41.41889603359112,18240.25886029973,100.0,480.1960521178511,58.41085571062492,3834 days 00:00:00,337,337,0,0.0,43.62017804154303,10.782079239096907,-14.755725112793474,2.337800230882674,-2.002141773331026,1 days 00:00:00,1 days 00:00:00,0.8520470920819269,-1.2290473600472103,-0.19470236227337184,-0.08433282197643983,0.9071927276603962,-0.2896955293326782,14,0.8498198009653604,66.08453281138286,2.96273068020737,0.04263356718834323,0.0001,-0.0009990009990012377,None,None,-0.00009502235160319827,-0.023945632604005965,-0.41418896033591346,-0.034274379335253014,0.14801347535484222,-1.0022707405827305,3863,0.08723789800673053,-2.7043840266728772e-6,2.6171369402019153,5.234273880403831,0.00026171369402019153,0 days 23:59:59.999999999,false
2,26,8,0,3863,3864 days 00:00:00,1000.0,1109.2681496253626,10.926814962536264,18240.25886029973,100.0,620.5295705726303,28.525413124030564,2045 days 00:00:00,297,297,0,0.0,45.79124579124579,10.782079239096902,-14.755725112793467,2.5557624445131495,-1.9982869022700749,1 days 00:00:00,1 days 00:00:00,1.031569224096096,0.36790622769482084,0.14214555332205311,0.03450908089582496,1.0771801812939752,0.2291132232113532,14,2.0083404474008035,68.91670050260669,3.428770717921673,0.03815153143471252,0.08706902757005497,-0.0009990009990011712,None,None,0.00006700096148544777,0.016884242294332837,0.10926814962535847,0.006785995570724568,0.1429533901819957,-0.9994009506637914,3863,0.07688325135904737,0.0024846501506485723,2.3064975407714208,4.6129950815428415,0.2008244979676908,0 days 23:59:59.999999999,false
2,26,10,0,3863,3864 days 00:00:00,1000.0,1671.2957899505354,67.12957899505354,18240.25886029973,100.0,842.547847882467,37.0400304091629,1144 days 00:00:00,282,282,0,0.0,47.87234042553192,10.782079239096914,-14.755725112793472,2.5913434112307794,-1.9282975197836612,1 days 00:00:00,1 days 00:00:00,1.1513437415434844,2.3804815246473012,0.37006096612844946,0.13421046477927917,1.223511808194905,0.6173782904249951,14,2.3104756462919864,72.06418243273181,3.6705354245847164,0.0378726833199033,0.23536037272325205,-0.0009990009990011428,None,None,0.00017184212457590508,0.04330421539312808,0.671295789950537,0.03406289705520971,0.14083255480370857,-0.9963197025048169,3863,0.07300025886616619,0.022077359244528267,2.1900077659849857,4.380015531969971,0.5154410440690428,0 days 23:59:59.999999999,false
2,26,12,0,3863,3864 days 00:00:00,1000.0,958.016257502506,-4.198374249749395,18240.25886029973,100.0,571.5946513009092,37.74545487495915,1668 days 00:00:00,267,267,0,0.0,46.06741573033708,10.19154678132819,-14.755725112793478,2.3674223865069846,-1.960299675169376,1 days 00:00:00,1 days 00:00:00,0.9864998703828791,-0.1572424812640243,0.05328710886023722,-0.010712060764102941,1.0303163716653148,0.08184181874176154,14,1.2630807008014617,80.32640079242233,3.2347141901120393,0.03453815261044177,0.03337003863658783,-0.0009990009990011595,None,None,0.000023127519779094197,0.005828134984331737,-0.04198374249749626,-0.002793299994481302,0.13162961341727258,-1.0002301707602894,3863,0.06911726637328501,0.0003292341049034683,2.07351799119855,4.1470359823971,0.0691933754799556,0 days 23:59:59.999999999,false
2,26,14,0,3863,3864 days 00:00:00,1000.0,636.6467717858899,-36.33532282141101,18240.25886029973,100.0,416.2045682817308,54.016137465045354,3723 days 00:00:00,256,256,0,0.0,42.578125,10.391206211880043,-14.75572511279348,2.553780412666642,-2.1011304671536535,1 days 00:00:00,1 days 00:00:00,0.8600158043341817,-1.4193485477113708,-0.1731466821443617,-0.07730358166541579,0.9047190703836829,-0.25239527120927885,14,0.13000544712025972,88.09555096068499,3.1585806141465413,0.0304,0.0001,-0.000999000999001125,None,None,-0.0000788782072084603,-0.019877308216531994,-0.3633532282141121,-0.029018904658833167,0.1381623017280713,-1.0019920398663034,3863,0.06626973854517215,-2.2659421292256017e-6,1.9880921563551641,3.9761843127103282,0.00019880921563551643,1 days 00:00:00,false
2,26,16,0,3863,3864 days 00:00:00,1000.0,758.3004806456734,-24.169951935432664,18240.25886029973,100.0,373.2638732056643,46.559878292652435,3828 days 00:00:00,243,243,0,0.0,42.38683127572017,10.39120621188003,-12.954523399156862,2.5130500349432228,-1.9606717917065821,1 days 00:00:00,1 days 00:00:00,0.8882451550321887,-0.994648227795583,-0.0974091151495761,-0.055405371508547525,0.9451650850165108,-0.15161889627605546,14,2.211583376268316,82.47210074630877,3.2690572206534396,0.029027962716378163,0.0001,-0.000999000999001107,None,None,-0.00004043897907736381,-0.01019062272749568,-0.24169951935432743,-0.017882238958875862,0.12590624945287054,-1.0013250882084814,3863,0.06290447838467512,-1.393272877902988e-6,1.8871343515402534,3.774268703080507,0.00018871343515402536,0 days 23:59:59.999999999,false
2,26,18,0,3863,3864 days 00:00:00,1000.0,949.6001903397955,-5.039980966020448,18240.25886029973,100.0,452.723185788653,40.697158878234426,2502 days 00:00:00,234,234,0,0.0,43.58974358974359,14.163371489343191,-12.954523399156855,2.77179721206872,-2.0750102388355005,1 days 00:00:00,1 days 00:00:00,0.9814235546313127,-0.21538380196668783,0.051004018014516,-0.011974059894934254,1.0311217898779008,0.08165195028795263,14,2.845825735675272,89.3011953730381,3.5213781880735895,0.028206492815327305,0.037700701302236794,-0.0009990009990010732,None,None,0.00002289166855098388,0.005768700474847938,-0.05039980966020596,-0.0033669864614311873,0.1361193169954792,-1.0002763108245678,3863,0.060574682888946414,0.00033054394030633847,1.8172404866683922,3.6344809733367844,0.06851124078221649,0 days 23:59:59.999999999,false
2,28,2,0,3863,3864 days 00:00:00,1000.0,309.441478152404,-69.0558521847596,18240.25886029973,100.0,828.4809388603024,80.4780551229451,3614 days 00:00:00,568,567,1,-0.3094414781524527,42.68077601410935,15.784776184928653,-14.755725112793492,2.5552869164485554,-2.1634330862109983,1 days 00:00:00,1 days 00:00:00,0.8660714235717873,-1.2173705121154148,-0.3235788052039089,-0.1303265627585189,0.883495252802604,-0.46095030582386465,14,0.09523688643048536,36.465689120077805,3.095739318351977,0.06976744186046512,0.0001,-0.0102488393182754,None,None,-0.00021940884053128234,-0.05529102781388315,-0.690558521847598,-0.07364625742237141,0.2056462327083801,-1.003785903079208,3863,0.1467771162309086,-4.187555088931064e-6,4.411079471913021,8.814392958840278,0.0004411079471913021,0 days 23:59:59.999999999,true
2,28,4,0,3863,3864 days 00:00:00,1000.0,472.8415901193366,-52.71584098806634,18240.25886029973,100.0,530.1098764204485,66.85785859023959,3731 days 00:00:00,407,407,0,0.0,41.76904176904177,10.782079239096904,-14.755725112793488,2.414926642619336,-1.9655596821264079,1 days 00:00:00,1 days 00:00:00,0.8327730334610645,-1.2952295083062992,-0.2702340344169088,-0.10216667036216022,0.8856425220891796,-0.40872258635771974,14,1.2784900891794255,52.316037472177946,3.1194297722474498,0.048859934853420196,0.0001,-0.0034028476999776887,None,None,-0.0001430110146946501,-0.03603877570305183,-0.5271584098806616,-0.047673642364465696,0.16050040982462666,-1.0028900818454283,3863,0.10535852964017603,-3.419419770783062e-6,3.1607558892052805,6.321511778410561,0.00031607558892052804,0 days 23:59:59.999999999,false
2,28,6,0,3863,3864 days 00:00:00,1000.0,737.9461206661083,-26.20538793338917,18240.25886029973,100.0,556.2816811544385,44.43352456826683,3834 days 00:00:00,330,330,0,0.0,44.54545454545455,10.782079239096895,-14.755725112793483,2.401864542846171,-2.003161719101749,1 days 00:00:00,1 days 00:00:00,0.9178890103633759,-0.7941026646481593,-0.07104519348647827,-0.06368469655834336,0.9647101906088792,-0.10790992801721766,14,1.0761564679181397,65.78397197652416,3.0907594004857755,0.042352306447261935,0.0001,-0.0009990009990011844,None,None,-0.00003486423334437305,-0.008785786802782008,-0.26205387933389235,-0.01962345548520872,0.14883056171718548,-1.0014366785106557,3863,0.08542583484338596,-1.1317394779748596e-6,2.5627750453015787,5.1255500906031575,0.0002562775045301579,0 days 23:59:59.999999999,false
2,28,8,0,3863,3864 days 00:00:00,1000.0,1137.4005523612525,13.740055236125247,18240.25886029973,100.0,642.9782577642937,33.223224958058765,1146 days 00:00:00,298,298,0,0.0,45.302013422818796,10.782079239096902,-14.755725112793469,2.5533673372422308,-1.9414281823884743,1 days 00:00:00,1 days 00:00:00,1.039192551739197,0.46107567906460645,0.15589311956410343,0.03682894991322872,1.0856844311589737,0.25051046368790486,14,1.9190462016789989,70.21996139062672,3.5034497601229324,0.0378726833199033,0.09480468724288538,-0.0009990009990012254,None,None,0.00007319246125297757,0.01844450023575035,0.13740055236124582,0.008431790822355012,0.14239216927543896,-0.9992467181885214,3863,0.07714211752523945,0.0029165862063977237,2.314263525757183,4.628527051514366,0.21940302975702694,0 days 23:59:59.999999999,false
2,28,10,0,3863,3864 days 00:00:00,1000.0,1457.362939472065,45.73629394720649,18240.25886029973,100.0,696.3477604424836,30.23623960111843,1158 days 00:00:00,275,275,0,0.0,48.0,10.191546781328201,-14.755725112793483,2.5760429163622907,-2.0115214330891447,1 days 00:00:00,1 days 00:00:00,1.1216114955263428,1.663137961716597,0.29542207002019966,0.1197814612145435,1.174172308573364,0.47630745173757977,14,1.7588097834710466,70.52488996511029,3.539658127305109,0.03675878722833378,0.1905094546475441,-0.0009990009990011445,None,None,0.00013565624367377845,0.03418537340579217,0.45736293947206974,0.02486688367258494,0.1392655032835932,-0.9974925633294188,3863,0.07118819570282164,0.013502585595690704,2.135645871084649,4.271291742169298,0.40686073022061575,1 days 00:00:00,false
2,28,12,0,3863,3864 days 00:00:00,1000.0,1013.4766958073385,1.3476695807338501,18240.25886029973,100.0,556.4300108826463,33.00356756872048,1536 days 00:00:00,263,263,0,0.0,45.627376425855516,10.391206211880037,-14.755725112793483,2.449864012473417,-1.9528157367611476,1 days 00:00:00,1 days 00:00:00,1.0043900755720114,0.051242189381515146,0.0872293607885749,0.003833917613564116,1.0506485872105624,0.13752918314332127,14,1.803383150317058,82.29557708941724,3.3704806677714862,0.03343139876972453,0.0560115252470188,-0.0009990009990011304,None,None,0.00003819178278012414,0.009624329260591284,0.013476695807336236,0.0008734264019814031,0.13278650621048352,-0.9999261156548789,3863,0.0680818017085167,0.0009274996900490402,2.0424540512555005,4.084908102511001,0.1144009666577733,0 days 23:59:59.999999999,false
2,28,14,0,3863,3864 days 00:00:00,1000.0,679.7739185007513,-32.022608149924864,18240.25886029973,100.0,386.6753947939916,54.364769796138226,3728 days 00:00:00,249,249,0,0.0,42.971887550200805,10.391206211880032,-14.755725112793483,2.469126163507207,-2.037075175152797,1 days 00:00:00,1 days 00:00:00,0.8618621707163447,-1.2860485200772978,-0.14808645340263366,-0.06586070456566522,0.9165445839039384,-0.21558600240984738,14,-0.008429655273632557,97.18198381128627,3.1588054409546467,0.029850746268656716,0.0001,-0.0009990009990011235,None,None,-0.00006481185365308194,-0.01633258712057665,-0.32022608149924614,-0.02485937492271839,0.1327351097325099,-1.0017556005315047,3863,0.06445767538182759,-1.975674262450048e-6,1.9337302614548277,3.8674605229096555,0.00019337302614548277,0 days 23:59:59.999999999,false
2,28,16,0,3863,3864 days 00:00:00,1000.0,792.5904949079082,-20.740950509209178,18240.25886029973,100.0,428.264932313617,50.71053581088968,2924 days 00:00:00,246,246,0,0.0,43.08943089430895,14.163371489343191,-12.954523399156853,2.665557762155015,-2.081666814185977,1 days 00:00:00,1 days 00:00:00,0.9202563264191819,-0.8431280694800503,-0.050542956786602845,-0.0428277423187745,0.9706824698007904,-0.07798973585312602,14,2.073548530555071,89.74360655408819,3.2933869511098237,0.029850746268656716,0.0001,-0.0009990009990010667,None,None,-0.00002292871576870985,-0.005778036373714882,-0.20740950509208878,-0.015045361042982486,0.13758332108559218,-1.0011370973771845,3863,0.06368107688325136,-7.673188728334808e-7,1.9104323064975406,3.820864612995081,0.00019104323064975408,0 days 23:59:59.999999999,false
2,28,18,0,3863,3864 days 00:00:00,1000.0,706.6866223716744,-29.33133776283256,18240.25886029973,100.0,390.9822517337319,46.783135606999544,2939 days 00:00:00,230,230,0,0.0,42.173913043478265,14.163371489343188,-12.954523399156868,2.7524371279419446,-2.1610241787739852,1 days 00:00:00,1 days 00:00:00,0.8822223626880381,-1.2752755549057664,-0.11689479367514109,-0.06896113119882698,0.9313426624000094,-0.17596917313667876,14,1.5853240427140987,89.03679796087678,3.3528335846400337,0.026567481402763018,0.0001,-0.000999000999001057,None,None,-0.000052812726044497915,-0.013308806963213474,-0.29331337762832466,-0.022386996081314003,0.1370219421756922,-1.001608054906867,3863,0.0595392182241781,-1.5899759478736396e-6,1.7861765467253428,3.5723530934506855,0.00017861765467253428,0 days 23:59:59.999999999,false
2,30,2,0,3863,3864 days 00:00:00,1000.0,257.76876438599436,-74.22312356140056,18240.25886029973,100.0,757.702270242809,83.73796674118918,3614 days 00:00:00,571,570,1,-0.2577687643860381,42.280701754385966,15.784776184928642,-14.75572511279348,2.5563096077471776,-2.1846864006598845,1 days 00:00:00,1 days 00:00:00,0.8441870125131374,-1.3017078365782764,-0.3903058806181535,-0.14354336088176464,0.8617875522949086,-0.5527650131701443,14,0.0645115731338186,35.88840438504964,3.0401949761514846,0.06976744186046512,0.0001,-0.010419817082807863,None,None,-0.00026587517441251546,-0.0670005439519539,-0.7422312356140044,-0.08461882797168441,0.20659480456802135,-1.0040691924456702,3863,0.14755371472948486,-4.803432473822442e-6,4.434377426870308,8.860988868754854,0.0004434377426870308,0 days 23:59:59.999999999,true
2,30,4,0,3863,3864 days 00:00:00,1000.0,413.8774923911807,-58.612250760881935,18240.25886029973,100.0,511.3627972678233,72.05651101136031,3731 days 00:00:00,412,412,0,0.0,41.019417475728154,10.782079239096895,-14.755725112793472,2.4182746612207318,-1.9630831257212913,1 days 00:00:00,1 days 00:00:00,0.8101671851299866,-1.422627445652462,-0.3318106992219848,-0.11096154618279064,0.8618277651248323,-0.4971851827556725,14,1.1606403696566934,51.67751002092941,3.105468762600652,0.0485753052917232,0.0001,-0.003594485873667782,None,None,-0.00017675885859940992,-0.0445432323670513,-0.5861225076088168,-0.05591004057180449,0.16156136187783268,-1.0032133453373544,3863,0.10665286047113642,-3.9026527076782705e-6,3.1995858141340925,6.399171628268185,0.00031995858141340924,0 days 23:59:59.999999999,false
2,30,6,0,3863,3864 days 00:00:00,1000.0,759.2145000289958,-24.078549997100424,18240.25886029973,100.0,553.5199467697814,40.23700778869098,3831 days 00:00:00,326,326,0,0.0,44.785276073619634,10.7820792390969,-14.755725112793487,2.430390722168098,-2.0308249967839838,1 days 00:00:00,1 days 00:00:00,0.9248636866981589,-0.7386058281319237,-0.05641441565737763,-0.0638362865405953,0.9719336085528816,-0.08548829750918602,14,0.9795050986792746,64.98250212173868,3.1164580867792426,0.04179023995686169,0.0001,-0.0009990009990011866,None,None,-0.000027636869958610237,-0.00696449122956978,-0.24078549997100296,-0.01780507819564492,0.148574905803225,-1.0013200772084165,3863,0.08439037017861765,-9.131518645922432e-7,2.5317111053585295,5.063422210717059,0.00025317111053585294,0 days 23:59:59.999999999,false
2,30,8,0,3863,3864 days 00:00:00,1000.0,1048.1536550052483,4.815365500524831,18240.25886029973,100.0,641.5236795407268,38.973365662338736,1144 days 00:00:00,299,299,0,0.0,45.1505016722408,10.782079239096907,-14.755725112793478,2.5158576787375964,-1.949129037230624,1 days 00:00:00,1 days 00:00:00,1.0136064164589589,0.16104901339547695,0.11070747793728296,0.011424300973575375,1.0600517411944035,0.1759115834877822,14,1.7994938034762011,70.54125919431658,3.435770537062716,0.0378726833199033,0.06683486462793664,-0.0009990009990011896,None,None,0.00005179475842034999,0.013052279121928198,0.04815365500524704,0.003071895098158972,0.14189123126548642,-0.9997360034450494,3863,0.07740098369143153,0.0013988789170907103,2.322029510742946,4.644059021485892,0.15519252801257874,0 days 23:59:59.999999999,false
2,30,10,0,3863,3864 days 00:00:00,1000.0,1258.396724070775,25.8396724070775,18240.25886029973,100.0,628.0516308378661,27.89947702058921,1406 days 00:00:00,273,273,0,0.0,45.78754578754579,10.191546781328196,-14.755725112793497,2.5431371446711704,-1.8982610217609948,1 days 00:00:00,1 days 00:00:00,1.0774508391326083,0.9465081467793865,0.21398996987513666,0.07866932138481943,1.1259265879024019,0.3429159004883437,14,1.8222405134124016,76.39760014321307,3.5313152075120833,0.03536977491961415,0.13534619730135167,-0.0009990009990011198,None,None,0.00009569561229436541,0.024115294298180084,0.25839672407077585,0.015102370864758408,0.13562673613795928,-0.9985833713981265,3863,0.07067046337043749,0.006036899970572903,2.1201139011131245,4.240227802226249,0.28694935436139535,0 days 23:59:59.999999999,false
2,30,12,0,3863,3864 days 00:00:00,1000.0,1063.2122051814547,6.321220518145469,18240.25886029973,100.0,557.4097084390794,33.178563842522,1146 days 00:00:00,261,261,0,0.0,44.44444444444444,10.39120621188004,-14.755725112793487,2.504746654110787,-1.8726365030043886,1 days 00:00:00,1 days 00:00:00,1.0209990392058976,0.24219235701705877,0.11466979181486464,0.017501651574216962,1.0672361321672366,0.1840127009676523,14,2.069156066087317,85.19541337065235,3.536873462802167,0.03232701041944964,0.0728671223801336,-0.0009990009990011107,None,None,0.000049286731023005315,0.01242025621779734,0.0632122051814541,0.004005481541844214,0.13035499965053599,-0.9996534467758074,3863,0.06756406937613255,0.0015571405658558087,2.026922081283976,4.053844162567952,0.14769597935191456,1 days 00:00:00,false
2,30,14,0,3863,3864 days 00:00:00,1000.0,610.0812098047313,-38.99187901952688,18240.25886029973,100.0,358.09246305717573,56.96857922888472,3828 days 00:00:00,246,246,0,0.0,41.86991869918699,10.391206211880032,-14.755725112793478,2.508047303050185,-2.0569062029010827,1 days 00:00:00,1 days 00:00:00,0.8231709736060177,-1.5850357325010922,-0.2111294756083803,-0.08005599587554657,0.8825211745810464,-0.3038778679150574,14,-0.19046385015177003,97.02652123265115,3.1009688978398287,0.029027962716378163,0.0001,-0.0009990009990011287,None,None,-0.00009260905635639392,-0.02333748220181127,-0.38991879019526876,-0.03171424591994276,0.13303052118425784,-1.0021376823277652,3863,0.06368107688325136,-2.5251167141950294e-6,1.9104323064975406,3.820864612995081,0.00019104323064975408,0 days 23:59:59.999999999,false
2,30,16,0,3863,3864 days 00:00:00,1000.0,802.4764414051372,-19.752355859486283,18240.25886029973,100.0,429.57996775196295,46.6210132544352,2923 days 00:00:00,239,239,0,0.0,43.93305439330544,14.163371489343188,-12.954523399156844,2.6898026749587207,-2.161970142828988,1 days 00:00:00,1 days 00:00:00,0.92600992692266,-0.8264584041626115,-0.040851172304796526,-0.044126042058579576,0.9758562083510691,-0.06279044520874646,14,1.998031971496773,89.12904777300477,3.3035866135921554,0.029027962716378163,0.0001,-0.0009990009990010506,None,None,-0.00001876511942169214,-0.004728810094266419,-0.19752355859486048,-0.014248779735413275,0.13931359881038732,-1.0010828988782872,3863,0.06186901371990681,-6.462195666109784e-7,1.856070411597204,3.712140823194408,0.0001856070411597204,0 days 23:59:59.999999999,false
2,30,18,0,3863,3864 days 00:00:00,1000.0,930.3172345059669,-6.96827654940331,18240.25886029973,100.0,488.5144263913579,42.3347979026258,2502 days 00:00:00,229,229,0,0.0,42.35807860262008,14.163371489343188,-12.954523399156868,2.8330060116297724,-2.029799590138974,1 days 00:00:00,1 days 00:00:00,0.976125297223985,-0.3042915523756946,0.039665066220057194,-0.016061753589544637,1.024804604726188,0.062450729564580205,14,2.289308900071047,93.608876409733,3.622329147398512,0.026840287005049163,0.02999142895084428,-0.0009990009990010654,None,None,0.00001783362927696799,0.004494074577795933,-0.0696827654940343,-0.004699550996263735,0.1363572560700079,-1.0003820272838655,3863,0.05928035205798602,0.00018888646950075973,1.7784105617395805,3.556821123479161,0.05333707400784369,0 days 23:59:59.999999999,false
2,32,2,0,3863,3864 days 00:00:00,1000.0,296.9937956812163,-70.30062043187837,18240.25886029973,100.0,740.432670119794,80.7575812498653,3614 days 00:00:00,567,566,1,-0.2969937956812552,41.87279151943463,15.784776184928647,-14.755725112793487,2.601316432639953,-2.1456646886081234,1 days 00:00:00,1 days 00:00:00,0.8481204463644391,-1.241535707637989,-0.344067077918126,-0.13416593252460768,0.8774859521754339,-0.49525628596359295,14,0.350279772388606,35.66273848557193,3.1152513322212236,0.06887966804979252,0.0001,-0.010502747136965546,None,None,-0.00023150891475094107,-0.05834024651723715,-0.7030062043187817,-0.07612341713432402,0.20406630584026844,-1.0038541459839085,3863,0.14651825006471655,-4.2407186678996286e-6,4.403313486927258,8.798860988868753,0.00044033134869272587,0 days 23:59:59.999999999,true
2,32,4,0,3863,3864 days 00:00:00,1000.0,454.6164736574192,-54.53835263425808,18240.25886029973,100.0,550.2498194504542,67.53846214265161,3731 days 00:00:00,407,407,0,0.0,40.78624078624078,10.782079239096905,-14.755725112793487,2.4399031284536705,-1.927489848334523,1 days 00:00:00,1 days 00:00:00,0.8331296519236786,-1.3400086642323856,-0.29275742915655095,-0.1062496121756537,0.8765110002560139,-0.44369288555588715,14,1.339771420388928,53.137043982913674,3.177352375928054,0.04772234273318872,0.0001,-0.0034488494547938973,None,None,-0.00015388321631638777,-0.03877857051172972,-0.5453835263425816,-0.05011175988768002,0.15941531174662055,-1.0029899988290716,3863,0.10535852964017603,-3.540874359990585e-6,3.1607558892052805,6.321511778410561,0.00031607558892052804,0 days 23:59:59.999999999,false
2,32,6,0,3863,3864 days 00:00:00,1000.0,844.5589622118548,-15.544103778814518,18240.25886029973,100.0,593.2965482794286,35.70852922604432,1675 days 00:00:00,321,321,0,0.0,44.85981308411215,10.782079239096907,-14.755725112793494,2.4320284264764918,-1.9814119897945168,1 days 00:00:00,1 days 00:00:00,0.9534963599953747,-0.4842399931094832,-0.002492242916722625,-0.04433609308718383,0.9987255090964829,-0.0038262160080244374,14,1.1196406173886226,67.7848391819878,3.192005058484845,0.041228779304769606,0.0001,-0.000999000999001173,None,None,-1.2053852198402361e-6,-0.0003037570753997395,-0.15544103778813778,-0.010957398977033406,0.14668381415757914,-1.0008521865779354,3863,0.08309603934765726,-4.227577188935029e-8,2.4928811804297175,4.985762360859435,0.0002492881180429718,0 days 23:59:59.999999999,false
2,32,8,0,3863,3864 days 00:00:00,1000.0,918.3882238291851,-8.161177617081488,18240.25886029973,100.0,575.5985043813353,38.69076566712942,1668 days 00:00:00,295,295,0,0.0,43.728813559322035,10.782079239096895,-14.755725112793474,2.533756531467423,-1.9289996532504992,1 days 00:00:00,1 days 00:00:00,0.9747332645806024,-0.27665008871463037,0.03705583515592238,-0.0207019770040821,1.0200166856008703,0.05842365270354161,14,1.7707576309041986,71.9295251005801,3.437834014432566,0.03620273531777956,0.022510678371914006,-0.0009990009990011595,None,None,0.000017262217000999098,0.004350078684251773,-0.08161177617081183,-0.005536902103624675,0.14128194614605158,-1.0004474266335577,3863,0.07636551902666322,0.00014115184774801827,2.290965570799896,4.581931141599792,0.05157118912540485,0 days 23:59:59.999999999,false
2,32,10,0,3863,3864 days 00:00:00,1000.0,1304.4483059096399,30.44483059096399,18240.25886029973,100.0,652.8790433622449,27.182991168027897,1158 days 00:00:00,273,273,0,0.0,46.52014652014652,10.191546781328196,-14.755725112793487,2.529105726066044,-1.9194246508021442,1 days 00:00:00,1 days 00:00:00,1.0875183596643376,1.1151952597422685,0.23369507001330883,0.09352855771179229,1.1398272495564006,0.37480916045074186,14,1.881055426189362,75.71483859926836,3.504543483710726,0.035924932975871314,0.15003819851016287,-0.0009990009990011534,None,None,0.00010607583053972039,0.02673110929600954,0.30444830590963723,0.01748458783404505,0.1376618471917035,-0.9983308992035619,3863,0.07067046337043749,0.007621121503883304,2.1201139011131245,4.240227802226249,0.31809807035936677,0 days 23:59:59.999999999,false
2,32,12,0,3863,3864 days 00:00:00,1000.0,845.8405427116576,-15.415945728834243,18240.25886029973,100.0,488.0834365292966,44.58233299885423,2542 days 00:00:00,261,261,0,0.0,44.06130268199234,10.391206211880032,-14.755725112793497,2.4612292639690447,-1.9612944246809287,1 days 00:00:00,1 days 00:00:00,0.9440174302963339,-0.5906492616411665,-0.019423173519205552,-0.03519508844513893,0.988986734537058,-0.029435834901169872,14,0.8336928782798093,90.45016092619795,3.3131055606991455,0.03205128205128205,0.0001,-0.000999000999001129,None,None,-8.492615737322917e-6,-0.002140139165805375,-0.15415945728834413,-0.010859588245316742,0.13260746922729527,-1.0008451604687687,3863,0.06756406937613255,-3.1064126084929315e-7,2.026922081283976,4.053844162567952,0.0002026922081283976,0 days 23:59:59.999999999,false
2,32,14,0,3863,3864 days 00:00:00,1000.0,807.8838626773085,-19.211613732269154,18240.25886029973,100.0,436.94157914272915,44.88016740977906,2924 days 00:00:00,245,245,0,0.0,43.673469387755105,11.234747442288736,-14.755725112793467,2.579900241699907,-2.05539225199793,1 days 00:00:00,1 days 00:00:00,0.9266252650441577,-0.7841474992762887,-0.04429915581656032,-0.04445276210221671,0.9742949436116781,-0.06696648673367724,14,0.9689574527207742,93.44179050665889,3.2505238384212616,0.030125299920021328,0.0001,-0.000999000999001103,None,None,-0.00001959194976539595,-0.00493717134087978,-0.19211613732269295,-0.013816937978235244,0.1341309223391387,-1.0010532533490566,3863,0.06342221071705928,-6.815302576224301e-7,1.9026663215117783,3.8053326430235566,0.00019026663215117784,0 days 23:59:59.999999999,false
2,32,16,0,3863,3864 days 00:00:00,1000.0,741.5641553568198,-25.84358446431802,18240.25886029973,100.0,404.2179714861551,45.7670285327979,2939 days 00:00:00,231,231,0,0.0,42.42424242424242,14.163371489343202,-12.954523399156853,2.746821001196394,-2.141536897903679,1 days 00:00:00,1 days 00:00:00,0.8983525178905958,-1.118769890230224,-0.08950466791765234,-0.060848008910540805,0.9470274996768249,-0.13500316545650742,14,1.5907142269223329,89.29168039655207,3.38492007310232,0.026840287005049163,0.0001,-0.0009990009990010532,None,None,-0.0000404059844225294,-0.010182308074477408,-0.2584358446431786,-0.01931069548657882,0.13691363757501213,-1.001416843075652,3863,0.05979808439037018,-1.2569182593122842e-6,1.793942531711105,3.58788506342221,0.00017939425317111052,0 days 23:59:59.999999999,false
