Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,ATR Stop Length,ATR Stop Multiplier,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
AMD,SMA,19,29,0,false,false,1,218,1.2772494814366262,47.926267281105986,1.5247321814602666,6.733005739486522,1.3105311132416098,162.4520345309631,26 days 17:28:28.755760368,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.7005169331846237,0,11414,11415 days 00:00:00,1000.0,7210425.860913643,720942.5860913643,4410.728738618389,100.0,436765.69262355764,77.10274045047346,1905 days 00:00:00,217,2037532.133561057,179.03235294117653,-34.46476322628204,22.938852959682652,-8.182110286180707,39 days 15:55:23.076923077,14 days 19:45:07.964601770,23833.611646786092,0.8205846457360718,0.4260491747168042,1.1851346154961062,1.5519656063810838,24.45718227172691,1.2420311919868554,0.9541907024092297,-0.036618952383087086,,,0.0010994122009676437,0.27705187464384623,7209.425860913655,0.21665985027279122,0.40633465965991017,0,218,16532.18253968254,16,6.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2771348729347423,47.926267281105986,1.5456352730569998,6.655395988938146,1.2860419436085304,132.75999982308835,26 days 20:27:38.986175114,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6693887188854766,0,11414,11415 days 00:00:00,1000.0,5900790.752972864,589979.0752972864,4410.728738618389,100.0,349153.46247644845,77.10274045047343,1905 days 00:00:00,217,1667453.6295805816,179.03235294117644,-34.46476322628204,22.923349105081265,-8.31687944538826,39 days 16:23:04.615384615,15 days 01:03:43.008849557,19503.857711485158,0.8066016330751953,0.4150412813599997,1.1811414551148767,1.5371942214834216,24.1960277146304,1.23886012395548,0.9534098582039163,-0.03703703703703694,,,0.0010836780375134331,0.2730868654533852,5899.790752972858,0.21128803284967645,0.40746271761799835,0,218,16532.18253968254,16,6.7,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2770418162445523,47.926267281105986,1.5471240909080561,6.657007266082067,1.2821636967778653,130.16248265128945,26 days 21:53:55.023041474,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.670034980210592,0,11414,11415 days 00:00:00,1000.0,5786221.316585783,578522.1316585783,4410.728738618389,100.0,339964.7302614641,77.10274045047343,1924 days 00:00:00,217,1635078.439450956,179.03235294117644,-34.46476322628205,22.972978496417117,-8.35946183086346,39 days 18:27:41.538461538,15 days 01:54:41.415929203,19125.082383109795,0.8048114817286455,0.4139682885169627,1.1804634196837211,1.5250328524580943,24.050210479739363,1.2384437784597107,0.9531828898619062,-0.037037037037037014,,,0.001083102359139231,0.2729417945030862,5785.221316585776,0.2107638446308171,0.40815210516960126,0,218,16532.18253968254,19,7.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.27695638048709,47.926267281105986,1.5261730660278334,6.723992403771145,1.306177723413673,155.82657667322707,26 days 16:15:29.032258063,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6969018069444806,0,11414,11415 days 00:00:00,1000.0,6918194.887117429,691719.4887117429,4410.728738618389,100.0,418320.2299145831,77.10274045047343,1905 days 00:00:00,217,1954953.0999481687,179.03235294117647,-34.46476322628204,22.95277441727845,-8.212231750253274,39 days 15:41:32.307692307,14 days 17:37:41.946902654,22867.473673591063,0.8182512439911425,0.42377125491382883,1.1847540162795038,1.5516173094086412,24.553158098555777,1.2413115646163282,0.9544372662359742,-0.03657338145787169,,,0.0010951160916194715,0.2759692550881068,6917.194887117442,0.21554910646834546,0.40590106321172775,0,218,16532.18253968254,19,6.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2768013970536667,47.926267281105986,1.5449894077775108,6.653004858333209,1.2837304578695643,131.95979868469894,26 days 21:14:06.082949307,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6684296689547424,0,11414,11415 days 00:00:00,1000.0,5865496.051395171,586449.6051395171,4410.728738618389,100.0,347773.61669677665,77.10274045047343,1905 days 00:00:00,217,1657480.0038896464,179.03235294117644,-34.46476322628204,22.943382160073924,-8.339908764507797,39 days 17:46:09.230769230,15 days 01:16:27.610619469,19387.1707258319,0.8057859884600137,0.41471289622369795,1.1808076242635033,1.5258297723338718,24.078963015768146,1.2380108224686341,0.9537942664418212,-0.03703703703703696,,,0.0010841166731943386,0.2731974016449733,5864.496051395151,0.21112761796082746,0.40804025942852423,0,218,16532.18253968254,18,6.9,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2767432353524544,47.926267281105986,1.5449694340798021,6.651470296121226,1.2833514766035266,131.4779781387745,26 days 20:54:11.612903224,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.667814176944364,0,11414,11415 days 00:00:00,1000.0,5844244.254107513,584324.4254107514,4410.728738618389,100.0,346519.8548950732,77.10274045047345,1905 days 00:00:00,217,1651474.6415567147,179.03235294117644,-34.46476322628204,22.943382160073924,-8.342855667162667,39 days 17:46:09.230769230,15 days 00:38:13.805309734,19316.910656916123,0.8055524847636502,0.41451424368299483,1.1807795257738354,1.5258773856302885,24.080144347873038,1.238439672467678,0.9534412955465588,-0.03703703703703696,,,0.0010837923623429357,0.2731156753104198,5843.24425410749,0.21103057232583944,0.4080364375174013,0,218,16532.18253968254,19,6.9,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2766804257836548,47.926267281105986,1.5447999645051085,6.650477098639618,1.2830869720562306,131.13189306661073,26 days 21:20:44.239631334,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6674158189567345,0,11414,11415 days 00:00:00,1000.0,5828979.380369518,582797.9380369518,4410.728738618389,100.0,345658.48533566634,77.10274045047343,1905 days 00:00:00,217,1647161.0723784333,179.03235294117644,-34.46476322628204,22.943382160073927,-8.344762957901688,39 days 17:46:09.230769230,15 days 01:29:12.212389380,19266.443815627106,0.8053790936856071,0.4143711222942534,1.1806996269828878,1.5259220298496396,24.079134830942003,1.238315096757871,0.9534726904922456,-0.03703703703703696,,,0.0010835682287039926,0.27305919363340614,5827.9793803695065,0.21096065257880836,0.40803988206792047,0,218,16532.18253968254,19,7.1,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2764654906852253,47.926267281105986,1.5449992017504524,6.650202490980058,1.2803343465698216,128.1343580637534,26 days 22:07:11.336405529,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.66730567756323,0,11414,11415 days 00:00:00,1000.0,5696766.242548345,569576.6242548345,4410.728738618389,100.0,335744.5016658463,77.10274045047345,1905 days 00:00:00,217,1609800.1006430625,179.03235294117647,-34.46476322628205,22.972978496417113,-8.372529407829262,39 days 18:27:41.538461538,15 days 02:20:10.619469026,18829.33705947135,0.803751513701585,0.4131161068734367,1.180147065460064,1.5243041344664303,24.035059007808815,1.2380914109559875,0.9531986531986532,-0.03703705273537949,,,0.0010818332349057786,0.2726219751962562,5695.766242548305,0.21034745659105747,0.40821148370329785,0,218,16532.18253968254,16,7.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2763899367031772,47.926267281105986,1.544647403666894,6.640173105564475,1.2817188908458523,127.51180132772728,26 days 20:40:55.299539169,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6632830276217074,0,11414,11415 days 00:00:00,1000.0,5669306.953678236,566830.6953678236,4410.728738618389,100.0,335745.827206716,77.10274045047343,1924 days 00:00:00,217,1602040.616735064,179.03235294117644,-34.46476322628205,22.923349105081268,-8.346112770096994,39 days 16:23:04.615384615,15 days 01:29:12.212389380,18738.554548125197,0.8039674893480588,0.41285191999098886,1.180458428765983,1.5371067434256471,24.189242777804665,1.2389797389739323,0.9527665317139001,-0.03703703703703696,,,0.001080216498905701,0.27221455772423664,5668.306953678267,0.21021835808924139,0.40749193875870676,0,218,16532.18253968254,16,6.9,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2763418630957457,47.926267281105986,1.5442665143365077,6.641750417643609,1.2815635406364352,129.3766292086261,26 days 21:20:44.239631336,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.663915666021766,0,11414,11415 days 00:00:00,1000.0,5751559.452946808,575055.9452946808,4410.728738618389,100.0,341625.0212333405,77.10274045047343,1924 days 00:00:00,217,1625283.6419818671,179.03235294117644,-34.46476322628205,22.901617986433802,-8.32308345097745,39 days 18:00:00,15 days 01:16:27.610619469,19010.48760813337,0.8044904957735137,0.4136396104696958,1.1804765791776382,1.5255387217777099,24.07365178793413,1.2380811647244998,0.9534726904922456,-0.037037037037037014,,,0.001082435203461013,0.2727736712721753,5750.559452946806,0.21060325548249392,0.4080634462646668,0,218,16532.18253968254,17,6.9,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2763387136254805,47.926267281105986,1.5444594670577483,6.642822846820813,1.2810208230741884,128.55627980636368,26 days 21:34:00.552995390,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.664345802763771,0,11414,11415 days 00:00:00,1000.0,5715376.0661041355,571437.6066104135,4410.728738618389,100.0,339009.6794490584,77.10274045047343,1924 days 00:00:00,217,1615058.89037702,179.03235294117644,-34.46476322628205,22.943382160073924,-8.35946183086346,39 days 17:46:09.230769230,15 days 01:54:41.415929203,18890.862560954447,0.8040921528514674,0.41329445281198035,1.1803615067657305,1.5260701853449548,24.078129954480826,1.2387952447244341,0.9528301886792452,-0.037037037037036986,,,0.0010818504978851097,0.2726263254670477,5714.376066104142,0.21043460426080496,0.40804506339856744,0,218,16532.18253968254,20,7.1,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2762323003422482,48.38709677419355,1.5244890362885808,6.645799751470565,1.2428921326563163,101.52390832277669,26 days 17:01:56.129032257,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6655397986886493,0,11414,11415 days 00:00:00,1000.0,4523051.488347482,452205.14883474814,4410.728738618389,100.0,273419.3250786183,76.36462535041726,1952 days 00:00:00,217,1278130.1586105488,179.0323529411765,-53.446192893401005,22.786935718959388,-8.486515218050208,39 days 10:30:51.428571428,14 days 18:38:34.285714285,14948.946219985875,0.7892067004631863,0.4044185659512406,1.1786731798636894,1.2643783508936022,27.018584267395475,1.2365788042215387,0.9531727180183236,-0.03678688447093804,,,0.00106565068467703,0.26854397253861156,4522.051488347472,0.20419853427766843,0.4095159364321119,0,218,16532.18253968254,2,9.5,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2761974940924712,47.926267281105986,1.5446419601367556,6.6353271196319055,1.2803248669868903,125.8352647192289,26 days 20:47:33.456221197,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6613393686415683,0,11414,11415 days 00:00:00,1000.0,5595359.47167374,559435.947167374,4410.728738618389,100.0,331367.42909625615,77.10274045047345,1924 days 00:00:00,217,1581144.4347776514,179.03235294117644,-34.46476322628204,22.923349105081268,-8.355418778480777,39 days 16:23:04.615384615,15 days 01:41:56.814159292,18494.078511041895,0.8031062865154088,0.41213426096256994,1.1802332100835529,1.5371605626509883,24.188029990435435,1.239161284666341,0.9524451939291736,-0.03703703703703696,,,0.0010790742251017358,0.2719267047256374,5594.359471673801,0.20986763309819234,0.40749754458517373,0,218,16532.18253968254,15,7.1,,,,
AMD,SMA,19,29,0,false,false,1,218,1.276148319449165,47.926267281105986,1.524277373613072,6.710014198889294,1.3024631226597205,150.48782830605614,26 days 16:28:45.345622119,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6912953392776577,0,11414,11415 days 00:00:00,1000.0,6682717.178604101,668171.7178604101,4410.728738618389,100.0,404827.5676984693,77.10274045047343,1905 days 00:00:00,217,1888411.4826999968,179.03235294117647,-34.46476322628204,22.95277441727845,-8.239074851663556,39 days 15:41:32.307692307,14 days 18:03:11.150442478,22088.96634057191,0.8159681161905045,0.4218669019491735,1.1841529595359395,1.551716236527826,24.549171311713348,1.24152552900402,0.9537886510363573,-0.03657338145787167,,,0.0010921074258720164,0.27521107131974815,6681.717178604092,0.21462016939178397,0.4059185267558957,0,218,16532.18253968254,20,6.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.27608487595236,47.926267281105986,1.544988372866226,6.640510519114912,1.2775923100521784,124.8084259593524,26 days 22:00:33.179723501,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6634183596029493,0,11414,11415 days 00:00:00,1000.0,5550068.399392594,554906.8399392595,4410.728738618389,100.0,327100.4816913245,77.10274045047348,1924 days 00:00:00,217,1568346.0207981775,179.03235294117644,-34.46476322628204,22.972978496417117,-8.391141424596846,39 days 18:27:41.538461538,15 days 02:07:26.017699115,18344.342758499602,0.8020636000973901,0.4116901642968367,1.179759471576117,1.5246666569730003,24.039564085401185,1.2381221309473776,0.9528619528619526,-0.03703705273537948,,,0.0010795211680756996,0.27203933435507627,5549.068399392577,0.20965057711252566,0.40819629457841783,0,218,16532.18253968254,17,7.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.275831801267359,47.926267281105986,1.5444485951682725,6.636008008909859,1.2763644162963408,123.34895135619604,26 days 22:07:11.336405529,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.661612464060744,0,11414,11415 days 00:00:00,1000.0,5485694.93363834,548469.493363834,4410.728738618389,100.0,323440.9585170198,77.10274045047345,1924 days 00:00:00,217,1550155.2776225214,179.03235294117644,-34.46476322628204,22.97297849641711,-8.399787837999463,39 days 18:27:41.538461538,15 days 02:20:10.619469026,18131.519152146604,0.8013005846810592,0.41105288285894326,1.1795596877346388,1.5247470631516638,24.038784578368805,1.2383292693496897,0.9525412319084484,-0.037037052735379564,,,0.0010785040302209513,0.27178301561567975,5484.694933638384,0.20933906992542584,0.4082000140503211,0,218,16532.18253968254,18,7.3,,,,
AMD,SMA,19,29,0,false,false,1,218,1.27556591328041,47.926267281105986,1.5222337181408492,6.704685359926737,1.3001787810888863,149.42968720853293,26 days 18:14:55.852534561,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.689158014521167,0,11414,11415 days 00:00:00,1000.0,6636045.4451205125,663504.5445120513,4410.728738618389,100.0,403333.5012092889,77.10274045047343,1905 days 00:00:00,217,1875222.9195643151,179.03235294117644,-34.46476322628204,22.96511327872139,-8.260664229052407,39 days 16:09:13.846153846,14 days 21:01:35.575221239,21934.666016388,0.8146576450097348,0.42148175631875207,1.1835107933068654,1.5451053125616405,24.319063587770756,1.2406892898929196,0.9539139274822096,-0.03690980208155303,,,0.0010931377716958167,0.27547071846734583,6635.045445120491,0.21443225789871678,0.4069550725082708,0,218,16532.18253968254,17,6.5,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2755642761585138,47.926267281105986,1.5425441058837173,6.625304756829196,1.2783325257526794,123.52689122340077,26 days 20:34:17.142857141,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6573195353744574,0,11414,11415 days 00:00:00,1000.0,5493543.378498598,549254.3378498598,4410.728738618389,100.0,326392.3451029375,77.10274045047343,1924 days 00:00:00,217,1552373.102049224,179.03235294117644,-34.46476322628205,22.897088786042524,-8.350496473597225,39 days 16:09:13.846153846,15 days 01:29:12.212389380,18157.466711748282,0.8019110726398774,0.41113096688958134,1.1799753910784436,1.5372991493961468,24.188567443822578,1.2389114626838535,0.9524291497975709,-0.037037037037036986,,,0.0010774575821011496,0.2715193106894897,5492.543378498649,0.2093772398262581,0.4074934891743178,0,218,16532.18253968254,13,6.9,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2755293729073323,47.926267281105986,1.5432647639566128,6.624912205625743,1.2767624430213875,123.70223573155312,26 days 21:34:00.552995391,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.657162088431282,0,11414,11415 days 00:00:00,1000.0,5501277.349111263,550027.7349111263,4410.728738618389,100.0,327044.990306057,77.10274045047345,1924 days 00:00:00,217,1554558.5781843779,179.03235294117644,-34.46476322628204,22.901617986433795,-8.355418778480777,39 days 18:00:00,15 days 01:41:56.814159292,18183.035810722955,0.8015657220100038,0.41120780645170735,1.1797200647202004,1.5254161607372079,24.065850131119916,1.2381220481221948,0.9528301886792452,-0.03703703703703712,,,0.0010785891145152688,0.27180445685784776,5500.277349111343,0.2094148008648553,0.4080971846501104,0,218,16532.18253968254,17,7.1,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2755176399640114,47.926267281105986,1.5432208678979196,6.623654399553758,1.2769107369694737,121.96394166964909,26 days 20:54:11.612903225,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6566575995406607,0,11414,11415 days 00:00:00,1000.0,5424605.913361166,542360.5913361165,4410.728738618389,100.0,321649.33111939515,77.10274045047343,1924 days 00:00:00,217,1532892.657602082,179.03235294117644,-34.46476322628205,22.92334910508127,-8.377834532967135,39 days 16:23:04.615384615,15 days 01:54:41.415929203,17929.55417400499,0.8010586132221879,0.41044138626576343,1.1797087442284067,1.5368317905857016,24.17999688009926,1.2390283765515098,0.9521240728253539,-0.037037037037036986,,,0.001076412526222095,0.271255956607968,5423.605913361152,0.20904013270323762,0.4075314701358067,0,218,16532.18253968254,21,7.1,,,,
AMD,SMA,19,29,0,false,false,1,218,1.2754431624969578,47.926267281105986,1.5432630680289998,6.6224633616067825,1.276183112401607,123.00542733271682,26 days 21:40:38.709677419,0.013125913622059907,0.4010863851410548,0.8003329244787104,2.6561798904359426,0,11414,11415 days 00:00:00,1000.0,5470543.020810683,546954.3020810684,4410.728738618389,100.0,325218.0051045201,77.10274045047348,1924 days 00:00:00,217,1545873.6290948503,179.03235294117644,-34.46476322628204,22.901617986433802,-8.36012142584463,39 days 18:00:00,15 days 01:54:41.415929203,18081.425768275716,0.8012005119994088,0.41090183036428773,1.179623494532267,1.5254831447857062,24.06593752344333,1.2384378201083128,0.952509262377905,-0.0370370370370371,,,0.0010780978005267413,0.2716806457327388,5469.543020810653,0.20926522923830992,0.408097227666789,0,218,16532.18253968254,16,7.1,,,,
