Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration
TEAM,TRUE,47,48,76,64,2.413899961,32.55208333,111.8425493,108.4533811,0.6927083333,2,77.4742659,1.990058301,0,0,2304,2305 days 00:00:00,1000,16643.55191,1564.355191,1396.571423,100,590.4058938,30.18514336,261 days 00:00:00,75,1,7255.360712,33.52195229,-15.00045457,7.974435731,-4.691831696,19 days 22:00:00,13 days 15:06:40,1.245447283,1.858329249,1.278975906,0.1201397689,17 days 15:40:48
TEAM,FALSE,5,65,34,39.39393939,2.3660739,14.32291667,110.3180254,32.923194,0.3098958333,1,34.18709642,1.581371363,0,0,2304,2305 days 00:00:00,1000,8696.697697,769.6697697,1396.571423,100,171.0115556,37.73324912,456 days 00:00:00,33,1,4056.202858,62.02156122,-13.13577114,24.74268661,-5.710311028,98 days 11:04:36.923076924,6 days 22:48:00,1.010278082,1.082524283,1.210696045,-0.44888621,42 days 23:59:59.999999999
T,TRUE,68,73,158,52.86624204,1.18257338,15.11795859,12.8120853,10.26252731,0.3194992778,1,4.093452001,0.473786304,0,0,10385,10386 days 00:00:00,1000,3924.950693,292.4950693,532.6841299,100,978.8352238,59.06360453,6555 days 00:00:00,157,1,913.453301,44.56770819,-19.25606354,5.922623681,-4.49013539,49 days 09:49:52.771084337,23 days 22:42:09.729729729,0.3353329911,0.08334546551,1.066917489,-0.4509033536,37 days 09:47:00.382165604
STZ,TRUE,52,71,69,53.62318841,1.489281498,8.328304164,344.1854021,279.6411919,0.1748943874,1,60.19609507,0.9018409589,0,0,8285,8286 days 00:00:00,1000,24748.79274,2374.879274,10585.83599,100,1821.569677,55.76758002,1707 days 00:00:00,69,0,0,80.70215754,-39.47500093,20.34864672,-8.755769978,100 days 04:32:25.945945946,49 days 13:30:00,0.6290314297,0.2722452281,1.136858681,-0.7756550095,76 days 17:02:36.521739130
STZ,FALSE,58,64,37,35.13513514,2.035774545,4.465902233,413.0676579,123.2754718,0.09378394689,1,38.73911529,0.8124201787,0,0,8285,8286 days 00:00:00,1000,16283.50334,1528.350334,10585.83599,100,575.8362754,53.63098317,2069 days 00:00:00,37,0,0,428.4580198,-19.95423212,60.11908722,-6.947296085,313 days 01:50:46.153846156,64 days 04:00:00,0.5647193364,0.2438497488,1.117535293,-0.8556230858,151 days 14:55:08.108108110
STX4847-USD,TRUE,30,32,55,52.72727273,1.439746066,28.45318158,1238.687118,824.6539583,0.8535954475,2,1057.337685,2.394007788,0,0,1933,1934 days 00:00:00,1000,69127.79149,6812.779149,336.5351542,100,4864.988555,73.16960472,428 days 00:00:00,55,0,0,271.7694498,-31.35388316,37.6497719,-10.97184546,25 days 04:57:55.862068965,11 days 02:46:09.230769230,1.190299774,1.673240358,1.322980989,19.24388556,18 days 13:05:27.272727271
STX4847-USD,FALSE,11,19,33,36.36363636,1.643966707,17.08074534,1644.911368,453.1436275,0.5124223602,2,842.8893656,2.39672894,0,0,1932,1933 days 00:00:00,1000,55282.07514,5428.207514,337.377224,100,1682.716666,70.86768279,496 days 00:00:00,33,0,0,301.5464666,-22.94477627,93.67604182,-12.07656906,55 days 08:00:00,12 days 22:51:25.714285714,1.1543428,1.599126872,1.331012666,15.08943084,28 days 08:43:38.181818181
SPY,FALSE,65,88,21,60,10.46578113,2.482313516,397.7862899,109.583,0.05473501303,1,21.77283776,1.145355308,0,0,8057,8058 days 00:00:00,1000,12410.91338,1141.091338,1269.718367,100,150.5774427,26.66843906,908 days 00:00:00,20,1,3455.187581,110.6589298,-7.483328408,25.11552508,-2.572627272,385 days 10:00:00,141 days 00:00:00,0.8244698212,0.4531389372,1.152353415,-0.10130359,287 days 15:36:00
SPY,TRUE,12,73,69,51.47058824,3.274941272,8.439865955,103.5240118,80.73396642,0.1798436142,1,18.61813244,1.033928073,0,0,8057,8058 days 00:00:00,1000,7970.414672,697.0414672,1269.718367,100,486.9392486,24.9279704,1122 days 00:00:00,68,1,-69.21812943,34.27865252,-6.679999817,9.215080959,-2.600171375,127 days 07:32:34.285714286,35 days 21:05:27.272727272,0.7362528674,0.3954830543,1.137182463,-0.4510267114,82 days 22:35:17.647058823
SPGI,TRUE,8,41,190,52.38095238,2.008386165,14.42417767,787.7111851,625.1676072,0.3045104175,1,239.8662618,1.028365187,0,0,13103,13104 days 00:00:00,1000,149267.6563,14826.76563,64415.69296,100,11768.61469,67.27588782,3141 days 00:00:00,189,1,-609.757725,89.29387703,-21.30687849,10.96468805,-5.126583038,65 days 11:38:10.909090909,16 days 05:04:00,0.6939159361,0.2223957977,1.144847267,-0.7698268086,42 days 00:30:28.571428571
SOL-USD,TRUE,27,30,44,55.81395349,3.142154333,24.30751837,56974.78731,31391.06739,0.7461842849,2,42513.69093,3.681511683,0,0,1769,1770 days 00:00:00,1000,2172731.775,217173.1775,20391.87519,100,57786.75816,66.77081601,318 days 00:00:00,43,1,-278184.0794,635.4640362,-28.92117091,86.05794203,-8.624450622,28 days 05:00:00,11 days 02:31:34.736842105,2.08861635,5.806209045,1.561509285,9.64998562,20 days 15:37:40.465116278
SOFI,TRUE,18,19,67,53.03030303,1.457541427,64.01551891,16.39570087,13.17377251,1.364694471,3,22.37512233,1.084812647,0,0,1031,1032 days 00:00:00,1000,1907.664617,90.76646168,21.55737832,100,154.6971836,53.09570591,392 days 00:00:00,66,1,-174.4516405,60.73715866,-25.71145677,9.334934579,-6.431997387,8 days 13:42:51.428571428,6 days 00:00:00,0.6774213706,0.4833409745,1.152126718,3.21045919,7 days 08:43:38.181818181
SO,FALSE,84,89,34,47.05882353,1.819593551,3.129026321,111.7583369,41.04989417,0.06570955273,1,7.34359033,0.5282636953,0,0,10866,10867 days 00:00:00,1000,4799.783454,379.9783454,2258.54194,100,259.1199325,43.48306127,1265 days 00:00:00,34,0,0,81.88408201,-11.56729064,19.89623023,-6.07216704,393 days 22:30:00,63 days 13:20:00,0.3681600169,0.1244107337,1.06951509,-0.8317594469,219 days 00:42:21.176470586
SO,FALSE,85,89,34,47.05882353,1.886189302,3.129026321,110.5661383,40.61198836,0.06570955273,1,7.265251497,0.5263234416,0,0,10866,10867 days 00:00:00,1000,4759.248703,375.9248703,2258.54194,100,250.2652224,43.48306127,1265 days 00:00:00,34,0,0,79.21439607,-11.56729064,19.53667314,-5.910346079,393 days 22:30:00,63 days 08:00:00,0.3666374328,0.12372029,1.069241341,-0.8335541778,218 days 21:52:56.470588233
SO,TRUE,83,87,176,56.81818182,1.776957885,16.19731272,21.62784091,18.61900905,0.3401435671,1,7.356570955,0.5379449837,0,0,10866,10867 days 00:00:00,1000,4806.5,380.65,2258.54194,100,804.8005661,38.98376786,2635 days 00:00:00,176,0,0,27.01839953,-13.70155672,4.129581101,-2.999801157,47 days 02:38:24,27 days 15:47:22.105263158,0.3680519731,0.1388965427,1.073859257,-0.8314620627,38 days 17:02:43.636363636
SNPS,TRUE,51,85,53,52.83018868,2.336280623,6.38785103,208.2701958,133.8743224,0.1341448716,1,27.93837868,0.7245856391,0,0,8297,8298 days 00:00:00,1000,12038.32038,1103.832038,6577.079458,100,346.4385632,47.91564347,1444 days 00:00:00,53,0,0,78.11156758,-16.92587786,19.8418689,-8.166766081,136 days 18:00:00,53 days 21:07:12,0.4909815112,0.2413742482,1.102096848,-0.8321698795,97 days 15:50:56.603773585
SNPS,FALSE,27,31,82,39.50617284,1.917740725,9.762564782,41.1305371,24.61985012,0.2075448957,1,8.536433035,0.514874037,0,0,8297,8298 days 00:00:00,1000,4165.862886,316.5862886,6577.079458,100,207.6774446,69.22057517,5081 days 00:00:00,81,1,-165.7106198,57.82821947,-26.46169089,17.01586702,-6.240383579,118 days 14:15:00,28 days 06:22:02.448979592,0.3553578077,0.09358053241,1.072277695,-0.9518652176,63 days 22:48:53.333333333
SMH,TRUE,73,79,83,60.24096386,4.890515883,13.36769206,301.7175124,275.3902085,0.2807215333,1,84.69860269,1.250735344,0,0,6209,6210 days 00:00:00,1000,26042.55353,2504.255353,406.3863106,100,894.0437451,33.62233329,917 days 00:00:00,83,0,0,71.40055771,-12.2318022,10.80009761,-4.235946112,56 days 00:00:00,30 days 12:21:49.090909091,0.845535709,0.6280924608,1.17111119,5.162253225,45 days 20:49:09.397590361
SIRI,TRUE,27,56,82,50,1.256849596,10.71475238,676.7124695,512.6609618,0.2250098001,1,152.2669375,1.025933356,0,0,7653,7654 days 00:00:00,1000,56490.4225,5549.04225,-44.99459344,100,11067.93062,81.2222651,1670 days 00:00:00,82,0,0,161.17694,-55.19082324,27.75843141,-9.893765773,68 days 15:48:17.560975610,26 days 01:10:14.634146341,0.609860333,0.2611655991,1.16643775,124.3268672,47 days 08:29:16.097560975
SE,TRUE,46,48,49,66.66666667,3.788220947,26.14379085,1261.867802,917.7220381,0.5604575163,2,707.2232945,2.994094445,0,0,1836,1837 days 00:00:00,1000,63683.12705,6268.312705,697.7245073,100,1861.675731,50.77573124,340 days 00:00:00,48,1,2113.47253,200.9700301,-14.2852941,21.55006649,-6.534329003,27 days 08:15:00,12 days 10:30:00,1.774371956,2.526197731,1.426236795,7.983936552,22 days 08:59:59.999999999
SBUX,TRUE,17,33,121,55.83333333,2.127886033,14.61276181,829.9401603,702.0958427,0.3094252314,1,256.8044261,1.265117157,0,0,8212,8213 days 00:00:00,1000,114110.3031,11311.03031,33299.01849,100,7788.272416,40.01930825,1016 days 00:00:00,120,1,13517.48388,47.57826087,-13.72181062,12.37512841,-5.230425332,58 days 03:34:55.522388060,19 days 01:48:40.754716981,0.8075175884,0.5855410008,1.171896772,-0.660319408,40 days 21:23:59.999999999
SBUX,FALSE,13,47,81,45,2.125833732,9.741841208,856.1840265,583.7618362,0.2071358987,1,177.3464478,1.129332764,0,0,8212,8213 days 00:00:00,1000,79492.99175,7849.299175,33299.01849,100,4216.924317,46.89336951,936 days 00:00:00,80,1,9998.269629,100.9974146,-14.62757588,22.66983281,-5.577446833,115 days 03:20:00,21 days 06:00:00,0.7503497302,0.4577571006,1.157556241,-0.7642783622,63 days 12:00:00
RUNE-USD,FALSE,8,12,47,53.19148936,2.146749815,23.15270936,86463.20001,49623.04867,0.6945812808,2,60055.7202,3.381313507,0,0,2030,2031 days 00:00:00,1000,4064770.4,406377.04,7715.809319,100,148845.806,60.073258,504 days 00:00:00,47,0,0,584.8282913,-33.5835678,81.5338983,-9.860757793,35 days 02:52:48,7 days 18:32:43.636363636,1.906427618,5.747011522,1.484816861,51.66810301,22 days 07:39:34.468085105
RUNE-USD,TRUE,3,26,50,42,1.802644824,24.61841457,62991.60062,30367.85154,0.7385524372,2,46522.60016,3.313359961,0,0,2031,2032 days 00:00:00,1000,3150580.031,314958.0031,7832.105751,100,150410.53,70.80438843,731 days 00:00:00,50,0,0,503.2417582,-31.74158081,91.23029195,-8.029598033,37 days 19:25:42.857142857,8 days 13:14:28.965517241,1.879781034,4.590289399,1.472062264,39.21370665,20 days 20:09:35.999999999
RTX,TRUE,49,89,93,53.76344086,2.25894233,5.878263068,462.9683115,377.1328703,0.1234435244,1,57.15044007,0.7283249169,0,0,15821,15822 days 00:00:00,1000,44056.05297,4305.605297,20151.88109,100,2007.186981,56.38596136,3194 days 00:00:00,93,0,0,114.0398743,-33.27191531,19.47525917,-9.194214133,147 days 05:45:36,49 days 10:02:47.441860465,0.4943962642,0.1618379479,1.097198975,-0.7863422636,102 days 00:15:29.032258063
RTX,TRUE,10,64,170,44.9704142,1.852628779,10.68200493,473.9301972,322.9217769,0.2256494533,1,106.9420899,0.838762345,0,0,15821,15822 days 00:00:00,1000,82822.17874,8182.217874,20151.88109,100,8235.025025,56.47120594,2275 days 00:00:00,169,1,1727.975406,94.12412505,-18.55175205,14.00979032,-4.9492985,98 days 12:37:53.684210526,20 days 12:38:42.580645161,0.5654644813,0.1899392688,1.110813482,-0.5939725012,55 days 14:29:06.745562129
RTX,FALSE,84,87,53,50,1.826095201,3.287186295,270.4910214,161.4501046,0.07035842974,1,19.03132353,0.606412179,0,0,15819,15820 days 00:00:00,1000,21255.06887,2025.506887,19969.92573,100,759.8482747,56.28414125,2535 days 00:00:00,52,1,6189.535752,131.7732654,-33.99335061,26.10425594,-9.310624422,297 days 00:55:23.076923076,88 days 19:23:04.615384615,0.4175272548,0.1298200991,1.078085496,-0.8985721372,192 days 22:09:13.846153845
ROST,TRUE,25,56,83,55.42168675,2.192457715,8.340032154,5073.004448,4259.916112,0.1751406752,1,888.4894245,1.214452846,0,0,9952,9953 days 00:00:00,1000,422059.3692,42105.93692,25606.34344,100,23551.68486,59.52971593,981 days 00:00:00,83,0,0,96.06704143,-30.60438471,24.23263783,-8.157277358,101 days 07:18:15.652173913,41 days 14:55:08.108108108,0.7993797323,0.4169079097,1.172210564,0.6443557051,74 days 16:46:15.903614457
ROST,FALSE,25,45,74,50,1.97080088,7.435691318,2001.359803,1516.181669,0.1561495177,1,312.5113679,1.053083381,0,0,9952,9953 days 00:00:00,1000,149100.6254,14810.06254,25606.34344,100,8315.694449,65.77245649,1569 days 00:00:00,74,0,0,182.4131542,-27.44554021,28.14836018,-8.2388856,141 days 09:43:47.027027028,29 days 07:08:06.486486486,0.7014263354,0.3062870926,1.145589856,-0.4216252478,85 days 08:25:56.756756757
RJF,TRUE,46,52,167,54.49101796,1.85966599,15.92599657,1109.234842,915.8081165,0.3344459279,1,370.9790759,1.11716459,0,0,10486,10487 days 00:00:00,1000,186242.2186,18524.22186,27285.12626,100,16105.56546,51.25593948,806 days 00:00:00,167,0,0,103.2677858,-21.15808952,12.61171713,-5.879789039,47 days 00:31:38.901098901,24 days 13:34:44.210526315,0.7190554275,0.3892760451,1.157040915,-0.3210871857,36 days 19:15:26.946107784
RJF,FALSE,61,69,52,41.17647059,1.931356844,4.863627694,585.0662474,282.0567308,0.1041388518,1,60.92812723,0.8401207645,0,0,10486,10487 days 00:00:00,1000,40432.45377,3943.245377,27285.12626,100,1371.199229,60.44569726,2285 days 00:00:00,51,1,9594.075151,149.3077707,-18.43281672,38.69614021,-8.180347029,236 days 04:34:17.142857144,55 days 20:00:00,0.558949695,0.2273505113,1.112638514,-0.8554800392,130 days 02:21:10.588235294
REGN,TRUE,38,41,207,50.24154589,1.598439199,24.27867699,146.3806667,111.4301664,0.5098522167,2,74.63250742,0.8858522983,0,0,8526,8527 days 00:00:00,1000,31300.79801,3030.079801,3260.946746,100,4240.47716,87.76867806,3042 days 00:00:00,207,0,0,193.7235294,-35.90955143,13.71913953,-7.489490054,29 days 16:36:55.384615384,13 days 20:16:18.640776699,0.5297117513,0.18095773,1.130846541,-0.07079752061,21 days 19:21:44.347826086
REGN,FALSE,7,16,233,34.05172414,1.402153051,27.21088435,43.12430114,22.24934554,0.5738916256,2,24.74867528,0.7475631782,0,0,8526,8527 days 00:00:00,1000,10810.07267,981.0072673,3260.946746,100,1671.316316,90.09288143,3560 days 00:00:00,232,1,-194.765191,125.9468932,-43.29411765,19.21366182,-6.296828112,39 days 08:48:36.455696202,8 days 11:36:28.235294117,0.4455952211,0.1190652025,1.112590994,-0.6991648917,18 days 23:59:59.999999999
RBLX,TRUE,12,14,54,64.1509434,1.328094845,53.7525355,18.26041254,14.25284725,1.15010142,3,21.00132639,1.16631673,0,0,986,987 days 00:00:00,1000,2092.562084,109.2562084,-4.964024386,100,166.0200395,56.39507776,802 days 00:00:00,53,1,124.7602189,31.41878042,-21.30157648,8.375104511,-9.529051758,10 days 06:21:10.588235294,7 days 21:28:25.263157894,0.735014637,0.5567534206,1.181694085,23.00960347,9 days 09:57:44.150943395
QTUM,FALSE,3,21,51,46,3.450413824,31.05590062,47.55393368,25.10882632,0.6652173913,2,31.63370371,2.072254657,0,0,1610,1611 days 00:00:00,1000,3417.918386,241.7918386,232.6060594,100,181.6526703,21.6928542,584 days 00:00:00,50,1,40.22170229,36.08249834,-5.063547111,8.527461487,-2.147010096,37 days 00:00:00,6 days 09:46:40,1.389231983,1.480172771,1.277674496,0.03949071353,20 days 11:31:12
QTUM,TRUE,2,14,72,46.47887324,2.536308857,44.09937888,34.04679472,23.976616,0.9391304348,2,31.97438113,2.06257364,0,0,1610,1611 days 00:00:00,1000,3413.908517,241.3908517,232.6060594,100,272.3879915,23.2653738,574 days 00:00:00,71,1,-3.413908517,27.60750634,-6.553513614,6.647387353,-2.174537296,23 days 08:00:00,5 days 07:34:44.210526315,1.370500602,1.378617036,1.283221222,0.03776682485,13 days 16:33:48.169014083
QQQ,TRUE,66,80,53,67.30769231,5.585176227,7.981580967,257.816284,203.1279813,0.1708365311,1,44.04443961,1.149453712,0,0,6515,6516 days 00:00:00,1000,15421.34471,1442.134471,922.8445102,100,478.8953567,41.29583838,1891 days 00:00:00,52,1,1014.897944,36.79501751,-14.34907284,10.52542627,-3.822304851,103 days 05:29:08.571428571,42 days 08:28:14.117647058,0.8019055448,0.4010366841,1.160626935,0.5627058026,83 days 07:50:46.153846153
QCOM,TRUE,68,76,88,55.68181818,1.351120869,10.54270996,3873.998243,3268.352512,0.2213969091,1,857.6912368,1.279957051,0,0,8347,8348 days 00:00:00,1000,341911.8454,34091.18454,29759.55675,100,46799.91053,61.53617775,1086 days 00:00:00,88,0,0,2309.369307,-23.34583439,62.02063674,-8.116588476,72 days 14:41:37.959183674,31 days 01:50:46.153846154,0.8025193209,0.4722366711,1.182734747,0.1455541771,54 days 04:54:32.727272727
QCOM,FALSE,8,81,77,35.52631579,2.089208226,9.105067689,1005.646349,541.3168149,0.1937222954,1,194.8161192,1.041775674,0,0,8347,8348 days 00:00:00,1000,76315.81016,7531.581016,29759.55675,100,3513.081705,74.37613702,1895 days 00:00:00,76,1,-1113.312399,1584.797291,-17.0321663,86.71992019,-7.48101606,138 days 07:06:40,21 days 14:12:14.693877551,0.6576259037,0.2805824983,1.148198063,-0.7469189115,63 days 01:15:47.368421052
PYPL,TRUE,85,86,73,56.94444444,2.120020645,29.82601491,45.39039572,39.1625889,0.6350455675,2,28.82496961,1.187487432,0,0,2414,2415 days 00:00:00,1000,4094.371016,309.4371016,110.5965663,100,412.0584763,42.35576208,1000 days 00:00:00,72,1,-173.7374756,78.6597406,-8.590543614,6.392019609,-2.736019902,23 days 14:02:55.609756097,13 days 03:05:48.387096774,0.8004201783,0.560591856,1.170379721,1.797890676,19 days 01:59:59.999999998
PYPL,TRUE,53,55,55,51.85185185,1.982970529,22.36951118,57.97098676,37.26326054,0.4784589892,1,27.73673973,1.232153078,0,0,2414,2415 days 00:00:00,1000,4360.371329,336.0371329,110.5965663,100,307.8817696,36.09441814,602 days 00:00:00,54,1,229.938044,83.91982905,-12.56898686,10.66971156,-4.310392382,30 days 13:42:51.428571428,16 days 00:00:00,0.8591817976,0.690608954,1.188307603,2.038404755,23 days 13:19:59.999999999
PYPL,FALSE,14,22,39,35.8974359,1.35945245,16.15575808,21.41614406,6.883058237,0.3392709196,1,7.265874889,0.6461791351,0,0,2414,2415 days 00:00:00,1000,1835.229618,83.52296182,110.5965663,100,121.1163292,54.64857929,1000 days 00:00:00,39,0,0,81.3377902,-12.77737846,18.37956251,-5.722875929,75 days 03:25:42.857142857,15 days 20:09:36,0.4554079131,0.1758677336,1.090600709,-0.2447960672,37 days 03:04:36.923076922
PPG,TRUE,72,79,129,51.9379845,1.520483118,11.3967665,113.3112058,89.16902499,0.2393320965,1,27.11900843,0.735429346,0,0,11319,11320 days 00:00:00,1000,15617.14555,1461.714555,6709.481698,100,2248.806393,53.35584495,3240 days 00:00:00,129,0,0,43.60470419,-20.49469486,9.335783811,-4.563418691,66 days 06:05:22.388059701,36 days 04:38:42.580645161,0.4972614539,0.1736699871,1.098833773,-0.7821419567,51 days 19:20:55.813953487
PPG,FALSE,15,36,138,42.75362319,1.589202752,12.19188974,100.5622755,65.14244897,0.2560296846,1,25.74692767,0.7332930152,0,0,11319,11320 days 00:00:00,1000,14877.59401,1387.759401,6709.481698,100,1849.551826,54.15119545,3569 days 00:00:00,138,0,0,91.43759398,-12.61057495,11.81909966,-4.267699292,88 days 10:34:34.576271186,19 days 17:37:12.911392405,0.4973516116,0.1679653243,1.096636436,-0.7931644405,49 days 02:36:31.304347825
POOL,FALSE,38,83,27,66.66666667,4.388841849,3.658536585,3359.309297,1374.262894,0.07682926829,1,258.0932753,1.241207798,0,0,7380,7381 days 00:00:00,1000,91701.35103,9070.135103,36387.95813,100,1794.88381,57.2125641,1692 days 00:00:00,27,0,0,172.8876476,-23.44185787,40.92877032,-9.531853997,274 days 04:00:00,46 days 13:20:00,0.8275503576,0.4376311493,1.162040165,-0.7507380032,198 days 07:06:39.999999996
POOL,TRUE,20,31,127,58.73015873,1.815522418,17.07317073,750.0303922,667.4152119,0.3613821138,1,271.0475686,1.354397498,0,0,7380,7381 days 00:00:00,1000,94564.96952,9356.496952,36387.95813,100,9373.576106,47.46491115,1692 days 00:00:00,126,1,-938.8598954,67.5482122,-17.28472752,11.0226219,-4.930791718,44 days 15:14:35.675675676,22 days 02:46:09.230769231,0.8858252443,0.5315143411,1.188305794,-0.742868316,35 days 08:11:25.714285714
PODD,TRUE,19,20,268,51.68539326,1.867584462,59.91921005,124.4934107,97.49228619,1.263016158,3,157.2371892,1.445903891,0,0,4456,4457 days 00:00:00,1000,34738.31211,3373.831211,1636.2781,100,4915.634513,59.93665916,547 days 00:00:00,267,1,498.5714642,60.30573712,-21.80199406,7.023950821,-3.971381531,12 days 06:26:05.217391304,6 days 14:41:51.627906976,0.9043734212,0.5625224233,1.210152114,1.061893521,9 days 12:51:14.157303369
PODD,FALSE,7,36,71,42.85714286,1.724822746,15.70915619,123.6143367,80.26904983,0.3346050269,1,41.36197847,1.129715128,0,0,4456,4457 days 00:00:00,1000,13025.93949,1202.593949,1636.2781,100,839.8708824,47.47150205,1069 days 00:00:00,70,1,3372.935919,59.11993524,-11.15065456,16.32068822,-4.980429321,66 days 06:24:00,17 days 05:24:00,0.7236898447,0.4928113391,1.153763838,-0.2650430576,38 days 05:49:42.857142857
PNC,TRUE,13,82,102,41.58415842,1.927822505,8.144504475,371.9668261,234.3625367,0.1727280058,1,64.24908809,0.8513734299,0,0,12401,12402 days 00:00:00,1000,39551.61207,3855.161207,7629.142834,100,2375.632283,46.43722299,1665 days 00:00:00,101,1,982.962636,131.8711864,-19.66356397,20.04371964,-5.341113211,135 days 01:08:34.285714284,33 days 04:04:04.067796610,0.5646351268,0.2461585778,1.121004883,-0.4946796395,75 days 12:49:54.059405940
PM,TRUE,27,50,50,52,1.139913837,11.75917215,4.416399625,2.6360512,0.2469426152,1,1.090597273,0.2530944171,0,0,4252,4253 days 00:00:00,1000,1220.819981,22.08199813,192.3871339,100,114.3401536,32.25068967,1770 days 00:00:00,50,0,0,24.85560185,-16.42152378,6.584640164,-5.593895807,61 days 10:09:13.846153846,32 days 10:00:00,0.1858242375,0.0535518525,1.036400225,-0.8852210245,47 days 12:00:00
PLTR,TRUE,12,13,77,50,1.928302019,69.34306569,108.9587353,82.54449646,1.475364964,3,160.7539006,2.992245746,0,0,1096,1097 days 00:00:00,1000,13841.02221,1284.102221,1085.473713,100,532.6403686,44.28091755,587 days 00:00:00,76,1,4560.158327,153.0419514,-18.29729409,14.88982603,-5.814979362,10 days 06:18:56.842105263,5 days 12:00:00,1.612038938,3.155204935,1.404366989,0.1829878566,7 days 21:09:28.421052631
PLD,TRUE,18,32,116,52.17391304,1.573769907,16.7981303,33.80592085,26.72404811,0.3558282209,1,12.02910067,0.6799471062,0,0,6846,6847 days 00:00:00,1000,4999.397181,399.9397181,429.434768,100,546.792667,38.89532612,1415 days 00:00:00,115,1,111.7162828,34.16248985,-13.1172429,7.729313874,-4.794415568,47 days 21:36:00,20 days 21:22:54.545454545,0.4701532404,0.2303026526,1.104932973,-0.06868342323,34 days 23:34:57.391304346
PKG,TRUE,58,87,38,67.56756757,4.166770682,5.87581388,297.2775562,166.6555997,0.1267270129,1,37.67309669,1.004432563,0,0,6297,6298 days 00:00:00,1000,12915.72617,1191.572617,1635.416667,100,295.6462653,39.76672036,1537 days 00:00:00,37,1,916.4565906,120.9199717,-22.91674077,16.858844,-7.143340847,129 days 08:38:24.000000002,59 days 20:00:00,0.6853030683,0.4019220078,1.135993676,-0.2713950877,106 days 19:27:34.054054055
PKG,FALSE,81,86,23,36.36363636,2.349766916,3.493727172,173.017566,31.77549421,0.076703192,1,13.27099958,0.789830089,0,0,6297,6298 days 00:00:00,1000,6641.846751,564.1846751,1635.416667,100,114.8395951,44.03005489,1424 days 00:00:00,22,1,1835.460299,124.4420656,-12.37334973,42.58801956,-6.948305673,377 days 18:00:00,68 days 01:42:51.428571428,0.5412471479,0.2634066741,1.101495466,-0.6550208356,180 days 16:21:49.090909090
PGR,FALSE,50,57,55,51.85185185,4.996226774,4.770739465,8212.564177,5278.966872,0.1020408163,1,838.0167528,1.299556062,0,0,11319,11320 days 00:00:00,1000,444034.4311,44303.44311,449348.6096,100,8293.872195,57.32495143,1556 days 00:00:00,54,1,-444.0344311,172.9902218,-21.07467806,36.52847997,-6.779301285,238 days 19:42:51.428571428,46 days 10:09:13.846153846,0.8744662899,0.3788968664,1.184076463,-0.9014051848,146 days 04:26:40
PGR,TRUE,2,26,372,36.38814016,1.455339194,32.77674706,1185.930683,653.845635,0.6901669759,2,818.490193,1.445979563,0,0,11319,11320 days 00:00:00,1000,459559.448,45855.9448,449348.6096,100,110940.7093,57.36905664,2926 days 00:00:00,371,1,18579.16465,73.01445447,-20.44463803,10.19413829,-2.626822423,38 days 12:58:39.999999999,6 days 13:13:13.220338983,0.9449923358,0.380957931,1.215848931,-0.8979501798,18 days 04:35:34.770889487
PG,TRUE,78,87,158,53.16455696,1.877811914,9.948369223,141.8630769,114.274055,0.2089157537,1,29.63743162,0.6920351365,0,0,15882,15883 days 00:00:00,1000,23414.36614,2241.436614,11648.71748,100,2711.286441,47.52358423,4212 days 00:00:00,158,0,0,63.26231003,-16.81309331,8.285864066,-4.004003648,78 days 14:34:17.142857143,41 days 22:42:09.729729729,0.4733774027,0.1581444785,1.094063303,-0.8075808244,61 days 10:28:51.645569619
PFE,TRUE,54,89,80,50,1.349977443,6.022735828,161.6841252,122.4879737,0.1264774524,1,20.44939625,0.6220925167,0,0,13283,13284 days 00:00:00,1000,13934.73002,1293.473002,3056.941923,100,1650.144508,58.87057778,4024 days 00:00:00,80,0,0,309.4303968,-22.53447211,19.91014915,-6.942613623,138 days 07:12:00,49 days 15:36:00,0.4253877384,0.1275139324,1.085314187,-0.5768735441,93 days 23:24:00
PEP,FALSE,42,44,95,40,1.387524916,7.151998795,68.20822852,41.33832032,0.1501919747,1,10.24432853,0.5397710514,0,0,13283,13284 days 00:00:00,1000,7479.78171,647.978171,8925.802413,100,1196.034927,35.81882562,6563 days 00:00:00,95,0,0,102.8130288,-17.16090641,14.69313607,-4.518363006,161 days 10:06:18.947368422,42 days 12:37:53.684210526,0.3683925033,0.1587031943,1.070114161,-0.9274039307,90 days 02:01:15.789473684
