Stop Loss [%],Score,Total Return [%],Win Rate [%],Total Trades,Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day
1.01,1.2525521912835602,56333.39779462916,15.65217391304348,115.0,2.4894798509881824,25.472218486673054,1.4742170946052167,-0.7484634585392881,40.0,0.011223814005367911
1.02,1.2592387933969038,58655.52977945928,16.216216216216218,111.0,2.501548510182748,26.416754637826752,1.4811706828575377,-0.7380948127421912,41.0,0.010833420474746419
1.03,1.2592387933969038,58655.52977945928,16.216216216216218,111.0,2.501548510182748,26.416754637826752,1.4811706828575377,-0.7380948127421912,41.0,0.010833420474746419
1.04,1.261536202287104,59027.64230175452,16.363636363636363,110.0,2.5131125154865206,26.662674017459246,1.4822618490804575,-0.7364332780122322,42.0,0.010735822092091046
1.05,1.2579137913667546,58188.213638031484,16.363636363636363,110.0,2.474292764641302,26.64989555322985,1.4798401222676367,-0.7401814450169218,42.0,0.010735822092091046
1.06,1.2474838281643252,56113.212926040615,16.216216216216218,111.0,2.3820898767832244,26.377584199923504,1.4735554013977923,-0.7494466149348716,41.0,0.010833420474746419
1.07,1.2474838281643252,56113.212926040615,16.216216216216218,111.0,2.3820898767832244,26.377584199923504,1.4735554013977923,-0.7494466149348716,41.0,0.010833420474746419
1.08,1.2474838281643252,56113.212926040615,16.216216216216218,111.0,2.3820898767832244,26.377584199923504,1.4735554013977923,-0.7494466149348716,41.0,0.010833420474746419
1.09,1.2395780243134809,54434.038616726764,16.216216216216218,111.0,2.3111550546408184,26.350991458032848,1.468052924555494,-0.756944364312857,41.0,0.010833420474746419
1.1,1.2395780243134809,54434.038616726764,16.216216216216218,111.0,2.3111550546408184,26.350991458032848,1.468052924555494,-0.756944364312857,41.0,0.010833420474746419
1.11,1.2415515834707274,55403.27322916088,16.363636363636363,110.0,2.3145788071748887,26.610751025568838,1.4710991635426864,-0.7526165954968433,42.0,0.010735822092091046
1.12,1.2369821050053456,52889.47729540986,16.071428571428573,112.0,2.3043485166752093,26.094489404389627,1.4629719997910837,-0.7638410477732516,41.0,0.010931018857401793
1.13,1.2531115059913556,62396.77052754576,17.142857142857142,105.0,2.3393503842005643,27.989340297695637,1.4933697102079324,-0.7213896467946956,44.0,0.01024783017881418
1.14,1.2521797355000714,61127.563607388765,17.142857142857142,105.0,2.3352177682337842,27.970170089438387,1.4898271809276211,-0.7270568341399037,44.0,0.01024783017881418
1.15,1.2524066212405545,60580.73872186169,16.346153846153847,104.0,2.332232373292501,28.23046514424077,1.4882813472424534,-0.7294984841357298,44.0,0.010150231796158808
1.16,1.2524066212405545,60580.73872186169,16.346153846153847,104.0,2.332232373292501,28.23046514424077,1.4882813472424534,-0.7294984841357298,44.0,0.010150231796158808
1.17,1.2524066212405545,60580.73872186169,16.346153846153847,104.0,2.332232373292501,28.23046514424077,1.4882813472424534,-0.7294984841357298,44.0,0.010150231796158808
1.18,1.25183720041395,59531.9087017436,16.346153846153847,104.0,2.3310197190515454,28.204571057087414,1.485243558031547,-0.7341816576379293,44.0,0.010150231796158808
1.19,1.25183720041395,59531.9087017436,16.346153846153847,104.0,2.3310197190515454,28.204571057087414,1.485243558031547,-0.7341816576379293,44.0,0.010150231796158808
1.2,1.25183720041395,59531.9087017436,16.346153846153847,104.0,2.3310197190515454,28.204571057087414,1.485243558031547,-0.7341816576379293,44.0,0.010150231796158808
1.21,1.25183720041395,59531.9087017436,16.346153846153847,104.0,2.3310197190515454,28.204571057087414,1.485243558031547,-0.7341816576379293,44.0,0.010150231796158808
1.22,1.2560490490311262,60540.72417540335,16.50485436893204,103.0,2.356861143171556,28.494562161756377,1.4881473383860353,-0.7296771547115921,45.0,0.010052633413503435
1.23,1.2560490490311262,60540.72417540335,16.50485436893204,103.0,2.356861143171556,28.494562161756377,1.4881473383860353,-0.7296771547115921,45.0,0.010052633413503435
1.24,1.2560490490311262,60540.72417540335,16.50485436893204,103.0,2.356861143171556,28.494562161756377,1.4881473383860353,-0.7296771547115921,45.0,0.010052633413503435
1.25,1.2560490490311262,60540.72417540335,16.50485436893204,103.0,2.356861143171556,28.494562161756377,1.4881473383860353,-0.7296771547115921,45.0,0.010052633413503435
1.26,1.258853146609825,63001.756416637196,16.666666666666664,102.0,2.362834378341954,28.836113377607617,1.4951036090480623,-0.718688299740691,45.0,0.009955035030848061
1.27,1.2608087576602205,64494.459985641166,16.666666666666664,102.0,2.376869393911248,28.858696937064007,1.4991493315644044,-0.7120231684354191,45.0,0.009955035030848061
1.28,1.2608087576602205,64494.459985641166,16.666666666666664,102.0,2.376869393911248,28.858696937064007,1.4991493315644044,-0.7120231684354191,45.0,0.009955035030848061
1.29,1.2608087576602205,64494.459985641166,16.666666666666664,102.0,2.376869393911248,28.858696937064007,1.4991493315644044,-0.7120231684354191,45.0,0.009955035030848061
1.3,1.2123663624155352,68526.44758032027,17.17171717171717,99.0,2.535007971745416,29.793760301205587,1.509704511378185,-0.6940197769397481,47.0,0.009662239882881942
1.31,1.276537279490699,66555.0912664491,17.0,100.0,2.5179844346736626,29.467053946813433,1.5046598662878294,-0.7028221600480002,46.0,0.009759838265537314
1.32,1.2128039754708648,67235.91165989194,17.17171717171717,99.0,2.546471713218757,29.77496299670986,1.5064163907622699,-0.6997822012699615,47.0,0.009662239882881942
1.33,1.2128039754708648,67235.91165989194,17.17171717171717,99.0,2.546471713218757,29.77496299670986,1.5064163907622699,-0.6997822012699615,47.0,0.009662239882881942
1.34,1.2273083505934417,67669.82343237229,17.525773195876287,97.0,2.6699312845180723,30.370707896054654,1.5076663525691774,-0.6978447241991359,48.0,0.009467043117571195
1.35,1.2273083505934417,67669.82343237229,17.525773195876287,97.0,2.6699312845180723,30.370707896054654,1.5076663525691774,-0.6978447241991359,48.0,0.009467043117571195
1.36,1.2273083505934417,67669.82343237229,17.525773195876287,97.0,2.6699312845180723,30.370707896054654,1.5076663525691774,-0.6978447241991359,48.0,0.009467043117571195
1.37,1.2229679534780094,62721.791749572694,17.346938775510203,98.0,2.6693857664043845,29.98535339453472,1.4943918864215922,-0.719938381341331,47.0,0.009564641500226569
1.38,1.2293739511312,63718.025767881954,17.525773195876287,97.0,2.7205317657504726,30.310590833737322,1.4971199874336076,-0.715490056382049,48.0,0.009467043117571195
1.39,1.217090947217827,50756.67222011841,17.17171717171717,99.0,2.6970077778026664,29.479450915315585,1.4557583844610298,-0.7733643223004595,47.0,0.009662239882881942
1.4,1.217090947217827,50756.67222011841,17.17171717171717,99.0,2.6970077778026664,29.479450915315585,1.4557583844610298,-0.7733643223004595,47.0,0.009662239882881942
1.41,1.217090947217827,50756.67222011841,17.17171717171717,99.0,2.6970077778026664,29.479450915315585,1.4557583844610298,-0.7733643223004595,47.0,0.009662239882881942
1.42,1.217090947217827,50756.67222011841,17.17171717171717,99.0,2.6970077778026664,29.479450915315585,1.4557583844610298,-0.7733643223004595,47.0,0.009662239882881942
1.43,1.225287638874906,51876.56914434071,17.346938775510203,98.0,2.7706087172927227,29.802257681127173,1.4595358688259,-0.7683638250796399,47.0,0.009564641500226569
1.44,1.2239572948570772,51395.85814163595,17.346938775510203,98.0,2.754262004946822,29.795169325194163,1.4578697204044444,-0.7705102672932497,47.0,0.009564641500226569
1.45,1.2239572948570772,51395.85814163595,17.346938775510203,98.0,2.754262004946822,29.795169325194163,1.4578697204044444,-0.7705102672932497,47.0,0.009564641500226569
1.46,1.2239572948570772,51395.85814163595,17.346938775510203,98.0,2.754262004946822,29.795169325194163,1.4578697204044444,-0.7705102672932497,47.0,0.009564641500226569
1.47,1.2239572948570772,51395.85814163595,17.346938775510203,98.0,2.754262004946822,29.795169325194163,1.4578697204044444,-0.7705102672932497,47.0,0.009564641500226569
1.48,1.209431316447492,49044.19528214762,17.17171717171717,99.0,2.603783237103896,29.4477689038826,1.4497355618128762,-0.7810107725976484,47.0,0.009662239882881942
1.49,1.209431316447492,49044.19528214762,17.17171717171717,99.0,2.603783237103896,29.4477689038826,1.4497355618128762,-0.7810107725976484,47.0,0.009662239882881942
1.5,1.209431316447492,49044.19528214762,17.17171717171717,99.0,2.603783237103896,29.4477689038826,1.4497355618128762,-0.7810107725976484,47.0,0.009662239882881942
1.51,1.2072402671009503,48434.17289180786,17.17171717171717,99.0,2.579086553410328,29.435424218374802,1.4475892506555266,-0.7837346083378438,47.0,0.009662239882881942
1.52,1.2072402671009503,48434.17289180786,17.17171717171717,99.0,2.579086553410328,29.435424218374802,1.4475892506555266,-0.7837346083378438,47.0,0.009662239882881942
1.53,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.54,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.55,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.56,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.57,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.58,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.59,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.6,1.2055684001122158,46992.741567817066,17.17171717171717,99.0,2.5665802700481475,29.40676083505639,1.4423501226257474,-0.7901708018604072,47.0,0.009662239882881942
1.61,1.2089619931431321,47834.94223900863,17.346938775510203,98.0,2.5716351117547585,29.72478144288657,1.4454116915477468,-0.7864102574526347,47.0,0.009564641500226569
1.62,1.2089619931431321,47834.94223900863,17.346938775510203,98.0,2.5716351117547585,29.72478144288657,1.4454116915477468,-0.7864102574526347,47.0,0.009564641500226569
1.63,1.2089619931431321,47834.94223900863,17.346938775510203,98.0,2.5716351117547585,29.72478144288657,1.4454116915477468,-0.7864102574526347,47.0,0.009564641500226569
1.64,1.2089619931431321,47834.94223900863,17.346938775510203,98.0,2.5716351117547585,29.72478144288657,1.4454116915477468,-0.7864102574526347,47.0,0.009564641500226569
1.65,1.2065371267648377,46592.93992149535,17.346938775510203,98.0,2.5482825034192724,29.718948167448502,1.440872432111445,-0.7919559724221525,47.0,0.009564641500226569
1.66,1.2095412717708307,46992.829954719826,17.525773195876287,97.0,2.5536906372816284,30.034304797650936,1.4423507617114397,-0.7901704072004594,48.0,0.009467043117571195
1.67,1.2095412717708307,46992.829954719826,17.525773195876287,97.0,2.5536906372816284,30.034304797650936,1.4423507617114397,-0.7901704072004594,48.0,0.009467043117571195
1.68,1.2095412717708307,46992.829954719826,17.525773195876287,97.0,2.5536906372816284,30.034304797650936,1.4423507617114397,-0.7901704072004594,48.0,0.009467043117571195
1.69,1.2095412717708307,46992.829954719826,17.525773195876287,97.0,2.5536906372816284,30.034304797650936,1.4423507617114397,-0.7901704072004594,48.0,0.009467043117571195
1.7,1.2047397970801896,46103.1008063847,17.525773195876287,97.0,2.5003223837251323,30.01517600350057,1.4389669356522334,-0.7941431729410401,48.0,0.009467043117571195
1.71,1.2167336658574925,55383.357398105065,18.085106382978726,94.0,2.521818367008232,31.16006044245282,1.4718305387322939,-0.752705522482614,49.0,0.009174247969605077
