Short Window,Long Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Current
47,50,0,1658,1659 days 00:00:00,1000.0,312731.3021184848,31173.13021184848,18342.197041646657,100.0,2007.2158331410328,65.97722540360833,738 days 00:00:00,9,8,1,37455.29828020249,50.0,810.2031739616282,-25.90979612252436,453.4788904437021,-18.724941960425326,173 days 00:00:00,46 days 18:00:00,3.113284759013518,34284.50047978529,1.754602398479396,3.849374934369146,1.4385477678991232,3.006465144094202,0
48,49,0,1658,1659 days 00:00:00,1000.0,312731.3021184848,31173.13021184848,18342.197041646657,100.0,2007.2158331410328,65.97722540360833,738 days 00:00:00,9,8,1,37455.29828020249,50.0,810.2031739616282,-25.90979612252436,453.4788904437021,-18.724941960425326,173 days 00:00:00,46 days 18:00:00,3.113284759013518,34284.50047978529,1.754602398479396,3.849374934369146,1.4385477678991232,3.006465144094202,0
16,68,0,1658,1659 days 00:00:00,1000.0,312612.99471463903,31161.299471463906,18342.197041646657,100.0,4039.636488605789,78.10401346130156,775 days 00:00:00,13,12,1,31712.495742024563,33.33333333333333,1212.719226982599,-26.76401368967386,558.927675127762,-14.388741258387455,152 days 00:00:00,26 days 12:00:00,2.240294641272657,23325.041581051188,1.7448989465538474,3.251326028052519,1.456257088178671,3.0399829205021565,0
17,68,0,1658,1659 days 00:00:00,1000.0,312540.8341937876,31154.08341937876,18342.197041646657,100.0,4018.910700436632,78.41215544833018,776 days 00:00:00,13,12,1,31705.17554021295,33.33333333333333,1212.719226982599,-26.76401368967386,555.2876226189136,-14.154513360846153,152 days 06:00:00,26 days 15:00:00,2.324796510154615,23319.638221131212,1.7446264733146024,3.2383197951373766,1.4553095211502758,3.0391456623698865,0
14,44,0,1658,1659 days 00:00:00,1000.0,312410.17624211387,31141.01762421139,18342.197041646657,100.0,3950.3416040423735,67.40559317076195,738 days 00:00:00,18,17,1,51206.12431716622,29.411764705882355,1067.2684225230284,-37.15562573579551,455.13126441154014,-13.607674852223447,124 days 14:24:00,16 days 10:00:00,2.523179797491557,15306.12070146751,1.7355689653354731,3.766617358559697,1.4580446447659008,3.0454068291555108,0
34,51,0,1658,1659 days 00:00:00,1000.0,312122.5526538266,31112.255265382657,18342.197041646657,100.0,3386.4103445348537,63.9368615150674,738 days 00:00:00,12,11,1,31662.74367788073,36.36363636363637,821.7690396021972,-24.192254454300247,466.9828200096191,-12.960502527662495,153 days 12:00:00,31 days 17:08:34.285714286,2.267148454410445,25405.437179631444,1.7527841434351927,3.9698440408051816,1.4498665995537874,3.0171128091002726,0
22,40,0,1658,1659 days 00:00:00,1000.0,312062.7564223112,31106.275642231118,18342.197041646657,100.0,3439.1637457178863,73.7258764400339,773 days 00:00:00,13,12,1,31113.81906259863,33.33333333333333,1381.021970655815,-37.155625735795525,623.5884276230719,-18.003393034724745,143 days 00:00:00,28 days 18:00:00,2.228124770576198,23329.078113309373,1.7489018236342186,3.442542380119306,1.461695782107761,3.070872308121996,0
13,89,0,1658,1659 days 00:00:00,1000.0,311785.56807694025,31078.556807694025,18342.197041646657,100.0,4060.532554295544,77.01554683522758,774 days 00:00:00,15,14,1,31628.55884826614,28.57142857142857,1150.9042616097609,-22.033459654181158,544.3844250093994,-11.48785063348858,155 days 12:00:00,23 days 12:00:00,2.69866774897448,19939.786373476716,1.7374967266008206,3.294598278937296,1.439592632064128,3.009155706335466,0
26,34,0,1658,1659 days 00:00:00,1000.0,311780.52856288693,31078.052856288698,18342.197041646657,100.0,3427.9321263463353,73.33249244629455,773 days 00:00:00,13,12,1,31085.679893883877,33.33333333333333,1381.0219706558153,-37.1556257357955,629.5026282661803,-18.478403918345816,142 days 18:00:00,29 days 18:00:00,2.2161923589042245,23307.904055750252,1.7482543352662243,3.460049176695183,1.4591562620325145,3.069681293329836,0
13,64,0,1658,1659 days 00:00:00,1000.0,311743.804355459,31074.380435545903,18342.197041646657,100.0,4720.510032217429,71.46066417298614,761 days 00:00:00,15,14,1,31624.32219828025,28.57142857142857,1334.817042660364,-32.34101589330536,611.2595795801988,-13.745880869239674,145 days 12:00:00,23 days 02:24:00,2.2843208446070093,19937.10586836991,1.7452310425255786,3.5505528200571885,1.4602073061449412,3.0456227415981516,0
3,45,0,1658,1659 days 00:00:00,1000.0,311741.52708357834,31074.152708357833,18342.197041646657,100.0,6931.2145374799165,76.07682113589604,738 days 00:00:00,35,34,1,51096.52823310651,23.52941176470588,1638.6150928421557,-30.17180450528863,349.12691443408426,-9.470558088110007,82 days 03:00:00,6 days 08:18:27.692307692,2.2571953944615117,7636.617613249171,1.763140259781375,3.335106414994352,1.4518365124644723,3.0557837915635324,0
14,58,0,1658,1659 days 00:00:00,1000.0,311689.2346728413,31068.923467284134,18342.197041646657,100.0,4036.498754321361,75.37094637673265,774 days 00:00:00,15,14,1,49180.780179218564,28.57142857142857,1224.479596075342,-32.34101589330534,590.8633876016377,-14.777476193236886,144 days 00:00:00,23 days 04:48:00,2.1613794225138654,18679.17532097306,1.7500692438999186,3.366167617517614,1.4646594948860436,3.0705099872813215,0
11,30,0,1658,1659 days 00:00:00,1000.0,311382.39840537845,31038.239840537848,18342.197041646657,100.0,5041.297182456659,64.56996351659126,733 days 00:00:00,22,21,1,51037.6646328136,33.33333333333333,1040.8291548459283,-26.110377699154547,294.8359797057951,-11.612834178220055,90 days 20:34:17.142857143,13 days 20:34:17.142857143,2.3055146384608087,12349.749227264996,1.741265844664256,3.9280585999458686,1.45304319001514,3.039581265176149,0
11,44,0,1658,1659 days 00:00:00,1000.0,311178.46203858394,31017.846203858393,18342.197041646657,100.0,4450.9014514450655,68.93154053713437,738 days 00:00:00,20,19,1,49100.18645363374,31.57894736842105,1105.7717100574755,-37.155625735795525,403.49656727932836,-15.105431039523735,109 days 16:00:00,12 days 11:04:36.923076923,2.143802977897007,13740.961872892116,1.736181095346024,3.678775038656215,1.4571617679697992,3.021022897461111,0
22,38,0,1658,1659 days 00:00:00,1000.0,310574.4105438943,30957.441054389426,18342.197041646657,100.0,3643.5887338401703,73.0672888805016,773 days 00:00:00,14,13,1,34818.52450030239,30.76923076923077,1317.5240839697603,-37.15562573579552,616.3350896544117,-16.57812711128048,142 days 06:00:00,26 days 08:00:00,2.187287292801954,21135.06815719938,1.7479829898531019,3.4684810543002755,1.4605492023903466,3.070423341715153,0
23,37,0,1658,1659 days 00:00:00,1000.0,310574.4105438943,30957.441054389426,18342.197041646657,100.0,3643.5887338401703,73.0672888805016,773 days 00:00:00,14,13,1,34818.52450030239,30.76923076923077,1317.5240839697603,-37.15562573579552,616.3350896544117,-16.57812711128048,142 days 06:00:00,26 days 08:00:00,2.187287292801954,21135.06815719938,1.7479829898531019,3.4684810543002755,1.4605492023903466,3.070423341715153,0
9,33,0,1658,1659 days 00:00:00,1000.0,310539.85770401405,30953.985770401403,18342.197041646657,100.0,5771.097440275406,66.87581115718646,733 days 00:00:00,23,22,1,48999.42243644546,31.818181818181817,1040.8291548459283,-26.110377699154537,299.93264199317167,-11.466186384389555,90 days 20:34:17.142857143,12 days 19:12:00,2.2340662474904596,11842.747057616752,1.7397713204860106,3.7894696350782078,1.4520328780503615,3.0407666614354727,0
16,67,0,1658,1659 days 00:00:00,1000.0,310538.1050518357,30953.81050518357,18342.197041646657,100.0,3992.9491803943556,77.42984669510105,775 days 00:00:00,13,12,1,31502.01207464887,33.33333333333333,1165.0522981378444,-24.50603437234201,547.0109429165733,-14.106493843720969,151 days 18:00:00,26 days 15:00:00,2.268443019127099,23169.67441476556,1.7434932401858059,3.2729422524063727,1.4558599767338265,3.0373370174769874,0
9,89,0,1658,1659 days 00:00:00,1000.0,310495.18509128114,30949.518509128113,18342.197041646657,100.0,4232.838231606384,74.82159110143115,774 days 00:00:00,16,15,1,31497.658131948672,26.666666666666668,1343.8832748454251,-23.329664652909504,598.5191855803515,-12.15338268298006,154 days 06:00:00,20 days 19:38:10.909090909,2.3815708441998984,18533.168463955502,1.7348079580327689,3.386892280176953,1.4448419365467637,3.0093943608138627,0
16,65,0,1658,1659 days 00:00:00,1000.0,310455.57898018527,30945.55789801853,18342.197041646657,100.0,4283.14116604395,75.81433976645728,774 days 00:00:00,13,12,1,31493.64035709377,33.33333333333333,1165.0522981378444,-25.48228941758211,559.9014097632645,-15.589217095602173,151 days 12:00:00,26 days 21:00:00,2.004937779414699,23163.494885257624,1.7443288636035483,3.3424118881626983,1.4563618833858691,3.044126055208405,0
16,64,0,1658,1659 days 00:00:00,1000.0,310418.4484730715,30941.84484730715,18342.197041646657,100.0,4234.6174639929595,74.53327060178746,774 days 00:00:00,13,12,1,31489.87371569156,33.33333333333333,1165.0522981378442,-25.482289417582106,555.8551600735339,-15.006635649964787,151 days 06:00:00,26 days 18:00:00,2.0404761899035,23160.714563114998,1.744699674833005,3.399736101759932,1.4575080214622627,3.0453934740284914,0
11,13,0,1658,1659 days 00:00:00,1000.0,310012.0374664674,30901.20374664674,18342.197041646657,100.0,11003.995900877046,79.66996284051503,833 days 00:00:00,41,40,1,31448.64603950939,25.0,606.2771255447574,-24.958814205654097,192.25183073376755,-9.384320711052773,54 days 16:48:00,9 days 12:48:00,1.742601300949166,6939.084785673949,1.764209635805704,3.179260986560749,1.4484779321125443,3.0732781504102102,0
18,20,0,1658,1659 days 00:00:00,1000.0,309982.7658038604,30898.27658038604,18342.197041646657,100.0,4637.25433325226,72.61179148289605,732 days 00:00:00,20,19,1,52788.133610715275,36.84210526315789,1040.8291548459283,-35.95707011694426,302.57913784356674,-14.718738468106936,90 days 10:17:08.571428572,16 days 06:00:00,2.2977346796805747,13483.928010165528,1.7367730922204199,3.488197440364331,1.4534179573545805,3.0047924157213277,0
41,55,0,1658,1659 days 00:00:00,1000.0,309969.6949623802,30896.969496238024,18342.197041646657,100.0,1997.7475070181135,66.60537674750081,738 days 00:00:00,9,8,1,37124.54526934639,50.0,849.4431813394458,-25.90979612252434,461.18093664714445,-19.146976901401803,173 days 00:00:00,46 days 12:00:00,3.080105480513338,33980.64371162923,1.7527216226854168,3.8027108328195247,1.4382560604482606,3.003630948274675,0
42,54,0,1658,1659 days 00:00:00,1000.0,309969.6949623802,30896.969496238024,18342.197041646657,100.0,1997.7475070181135,66.60537674750081,738 days 00:00:00,9,8,1,37124.54526934639,50.0,849.4431813394458,-25.90979612252434,461.18093664714445,-19.146976901401803,173 days 00:00:00,46 days 12:00:00,3.080105480513338,33980.64371162923,1.7527216226854168,3.8027108328195247,1.4382560604482606,3.003630948274675,0
43,53,0,1658,1659 days 00:00:00,1000.0,309969.6949623802,30896.969496238024,18342.197041646657,100.0,1997.7475070181135,66.60537674750081,738 days 00:00:00,9,8,1,37124.54526934639,50.0,849.4431813394458,-25.90979612252434,461.18093664714445,-19.146976901401803,173 days 00:00:00,46 days 12:00:00,3.080105480513338,33980.64371162923,1.7527216226854168,3.8027108328195247,1.4382560604482606,3.003630948274675,0
44,52,0,1658,1659 days 00:00:00,1000.0,309969.6949623802,30896.969496238024,18342.197041646657,100.0,1997.7475070181135,66.60537674750081,738 days 00:00:00,9,8,1,37124.54526934639,50.0,849.4431813394458,-25.90979612252434,461.18093664714445,-19.146976901401803,173 days 00:00:00,46 days 12:00:00,3.080105480513338,33980.64371162923,1.7527216226854168,3.8027108328195247,1.4382560604482606,3.003630948274675,0
45,51,0,1658,1659 days 00:00:00,1000.0,309969.6949623802,30896.969496238024,18342.197041646657,100.0,1997.7475070181135,66.60537674750081,738 days 00:00:00,9,8,1,37124.54526934639,50.0,849.4431813394458,-25.90979612252434,461.18093664714445,-19.146976901401803,173 days 00:00:00,46 days 12:00:00,3.080105480513338,33980.64371162923,1.7527216226854168,3.8027108328195247,1.4382560604482606,3.003630948274675,0
14,25,0,1658,1659 days 00:00:00,1000.0,309836.4845068345,30883.64845068345,18342.197041646657,100.0,4912.337990518385,63.709638751640604,738 days 00:00:00,22,21,1,50784.27897097418,33.33333333333333,1040.8291548459283,-26.11037769915454,300.4568092804863,-12.116491336567302,90 days 17:08:34.285714285,14 days 00:00:00,2.349322815150566,12288.200263612394,1.7410503209002612,3.9750277040869277,1.4537303552259715,3.0397387279485892,0
2,42,0,1658,1659 days 00:00:00,1000.0,309764.7587409207,30876.47587409207,18342.197041646657,100.0,8117.487580700089,77.75986646711554,738 days 00:00:00,48,47,1,50772.52263662455,21.27659574468085,1598.2083204093362,-19.35531815834894,281.0030587822933,-7.238900638383513,62 days 07:12:00,5 days 07:47:01.621621621,2.5975961536686696,5489.196512857364,1.765879665214413,3.256558908815251,1.4532044678625828,3.0719297578086895,0
10,38,0,1658,1659 days 00:00:00,1000.0,309633.6634143783,30863.36634143783,18342.197041646657,100.0,4987.405070531134,73.12355936235359,760 days 00:00:00,23,22,1,50751.03523288795,31.818181818181817,1040.829154845928,-37.1556257357955,323.89736949549035,-13.842338644633056,91 days 20:34:17.142857143,12 days 06:24:00,2.1018635637485934,11721.9376446132,1.736876838988915,3.462587065751612,1.4526148007729733,3.0053691313079285,0
3,10,0,1658,1659 days 00:00:00,1000.0,309575.8948993654,30857.589489936538,18342.197041646657,100.0,17988.414517504178,65.08413566489075,732 days 00:00:00,85,84,1,50741.566585621214,27.380952380952383,457.37681384342005,-25.796062032677476,69.62854166892373,-6.192028409461293,23 days 03:07:49.565217391,5 days 01:34:25.573770491,1.622614004101023,3069.4562894493347,1.7889072044066037,3.8900753505243633,1.4491754704573534,3.151259635452071,0
6,36,0,1658,1659 days 00:00:00,1000.0,309567.48645545886,30856.748645545882,18342.197041646657,100.0,6072.709381464706,75.2829151286126,738 days 00:00:00,29,28,1,48845.99404910326,25.0,1347.0718727325166,-30.17180450528863,348.2800613973143,-10.396963513783493,87 days 03:25:42.857142857,10 days 02:17:08.571428571,2.4846394893785404,9275.767585941267,1.765575555475751,3.3630483206501753,1.4537991712309295,3.0476447036724137,0
41,57,0,1658,1659 days 00:00:00,1000.0,309540.7563520639,30854.07563520639,18342.197041646657,100.0,1998.5125085090897,65.97722540360832,738 days 00:00:00,9,8,1,37073.17201862135,50.0,810.2031739616282,-25.90979612252433,451.5600555347663,-18.724941960425312,173 days 12:00:00,46 days 18:00:00,3.1006459839142004,33933.44804168032,1.7523032114012167,3.8372843061508273,1.4376145419352695,3.002419978964432,0
42,56,0,1658,1659 days 00:00:00,1000.0,309540.7563520639,30854.07563520639,18342.197041646657,100.0,1998.5125085090897,65.97722540360832,738 days 00:00:00,9,8,1,37073.17201862135,50.0,810.2031739616282,-25.90979612252433,451.5600555347663,-18.724941960425312,173 days 12:00:00,46 days 18:00:00,3.1006459839142004,33933.44804168032,1.7523032114012167,3.8372843061508273,1.4376145419352695,3.002419978964432,0
47,51,0,1658,1659 days 00:00:00,1000.0,309152.6009094638,30815.260090946384,18342.197041646657,100.0,1993.2162882780988,66.01988901045472,738 days 00:00:00,9,8,1,37026.68329880602,50.0,810.2031739616282,-25.909796122524355,449.9344800544108,-18.453870478978033,173 days 18:00:00,47 days 00:00:00,3.124158951858216,33890.739701332226,1.7519958204369872,3.8333279724992897,1.4372146822143186,3.0018330289184507,0
48,50,0,1658,1659 days 00:00:00,1000.0,309152.6009094638,30815.260090946384,18342.197041646657,100.0,1993.2162882780988,66.01988901045472,738 days 00:00:00,9,8,1,37026.68329880602,50.0,810.2031739616282,-25.909796122524355,449.9344800544108,-18.453870478978033,173 days 18:00:00,47 days 00:00:00,3.124158951858216,33890.739701332226,1.7519958204369872,3.8333279724992897,1.4372146822143186,3.0018330289184507,0
19,59,0,1658,1659 days 00:00:00,1000.0,309116.1876371714,30811.618763717142,18342.197041646657,100.0,4231.653006467959,74.57072430229658,774 days 00:00:00,13,12,1,31357.768070975202,33.33333333333333,1165.0522981378444,-24.506034372342,553.7549322312938,-15.055800195214045,151 days 06:00:00,26 days 21:00:00,2.039438281304894,23063.201630516352,1.743629378555701,3.393647301252087,1.4567900556232982,3.044481767131479,0
8,86,0,1658,1659 days 00:00:00,1000.0,308929.7253628,30792.97253628,18342.197041646657,100.0,4830.672557176336,69.16566255482738,761 days 00:00:00,17,16,1,31338.852721383213,25.0,1107.8544256629316,-19.294693092368608,550.4428847814094,-10.67379828605881,154 days 12:00:00,19 days 10:00:00,2.3671204853055436,17286.929540088553,1.7319869478469727,3.6581717013952866,1.4416828115457716,3.0005393868913104,0
3,66,0,1658,1659 days 00:00:00,1000.0,308341.0145635451,30734.10145635451,18342.197041646657,100.0,7638.022151885866,76.67526561852718,733 days 00:00:00,27,26,1,48652.47166269322,23.076923076923077,1040.829154845928,-32.63070197904506,389.2180618463031,-9.608174644691601,111 days 04:00:00,7 days 10:48:00,2.0188467996734505,9949.559342340459,1.7386323801538641,3.2979572795529846,1.456507530084321,3.0291677524892924,0
39,44,0,1658,1659 days 00:00:00,1000.0,308330.6406259235,30733.064062592355,18342.197041646657,100.0,3368.034978642767,63.04151536050282,738 days 00:00:00,12,11,1,31278.07958498603,36.36363636363637,821.7690396021972,-24.092375107083654,467.112294405473,-12.835312972380306,153 days 00:00:00,31 days 17:08:34.285714286,2.235712948242553,25095.687367357965,1.75055740619539,4.0111526017853825,1.4501318201846203,3.01332895140759,0
35,52,0,1658,1659 days 00:00:00,1000.0,308177.26469543256,30717.726469543253,18342.197041646657,100.0,3129.66557237546,62.630799605985146,738 days 00:00:00,11,10,1,31262.520623506978,40.0,842.1116340915174,-23.025498824931773,469.1942071470033,-14.476163321185886,153 days 18:00:00,37 days 08:00:00,2.307892162329084,27591.47440719257,1.7491930602156627,4.0368399171916005,1.4480664214459058,3.0102123629469872,0
36,48,0,1658,1659 days 00:00:00,1000.0,307925.4725502737,30692.54725502737,18342.197041646657,100.0,3364.03594043145,63.09008140009566,738 days 00:00:00,12,11,1,31236.97799582919,36.36363636363637,821.7690396021972,-24.192254454300237,467.1122944054729,-12.849581450554096,153 days 00:00:00,31 days 13:42:51.428571428,2.234754835596477,25062.590414040416,1.75026421219066,4.006447003771813,1.450033075422417,3.0128130667543775,0
9,61,0,1658,1659 days 00:00:00,1000.0,307880.8990697443,30688.089906974426,18342.197041646657,100.0,4186.707412462985,66.68505331923285,738 days 00:00:00,17,16,1,31232.456314595824,37.5,1067.2684225230282,-28.923484681492983,374.4176156411671,-15.229313864195143,112 days 08:00:00,13 days 21:36:00,2.357664509707789,17228.027672196782,1.7341423337592003,3.790292120579099,1.4597511261410272,3.041184286197352,0
38,58,0,1658,1659 days 00:00:00,1000.0,307819.87854400935,30681.987854400933,18342.197041646657,100.0,1983.1206851697639,66.83698748403505,738 days 00:00:00,9,8,1,36867.06539876008,50.0,849.4431813394458,-25.909796122524355,459.79301390499677,-19.038618422086966,172 days 18:00:00,46 days 12:00:00,3.08930751053227,33744.10164315617,1.7512008852883023,3.7814458497183954,1.4379661750977297,3.0010979559731448,0
13,73,0,1658,1659 days 00:00:00,1000.0,307690.7875391224,30669.078753912236,18342.197041646657,100.0,5036.266552193998,76.37012843271287,774 days 00:00:00,16,15,1,31213.17077238462,26.666666666666668,1165.0522981378444,-24.813412334254924,555.8157408355934,-11.291828434530963,152 days 12:00:00,19 days 15:16:21.818181818,2.177143581251062,18365.174451115854,1.7412647830246961,3.308988769995936,1.4533612544407866,3.0234361517294706,0
31,73,0,1658,1659 days 00:00:00,1000.0,307558.1094956087,30655.810949560873,18342.197041646657,100.0,1992.1134174827316,65.13244655902298,738 days 00:00:00,9,8,1,36835.71376327635,50.0,822.9780963117886,-25.909796122524355,451.19048172718453,-18.555727099454362,175 days 06:00:00,46 days 00:00:00,3.1132487404598708,33715.29946654154,1.7498641737442548,3.8793941192747594,1.4350893994294995,2.9975449997926154,0
31,74,0,1658,1659 days 00:00:00,1000.0,307558.1094956087,30655.810949560873,18342.197041646657,100.0,1992.1134174827316,65.13244655902298,738 days 00:00:00,9,8,1,36835.71376327635,50.0,822.9780963117886,-25.909796122524355,451.19048172718453,-18.555727099454362,175 days 06:00:00,46 days 00:00:00,3.1132487404598708,33715.29946654154,1.7498641737442548,3.8793941192747594,1.4350893994294995,2.9975449997926154,0
32,72,0,1658,1659 days 00:00:00,1000.0,307558.1094956087,30655.810949560873,18342.197041646657,100.0,1992.1134174827316,65.13244655902298,738 days 00:00:00,9,8,1,36835.71376327635,50.0,822.9780963117886,-25.909796122524355,451.19048172718453,-18.555727099454362,175 days 06:00:00,46 days 00:00:00,3.1132487404598708,33715.29946654154,1.7498641737442548,3.8793941192747594,1.4350893994294995,2.9975449997926154,0
20,57,0,1658,1659 days 00:00:00,1000.0,307490.31888626324,30649.031888626327,18342.197041646657,100.0,4158.682709960231,73.50285958240192,773 days 00:00:00,13,12,1,31192.83456945099,33.33333333333333,1165.0522981378442,-25.331913262624813,549.708682541563,-14.594345217089968,151 days 00:00:00,27 days 00:00:00,2.080055336411283,22941.45702640101,1.742448012973959,3.4373809059107816,1.4563424549181614,3.042306254342679,0
16,70,0,1658,1659 days 00:00:00,1000.0,307351.4535731768,30635.14535731768,18342.197041646657,100.0,3959.217883413043,78.7705967459167,776 days 00:00:00,13,12,1,31178.747612976294,33.33333333333333,1212.719226982599,-26.76401368967386,555.2876226189136,-14.31489362191807,152 days 06:00:00,26 days 18:00:00,2.307179924651372,22931.0588300167,1.7409289648703665,3.207063174753983,1.4539375649403237,3.0325737342204424,0
10,81,0,1658,1659 days 00:00:00,1000.0,307172.2138759859,30617.22138759859,18342.197041646657,100.0,4222.166975148271,77.33493561389328,775 days 00:00:00,16,15,1,31160.564945492602,26.666666666666668,1291.4539330134403,-22.069641402232392,589.3822190273223,-12.31912831918577,153 days 12:00:00,20 days 02:10:54.545454545,2.3289449465327166,18334.109928699556,1.7331386640001771,3.2660145687938336,1.447452537100049,3.0052470469674555,0
13,61,0,1658,1659 days 00:00:00,1000.0,307069.1281555959,30606.912815559594,18342.197041646657,100.0,4197.829528098064,74.01541333788848,773 days 00:00:00,15,14,1,31150.10758919525,28.57142857142857,1224.479596075342,-32.34101589330534,590.8633876016377,-14.349363503397736,144 days 00:00:00,23 days 02:24:00,2.198224873413519,19637.07289760005,1.7469133066138194,3.412140512670757,1.4638764905015187,3.0634233624039435,0
2,59,0,1658,1659 days 00:00:00,1000.0,307019.6766396982,30601.967663969823,18342.197041646657,100.0,10197.35804573837,80.69144367015689,732 days 00:00:00,40,39,1,50322.58525933794,17.94871794871795,1347.0718727325166,-30.171804505288613,385.80203494363514,-7.27822750820091,94 days 13:42:51.428571428,5 days 01:30:00,2.0927213148288852,6556.335676419496,1.7652009235532176,3.129681248959362,1.4516285210774837,3.0594485716499933,0
7,61,0,1658,1659 days 00:00:00,1000.0,306697.93091254734,30569.793091254734,18342.197041646657,100.0,5163.721942963377,68.30136888004371,738 days 00:00:00,21,20,1,48393.21299455021,30.0,1105.7717100574755,-32.63070197904504,382.0111599539322,-12.126279573884055,111 days 08:00:00,10 days 01:42:51.428571428,2.431576652058258,12865.235895899861,1.734522744961957,3.6962243382020703,1.4577679420992646,3.031610701497853,0
38,47,0,1658,1659 days 00:00:00,1000.0,306624.73134110885,30562.47313411088,18342.197041646657,100.0,3175.385621074619,63.19649544909777,738 days 00:00:00,11,10,1,31105.026507073024,40.0,821.7690396021972,-24.19225445430024,466.04805870938833,-14.906104247656007,153 days 06:00:00,37 days 20:00:00,2.2386102982021368,27451.970483403584,1.7482848600428393,3.994504297298905,1.4475785015368097,3.010552297377903,0
43,60,0,1658,1659 days 00:00:00,1000.0,306618.247107755,30561.8247107755,18342.197041646657,100.0,1971.7933975596588,65.74690906591854,738 days 00:00:00,9,8,1,43579.61816094292,50.0,801.4787329180378,-27.2601745738954,447.21544809580934,-18.71559084580844,174 days 18:00:00,47 days 00:00:00,2.985314842271519,32754.82861835151,1.7494119962830073,3.8395270052085975,1.4351318981928476,2.997877332334837,0
44,59,0,1658,1659 days 00:00:00,1000.0,306618.247107755,30561.8247107755,18342.197041646657,100.0,1971.7933975596588,65.74690906591854,738 days 00:00:00,9,8,1,43579.61816094292,50.0,801.4787329180378,-27.2601745738954,447.21544809580934,-18.71559084580844,174 days 18:00:00,47 days 00:00:00,2.985314842271519,32754.82861835151,1.7494119962830073,3.8395270052085975,1.4351318981928476,2.997877332334837,0
5,66,0,1658,1659 days 00:00:00,1000.0,306517.40364376386,30551.74036437639,18342.197041646657,100.0,5696.584819559698,69.19509959786025,738 days 00:00:00,22,21,1,48364.727981483564,28.57142857142857,1345.5925623728572,-32.63070197904505,415.51798716748436,-11.939087609726817,111 days 08:00:00,9 days 14:24:00,2.206225504816035,12245.365507727636,1.732011310596899,3.64782374554609,1.4562845100849962,3.0275783854695995,0
22,90,0,1658,1659 days 00:00:00,1000.0,306303.0368515485,30530.30368515485,18342.197041646657,100.0,2627.874614696674,64.37632100394035,738 days 00:00:00,11,10,1,35835.1097611711,40.0,782.6529814660073,-24.890339167511,444.05369616968875,-12.082119596610104,177 days 06:00:00,26 days 12:00:00,3.2182617029461578,26946.792709037745,1.7477131926460465,3.9200327656627114,1.4376774308105444,3.0000664705073166,0
24,36,0,1658,1659 days 00:00:00,1000.0,306294.5982538528,30529.459825385282,18342.197041646657,100.0,3643.5887338401703,73.0672888805016,773 days 00:00:00,14,13,1,30538.712210260914,30.76923076923077,1317.5240839697603,-37.15562573579552,616.3350896544117,-16.57812711128048,142 days 06:00:00,26 days 08:00:00,2.187287292801954,21135.06815719938,1.7449293645932482,3.4537363541212938,1.459741573517072,3.0650389820613433,0
15,44,0,1658,1659 days 00:00:00,1000.0,306198.5134347515,30519.851343475148,18342.197041646657,100.0,3791.889149323796,67.40559317076195,738 days 00:00:00,17,16,1,50187.99109962463,31.25,1067.2684225230284,-37.15562573579551,452.9095642982279,-14.185943800091415,124 days 09:36:00,17 days 13:05:27.272727272,2.501348503743456,15938.15764594543,1.73247164214421,3.7434702112352873,1.4590873403697877,3.0405309694254825,0
10,33,0,1658,1659 days 00:00:00,1000.0,306140.5812318278,30514.058123182782,18342.197041646657,100.0,5029.212574565991,66.87581115718646,738 days 00:00:00,22,21,1,50178.49562281091,38.095238095238095,1040.8291548459283,-28.67260352610054,258.7534583661733,-12.870952117859325,82 days 09:00:00,13 days 00:00:00,2.342006380684235,12141.051695667467,1.7387338500123086,3.772906205932615,1.4531856658469213,3.0367738004072606,0
16,59,0,1658,1659 days 00:00:00,1000.0,306096.69496653246,30509.66949665325,18342.197041646657,100.0,4336.342658463111,73.36574564495999,773 days 00:00:00,15,14,1,48298.34525576598,28.57142857142857,1027.0790282449361,-24.506034372342004,524.0471320532924,-11.85212567797878,150 days 18:00:00,21 days 07:12:00,2.057564919084663,18342.73926505474,1.7419163627223142,3.4390034237675393,1.4569829718908989,3.03965777587675,0
35,61,0,1658,1659 days 00:00:00,1000.0,305853.1627923361,30485.316279233608,18342.197041646657,100.0,1963.9675474310193,66.13822589719406,738 days 00:00:00,9,8,1,35782.47794120526,50.0,849.4431813394458,-24.34657068983711,458.2697898027924,-18.64781206391515,172 days 12:00:00,46 days 06:00:00,3.126492900360386,33633.83560639135,1.7498469049509955,3.8138816008744554,1.4379911664934808,2.998783221083307,0
