Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Least Win Rate [%],25,28,32,0,2652,2653 days 00:00:00,1000.0,786.1961052790006,-21.380389472099946,755.0761993154946,100.0,88.39183982698357,38.855487804354446,1508 days 00:00:00,45,45,0,0.0,31.11111111111111,14.546279305155608,-8.620161262853781,3.975291560765643,-2.453839619308413,1 days 00:00:00,1 days 00:00:00,0.7193549378048182,-4.751197660466643,-0.27707559356861927,-0.08377997462258334,0.7367008502660041,-0.4351960741241451,-1.5270148587358354,-1.0283155388707552,16.968325791855204,0.5090497737556561,2,-2.418596094128947,1 days 00:00:00,0
Least Total Fees Paid,30,34,35,0,2652,2653 days 00:00:00,1000.0,726.8766192946263,-27.312338070537372,755.0761993154946,100.0,51.86167687847348,30.70234613264874,2496 days 00:00:00,32,32,0,0.0,40.625,9.582672896614655,-18.86794335658442,3.002454886583481,-3.519450064029598,1 days 00:00:00,1 days 00:00:00,0.5339324202135833,-8.535105647042919,-0.3733466792666298,-0.139854826503021,0.5916689233666456,-0.4437667592601356,-2.5472078377308986,-1.03617163154566,12.066365007541478,0.36199095022624433,1,-3.08963100345445,1 days 00:00:00,0
Least Total Trades,30,34,35,0,2652,2653 days 00:00:00,1000.0,726.8766192946263,-27.312338070537372,755.0761993154946,100.0,51.86167687847348,30.70234613264874,2496 days 00:00:00,32,32,0,0.0,40.625,9.582672896614655,-18.86794335658442,3.002454886583481,-3.519450064029598,1 days 00:00:00,1 days 00:00:00,0.5339324202135833,-8.535105647042919,-0.3733466792666298,-0.139854826503021,0.5916689233666456,-0.4437667592601356,-2.5472078377308986,-1.03617163154566,12.066365007541478,0.36199095022624433,1,-3.08963100345445,1 days 00:00:00,0
Least Expectancy,29,35,35,0,2652,2653 days 00:00:00,1000.0,716.2768091578508,-28.372319084214915,755.0761993154946,100.0,53.30250765679307,31.056185203312154,2496 days 00:00:00,33,33,0,0.0,39.39393939393939,9.582672896614655,-18.86794335658442,3.002454886583481,-3.4164638811007992,1 days 00:00:00,1 days 00:00:00,0.5244462892180727,-8.597672449762085,-0.3924560059936254,-0.14448341501667175,0.5792652827781096,-0.466237804719727,-2.565880207688409,-1.0375754382272089,12.443438914027148,0.37330316742081443,1,-3.209538357942859,0 days 23:59:59.999999999,0
Least Best Trade [%],18,25,30,0,2652,2653 days 00:00:00,1000.0,651.0328476946835,-34.89671523053165,755.0761993154946,100.0,78.6825409627682,45.13736890790662,2359 days 00:00:00,50,50,0,0.0,36.0,6.397106969932022,-10.486682494356678,2.753504769497368,-2.786066235171979,1 days 00:00:00,1 days 00:00:00,0.5361650136606506,-6.979343046106322,-0.5745316803864758,-0.12703255661759472,0.565850583691492,-0.7064649025951522,-2.8840260521100505,-1.046216150452321,18.85369532428356,0.5656108597285068,2,-3.9475922206483722,1 days 00:00:00,0
Least Profit Factor,20,25,27,0,2652,2653 days 00:00:00,1000.0,638.4664542237464,-36.153354577625365,755.0761993154946,100.0,78.82194956273054,44.89455220619327,2359 days 00:00:00,50,50,0,0.0,36.0,6.397106969932022,-10.486682494356678,2.6179624534363075,-2.772519978228545,1 days 00:00:00,1 days 00:00:00,0.5181954121220206,-7.2306709155250735,-0.6091276555329284,-0.1333426311618561,0.5416682764008282,-0.743642450159137,-2.987880543605402,-1.0478804054615942,18.85369532428356,0.5656108597285068,2,-4.089745992944046,1 days 00:00:00,0
Least Sharpe Ratio,20,25,27,0,2652,2653 days 00:00:00,1000.0,638.4664542237464,-36.153354577625365,755.0761993154946,100.0,78.82194956273054,44.89455220619327,2359 days 00:00:00,50,50,0,0.0,36.0,6.397106969932022,-10.486682494356678,2.6179624534363075,-2.772519978228545,1 days 00:00:00,1 days 00:00:00,0.5181954121220206,-7.2306709155250735,-0.6091276555329284,-0.1333426311618561,0.5416682764008282,-0.743642450159137,-2.987880543605402,-1.0478804054615942,18.85369532428356,0.5656108597285068,2,-4.089745992944046,1 days 00:00:00,0
Least Omega Ratio,20,25,27,0,2652,2653 days 00:00:00,1000.0,638.4664542237464,-36.153354577625365,755.0761993154946,100.0,78.82194956273054,44.89455220619327,2359 days 00:00:00,50,50,0,0.0,36.0,6.397106969932022,-10.486682494356678,2.6179624534363075,-2.772519978228545,1 days 00:00:00,1 days 00:00:00,0.5181954121220206,-7.2306709155250735,-0.6091276555329284,-0.1333426311618561,0.5416682764008282,-0.743642450159137,-2.987880543605402,-1.0478804054615942,18.85369532428356,0.5656108597285068,2,-4.089745992944046,1 days 00:00:00,0
Most Max Drawdown [%],2,6,2,0,2652,2653 days 00:00:00,1000.0,142.53045948542047,-85.74695405145796,755.0761993154946,100.0,438.5328322962864,93.0533573127053,2577 days 00:00:00,466,466,0,0.0,42.91845493562232,26.231612722672132,-42.50487424382799,3.40019885290365,-3.044292133846521,1 days 00:00:00,1 days 00:00:00,0.808158688968659,-1.8400633916621736,-0.43484124108476235,-0.2526699071901717,0.8437773491851289,-0.5833090420212446,-1.1965557235415358,-1.1135606633200608,175.71644042232276,5.271493212669683,11,-9.699881680029105,0 days 23:59:59.999999999,0
Least Worst Trade [%],2,6,2,0,2652,2653 days 00:00:00,1000.0,142.53045948542047,-85.74695405145796,755.0761993154946,100.0,438.5328322962864,93.0533573127053,2577 days 00:00:00,466,466,0,0.0,42.91845493562232,26.231612722672132,-42.50487424382799,3.40019885290365,-3.044292133846521,1 days 00:00:00,1 days 00:00:00,0.808158688968659,-1.8400633916621736,-0.43484124108476235,-0.2526699071901717,0.8437773491851289,-0.5833090420212446,-1.1965557235415358,-1.1135606633200608,175.71644042232276,5.271493212669683,11,-9.699881680029105,0 days 23:59:59.999999999,0
Least Total Return [%],2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Most Total Trades,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Median Best Trade [%],2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Least Calmar Ratio,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Least Sortino Ratio,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Most Avg Winning Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Least Avg Winning Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Most Avg Losing Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
Least Avg Losing Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,127.61716678996004,-87.23828332100399,755.0761993154946,100.0,366.34263721500696,92.79099790236988,2577 days 00:00:00,481,481,0,0.0,42.41164241164241,26.231612722672132,-27.37314906780302,3.3137862045764717,-2.9891556543593465,1 days 00:00:00,1 days 00:00:00,0.7655793330956725,-1.8136857239293978,-0.5442480885481233,-0.2658234646826923,0.8210196306225039,-0.7684003869863887,-1.1654756116726428,-1.1155357345392278,181.37254901960785,5.4411764705882355,11,-9.868584086086429,0 days 23:59:59.999999999,0
