Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Least Profit Factor,14,29,32,0,2663,2664 days 00:00:00,1000.0,400.581351509727,-59.94186484902729,95.59814630599033,100.0,65.86121640955577,65.10883919168185,2605 days 00:00:00,58,58,0,0.0,39.6551724137931,5.63662296066461,-12.00036450531572,2.360044106700012,-4.0084110382499425,1 days 00:00:00,1 days 00:00:00,0.34056151361305426,-10.334804284315055,-0.983455807635572,-0.1809377868450074,0.39681305220646546,-1.0831027553079202,-5.456852583545598,-1.627019112453975,21.779947427713104,0.6533984228313932,2,-6.752744819642582,0 days 23:59:59.999999999,0
Least Omega Ratio,14,29,32,0,2663,2664 days 00:00:00,1000.0,400.581351509727,-59.94186484902729,95.59814630599033,100.0,65.86121640955577,65.10883919168185,2605 days 00:00:00,58,58,0,0.0,39.6551724137931,5.63662296066461,-12.00036450531572,2.360044106700012,-4.0084110382499425,1 days 00:00:00,1 days 00:00:00,0.34056151361305426,-10.334804284315055,-0.983455807635572,-0.1809377868450074,0.39681305220646546,-1.0831027553079202,-5.456852583545598,-1.627019112453975,21.779947427713104,0.6533984228313932,2,-6.752744819642582,0 days 23:59:59.999999999,0
Least Avg Losing Trade [%],15,33,35,0,2663,2664 days 00:00:00,1000.0,396.507465345401,-60.34925346545991,95.59814630599033,100.0,62.14081578507957,65.74178267333184,2564 days 00:00:00,51,51,0,0.0,45.09803921568628,9.537260261031635,-23.32078842356462,2.532927748474833,-5.088402809078975,1 days 00:00:00,1 days 00:00:00,0.35842219699748334,-11.833186954011738,-0.7976750844641423,-0.1810738432921018,0.418299795211047,-0.8774777013489344,-6.24800964054798,-1.6312805822854992,19.15133308298911,0.5745399924896734,2,-6.798639143686805,0 days 23:59:59.999999999,0
Least Win Rate [%],7,24,35,0,2663,2664 days 00:00:00,1000.0,383.32000438020873,-61.66799956197912,95.59814630599033,100.0,92.07092678336011,64.86644139682784,2616 days 00:00:00,83,83,0,0.0,33.734939759036145,9.814737854937263,-14.530128293411051,3.169391061508156,-3.2104528980716864,1 days 00:00:00,1 days 00:00:00,0.4419279657606368,-7.429879465298687,-0.8229525443287162,-0.18979680707907043,0.5105846489699589,-0.9838231246742462,-3.797674790587135,-1.6450752650013978,31.167855801727377,0.9350356740518213,2,-6.9472023539593435,0 days 23:59:59.999999999,0
Least Total Fees Paid,15,34,34,0,2663,2664 days 00:00:00,1000.0,377.93275963880706,-62.2067240361193,95.59814630599033,100.0,61.34333716715316,66.9397226245259,2608 days 00:00:00,52,52,0,0.0,44.230769230769226,9.537260261031633,-23.320788423564608,2.532927748474835,-5.074639389542298,1 days 00:00:00,1 days 00:00:00,0.34171565789106556,-11.962831545407552,-0.8364213550129609,-0.18645623548166837,0.4051759841809302,-0.9186994760285632,-6.3164629371986605,-1.6507105675146476,19.52684941794968,0.5858054825384904,2,-7.007892305984146,0 days 23:59:59.999999999,0
Least Expectancy,15,34,34,0,2663,2664 days 00:00:00,1000.0,377.93275963880706,-62.2067240361193,95.59814630599033,100.0,61.34333716715316,66.9397226245259,2608 days 00:00:00,52,52,0,0.0,44.230769230769226,9.537260261031633,-23.320788423564608,2.532927748474835,-5.074639389542298,1 days 00:00:00,1 days 00:00:00,0.34171565789106556,-11.962831545407552,-0.8364213550129609,-0.18645623548166837,0.4051759841809302,-0.9186994760285632,-6.3164629371986605,-1.6507105675146476,19.52684941794968,0.5858054825384904,2,-7.007892305984146,0 days 23:59:59.999999999,0
Median Expectancy,2,11,25,0,2663,2664 days 00:00:00,1000.0,344.2881267212964,-65.57118732787036,95.59814630599033,100.0,352.95615864359644,73.48348941852674,2084 days 00:00:00,222,221,1,-0.34428812672126696,44.34389140271493,25.236383160867998,-19.462482543687308,3.073507408333608,-3.137172142810048,1 days 00:00:00,1 days 00:00:00,0.8008940835219172,-2.9654641862080666,-0.47248482185994967,-0.1849699562167408,0.7858966043101405,-0.6770628848881127,-1.9924276035128925,-1.6859043805932203,82.98911002628614,2.5009387908374014,6,-7.416444416126821,0 days 23:59:59.999999999,1
Median Worst Trade [%],2,15,35,0,2663,2664 days 00:00:00,1000.0,324.6508358019439,-67.53491641980561,95.59814630599033,100.0,251.86890773535237,74.97251936463904,2342 days 00:00:00,182,181,1,-0.32465083580189,41.988950276243095,13.762465006808695,-14.530128293411051,2.5687206679449286,-2.7994443902012542,1 days 00:00:00,1 days 00:00:00,0.693332774582058,-3.72941720089643,-0.7024692110864788,-0.19053288583393496,0.6725950533789344,-0.9236964794486652,-2.3726411122394833,-1.706445878183035,67.96845662786332,2.0503191888847163,5,-7.6464956503546775,0 days 23:59:59.999999999,1
Least Sortino Ratio,9,10,13,0,2663,2664 days 00:00:00,1000.0,206.29252992247268,-79.37074700775273,95.59814630599033,100.0,121.11950933826529,82.87996567571784,2530 days 00:00:00,130,130,0,0.0,36.15384615384615,14.934780064426006,-16.893954099976717,2.4987533065355194,-3.1798677822873103,1 days 00:00:00,1 days 00:00:00,0.4406684393350328,-6.105442077519439,-1.1555962418644277,-0.23465332857979984,0.4549431563444482,-1.3877086996815353,-3.3444729329069185,-1.8302540381243693,48.81712354487421,1.4645137063462261,3,-8.941503605830196,0 days 23:59:59.999999999,0
Least Sharpe Ratio,10,11,11,0,2663,2664 days 00:00:00,1000.0,185.53280934736415,-81.44671906526358,95.59814630599033,100.0,107.96573258520316,83.12926171488108,2583 days 00:00:00,128,128,0,0.0,37.5,14.934780064426018,-16.893954099976717,2.3774932649973737,-3.3769459546035554,1 days 00:00:00,1 days 00:00:00,0.40658478683538907,-6.363024926973717,-1.1822320947330147,-0.2479292298413686,0.4327658335650334,-1.3831600375990538,-3.615355072144157,-1.851969648078417,48.06609087495306,1.4419827262485918,3,-9.175372031385306,1 days 00:00:00,0
Most Best Trade [%],2,5,3,0,2663,2664 days 00:00:00,1000.0,115.58752092382827,-88.44124790761717,95.59814630599033,100.0,484.9708927884479,95.80545443388661,2542 days 00:00:00,452,452,0,0.0,45.79646017699115,27.94982789028062,-39.157723390393116,3.3555059068429336,-3.463446932334923,1 days 00:00:00,1 days 00:00:00,0.8451808952056221,-1.95666477671719,-0.5261583046803603,-0.2671462820936891,0.8230409309358552,-0.687882008139833,-1.3577018261613647,-1.925135594413459,169.733383402178,5.09200150206534,11,-9.963339982082275,0 days 23:59:59.999999999,0
Least Worst Trade [%],2,5,4,0,2663,2664 days 00:00:00,1000.0,99.82582099686647,-90.01741790031336,95.59814630599033,100.0,335.6155800690844,93.3896444499315,2588 days 00:00:00,406,405,1,-0.09982582099685544,45.4320987654321,13.762465006808691,-39.15772339039314,3.14635542399525,-3.424791794716394,1 days 00:00:00,1 days 00:00:00,0.7655830219206224,-2.222405810326266,-0.6695091258055456,-0.289900315267967,0.7705540657894904,-0.8275837488850688,-1.5298266707820163,-1.9416230479217227,152.08411565903114,4.573788959819752,10,-10.164815159509544,0 days 23:59:59.999999999,1
Least Total Return [%],2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Most Max Drawdown [%],2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Most Total Trades,2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Least Calmar Ratio,2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Most Avg Winning Trade Duration,2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Least Avg Winning Trade Duration,2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Most Avg Losing Trade Duration,2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
Least Avg Losing Trade Duration,2,5,2,0,2663,2664 days 00:00:00,1000.0,61.25962377118185,-93.87403762288181,95.59814630599033,100.0,391.7401781902984,97.33115019323378,2597 days 00:00:00,527,527,0,0.0,44.78178368121442,27.9498278902806,-22.979864758922382,3.156776927598015,-3.3182765329581065,1 days 00:00:00,1 days 00:00:00,0.8094862359047759,-1.781291036487331,-0.7600183689554577,-0.3266487604737784,0.7771439447076206,-1.014864698625317,-1.2086271192312406,-1.981965040644303,197.89710852422078,5.9369132557266235,12,-10.575370366828652,0 days 23:59:59.999999999,0
