Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Least Total Trades,29,35,35,0,3478,144 days 23:00:00,1000.0,901.0186121455184,-9.898138785448158,51.31647366819059,100.0,93.42272131461823,10.104961379886474,142 days 12:00:00,49,49,0,0.0,10.204081632653061,0.4490533236125189,-1.3456421872550959,0.17458389795017618,-0.2563898828656948,0 days 01:00:00,0 days 01:00:00,0.07711638337955504,-2.0200283235608483,-8.386390492181928,-2.2843433450145674,0.13098329891622254,-8.946346248778628,14,-16.385451656811192,603.6379787427495,1.0359588187010331,0.0031718569780853517,0.0001,0.0,None,None,-0.000029903248782536796,-0.18085484863678253,-0.0989813878544814,-0.1657277697634213,0.02595381698833055,0.00001183431952662722,-1.1928842353714515,0.33812535940195515,7.100632547441059,14.201265094882118,0.0007100632547441059,0 days 00:59:59.999999999,false
Least Total Fees Paid,30,34,35,0,3478,144 days 23:00:00,1000.0,900.0064206787416,-9.999357932125838,51.31647366819059,100.0,93.41560140136454,10.20594818500938,142 days 12:00:00,49,49,0,0.0,10.204081632653061,0.4490533236125189,-1.3456421872550959,0.17458389795017618,-0.2589437455584293,0 days 01:00:00,0 days 01:00:00,0.07639540324815351,-2.0406852922705805,-8.47077439210383,-2.283039828828687,0.12774867138020232,-9.033526749511758,14,-16.35102090640471,601.8117071048744,1.1241883081457804,0.002882675122513693,0.0001,0.0,None,None,-0.00003022624377673142,-0.18280832236167163,-0.09999357932125819,-0.16735636763613837,0.025972814271110357,0.00001183431952662722,-1.1948566847515891,0.33812535940195515,7.100632547441059,14.201265094882118,0.0007100632547441059,0 days 00:59:59.999999999,false
Most Win Rate [%],19,31,35,0,3478,144 days 23:00:00,1000.0,890.3698249588273,-10.963017504117271,51.31647366819059,100.0,112.73312931493432,11.498416268273344,142 days 13:00:00,60,60,0,0.0,25.0,0.8225504602891441,-1.6686407425965797,0.20446619526862303,-0.3254226444692713,0 days 01:00:00,0 days 01:00:00,0.2055248257049218,-1.8271695840195448,-6.453264303502076,-2.2047963386192153,0.2901785261480154,-7.410480862857383,14,-10.965321139568147,423.8720387981209,1.450892630740077,0.005782017924255566,0.0001,0.0,None,None,-0.00003325964951449819,-0.20115436026368505,-0.10963017504117334,-0.18279371388649202,0.03751424064873131,0.00003550295857988166,-1.2136354414179649,0.4140310523289247,8.694652098907419,17.389304197814837,0.0008694652098907419,0 days 01:00:00,false
Mean Sharpe Ratio,19,24,31,0,3478,144 days 23:00:00,1000.0,844.9162070498948,-15.508379295010524,51.31647366819059,100.0,143.79278869626341,15.702323970147654,142 days 13:00:00,78,78,0,0.0,14.102564102564102,0.3521053851953023,-0.9928595248555026,0.1446295874491376,-0.2749456556168991,0 days 01:00:00,0 days 01:00:00,0.08656727964348403,-1.9882537557705833,-11.14616773109389,-2.202137617537877,0.15712158852178928,-11.95110722526114,14,-7.807821906604593,145.64778731175113,1.0100673547829306,0.006072874493927126,0.0001,0.0,None,None,-0.00004835481821385312,-0.29244994055738366,-0.15508379295010566,-0.25394543035775163,0.03157709146624313,0.000021696252465483236,-1.3022105414975866,0.5382403680276021,11.303047728579644,22.606095457159288,0.0011303047728579644,0 days 00:59:59.999999999,false
Least Best Trade [%],19,22,34,0,3478,144 days 23:00:00,1000.0,843.5257080832253,-15.647429191677475,51.31647366819059,100.0,145.4978370606783,15.841054687388159,142 days 13:00:00,79,79,0,0.0,13.924050632911392,0.35210538519529677,-0.9928595248554961,0.14462958744913346,-0.2733247844269594,0 days 01:00:00,0 days 01:00:00,0.08572469303493754,-1.980687239452846,-11.240862193895307,-2.1999442762515145,0.15583618690024062,-12.048416692316888,14,-7.780469925094539,144.86297341192585,1.0166456002539508,0.006072874493927126,0.0001,0.0,None,None,-0.0000488280188881882,-0.2953118582357622,-0.1564742919167743,-0.2560785782742705,0.03161749252605773,0.00002142161635832522,-1.3049201956637329,0.5451408855664175,11.447958596894768,22.895917193789536,0.0011447958596894768,0 days 00:59:59.999999999,false
Mean Expectancy,17,34,18,0,3478,144 days 23:00:00,1000.0,842.7000131988641,-15.72999868011359,51.31647366819059,100.0,167.33103522521407,15.937697310499136,142 days 13:00:00,90,90,0,0.0,12.222222222222221,0.99614503406322,-0.9928595248555012,0.32862583467920825,-0.2619536030826411,0 days 01:00:00,0 days 01:00:00,0.17733447016039972,-1.7477776311237276,-9.178959432605089,-2.1966722521529762,0.24309327544599407,-11.2006121025031,14,-0.6631743500111015,166.46973289643856,1.319649209563968,0.008113590263691685,0.0001,0.0,None,None,-0.000049067144159432055,-0.2967580878762451,-0.15729998680113622,-0.2573440390515529,0.03890946644507734,0.000018803418803418804,-1.306529220651888,0.6210465784933871,13.041978148361128,26.083956296722256,0.0013041978148361129,0 days 01:00:00,false
Median Sharpe Ratio,11,29,35,0,3478,144 days 23:00:00,1000.0,822.4609650589598,-17.75390349410402,51.31647366819059,100.0,162.08251702638668,18.105397435625644,142 days 13:00:00,89,89,0,0.0,12.359550561797752,0.37427009618236906,-0.9928595248554954,0.18523166814237726,-0.27632718556366354,0 days 01:00:00,0 days 01:00:00,0.09624018734019106,-1.9948206173150573,-11.269964167222218,-2.146804469392918,0.1652843394258917,-12.093154481469945,14,-7.2568631442838605,117.39782942134143,0.966277676643674,0.007529684332464525,0.0001,0.0,None,None,-0.00005607094284423271,-0.33911706232191946,-0.17753903494104062,-0.2880756740082331,0.0362137307292726,0.000019014693171996542,-1.3459688911771248,0.6141460609545716,12.897067280046004,25.794134560092008,0.0012897067280046005,0 days 00:59:59.999999999,false
Least Expectancy,14,27,34,0,3478,144 days 23:00:00,1000.0,803.718092327689,-19.628190767231104,51.31647366819059,100.0,148.6436333928821,19.82628159952965,142 days 13:00:00,82,82,0,0.0,8.536585365853659,0.3521053851953255,-2.6412083835903957,0.1801817268048133,-0.3073807780978453,0 days 01:00:00,0 days 01:00:00,0.0559247734412624,-2.3936818008818475,-9.567554230974856,-2.1343441291409975,0.1078315775121588,-9.772097853166452,14,-23.498942801326486,878.1644571706472,0.7342816944875574,0.006072874493927126,0.0001,0.0,None,None,-0.00006261596568414166,-0.37870136045768876,-0.19628190767231157,-0.31604197808475454,0.04763674674406907,0.000013133208255159477,-1.3824929767026835,0.5658424381828637,11.882691201840139,23.765382403680277,0.0011882691201840138,0 days 00:59:59.999999999,false
Mean Total Fees Paid,17,31,6,0,3478,144 days 23:00:00,1000.0,800.2181726902729,-19.97818273097271,51.31647366819059,100.0,237.43542917358144,20.5342545658487,143 days 02:00:00,131,131,0,0.0,18.3206106870229,1.0050692114312283,-0.8626919460026399,0.22691313605092356,-0.2588314827447247,0 days 01:00:00,0 days 01:00:00,0.20034294832406438,-1.525052116868145,-11.11064566421493,-2.0914572686612574,0.27082725076326253,-13.854041878959498,14,0.46840459344367663,112.39276818082753,1.7001932964582585,0.01045599767644496,0.0001,-0.000999000999000844,None,None,-0.00006391482171709247,-0.38655684174497523,-0.1997818273097266,-0.3212114007115363,0.0418716648081177,0.000028185554903112153,-1.3893132419844456,0.9039677975848189,18.983323749281197,37.966647498562395,0.0018983323749281198,0 days 00:59:59.999999999,false
Mean Profit Factor,13,18,29,0,3478,144 days 23:00:00,1000.0,789.5204628450402,-21.047953715495975,51.31647366819059,100.0,190.6779180676815,21.572462408404963,142 days 01:00:00,106,106,0,0.0,16.9811320754717,0.6754839895924545,-2.928774875940251,0.2557243244017954,-0.31993039476409624,0 days 01:00:00,0 days 01:00:00,0.16509843337269312,-1.985656010895851,-8.751227216857494,-2.078926997322442,0.22216871329126806,-9.479325457258629,14,-18.412716691014683,694.3150640289789,1.4019611907690364,0.008405797101449277,0.0001,-0.00044049061049726866,None,None,-0.00006766383296757307,-0.4092308617878819,-0.21047953715495915,-0.3369086246930849,0.056278897370046106,0.00002612481857764877,-1.4101597832226518,0.7314548591144336,15.360552041403107,30.721104082806214,0.0015360552041403107,0 days 00:59:59.999999999,false
Mean Omega Ratio,15,19,25,0,3478,144 days 23:00:00,1000.0,787.1427497956927,-21.285725020430732,51.31647366819059,100.0,191.77663981468075,21.821918411752613,142 days 01:00:00,106,106,0,0.0,17.92452830188679,0.6754839895924613,-2.9287748759402583,0.2608486063446756,-0.33107179076272997,0 days 01:00:00,0 days 01:00:00,0.17493093187797415,-2.008087266078377,-8.615443873856636,-2.0742834579443343,0.2299374362174574,-9.334638588830845,14,-17.61914816810596,631.9046585696623,1.3949537797192424,0.008698173383589445,0.0001,-0.0004404906104970601,None,None,-0.00006851547244960967,-0.4143815773752393,-0.212857250204309,-0.3403763403932978,0.057885387319593744,0.000027576197387518143,-1.4147932135411918,0.7314548591144336,15.360552041403107,30.721104082806214,0.0015360552041403107,0 days 00:59:59.999999999,false
Most Avg Winning Trade [%],15,17,18,0,3478,144 days 23:00:00,1000.0,785.9590664418092,-21.404093355819075,51.31647366819059,100.0,206.1165747790106,21.726709328912236,143 days 00:00:00,116,116,0,0.0,13.793103448275861,1.520522650852189,-1.5726232783411362,0.4119280980921713,-0.3060442315038761,0 days 01:00:00,0 days 01:00:00,0.20918006219521726,-1.8451804617085437,-9.388743581757772,-2.092901363873839,0.26195724919354085,-12.003621950690533,14,0.7749084084373764,206.8453544675062,2.1690060233225172,0.007237984944991315,0.0001,-0.0009990009990008286,None,None,-0.0000689910467643703,-0.41725785083091155,-0.2140409335581921,-0.3420997733488049,0.05348637938987498,0.000021220159151193635,-1.4170998477841001,0.8004600345025877,16.809660724554345,33.61932144910869,0.0016809660724554345,0 days 00:59:59.999999999,false
Median Max Drawdown [%],8,17,23,0,3478,144 days 23:00:00,1000.0,778.5565574804449,-22.144344251955513,51.31647366819059,100.0,234.61629060538525,22.6853634242861,143 days 01:00:00,131,131,0,0.0,14.50381679389313,0.7281791816719961,-0.8626919460026377,0.23243637740145276,-0.2626080861248874,0 days 01:00:00,0 days 01:00:00,0.15467252219511757,-1.6904079581645395,-12.832507766073396,-2.0610550145900697,0.21444111932028878,-15.041972806305846,14,-1.7078537199451034,84.34639173079256,1.5979322117092485,0.008990719257540603,0.0001,-0.0009990009990008353,None,None,-0.00007181008209908821,-0.4343073765352855,-0.2214434425195544,-0.35283428504560777,0.04073163391737964,0.00002231356429829712,-1.4315250575310297,0.9039677975848189,18.983323749281197,37.966647498562395,0.0018983323749281198,0 days 00:59:59.999999999,false
Median Total Return [%],14,20,22,0,3478,144 days 23:00:00,1000.0,776.7637894525478,-22.323621054745217,51.31647366819059,100.0,197.95025863812387,22.655585461063726,142 days 23:00:00,112,112,0,0.0,14.285714285714285,0.5320917454420308,-1.0500926522708742,0.22121912462837826,-0.2995468861500165,0 days 01:00:00,0 days 01:00:00,0.12404393005069317,-1.993180451316534,-12.052687036988013,-2.0773665996827306,0.18158689666443434,-13.1252335419521,14,-5.972538762358213,93.3892222846136,1.174261931763341,0.008698173383589445,0.0001,-0.0008654041535235079,None,None,-0.00007245129711169542,-0.43818544493153394,-0.2232362105474528,-0.3554227204093727,0.04375424857449439,0.000021978021978021977,-1.4350186101852687,0.7728579643473261,16.230017251293848,32.460034502587696,0.001623001725129385,0 days 00:59:59.999999999,false
Mean Calmar Ratio,7,16,27,0,3478,144 days 23:00:00,1000.0,774.4594527034263,-22.554054729657366,51.31647366819059,100.0,236.8200802503007,23.092226822717816,143 days 01:00:00,133,133,0,0.0,15.037593984962406,1.0050692114312314,-0.8626919460026238,0.22768909767859688,-0.2661471021742824,0 days 01:00:00,0 days 01:00:00,0.15374636002792502,-1.6957935886960436,-12.734576929222664,-2.0551714901772655,0.21441377533316403,-15.24586763165381,14,-0.18424539558346356,110.31419665886142,1.6253947484933395,0.008990719257540603,0.0001,-0.000999000999000849,None,None,-0.0000733186371912478,-0.4434311177326667,-0.2255405472965729,-0.35874329507748537,0.0419071191580567,0.000023134759976865238,-1.4395090526970071,0.9177688326624498,19.273145485911446,38.54629097182289,0.0019273145485911446,0 days 00:59:59.999999999,false
Median Calmar Ratio,8,27,15,0,3478,144 days 23:00:00,1000.0,774.4440758424049,-22.55559241575951,51.31647366819059,100.0,235.541065243327,22.873481781506257,143 days 01:00:00,132,132,0,0.0,13.636363636363635,0.7281791816720046,-0.8626919460026208,0.2172139031979678,-0.2582233314186984,0 days 01:00:00,0 days 01:00:00,0.13644528769238307,-1.708757001193904,-13.407110307017321,-2.074940465548161,0.19625092925998341,-15.41554236211692,14,-2.251343302485469,85.88552327318581,1.4228192371348805,0.009283434870902232,0.0001,-0.0009990009990008405,None,None,-0.00007333838088813251,-0.44355052761142544,-0.22555592415759496,-0.35876542883222773,0.03981567469705416,0.000020979020979020977,-1.439539017462554,0.9108683151236343,19.12823461759632,38.25646923519264,0.0019128234617596322,0 days 00:59:59.999999999,false
Mean Max Drawdown [%],15,16,27,0,3478,144 days 23:00:00,1000.0,768.0371217224457,-23.19628782775543,51.31647366819059,100.0,192.94740689058324,23.719466665474986,142 days 01:00:00,109,109,0,0.0,15.59633027522936,0.6754839895924714,-2.9287748759402747,0.23924425232341814,-0.33015322447942275,0 days 01:00:00,0 days 01:00:00,0.13593636759771455,-2.128099800711506,-9.632170308630558,-2.0467867918947866,0.1884029374244796,-10.254748649642515,14,-18.197188462576833,654.2413892478247,1.2784485039518256,0.008113590263691685,0.0001,-0.0007306737170290822,None,None,-0.00007558509701557841,-0.4571386667502182,-0.23196287827755435,-0.36795946665741763,0.057117602053163456,0.00002399435426958363,-1.4520241974875616,0.7521564117308799,15.795284646348478,31.590569292696955,0.001579528464634848,0 days 00:59:59.999999999,false
Median Avg Winning Trade [%],10,24,26,0,3478,144 days 23:00:00,1000.0,766.8762530085032,-23.312374699149675,51.31647366819059,100.0,201.88201215907583,23.62715766835246,142 days 23:00:00,113,113,0,0.0,14.15929203539823,0.6754839895924534,-2.9287748759402694,0.2494743816160211,-0.3139321223982343,0 days 01:00:00,0 days 01:00:00,0.13440783089761985,-2.0630420087743064,-9.7524344203151,-2.063061611511532,0.18533156537312456,-10.383125515371795,14,-18.639619281364617,675.2412621653126,1.2589764958105356,0.008405797101449277,0.0001,-0.0008928128611921186,None,None,-0.00007602338906433949,-0.45978945706112523,-0.23312374699149718,-0.36961928560627033,0.05674036588002826,0.00002178352620830497,-1.454286373024892,0.7797584818861415,16.37492811960897,32.74985623921794,0.0016374928119608971,0 days 00:59:59.999999999,false
Mean Total Return [%],16,17,24,0,3478,144 days 23:00:00,1000.0,766.4940928186929,-23.350590718130707,51.31647366819059,100.0,192.85520344011744,23.872718460733108,142 days 01:00:00,109,109,0,0.0,14.678899082568808,0.67548398959245,-2.928774875940255,0.24783666468305393,-0.32767664689467113,0 days 01:00:00,0 days 01:00:00,0.1324244848123672,-2.1422560291863064,-9.732203364307274,-2.044533500180075,0.18217662328900308,-10.351219550688523,14,-18.328928479360805,661.1855308356262,1.2887309277110957,0.007821552723059096,0.0001,-0.000781082900245656,None,None,-0.00007616456572401968,-0.46064329349887106,-0.23350590718130682,-0.3701652954952186,0.056963903115171535,0.000022582921665490474,-1.4550310855167934,0.7521564117308799,15.795284646348478,31.590569292696955,0.001579528464634848,0 days 00:59:59.999999999,false
Mean Total Trades,4,20,30,0,3478,144 days 23:00:00,1000.0,764.5102999549832,-23.548970004501676,51.31647366819059,100.0,241.50429868066738,23.69588458798383,144 days 07:00:00,137,137,0,0.0,12.408759124087592,1.0050692114312443,-1.3456421872551008,0.231910592595013,-0.25627494975636234,0 days 01:00:00,0 days 01:00:00,0.12892202729663493,-1.7189029200366195,-12.931381468021652,-2.0738421418756787,0.19069342994041186,-14.932008716470536,14,-3.076027741010775,155.7687256959361,1.3460712701676134,0.009869375907111755,0.0001,-0.0009990009990008591,None,None,-0.00007702451159230217,-0.46584424611024355,-0.23548970004501668,-0.372996401668214,0.04335527788463257,0.00001909039865244245,-1.4588968867340337,0.9453709028177114,19.85278895917194,39.70557791834388,0.0019852788959171938,0 days 00:59:59.999999999,false
Median Win Rate [%],4,29,30,0,3478,144 days 23:00:00,1000.0,762.5687566340779,-23.74312433659221,51.31647366819059,100.0,233.39712982085086,23.8896658171503,144 days 07:00:00,133,133,0,0.0,15.037593984962406,0.6754839895924517,-0.8444588055294211,0.22119497605227284,-0.27867715387697395,0 days 01:00:00,0 days 01:00:00,0.14056256220759367,-1.7851973185407655,-13.331885875893336,-2.070607327779811,0.19988160447016756,-15.334204160304296,14,-2.1660527978310955,70.5728191444236,1.515231517757722,0.008990719257540603,0.0001,-0.0009990009990008435,None,None,-0.00007776180555839552,-0.4703034000171761,-0.23743124336592092,-0.37576196514600935,0.042455376141453026,0.000023134759976865238,-1.4626803566066116,0.9177688326624498,19.273145485911446,38.54629097182289,0.0019273145485911446,0 days 00:59:59.999999999,false
Median Total Trades,4,30,35,0,3478,144 days 23:00:00,1000.0,761.4179488323887,-23.858205116761134,51.31647366819059,100.0,221.52160058967564,24.004525448632627,144 days 07:00:00,126,126,0,0.0,13.492063492063492,0.6754839895924617,-1.572623278341138,0.252755398890023,-0.2890101744558701,0 days 01:00:00,0 days 01:00:00,0.13576717323075008,-1.893508342600091,-12.117745051193603,-2.0686899891110264,0.19220616668269894,-13.613203884189668,14,-5.93562253411921,158.78624956670998,1.3214173959435545,0.009283434870902232,0.0001,-0.0009990009990008366,None,None,-0.00007816234498985938,-0.47272586249866955,-0.23858205116761277,-0.3773987412887426,0.046949796449768176,0.000020757020757020758,-1.4649229265250558,0.8694652098907418,18.25876940770558,36.51753881541116,0.001825876940770558,0 days 00:59:59.999999999,false
Least Worst Trade [%],16,17,23,0,3478,144 days 23:00:00,1000.0,760.7692556217758,-23.923074437822425,51.31647366819059,100.0,194.31189776580962,24.44130248132682,142 days 01:00:00,110,110,0,0.0,14.545454545454545,0.5320917454420456,-2.928774875940279,0.22121912462838206,-0.3276547702502525,0 days 01:00:00,0 days 01:00:00,0.11719285808205095,-2.1748249488929448,-10.105264237651392,-2.036137193136163,0.16867121031873808,-10.608125668279003,14,-19.188614842285016,683.3994854919849,1.1566025850427755,0.008113590263691685,0.0001,-0.0008160639125482231,None,None,-0.00007832438458890687,-0.4737058779937087,-0.23923074437822356,-0.3783205630357719,0.05641664572118914,0.000022377622377622376,-1.4661870297734734,0.7590569292696953,15.940195514663602,31.880391029327203,0.0015940195514663603,0 days 00:59:59.999999999,false
