Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Least Win Rate [%],27,35,17,0,2657,2658 days 00:00:00,1000.0,729.5944424907035,-27.040555750929652,10404.844754898522,100.0,95.52091662464646,43.4704775607874,2003 days 00:00:00,53,52,1,-0.7295944424906793,28.846153846153843,39.694606133239354,-10.588222956515244,6.781779247208659,-3.2600267964731087,1 days 00:00:00,1 days 00:00:00,0.7624673789884272,-5.186076212823192,-0.13214308903392682,-0.09746624778747985,0.8446270932553311,-0.26977015176671704,-1.7858389162614297,-1.0025988427879424,19.57094467444486,0.5984192698532179,2,-3.103447940680796,0 days 23:59:59.999999999,1
Most Total Trades,2,5,2,0,2657,2658 days 00:00:00,1000.0,724.258314020362,-27.574168597963794,10404.844754898522,100.0,746.521325910444,77.73260101922614,1405 days 00:00:00,475,475,0,0.0,49.05263157894737,43.88687514926596,-32.00532194862014,3.6439594723243394,-3.2932011648540134,1 days 00:00:00,1 days 00:00:00,0.9646709650930899,-0.5805088125887199,0.1458609241518508,-0.05574737255122775,1.0635299843742465,0.2384769429529867,-0.4314467410946467,-1.0026501278248272,178.77305231464058,5.363191569439217,11,-3.113379969660993,0 days 23:59:59.999999999,0
Most Avg Winning Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,724.258314020362,-27.574168597963794,10404.844754898522,100.0,746.521325910444,77.73260101922614,1405 days 00:00:00,475,475,0,0.0,49.05263157894737,43.88687514926596,-32.00532194862014,3.6439594723243394,-3.2932011648540134,1 days 00:00:00,1 days 00:00:00,0.9646709650930899,-0.5805088125887199,0.1458609241518508,-0.05574737255122775,1.0635299843742465,0.2384769429529867,-0.4314467410946467,-1.0026501278248272,178.77305231464058,5.363191569439217,11,-3.113379969660993,0 days 23:59:59.999999999,0
Least Avg Winning Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,724.258314020362,-27.574168597963794,10404.844754898522,100.0,746.521325910444,77.73260101922614,1405 days 00:00:00,475,475,0,0.0,49.05263157894737,43.88687514926596,-32.00532194862014,3.6439594723243394,-3.2932011648540134,1 days 00:00:00,1 days 00:00:00,0.9646709650930899,-0.5805088125887199,0.1458609241518508,-0.05574737255122775,1.0635299843742465,0.2384769429529867,-0.4314467410946467,-1.0026501278248272,178.77305231464058,5.363191569439217,11,-3.113379969660993,0 days 23:59:59.999999999,0
Most Avg Losing Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,724.258314020362,-27.574168597963794,10404.844754898522,100.0,746.521325910444,77.73260101922614,1405 days 00:00:00,475,475,0,0.0,49.05263157894737,43.88687514926596,-32.00532194862014,3.6439594723243394,-3.2932011648540134,1 days 00:00:00,1 days 00:00:00,0.9646709650930899,-0.5805088125887199,0.1458609241518508,-0.05574737255122775,1.0635299843742465,0.2384769429529867,-0.4314467410946467,-1.0026501278248272,178.77305231464058,5.363191569439217,11,-3.113379969660993,0 days 23:59:59.999999999,0
Least Avg Losing Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,724.258314020362,-27.574168597963794,10404.844754898522,100.0,746.521325910444,77.73260101922614,1405 days 00:00:00,475,475,0,0.0,49.05263157894737,43.88687514926596,-32.00532194862014,3.6439594723243394,-3.2932011648540134,1 days 00:00:00,1 days 00:00:00,0.9646709650930899,-0.5805088125887199,0.1458609241518508,-0.05574737255122775,1.0635299843742465,0.2384769429529867,-0.4314467410946467,-1.0026501278248272,178.77305231464058,5.363191569439217,11,-3.113379969660993,0 days 23:59:59.999999999,0
Least Total Fees Paid,30,34,35,0,2657,2658 days 00:00:00,1000.0,724.0741512231014,-27.592584877689863,10404.844754898522,100.0,61.62996109715083,31.870498080503186,2523 days 00:00:00,36,36,0,0.0,36.11111111111111,39.694606133239354,-10.588222956515244,5.951010566498112,-4.2981653093184615,1 days 00:00:00,1 days 00:00:00,0.6938809676536482,-7.664606910469409,-0.1605560746259163,-0.13607346477917642,0.7855474713471124,-0.31330049554208267,-2.2874171220409165,-1.0026518977964278,13.549115543846444,0.40647346631539333,1,-3.115459338843418,0 days 23:59:59.999999999,0
Least Expectancy,29,33,34,0,2657,2658 days 00:00:00,1000.0,674.3868913837102,-32.561310861628975,10404.844754898522,100.0,64.48405223637276,36.5456660296478,2523 days 00:00:00,39,39,0,0.0,33.33333333333333,39.694606133239354,-10.588222956515244,5.4323516712387825,-3.837431201296551,1 days 00:00:00,1 days 00:00:00,0.6331081619628666,-8.349054067084355,-0.22301239203691545,-0.14409546143225244,0.7118013800921573,-0.4334367302572599,-2.491682802389729,-1.0031294374523272,14.678208505833647,0.4403462551750094,1,-3.6764746926942773,0 days 23:59:59.999999999,0
Median Max Drawdown [%],13,18,34,0,2657,2658 days 00:00:00,1000.0,584.8792476088446,-41.51207523911554,10404.844754898522,100.0,116.79024693823345,43.76537180926795,2558 days 00:00:00,77,77,0,0.0,38.961038961038966,39.694606133239354,-10.588222956515244,4.190409341224924,-3.5086319268928627,1 days 00:00:00,1 days 00:00:00,0.697117164454638,-5.3911786024825314,-0.2561056365164082,-0.16224085128992977,0.766660035460137,-0.4697717344283255,-3.182513932988508,-1.003989687132965,28.980052691004893,0.8694015807301467,2,-4.687099198996856,0 days 23:59:59.999999999,0
Least Avg Winning Trade [%],12,18,31,0,2657,2658 days 00:00:00,1000.0,524.5194948663551,-47.54805051336449,10404.844754898522,100.0,114.24028572114331,52.85154834757115,2511 days 00:00:00,77,77,0,0.0,45.45454545454545,39.694606133239354,-10.588222956515244,2.6754013569334076,-3.4966626886315813,1 days 00:00:00,1 days 00:00:00,0.5995340829390622,-6.17507149524214,-0.3901035433692914,-0.16044425726477338,0.6462519953079743,-0.7012559125492869,-4.252804060084118,-1.0045697991304463,28.980052691004893,0.8694015807301467,2,-5.368616919085187,0 days 23:59:59.999999999,0
Least Profit Factor,14,20,28,0,2657,2658 days 00:00:00,1000.0,444.31114338945747,-55.56888566105426,10404.844754898522,100.0,95.53013222630429,57.280631768602184,2558 days 00:00:00,74,74,0,0.0,35.13513513513514,39.694606133239354,-10.588222956515244,3.5172415376123713,-3.3357071765744504,1 days 00:00:00,1 days 00:00:00,0.5348295551797057,-7.509308873115444,-0.4826618587539778,-0.18403850940859748,0.5781174098375111,-0.8273005604134699,-3.9975845761875823,-1.0053406741734319,27.85095972901769,0.8355287918705306,2,-6.274243770536803,0 days 23:59:59.999999999,0
Least Sharpe Ratio,14,20,28,0,2657,2658 days 00:00:00,1000.0,444.31114338945747,-55.56888566105426,10404.844754898522,100.0,95.53013222630429,57.280631768602184,2558 days 00:00:00,74,74,0,0.0,35.13513513513514,39.694606133239354,-10.588222956515244,3.5172415376123713,-3.3357071765744504,1 days 00:00:00,1 days 00:00:00,0.5348295551797057,-7.509308873115444,-0.4826618587539778,-0.18403850940859748,0.5781174098375111,-0.8273005604134699,-3.9975845761875823,-1.0053406741734319,27.85095972901769,0.8355287918705306,2,-6.274243770536803,0 days 23:59:59.999999999,0
Least Omega Ratio,14,20,28,0,2657,2658 days 00:00:00,1000.0,444.31114338945747,-55.56888566105426,10404.844754898522,100.0,95.53013222630429,57.280631768602184,2558 days 00:00:00,74,74,0,0.0,35.13513513513514,39.694606133239354,-10.588222956515244,3.5172415376123713,-3.3357071765744504,1 days 00:00:00,1 days 00:00:00,0.5348295551797057,-7.509308873115444,-0.4826618587539778,-0.18403850940859748,0.5781174098375111,-0.8273005604134699,-3.9975845761875823,-1.0053406741734319,27.85095972901769,0.8355287918705306,2,-6.274243770536803,0 days 23:59:59.999999999,0
Least Sortino Ratio,14,20,28,0,2657,2658 days 00:00:00,1000.0,444.31114338945747,-55.56888566105426,10404.844754898522,100.0,95.53013222630429,57.280631768602184,2558 days 00:00:00,74,74,0,0.0,35.13513513513514,39.694606133239354,-10.588222956515244,3.5172415376123713,-3.3357071765744504,1 days 00:00:00,1 days 00:00:00,0.5348295551797057,-7.509308873115444,-0.4826618587539778,-0.18403850940859748,0.5781174098375111,-0.8273005604134699,-3.9975845761875823,-1.0053406741734319,27.85095972901769,0.8355287918705306,2,-6.274243770536803,0 days 23:59:59.999999999,0
Least Worst Trade [%],2,16,2,0,2657,2658 days 00:00:00,1000.0,418.18174617318016,-58.181825382681986,10404.844754898522,100.0,486.4366896850007,79.69785854329623,2614 days 00:00:00,407,407,0,0.0,48.402948402948404,43.886875149265954,-40.89401503927438,3.5747475781655926,-3.3836444940833093,1 days 00:00:00,1 days 00:00:00,0.8936015130988721,-1.4295288791813547,-0.018485617043626442,-0.1415759940057183,0.9913794921726711,-0.027761802435230118,-1.048385039083936,-1.0055918013918748,153.1802785095973,4.595408355287918,10,-6.56926895551537,0 days 23:59:59.999999999,0
Mean Total Fees Paid,2,22,2,0,2657,2658 days 00:00:00,1000.0,257.46027612367834,-74.25397238763216,10404.844754898522,100.0,343.9879995468117,87.83181710432892,2614 days 00:00:00,406,406,0,0.0,47.04433497536946,43.886875149265954,-40.89401503927438,3.6120796174385523,-3.456323127774228,1 days 00:00:00,1 days 00:00:00,0.8349370185668581,-1.8289155760500648,-0.15426095496502243,-0.1935520028097094,0.9302890028494709,-0.23084931653953902,-1.3036381363843945,-1.0071364805661973,152.80391418893487,4.584117425668047,10,-8.383963762246816,0 days 23:59:59.999999999,0
Least Total Return [%],2,23,2,0,2657,2658 days 00:00:00,1000.0,198.78835051052738,-80.12116494894727,10404.844754898522,100.0,306.7503315422781,90.30962405317975,2614 days 00:00:00,405,405,0,0.0,46.666666666666664,43.886875149265954,-40.894015039274365,3.5516049193195496,-3.4768107280229734,1 days 00:00:00,1 days 00:00:00,0.8111015068567882,-1.978300369109819,-0.2323429181358453,-0.22030888594447431,0.8965350268565735,-0.34495105646579394,-1.3987982407847206,-1.0077003710133423,152.42754986827248,4.572826496048174,10,-9.046424345007264,0 days 23:59:59.999999999,0
Most Max Drawdown [%],2,23,2,0,2657,2658 days 00:00:00,1000.0,198.78835051052738,-80.12116494894727,10404.844754898522,100.0,306.7503315422781,90.30962405317975,2614 days 00:00:00,405,405,0,0.0,46.666666666666664,43.886875149265954,-40.894015039274365,3.5516049193195496,-3.4768107280229734,1 days 00:00:00,1 days 00:00:00,0.8111015068567882,-1.978300369109819,-0.2323429181358453,-0.22030888594447431,0.8965350268565735,-0.34495105646579394,-1.3987982407847206,-1.0077003710133423,152.42754986827248,4.572826496048174,10,-9.046424345007264,0 days 23:59:59.999999999,0
Least Calmar Ratio,2,23,2,0,2657,2658 days 00:00:00,1000.0,198.78835051052738,-80.12116494894727,10404.844754898522,100.0,306.7503315422781,90.30962405317975,2614 days 00:00:00,405,405,0,0.0,46.666666666666664,43.886875149265954,-40.894015039274365,3.5516049193195496,-3.4768107280229734,1 days 00:00:00,1 days 00:00:00,0.8111015068567882,-1.978300369109819,-0.2323429181358453,-0.22030888594447431,0.8965350268565735,-0.34495105646579394,-1.3987982407847206,-1.0077003710133423,152.42754986827248,4.572826496048174,10,-9.046424345007264,0 days 23:59:59.999999999,0
