Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Mean Max Drawdown [%],11,18,20,0,270,271 days 00:00:00,1000.0,987.4055856149934,-1.2594414385006645,1.7836932307933706,100.0,23.56097063468255,13.362093550213332,86 days 00:00:00,11,11,0,0.0,54.54545454545454,4.67418723323566,-6.771068095461377,2.846319414326813,-3.5266393353019336,1 days 00:00:00,1 days 00:00:00,0.9346784117799767,-1.144946762273321,-0.05399217922321053,-0.12667029127882987,0.9696040852634453,-0.0728825188301762,14,-1.626325199340619,43.45112659834974,2.585610894035854,0.022641509433962263,0.0001,-0.0009990009990008802,None,None,-0.00002044949407564251,-0.005153272507061913,-0.012594414385006303,-0.011716605150734694,0.11486782922095923,0.000014201183431952662,-1.7060863475612766,0.040740740740740744,0.8555555555555555,1.711111111111111,0.00008555555555555556,0 days 23:59:59.999999999,false
Median Profit Factor,11,24,3,0,270,271 days 00:00:00,1000.0,987.1090422548119,-1.2890957745188074,1.7836932307933706,100.0,36.80331770147666,14.172269878915476,251 days 00:00:00,19,19,0,0.0,57.89473684210527,8.196562482380486,-8.38078860185277,2.5108723782815545,-3.4442580422925273,1 days 00:00:00,1 days 00:00:00,0.9528844158147177,-0.678471460273057,0.0047351909237665505,-0.12223471354301171,1.0023533970904177,0.006647408397807089,14,-0.15187564151159352,41.18478582714301,2.46032197467648,0.0423076923076923,0.0034490433029938927,-0.000999000999000908,None,None,2.4881891016606407e-6,0.0006270236536184815,-0.012890957745188003,-0.011992605699600256,0.15936486956709967,0.0008979757711936763,-1.7227115920294374,0.07037037037037037,1.4777777777777776,2.9555555555555553,0.0050969195477576406,0 days 23:59:59.999999999,false
Mean Total Return [%],7,35,19,0,270,271 days 00:00:00,1000.0,986.1648604285249,-1.383513957147511,1.7836932307933706,100.0,21.976712841135154,21.247110063874732,65 days 00:00:00,10,10,0,0.0,50.0,16.31559881110036,-15.710431768700023,5.524552655029215,-5.211730669754369,1 days 00:00:00,1 days 00:00:00,0.9548706843238323,-1.383513957147514,0.0746608524117762,-0.08749047313788516,1.0589324985888486,0.10960948093540404,14,0.8039946984524472,102.69407327288832,3.176797495766546,0.018796992481203006,0.15641099263742309,-0.0009990009990007394,None,None,0.00005775309695104198,0.01455378043166258,-0.013835139571475197,-0.012871418792138045,0.23460055564599178,0.01851017664348202,-1.7756456846181654,0.037037037037037035,0.7777777777777778,1.5555555555555556,0.1216529942735513,1 days 00:00:00,false
Median Omega Ratio,8,17,27,0,270,271 days 00:00:00,1000.0,982.7791245557363,-1.72208754442637,1.7836932307933706,100.0,26.18894315442635,21.517487254587717,46 days 00:00:00,12,12,0,0.0,41.66666666666667,16.31559881110036,-6.7710680954613665,5.524552655029215,-3.896426057192997,1 days 00:00:00,1 days 00:00:00,0.9444402411392342,-1.4350729536886284,0.019269136336538744,-0.10746902461966716,1.0125650750733342,0.03621649638575027,14,7.089727640352217,106.89938470431083,3.84774728527867,0.018796992481203006,0.02898173956625838,-0.0009990009990008893,None,None,0.000012877478818962448,0.003245124662378537,-0.01722087544426376,-0.016023234806260334,0.20268205421942814,0.003429791664645963,-1.9654617255347215,0.044444444444444446,0.9333333333333333,1.8666666666666667,0.027049623595174488,0 days 23:59:59.999999999,false
Median Total Fees Paid,8,20,12,0,270,271 days 00:00:00,1000.0,962.735059151575,-3.7264940848425,1.7836932307933706,100.0,22.0405078629427,20.56147115919695,225 days 00:00:00,12,12,0,0.0,50.0,16.315598811100372,-14.698167022203906,4.517342569086855,-4.672135690770208,1 days 00:00:00,1 days 00:00:00,0.8632866640208928,-3.1054117373687404,-0.04477579570609707,-0.24251054237767125,0.9676036466061825,-0.0656179691796722,14,1.3947768106594542,96.95565641501216,2.9028109398185475,0.022641509433962263,0.0001,-0.0009990009990008559,None,None,-0.000034227303649496426,-0.008625280519673099,-0.0372649408484248,-0.03469815080797578,0.23183343921818694,0.000014201183431952663,-3.0892012261463755,0.044444444444444446,0.9333333333333333,1.8666666666666667,0.00009333333333333334,1 days 00:00:00,false
Median Max Drawdown [%],5,24,34,0,270,271 days 00:00:00,1000.0,960.179831088908,-3.982016891109197,1.7836932307933706,100.0,18.532655348625205,11.974237364150547,130 days 00:00:00,9,9,0,0.0,44.44444444444444,4.674187233235645,-3.911455682363427,2.2201231821682748,-2.508206529668432,1 days 00:00:00,1 days 00:00:00,0.695131571441317,-4.424463212343552,-0.4716372916506769,-0.44477719094928236,0.7171867813147006,-0.6576964021779405,14,0.5688799025160244,53.949000356255105,2.5101537346014524,0.0149812734082397,0.0001,-0.000499500499500418,None,None,-0.0001350420966335794,-0.03403060835166201,-0.03982016891109186,-0.03708078688221206,0.08683758518675472,9.467455621301774e-6,-3.2324561322341463,0.03333333333333333,0.7,1.4,0.00007,1 days 00:00:00,false
Least Avg Losing Trade [%],4,35,35,0,270,271 days 00:00:00,1000.0,951.7750020511501,-4.822499794884994,1.7836932307933706,100.0,21.328395423508915,17.933116349289428,11 days 00:00:00,10,10,0,0.0,70.0,7.698177060985169,-15.710431768700028,2.716784191350353,-7.332412351107803,1 days 00:00:00,1 days 00:00:00,0.8051722310701303,-4.822499794885005,-0.17993281200247482,-0.3591312318650384,0.8687558393596034,-0.21325444295435372,14,-7.495697701915622,127.48829853029956,1.613403701667835,0.026515151515151516,0.0001,0.0,None,None,-0.00010991692667424133,-0.027699065521908813,-0.04822499794884971,-0.04492105778341626,0.18526821286693965,0.000015384615384615387,-3.7036598623744226,0.037037037037037035,0.7777777777777778,1.5555555555555556,0.00007777777777777778,1 days 00:00:00,false
Mean Total Trades,3,28,35,0,270,271 days 00:00:00,1000.0,938.2070528108694,-6.1792947189130585,1.7836932307933706,100.0,24.628686771788846,15.596841654299087,184 days 00:00:00,12,12,0,0.0,50.0,3.925500844575728,-6.212200373614462,1.9014234560579837,-2.870749163329842,1 days 00:00:00,1 days 00:00:00,0.6561944772455767,-5.149412265760898,-0.638590466244108,-0.527814673147502,0.6737553265060362,-0.806778087455846,14,-2.5134659435340185,49.34455565137328,2.021265979518109,0.022641509433962263,0.0001,-0.0009990009990009205,None,None,-0.0002145666214919692,-0.054070788615976244,-0.061792947189130754,-0.05758790470580599,0.1019028745530678,0.000014201183431952663,-4.464325934658935,0.044444444444444446,0.9333333333333333,1.8666666666666667,0.00009333333333333334,1 days 00:00:00,false
Least Avg Winning Trade [%],4,29,34,0,270,271 days 00:00:00,1000.0,935.0019859660522,-6.499801403394781,1.7836932307933706,100.0,17.977947034242042,10.279853599048309,146 days 00:00:00,9,9,0,0.0,44.44444444444444,3.925500844575728,-3.911455682363422,1.1344907841567342,-2.2024589212729158,1 days 00:00:00,1 days 00:00:00,0.4110869698117647,-7.222001559327541,-1.071737186874115,-0.8418626172633007,0.432722109601922,-1.3162846406336506,14,-2.0196915603800503,71.74521211848841,1.514527383606727,0.0149812734082397,0.0001,-0.0004995004995004276,None,None,-0.0002388720431305741,-0.06019575486890467,-0.06499801403394789,-0.06058197897312001,0.06759642483826526,9.467455621301774e-6,-4.64401304618044,0.03333333333333333,0.7,1.4,0.00007,1 days 00:00:00,false
Median Total Trades,3,31,35,0,270,271 days 00:00:00,1000.0,931.6538842482865,-6.834611575171346,1.7836932307933706,100.0,22.039600723605282,13.536041896598478,184 days 00:00:00,11,11,0,0.0,54.54545454545454,3.925500844575728,-6.212200373614469,1.7250601623094097,-3.379126074798225,1 days 00:00:00,1 days 00:00:00,0.6030597581129361,-6.213283250155772,-0.738498341198488,-0.671873188788304,0.6259305081032908,-0.9083869245575444,14,-3.0878397333782455,53.01758107686989,1.6691480216087755,0.022641509433962263,0.0001,-0.0009990009990008182,None,None,-0.00024148230623748153,-0.06085354117184535,-0.06834611575171301,-0.06371044058140285,0.09917049782154769,0.000014201183431952662,-4.831719186449663,0.040740740740740744,0.8555555555555555,1.711111111111111,0.00008555555555555556,0 days 23:59:59.999999999,false
Median Avg Winning Trade [%],8,20,24,0,270,271 days 00:00:00,1000.0,916.5066874169909,-8.349331258300912,1.7836932307933706,100.0,25.08880115925165,17.966330552984232,130 days 00:00:00,12,12,0,0.0,41.66666666666667,4.6741872332356635,-6.771068095461382,2.7916566535002554,-3.1354550081692585,1 days 00:00:00,1 days 00:00:00,0.6357860224521875,-6.957776048584105,-0.771357612381205,-0.616681543259802,0.6441079930561111,-0.9719670712406506,14,-2.226677836652354,42.24504672938187,2.447610373613222,0.018796992481203006,0.0001,-0.0009990009990008704,None,None,-0.0002947860881359682,-0.07428609421026398,-0.08349331258300985,-0.07787385622372489,0.11590386454501732,0.000011834319526627222,-5.6809233304020585,0.044444444444444446,0.9333333333333333,1.8666666666666667,0.00009333333333333334,0 days 23:59:59.999999999,false
Most Max Drawdown Duration,3,28,11,0,270,271 days 00:00:00,1000.0,899.7962683183363,-10.020373168166373,1.7836932307933706,100.0,34.35910719861308,16.39073603469346,99 days 00:00:00,17,17,0,0.0,47.05882352941176,5.008587390121792,-8.380788601852766,2.457368349165952,-3.2272340347978017,1 days 00:00:00,1 days 00:00:00,0.6640613377958958,-5.894337157744937,-0.7181636383509482,-0.8087612631311342,0.6855432457799819,-0.8710326358049126,14,-3.4182830791317884,41.84446584855352,2.228015548784941,0.030418250950570342,0.0001,-0.0009990009990009114,None,None,-0.00034629008185071037,-0.08726510062637902,-0.10020373168166308,-0.09351802897795514,0.14623904532687926,0.000018934911242603552,-6.617767111057209,0.06296296296296296,1.3222222222222222,2.6444444444444444,0.00013222222222222221,0 days 23:59:59.999999999,false
Median Worst Trade [%],5,21,26,0,270,271 days 00:00:00,1000.0,882.5635919761809,-11.743640802381913,1.7836932307933706,100.0,26.76601450273388,24.53531348703629,65 days 00:00:00,13,13,0,0.0,30.76923076923077,16.315598811100354,-6.771068095461373,5.756122397172811,-3.716041915184724,1 days 00:00:00,1 days 00:00:00,0.6640175675481543,-9.03356984798608,-0.5778837132368114,-0.6311828067608463,0.692150082156804,-1.007416934041447,14,6.969364641183571,109.36324990559307,3.806825451862422,0.0149812734082397,0.0001,-0.0009990009990009255,None,None,-0.0003844497766299843,-0.09688134371075605,-0.11743640802381905,-0.10967248915133299,0.20176501350306875,9.467455621301778e-6,-7.583890435665581,0.04814814814814815,1.011111111111111,2.022222222222222,0.00010111111111111112,0 days 23:59:59.999999999,false
Least Worst Trade [%],2,5,3,0,270,271 days 00:00:00,1000.0,848.192390873633,-15.180760912636698,1.7836932307933706,100.0,104.03421540664162,35.26890569887667,217 days 00:00:00,47,47,0,0.0,48.93617021276596,10.048016437196242,-15.844645287767783,3.3977731743427824,-3.712017252040003,1 days 00:00:00,1 days 00:00:00,0.84941836075535,-3.229949130348235,-0.38517205422602807,-0.5639269628880393,0.8804550464901858,-0.5128666611514925,14,-1.2222575413921075,21.440990138895312,2.5679938855963753,0.09716599190283401,0.0001,-0.017657470044569513,None,None,-0.00040350316363028883,-0.10168279723483278,-0.15180760912636715,-0.14195970840606686,0.31771584691170485,0.00005443786982248521,-9.51085862218832,0.17407407407407408,3.6555555555555554,7.311111111111111,0.00036555555555555554,0 days 23:59:59.999999999,false
Mean Total Fees Paid,13,29,5,0,270,271 days 00:00:00,1000.0,840.0248041731678,-15.99751958268322,1.7836932307933706,100.0,24.231912129160637,20.822455379851224,225 days 00:00:00,14,14,0,0.0,42.857142857142854,3.925500844575728,-14.698167022203906,2.2424683602664595,-3.648032868303116,1 days 00:00:00,1 days 00:00:00,0.42493904602569715,-11.426799701916595,-1.0253153159853126,-1.0049893487559836,0.4719092830957291,-1.1114161084672978,14,-9.356538652005195,126.82894753292392,1.7303340380176737,0.022641509433962263,0.0001,-0.0009990009990008988,None,None,-0.0005803710030785086,-0.14625349277578417,-0.15997519582683195,-0.14964544321646223,0.1716702199389648,0.000014201183431952665,-9.968761727916446,0.05185185185185185,1.0888888888888888,2.1777777777777776,0.00010888888888888889,0 days 23:59:59.999999999,false
Most Total Trades,2,5,2,0,270,271 days 00:00:00,1000.0,823.1713671611949,-17.682863283880508,1.7836932307933706,100.0,93.07214887821354,34.31582922869394,243 days 00:00:00,49,49,0,0.0,51.02040816326531,10.048016437196246,-15.844645287767777,3.1993941614865227,-3.8977856852380284,1 days 00:00:00,1 days 00:00:00,0.8098288924881762,-3.608747608955211,-0.4629759494266247,-0.6718654067675108,0.8589704799074763,-0.6034195961815121,14,-1.3967843094574537,19.968243342348725,2.378687482820704,0.10612244897959185,0.0001,-0.017071572083622425,None,None,-0.0005002622621274722,-0.126066090056123,-0.1768286328388058,-0.1655212283264571,0.3277072233578372,0.000059171597633136094,-10.913623586503903,0.1814814814814815,3.811111111111111,7.622222222222222,0.0003811111111111111,0 days 23:59:59.999999999,false
Mean Avg Losing Trade [%],2,5,2,0,270,271 days 00:00:00,1000.0,823.1713671611949,-17.682863283880508,1.7836932307933706,100.0,93.07214887821354,34.31582922869394,243 days 00:00:00,49,49,0,0.0,51.02040816326531,10.048016437196246,-15.844645287767777,3.1993941614865227,-3.8977856852380284,1 days 00:00:00,1 days 00:00:00,0.8098288924881762,-3.608747608955211,-0.4629759494266247,-0.6718654067675108,0.8589704799074763,-0.6034195961815121,14,-1.3967843094574537,19.968243342348725,2.378687482820704,0.10612244897959185,0.0001,-0.017071572083622425,None,None,-0.0005002622621274722,-0.126066090056123,-0.1768286328388058,-0.1655212283264571,0.3277072233578372,0.000059171597633136094,-10.913623586503903,0.1814814814814815,3.811111111111111,7.622222222222222,0.0003811111111111111,0 days 23:59:59.999999999,false
Mean Profit Factor,2,5,2,0,270,271 days 00:00:00,1000.0,823.1713671611949,-17.682863283880508,1.7836932307933706,100.0,93.07214887821354,34.31582922869394,243 days 00:00:00,49,49,0,0.0,51.02040816326531,10.048016437196246,-15.844645287767777,3.1993941614865227,-3.8977856852380284,1 days 00:00:00,1 days 00:00:00,0.8098288924881762,-3.608747608955211,-0.4629759494266247,-0.6718654067675108,0.8589704799074763,-0.6034195961815121,14,-1.3967843094574537,19.968243342348725,2.378687482820704,0.10612244897959185,0.0001,-0.017071572083622425,None,None,-0.0005002622621274722,-0.126066090056123,-0.1768286328388058,-0.1655212283264571,0.3277072233578372,0.000059171597633136094,-10.913623586503903,0.1814814814814815,3.811111111111111,7.622222222222222,0.0003811111111111111,0 days 23:59:59.999999999,false
Most Avg Winning Trade Duration,2,5,2,0,270,271 days 00:00:00,1000.0,823.1713671611949,-17.682863283880508,1.7836932307933706,100.0,93.07214887821354,34.31582922869394,243 days 00:00:00,49,49,0,0.0,51.02040816326531,10.048016437196246,-15.844645287767777,3.1993941614865227,-3.8977856852380284,1 days 00:00:00,1 days 00:00:00,0.8098288924881762,-3.608747608955211,-0.4629759494266247,-0.6718654067675108,0.8589704799074763,-0.6034195961815121,14,-1.3967843094574537,19.968243342348725,2.378687482820704,0.10612244897959185,0.0001,-0.017071572083622425,None,None,-0.0005002622621274722,-0.126066090056123,-0.1768286328388058,-0.1655212283264571,0.3277072233578372,0.000059171597633136094,-10.913623586503903,0.1814814814814815,3.811111111111111,7.622222222222222,0.0003811111111111111,0 days 23:59:59.999999999,false
Least Avg Winning Trade Duration,2,5,2,0,270,271 days 00:00:00,1000.0,823.1713671611949,-17.682863283880508,1.7836932307933706,100.0,93.07214887821354,34.31582922869394,243 days 00:00:00,49,49,0,0.0,51.02040816326531,10.048016437196246,-15.844645287767777,3.1993941614865227,-3.8977856852380284,1 days 00:00:00,1 days 00:00:00,0.8098288924881762,-3.608747608955211,-0.4629759494266247,-0.6718654067675108,0.8589704799074763,-0.6034195961815121,14,-1.3967843094574537,19.968243342348725,2.378687482820704,0.10612244897959185,0.0001,-0.017071572083622425,None,None,-0.0005002622621274722,-0.126066090056123,-0.1768286328388058,-0.1655212283264571,0.3277072233578372,0.000059171597633136094,-10.913623586503903,0.1814814814814815,3.811111111111111,7.622222222222222,0.0003811111111111111,0 days 23:59:59.999999999,false
Least Avg Losing Trade Duration,2,5,2,0,270,271 days 00:00:00,1000.0,823.1713671611949,-17.682863283880508,1.7836932307933706,100.0,93.07214887821354,34.31582922869394,243 days 00:00:00,49,49,0,0.0,51.02040816326531,10.048016437196246,-15.844645287767777,3.1993941614865227,-3.8977856852380284,1 days 00:00:00,1 days 00:00:00,0.8098288924881762,-3.608747608955211,-0.4629759494266247,-0.6718654067675108,0.8589704799074763,-0.6034195961815121,14,-1.3967843094574537,19.968243342348725,2.378687482820704,0.10612244897959185,0.0001,-0.017071572083622425,None,None,-0.0005002622621274722,-0.126066090056123,-0.1768286328388058,-0.1655212283264571,0.3277072233578372,0.000059171597633136094,-10.913623586503903,0.1814814814814815,3.811111111111111,7.622222222222222,0.0003811111111111111,0 days 23:59:59.999999999,false
Mean Worst Trade [%],5,29,17,0,270,271 days 00:00:00,1000.0,723.2924057454865,-27.67075942545135,1.7836932307933706,100.0,26.65058278608027,30.400171854689546,217 days 00:00:00,15,15,0,0.0,26.666666666666668,3.925500844575728,-6.771068095461395,1.760137104695098,-3.4884884255773088,1 days 00:00:00,1 days 00:00:00,0.20037230517718568,-18.447172950300896,-2.5505947893450993,-1.1630842890036475,0.19190582287216063,-2.688820761087704,14,-4.886580941517143,35.44947473605127,1.2473878486690442,0.0149812734082397,0.0001,-0.0009990009990009782,None,None,-0.0011561374819583593,-0.2913466454535065,-0.27670759425451374,-0.2600923697824774,0.13747214710252773,9.467455621301774e-6,-16.51318295531326,0.05555555555555555,1.1666666666666665,2.333333333333333,0.00011666666666666665,1 days 00:00:00,false
Least Profit Factor,15,32,5,0,270,271 days 00:00:00,1000.0,705.7730480868712,-29.42269519131288,1.7836932307933706,100.0,24.164005660989634,32.085996664365375,217 days 00:00:00,14,14,0,0.0,21.428571428571427,3.925500844575728,-6.771068095461377,1.5185909147490713,-3.4884884255773065,1 days 00:00:00,1 days 00:00:00,0.13222735782515296,-21.016210850937753,-2.803805128092042,-1.167421820654709,0.12556309471578023,-2.902149306810397,14,-5.249724057692872,37.76112849749895,1.0463591226315017,0.011194029850746268,0.0001,-0.000999000999000983,None,None,-0.0012478303075905768,-0.31445323751282533,-0.29422695191312864,-0.27677194000576666,0.13497533267775894,7.1005917159763325e-6,-17.49537862417403,0.05185185185185185,1.0888888888888888,2.1777777777777776,0.00010888888888888889,0 days 23:59:59.999999999,false
Least Omega Ratio,15,32,5,0,270,271 days 00:00:00,1000.0,705.7730480868712,-29.42269519131288,1.7836932307933706,100.0,24.164005660989634,32.085996664365375,217 days 00:00:00,14,14,0,0.0,21.428571428571427,3.925500844575728,-6.771068095461377,1.5185909147490713,-3.4884884255773065,1 days 00:00:00,1 days 00:00:00,0.13222735782515296,-21.016210850937753,-2.803805128092042,-1.167421820654709,0.12556309471578023,-2.902149306810397,14,-5.249724057692872,37.76112849749895,1.0463591226315017,0.011194029850746268,0.0001,-0.000999000999000983,None,None,-0.0012478303075905768,-0.31445323751282533,-0.29422695191312864,-0.27677194000576666,0.13497533267775894,7.1005917159763325e-6,-17.49537862417403,0.05185185185185185,1.0888888888888888,2.1777777777777776,0.00010888888888888889,0 days 23:59:59.999999999,false
Least Win Rate [%],5,23,27,0,270,271 days 00:00:00,1000.0,689.4458149771343,-31.05541850228657,1.7836932307933706,100.0,27.558652751608488,35.4326751779031,146 days 00:00:00,15,15,0,0.0,20.0,3.925500844575728,-8.159274933434514,2.2236330633628394,-3.5545707581247123,1 days 00:00:00,1 days 00:00:00,0.17918346519059286,-20.703612334857713,-2.761294266192056,-1.1119320817605687,0.16228999818090992,-2.8830949968139525,14,-5.165524931059284,38.870255823137335,1.460609983628189,0.011194029850746268,0.0001,-0.0009990009990010114,None,None,-0.0013277657345354074,-0.33459696510292264,-0.310554185022866,-0.29234267220097243,0.1458328852399043,7.100591715976333e-6,-18.41073967549532,0.05555555555555555,1.1666666666666665,2.333333333333333,0.00011666666666666665,1 days 00:00:00,false
Least Best Trade [%],2,21,34,0,270,271 days 00:00:00,1000.0,679.7694229200223,-32.02305770799777,1.7836932307933706,100.0,40.87930180403371,34.86996792116315,184 days 00:00:00,22,22,0,0.0,40.909090909090914,3.925500844575728,-8.380788601852768,1.9193142265626795,-4.154729601000106,1 days 00:00:00,1 days 00:00:00,0.3497766247912745,-14.555935321817177,-2.259379007309789,-1.1626478532022575,0.33097912991455014,-2.43320275906885,14,-4.259993097956389,27.622183845337723,1.2871410607788063,0.03435114503816794,0.0001,-0.000999000999001058,None,None,-0.0013555519915771006,-0.34159910187742937,-0.32023057707997704,-0.3015828913884715,0.18195910531951176,0.000021301775147929,-18.953231618059235,0.08148148148148149,1.711111111111111,3.422222222222222,0.0001711111111111111,0 days 23:59:59.999999999,false
Least Expectancy,20,29,5,0,270,271 days 00:00:00,1000.0,656.1908196133421,-34.38091803866578,1.7836932307933706,100.0,26.52106500640501,36.85711627436918,217 days 00:00:00,15,15,0,0.0,20.0,3.925500844575728,-8.159274933434508,2.2362969258636287,-3.957074117442934,1 days 00:00:00,1 days 00:00:00,0.16224067533963243,-22.920612025777192,-2.9537186526914287,-1.1748724567799171,0.14668048132273329,-3.062160758855182,14,-4.890179840775577,33.25138868433046,1.3201243319045992,0.011194029850746268,0.0001,-0.0009990009990009426,None,None,-0.00150459410074634,-0.3791577133880777,-0.343809180386658,-0.32413758690885863,0.15448877579522907,7.100591715976333e-6,-20.275129515053134,0.05555555555555555,1.1666666666666665,2.333333333333333,0.00011666666666666665,1 days 00:00:00,false
Least Sharpe Ratio,5,34,17,0,270,271 days 00:00:00,1000.0,640.3929544867984,-35.960704551320156,1.7836932307933706,100.0,27.65351123440385,38.37728804602906,217 days 00:00:00,16,16,0,0.0,25.0,3.925500844575728,-8.159274933434524,1.760137104695098,-4.1768994825299135,1 days 00:00:00,1 days 00:00:00,0.16164763268986584,-22.4754403445751,-2.9829309959924193,-1.1760383689340241,0.14727577923533566,-3.0799442757677724,14,-4.8453805788491895,31.001864112539057,1.03093045464735,0.0149812734082397,0.0001,-0.000999000999000996,None,None,-0.00158969177010997,-0.40060232606771246,-0.35960704551320155,-0.33928112499046026,0.16162793396848252,9.467455621301776e-6,-21.160812369807086,0.05925925925925926,1.2444444444444445,2.488888888888889,0.00012444444444444444,1 days 00:00:00,false
Least Sortino Ratio,5,34,17,0,270,271 days 00:00:00,1000.0,640.3929544867984,-35.960704551320156,1.7836932307933706,100.0,27.65351123440385,38.37728804602906,217 days 00:00:00,16,16,0,0.0,25.0,3.925500844575728,-8.159274933434524,1.760137104695098,-4.1768994825299135,1 days 00:00:00,1 days 00:00:00,0.16164763268986584,-22.4754403445751,-2.9829309959924193,-1.1760383689340241,0.14727577923533566,-3.0799442757677724,14,-4.8453805788491895,31.001864112539057,1.03093045464735,0.0149812734082397,0.0001,-0.000999000999000996,None,None,-0.00158969177010997,-0.40060232606771246,-0.35960704551320155,-0.33928112499046026,0.16162793396848252,9.467455621301776e-6,-21.160812369807086,0.05925925925925926,1.2444444444444445,2.488888888888889,0.00012444444444444444,1 days 00:00:00,false
Least Total Return [%],3,35,13,0,270,271 days 00:00:00,1000.0,600.3655037942912,-39.963449620570884,1.7836932307933706,100.0,32.074784008927935,42.22898573725807,251 days 00:00:00,20,20,0,0.0,30.0,5.008587390121765,-14.698167022203906,2.957927375805161,-4.694606506449068,1 days 00:00:00,1 days 00:00:00,0.275236638668795,-19.981724810285442,-2.3360911899744368,-1.1769489416835663,0.2766416550476549,-2.483539984979943,14,-5.448586697238435,46.21836928046883,1.5676360452700444,0.022641509433962263,0.0001,-0.0016438235294403555,None,None,-0.0017702925768803678,-0.4461137293738527,-0.3996344962057088,-0.3777696954115837,0.22982748221235907,0.000014201183431952663,-23.404889434264152,0.07407407407407407,1.5555555555555556,3.111111111111111,0.00015555555555555556,1 days 00:00:00,false
Most Max Drawdown [%],3,35,13,0,270,271 days 00:00:00,1000.0,600.3655037942912,-39.963449620570884,1.7836932307933706,100.0,32.074784008927935,42.22898573725807,251 days 00:00:00,20,20,0,0.0,30.0,5.008587390121765,-14.698167022203906,2.957927375805161,-4.694606506449068,1 days 00:00:00,1 days 00:00:00,0.275236638668795,-19.981724810285442,-2.3360911899744368,-1.1769489416835663,0.2766416550476549,-2.483539984979943,14,-5.448586697238435,46.21836928046883,1.5676360452700444,0.022641509433962263,0.0001,-0.0016438235294403555,None,None,-0.0017702925768803678,-0.4461137293738527,-0.3996344962057088,-0.3777696954115837,0.22982748221235907,0.000014201183431952663,-23.404889434264152,0.07407407407407407,1.5555555555555556,3.111111111111111,0.00015555555555555556,1 days 00:00:00,false
Least Calmar Ratio,3,35,13,0,270,271 days 00:00:00,1000.0,600.3655037942912,-39.963449620570884,1.7836932307933706,100.0,32.074784008927935,42.22898573725807,251 days 00:00:00,20,20,0,0.0,30.0,5.008587390121765,-14.698167022203906,2.957927375805161,-4.694606506449068,1 days 00:00:00,1 days 00:00:00,0.275236638668795,-19.981724810285442,-2.3360911899744368,-1.1769489416835663,0.2766416550476549,-2.483539984979943,14,-5.448586697238435,46.21836928046883,1.5676360452700444,0.022641509433962263,0.0001,-0.0016438235294403555,None,None,-0.0017702925768803678,-0.4461137293738527,-0.3996344962057088,-0.3777696954115837,0.22982748221235907,0.000014201183431952663,-23.404889434264152,0.07407407407407407,1.5555555555555556,3.111111111111111,0.00015555555555555556,1 days 00:00:00,false
