Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Median Max Drawdown [%],7,29,11,0,3816,3817 days 00:00:00,1000.0,1241.6347506290933,24.163475062909335,2397.7163698557124,100.0,380.7344312125692,35.73184739191367,1143 days 00:00:00,158,158,0,0.0,40.50632911392405,33.226575747071834,-13.40231563045575,4.0328979511373,-2.33393099632758,1 days 00:00:00,1 days 00:00:00,1.087144626339641,1.5293338647410764,0.19830823372088682,0.05852376093924182,1.171458488254409,0.37553790863058095,0.9386015280344159,-0.9899222963288342,41.40461215932914,1.2421383647798743,3,1.899644265951966,0 days 23:59:59.999999999,0
Mean Win Rate [%],6,28,20,0,3816,3817 days 00:00:00,1000.0,1103.0779567470763,10.307795674707643,2397.7163698557124,100.0,264.2432120564428,30.13084358565528,1772 days 00:00:00,142,142,0,0.0,42.95774647887324,33.2265757470718,-20.207263348319696,3.789056399502053,-2.5332402677278445,1 days 00:00:00,1 days 00:00:00,1.0524478149382215,0.725901103852653,0.13809593265549666,0.031281434689080734,1.122792945803435,0.23570744542881952,0.47247084224297736,-0.9957009945778834,37.21174004192873,1.1163522012578617,3,0.810361295181421,0 days 23:59:59.999999999,0
Median Avg Winning Trade [%],8,9,14,0,3816,3817 days 00:00:00,1000.0,1048.4475759791358,4.844757597913564,2397.7163698557124,100.0,429.76814840799653,37.95294464477485,1856 days 00:00:00,201,201,0,0.0,43.28358208955223,33.22657574707181,-13.402315630455746,4.0517912750246055,-2.8283356503236567,1 days 00:00:00,1 days 00:00:00,1.0135077836280426,0.24103271631412682,0.12720051001291569,0.011947201163343558,1.0908565461303814,0.22386375112793966,0.15807211155833734,-0.9979794284016149,52.67295597484277,1.580188679245283,4,0.38087716964732304,0 days 23:59:59.999999999,0
Least Worst Trade [%],3,5,2,0,3816,3817 days 00:00:00,1000.0,938.8876032611166,-6.111239673888337,2397.7163698557124,100.0,2180.5860491500225,87.61520052544137,2616 days 00:00:00,591,591,0,0.0,47.54653130287648,33.22657574707183,-36.34114659856476,3.7050771485754095,-3.0928320821406596,1 days 00:00:00,1 days 00:00:00,0.9969597840143873,-0.10340507062417714,0.19330607246028003,-0.0068617209551944825,1.0834560699267275,0.2884222348701334,-0.07449321859558472,-1.0025487750555984,154.874213836478,4.64622641509434,10,-0.4804433705887476,0 days 23:59:59.999999999,0
Mean Avg Losing Trade [%],7,18,25,0,3816,3817 days 00:00:00,1000.0,885.012281137322,-11.498771886267797,2397.7163698557124,100.0,234.40071839600998,32.37583458138199,3811 days 00:00:00,139,139,0,0.0,43.16546762589928,33.22657574707182,-11.366469687924836,3.409030527254568,-2.5711217470434757,1 days 00:00:00,1 days 00:00:00,0.9344228988799751,-0.8272497759904915,0.008217041043391531,-0.03586927079978123,1.0068698936161578,0.014670530542477042,-0.5410397488492424,-1.0047957181386553,36.42557651991614,1.092767295597484,3,-0.903991500492754,0 days 23:59:59.999999999,0
Least Avg Winning Trade [%],28,32,34,0,3816,3817 days 00:00:00,1000.0,692.9883102217711,-30.701168977822885,2397.7163698557124,100.0,97.0276802381469,30.701168977822864,3811 days 00:00:00,60,60,0,0.0,41.66666666666667,11.244512473110781,-10.451092980362418,2.4788365757624446,-2.7030579072405,1 days 00:00:00,1 days 00:00:00,0.6104997167798812,-5.116861496303812,-0.35567760031808693,-0.11224928748297658,0.6644001140877805,-0.4744888845558478,-2.9366744124792312,-1.0128043372284563,15.723270440251572,0.4716981132075472,1,-2.4136139133508547,0 days 23:59:59.999999999,0
Most Max Drawdown [%],2,7,2,0,3816,3817 days 00:00:00,1000.0,673.9085003607152,-32.60914996392849,2397.7163698557124,100.0,2072.6943197674896,90.20482583560047,2598 days 00:00:00,644,644,0,0.0,47.51552795031056,33.22657574707183,-36.341146598564755,3.5526156671987525,-3.0587697986486932,1 days 00:00:00,1 days 00:00:00,0.9827319937574368,-0.5063532603094671,0.12216705370848689,-0.04105781558087064,1.050050771661391,0.1817381839433673,-0.3645400377722025,-1.0136000864713997,168.76310272536688,5.062893081761006,11,-2.563612418547931,0 days 23:59:59.999999999,0
Mean Total Trades,3,35,35,0,3816,3817 days 00:00:00,1000.0,668.7250369221421,-33.12749630778579,2397.7163698557124,100.0,232.60129716758678,42.00011943819165,3811 days 00:00:00,151,151,0,0.0,37.74834437086093,33.226575747071834,-16.403276336278353,4.120881545157605,-2.7070124834126923,1 days 00:00:00,1 days 00:00:00,0.8399038949302173,-2.193873927667928,-0.09100290132107322,-0.08987326371823819,0.9248597053216147,-0.16260264870505192,-1.2547743716342756,-1.0138162698158413,39.57023060796646,1.1871069182389937,3,-2.6043629172787512,0 days 23:59:59.999999999,0
Least Total Fees Paid,30,35,35,0,3816,3817 days 00:00:00,1000.0,614.1368122825137,-38.58631877174863,2397.7163698557124,100.0,80.7124393217546,43.4231985425623,3811 days 00:00:00,55,55,0,0.0,45.45454545454545,8.595927662342046,-10.451092980362423,2.9175983355610344,-3.872201201711476,1 days 00:00:00,1 days 00:00:00,0.5573308055678923,-7.015694322136113,-0.405702591725279,-0.10489933677719249,0.6359200841424854,-0.5047071309360026,-4.026454500766824,-1.0160929454612977,14.41299790356394,0.43238993710691825,1,-3.0335156267097974,0 days 23:59:59.999999999,0
Least Total Trades,30,35,35,0,3816,3817 days 00:00:00,1000.0,614.1368122825137,-38.58631877174863,2397.7163698557124,100.0,80.7124393217546,43.4231985425623,3811 days 00:00:00,55,55,0,0.0,45.45454545454545,8.595927662342046,-10.451092980362423,2.9175983355610344,-3.872201201711476,1 days 00:00:00,1 days 00:00:00,0.5573308055678923,-7.015694322136113,-0.405702591725279,-0.10489933677719249,0.6359200841424854,-0.5047071309360026,-4.026454500766824,-1.0160929454612977,14.41299790356394,0.43238993710691825,1,-3.0335156267097974,0 days 23:59:59.999999999,0
Least Best Trade [%],30,35,35,0,3816,3817 days 00:00:00,1000.0,614.1368122825137,-38.58631877174863,2397.7163698557124,100.0,80.7124393217546,43.4231985425623,3811 days 00:00:00,55,55,0,0.0,45.45454545454545,8.595927662342046,-10.451092980362423,2.9175983355610344,-3.872201201711476,1 days 00:00:00,1 days 00:00:00,0.5573308055678923,-7.015694322136113,-0.405702591725279,-0.10489933677719249,0.6359200841424854,-0.5047071309360026,-4.026454500766824,-1.0160929454612977,14.41299790356394,0.43238993710691825,1,-3.0335156267097974,0 days 23:59:59.999999999,0
Least Avg Losing Trade [%],30,35,35,0,3816,3817 days 00:00:00,1000.0,614.1368122825137,-38.58631877174863,2397.7163698557124,100.0,80.7124393217546,43.4231985425623,3811 days 00:00:00,55,55,0,0.0,45.45454545454545,8.595927662342046,-10.451092980362423,2.9175983355610344,-3.872201201711476,1 days 00:00:00,1 days 00:00:00,0.5573308055678923,-7.015694322136113,-0.405702591725279,-0.10489933677719249,0.6359200841424854,-0.5047071309360026,-4.026454500766824,-1.0160929454612977,14.41299790356394,0.43238993710691825,1,-3.0335156267097974,0 days 23:59:59.999999999,0
Least Total Return [%],24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
Least Profit Factor,24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
Least Expectancy,24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
Least Sharpe Ratio,24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
Least Calmar Ratio,24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
Least Omega Ratio,24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
Least Sortino Ratio,24,30,18,0,3816,3817 days 00:00:00,1000.0,378.0674652160061,-62.19325347839939,2397.7163698557124,100.0,113.37931669905281,62.19325347839939,3811 days 00:00:00,84,84,0,0.0,38.095238095238095,11.244512473110774,-19.721128160471473,3.3462268715240815,-3.714754441611745,1 days 00:00:00,1 days 00:00:00,0.5345701511482885,-7.403958747428495,-0.5776302983448199,-0.14280969480780947,0.5616210619841746,-0.6861898877086309,-4.2735692625849895,-1.025938536459232,22.0125786163522,0.660377358490566,2,-4.88940671999995,0 days 23:59:59.999999999,0
