Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Most Total Trades,2,5,2,0,2657,2658 days 00:00:00,1000.0,975.3894197702306,-2.4610580229769425,33562.49688543967,100.0,1567.6819770556197,78.71007309940406,1387 days 00:00:00,485,485,0,0.0,45.97938144329897,52.32163423714559,-20.494130385893886,3.4310846459179007,-2.706548534286991,1 days 00:00:00,1 days 00:00:00,0.998134090240589,-0.05074346439124611,0.1845468267930015,-0.004339966107257832,1.0766342132108544,0.3308343950567562,-0.0353508046212055,-1.0000733276201523,182.5366955212646,5.476100865637938,11,-0.2778763292783707,0 days 23:59:59.999999999,0
Most Avg Winning Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,975.3894197702306,-2.4610580229769425,33562.49688543967,100.0,1567.6819770556197,78.71007309940406,1387 days 00:00:00,485,485,0,0.0,45.97938144329897,52.32163423714559,-20.494130385893886,3.4310846459179007,-2.706548534286991,1 days 00:00:00,1 days 00:00:00,0.998134090240589,-0.05074346439124611,0.1845468267930015,-0.004339966107257832,1.0766342132108544,0.3308343950567562,-0.0353508046212055,-1.0000733276201523,182.5366955212646,5.476100865637938,11,-0.2778763292783707,0 days 23:59:59.999999999,0
Least Avg Winning Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,975.3894197702306,-2.4610580229769425,33562.49688543967,100.0,1567.6819770556197,78.71007309940406,1387 days 00:00:00,485,485,0,0.0,45.97938144329897,52.32163423714559,-20.494130385893886,3.4310846459179007,-2.706548534286991,1 days 00:00:00,1 days 00:00:00,0.998134090240589,-0.05074346439124611,0.1845468267930015,-0.004339966107257832,1.0766342132108544,0.3308343950567562,-0.0353508046212055,-1.0000733276201523,182.5366955212646,5.476100865637938,11,-0.2778763292783707,0 days 23:59:59.999999999,0
Most Avg Losing Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,975.3894197702306,-2.4610580229769425,33562.49688543967,100.0,1567.6819770556197,78.71007309940406,1387 days 00:00:00,485,485,0,0.0,45.97938144329897,52.32163423714559,-20.494130385893886,3.4310846459179007,-2.706548534286991,1 days 00:00:00,1 days 00:00:00,0.998134090240589,-0.05074346439124611,0.1845468267930015,-0.004339966107257832,1.0766342132108544,0.3308343950567562,-0.0353508046212055,-1.0000733276201523,182.5366955212646,5.476100865637938,11,-0.2778763292783707,0 days 23:59:59.999999999,0
Least Avg Losing Trade Duration,2,5,2,0,2657,2658 days 00:00:00,1000.0,975.3894197702306,-2.4610580229769425,33562.49688543967,100.0,1567.6819770556197,78.71007309940406,1387 days 00:00:00,485,485,0,0.0,45.97938144329897,52.32163423714559,-20.494130385893886,3.4310846459179007,-2.706548534286991,1 days 00:00:00,1 days 00:00:00,0.998134090240589,-0.05074346439124611,0.1845468267930015,-0.004339966107257832,1.0766342132108544,0.3308343950567562,-0.0353508046212055,-1.0000733276201523,182.5366955212646,5.476100865637938,11,-0.2778763292783707,0 days 23:59:59.999999999,0
Mean Avg Losing Trade [%],25,34,3,0,2657,2658 days 00:00:00,1000.0,915.8184048578571,-8.41815951421429,33562.49688543967,100.0,195.9791241076683,31.40887842035886,2548 days 00:00:00,110,110,0,0.0,41.81818181818181,13.620341650407749,-11.616814817175323,3.555408734102257,-2.552284985116866,1 days 00:00:00,1 days 00:00:00,0.9437424576625962,-0.7652872285649472,0.0018543565655686366,-0.0382154034143606,1.0012711102927567,0.0028715812574142225,-0.4848927343524459,-1.0002508204184852,41.400075272864136,1.242002258185924,3,-0.9504884660385119,0 days 23:59:59.999999999,0
Mean Best Trade [%],12,35,2,0,2657,2658 days 00:00:00,1000.0,827.6263110575203,-17.23736889424797,33562.49688543967,100.0,397.5599943807301,50.32115788939622,1400 days 00:00:00,178,178,0,0.0,41.01123595505618,23.884996690084158,-20.494130385893886,3.650169252653621,-2.5518381316227585,1 days 00:00:00,1 days 00:00:00,0.9455887903917908,-0.9683915109127987,-0.009135835268337732,-0.05096408512040177,0.9946868529093083,-0.01397795350865655,-0.6017414053169416,-1.0005135901823121,66.99284907790741,2.009785472337222,5,-1.9462591901672355,0 days 23:59:59.999999999,0
Least Best Trade [%],15,26,29,0,2657,2658 days 00:00:00,1000.0,809.815864510306,-19.0184135489694,33562.49688543967,100.0,99.12142043694097,33.5214380632988,2366 days 00:00:00,59,59,0,0.0,40.67796610169492,9.331532624710647,-7.606940036349892,3.3189306979379523,-2.7579034681273518,1 days 00:00:00,1 days 00:00:00,0.7742085099831755,-3.2234599235541417,-0.21418955749880822,-0.08517583076257833,0.8295681771990647,-0.3138749234709043,-1.7760109771648165,-1.00056665669464,22.205494919081673,0.6661648475724501,2,-2.147355688630346,0 days 23:59:59.999999999,0
Least Total Fees Paid,21,35,35,0,2657,2658 days 00:00:00,1000.0,739.3698135411581,-26.06301864588419,33562.49688543967,100.0,77.26639433094562,42.84590353039279,2449 days 00:00:00,46,46,0,0.0,39.130434782608695,16.386318403081845,-16.669608271575864,4.268436499260403,-3.586323995514003,1 days 00:00:00,1 days 00:00:00,0.7184276453136028,-5.665873618670474,-0.24051814134989233,-0.09479836384836501,0.7692980319278592,-0.3412432684707886,-2.3412700903597004,-1.0007765518380485,17.312758750470454,0.5193827625141136,2,-2.9427570921209085,0 days 23:59:59.999999999,0
Least Win Rate [%],22,34,12,0,2657,2658 days 00:00:00,1000.0,621.4181284401677,-37.85818715598323,33562.49688543967,100.0,95.12098239587148,47.19461157558375,2556 days 00:00:00,65,65,0,0.0,35.38461538461539,11.883240418016657,-16.66960827157585,4.136539324831564,-3.2146329683641865,1 days 00:00:00,1 days 00:00:00,0.6467235591510226,-5.8243364855358735,-0.3784760757490107,-0.13400349280168322,0.7097366366477551,-0.5210976488392194,-3.0752924510405215,-1.0011279907834392,24.46368084305608,0.7339104252916824,2,-4.274541267141496,0 days 23:59:59.999999999,0
Least Worst Trade [%],2,8,2,0,2657,2658 days 00:00:00,1000.0,602.6255203223584,-39.73744796776416,33562.49688543967,100.0,1195.3852505495724,77.121885392969,2443 days 00:00:00,440,440,0,0.0,47.04545454545455,52.321634237145595,-42.062706913339824,3.482879942165177,-3.011885891025431,1 days 00:00:00,1 days 00:00:00,0.9638268660594294,-0.9031238174491634,0.05974042866925782,-0.08711445931758965,1.0266149613010125,0.0956514755808371,-0.6437556136776061,-1.0011839836619845,165.60030109145654,4.968009032743696,10,-4.486727282773413,0 days 23:59:59.999999999,0
Least Avg Losing Trade [%],10,22,34,0,2657,2658 days 00:00:00,1000.0,449.1236708504042,-55.087632914959585,33562.49688543967,100.0,92.61059176231636,58.33181949150374,2348 days 00:00:00,70,70,0,0.0,41.42857142857143,11.883240418016646,-17.43781409809016,3.431742357221916,-4.1281462589941285,1 days 00:00:00,1 days 00:00:00,0.5413828557035225,-7.869661844994221,-0.5786993636700624,-0.17845150053680403,0.5949596926497707,-0.7223412903501155,-4.939831028243126,-1.0016413448946602,26.345502446368084,0.7903650733910426,2,-6.219905861681545,0 days 23:59:59.999999999,0
Least Total Return [%],8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
Least Profit Factor,8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
Least Expectancy,8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
Least Sharpe Ratio,8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
Least Calmar Ratio,8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
Least Omega Ratio,8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
Least Sortino Ratio,8,26,32,0,2657,2658 days 00:00:00,1000.0,373.0965398150239,-62.690346018497614,33562.49688543967,100.0,90.21558087605142,62.69034601849758,2649 days 00:00:00,75,75,0,0.0,37.333333333333336,11.829523300042158,-17.437814098090172,2.927763389664388,-3.6446656257800294,1 days 00:00:00,1 days 00:00:00,0.4465728056668835,-8.35871280246635,-0.7860845255776764,-0.20198106350568984,0.4869693969102778,-0.9352896914517588,-4.728160777152683,-1.00186786895601,28.227324049680092,0.8468197214904027,2,-7.078322847402818,1 days 00:00:00,0
