Metric Type,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Current
Least Avg Losing Trade [%],12,28,35,0,2652,2653 days 00:00:00,1000.0,474.57936052202285,-52.542063947797715,753.5983482975843,100.0,59.98361390986495,64.64292108826548,2652 days 00:00:00,58,58,0,0.0,44.827586206896555,16.467012455387664,-18.33302770535133,3.5498527300960245,-4.859729163360833,1 days 00:00:00,1 days 00:00:00,0.434862254749782,-9.058976542723759,-0.5035033743751443,-0.1507664420540218,0.600207757233862,-0.6165665819782732,-5.407102619623915,-1.0697215752482643,21.870286576168926,0.6561085972850679,2,-5.943672392284819,0 days 23:59:59.999999999,0
Mean Avg Losing Trade [%],11,16,7,0,2652,2653 days 00:00:00,1000.0,441.2088711033289,-55.87911288966711,753.5983482975843,100.0,169.6774318257796,62.0391748680723,1803 days 00:00:00,126,126,0,0.0,38.88888888888889,14.582202901455735,-13.698364292577589,3.4978419089463504,-3.120205990690785,1 days 00:00:00,1 days 00:00:00,0.6563605742991105,-4.434850229338659,-0.5046272099393388,-0.17161411700977355,0.7193156445383316,-0.668864455359155,-2.6131272395093115,-1.0741497284540242,47.511312217194565,1.425339366515837,3,-6.321166616478179,0 days 23:59:59.999999999,0
Mean Worst Trade [%],4,16,17,0,2652,2653 days 00:00:00,1000.0,425.5166337356368,-57.44833662643632,753.5983482975843,100.0,160.48395885595755,63.61538421049744,2652 days 00:00:00,135,135,0,0.0,39.25925925925926,14.58220290145574,-13.6983642925776,3.7631047236377175,-3.2816736725047853,1 days 00:00:00,1 days 00:00:00,0.6619453446482283,-4.255432342698983,-0.4627051844592772,-0.17434276702742438,0.7463244633983696,-0.6152778113594957,-2.5312897212463086,-1.0762320362779656,50.90497737556561,1.5271493212669682,4,-6.498680613850256,1 days 00:00:00,0
Least Omega Ratio,15,25,35,0,2652,2653 days 00:00:00,1000.0,406.7426217537143,-59.325737824628575,753.5983482975843,100.0,56.31496418346345,67.65126991818808,2652 days 00:00:00,51,51,0,0.0,35.294117647058826,10.053804359254098,-18.33302770535133,2.6892706449280337,-3.9640407810329013,1 days 00:00:00,1 days 00:00:00,0.2738656017597471,-11.632497612672271,-0.8155579139193142,-0.1720755256977262,0.3786104656361556,-0.903647858170374,-4.8068171953191206,-1.078723285366334,19.230769230769234,0.576923076923077,2,-6.711056315003234,0 days 23:59:59.999999999,0
Least Expectancy,14,27,35,0,2652,2653 days 00:00:00,1000.0,405.4346244632869,-59.45653755367131,753.5983482975843,100.0,53.070514869473236,68.67497145764084,2652 days 00:00:00,50,50,0,0.0,32.0,10.053804359254102,-18.333027705351324,3.323021871943008,-3.9888456475330742,1 days 00:00:00,1 days 00:00:00,0.2790103462113743,-11.891307510734253,-0.8000230878793949,-0.1700805163656208,0.3991403840496685,-0.8992712350510396,-4.367789719277963,-1.0788968522661795,18.85369532428356,0.5656108597285068,2,-6.72585266444245,0 days 23:59:59.999999999,0
Least Profit Factor,14,30,31,0,2652,2653 days 00:00:00,1000.0,405.09757165741007,-59.490242834258986,753.5983482975843,100.0,54.57361365746639,68.70101311300839,2652 days 00:00:00,51,51,0,0.0,35.294117647058826,10.053804359254118,-18.333027705351316,2.8319580879400243,-4.050210136087661,1 days 00:00:00,1 days 00:00:00,0.2695707463809214,-11.664753496913512,-0.8106933682852394,-0.17016313597932223,0.38962369019352955,-0.903124569080061,-4.820146073104757,-1.0789415780550082,19.230769230769234,0.576923076923077,2,-6.729665478988565,0 days 23:59:59.999999999,0
Median Total Fees Paid,2,16,10,0,2652,2653 days 00:00:00,1000.0,296.87012597560556,-70.31298740243945,753.5983482975843,100.0,174.8765231572418,77.4503691048334,2652 days 00:00:00,215,215,0,0.0,43.25581395348837,18.25844359789931,-18.29308339525589,2.9592834643649346,-3.085517105606222,1 days 00:00:00,1 days 00:00:00,0.6092020860443044,-3.270371507090215,-0.5940739364973,-0.19867280174279447,0.7377099627273879,-0.792898551420525,-2.143372446507329,-1.0933030009437785,81.07088989441931,2.4321266968325794,5,-7.953957850954709,0 days 23:59:59.999999999,0
Mean Best Trade [%],13,26,2,0,2652,2653 days 00:00:00,1000.0,256.11944319267946,-74.38805568073205,753.5983482975843,100.0,166.58672118782943,77.51053805411856,2652 days 00:00:00,177,177,0,0.0,37.28813559322034,16.561176865764423,-16.836834477958693,3.51709138392104,-3.145940209260633,1 days 00:00:00,1 days 00:00:00,0.5912939196548668,-4.20271501021085,-0.7080712078305923,-0.220470008949968,0.671096390960172,-0.9220356514198247,-2.3744152600061303,-1.0987104813177713,66.7420814479638,2.002262443438914,5,-8.414938425422177,0 days 23:59:59.999999999,0
Least Worst Trade [%],2,6,2,0,2652,2653 days 00:00:00,1000.0,37.15010837626278,-96.28498916237372,753.5983482975843,100.0,281.063214068673,96.66131241921818,2652 days 00:00:00,466,466,0,0.0,42.91845493562232,16.19759189290574,-25.53894347528058,2.916325120264942,-3.241353176483614,1 days 00:00:00,1 days 00:00:00,0.6774794195747034,-2.06620148417111,-1.051200541718295,-0.37687876919370294,0.6839763510091564,-1.3261968387858578,-1.343608716459299,-1.1277669853973091,175.71644042232276,5.271493212669683,11,-10.891967099816032,0 days 23:59:59.999999999,0
Least Total Return [%],2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Most Max Drawdown [%],2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Most Total Trades,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Least Sharpe Ratio,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Least Calmar Ratio,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Least Sortino Ratio,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Most Avg Winning Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Least Avg Winning Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Most Avg Losing Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
Least Avg Losing Trade Duration,2,5,2,0,2652,2653 days 00:00:00,1000.0,25.696849110765015,-97.4303150889235,753.5983482975843,100.0,254.03049460742292,97.69844449153958,2652 days 00:00:00,481,481,0,0.0,42.82744282744283,16.19759189290574,-19.49149569922564,2.817599279222442,-3.265616249105527,1 days 00:00:00,1 days 00:00:00,0.6491536625451615,-2.0255782762769963,-1.2143999718584857,-0.40505238900156376,0.6544811122950825,-1.531602332100954,-1.3143990578752007,-1.1292867948941547,181.37254901960785,5.4411764705882355,11,-11.021528856213068,0 days 23:59:59.999999999,0
