Ticker,Allocation [%],Strategy Type,Short Window,Long Window,Signal Window,Stop Loss [%],Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period
FTNT,,SMA,8,20,0,,true,false,1,107,1.2856649780994276,48.113207547169814,1.9144488432647528,3.572229175857069,1.4740195132753495,-0.6913847576075249,22 days 13:35:05.660377356,0.018769828582671354,0.5763016157989228,1.14721723518851,2.058681446050483,0,3899,3900 days 00:00:00,1000.0,19787.64921403328,1878.7649214033281,6087.725631561801,100.0,1605.930227206607,44.11158647069135,523 days 00:00:00,106,-19.787649214031262,73.46472102407441,-16.58591947853013,12.596822890783821,-4.796030450711374,35 days 06:35:17.647058823,10 days 18:45:49.090909090,177.42864965327658,0.9629708941097773,0.730641537620785,1.2088719711616451,1.0574777068437389,23.597368636187575,1.1315494269843798,0.4896867838044309,-0.02684626072441735,None,None,0.0009366076936738636,0.23602513880581363,18.787649214033216,0.2127380671192467,0.29497911126977155,2393,2392,5647.361111111111
FFIV,,SMA,45,54,0,,true,false,1,89,1.2815088460014628,50.0,1.4414516910207178,5.989410012093021,0.9611360869603965,-0.37682326879356054,42 days 05:43:38.181818181,0.009302735321323172,0.2861736334405145,0.5691318327974276,1.7140112253256556,0,6531,6532 days 00:00:00,1000.0,24362.110954288182,2336.211095428818,3748.8740808823663,100.0,2736.70938308829,76.9416922505373,933 days 00:00:00,88,-24.362110954283708,112.01053639157837,-49.44486674684177,20.13757588001665,-8.15875585583061,57 days 13:05:27.272727273,26 days 22:21:49.090909091,265.75537574139184,0.620564371204046,0.2538678425340406,1.1457942593399955,1.4831645742424528,29.409133461126242,1.1119020575847387,0.41845819761129205,-0.031198614574982582,None,None,0.0007540531948259465,0.19002140509613852,23.3621109542883,0.13109346553739099,0.36852066771020353,3718,3717,9459.583333333334
GME,,SMA,60,63,0,,true,false,1,110,1.2382514344370879,44.03669724770643,1.076601464548196,17.277680722778243,0.9381318606369947,-0.577331731045059,27 days 13:52:17.614678898,0.012853081899325011,0.394534585824082,0.7854824935952178,6.81664260796204,0,5855,5856 days 00:00:00,1000.0,5296.075769536023,429.60757695360223,1016.4178588939711,100.0,1198.5853426431272,90.04858632775746,3285 days 00:00:00,109,-5.296075769535491,1861.313200314341,-44.70664797095235,51.425193432485905,-9.592493212729432,34 days 00:30:00,22 days 12:11:48.196721311,39.462127021152014,0.47925491395526615,0.12159025189147284,1.1710036398713877,10.644904435144436,296.36599324452226,1.2791207444352126,0.33607118412046544,-0.0355247142074103,None,None,0.0010837842519853713,0.2731136315003136,4.29607576953603,0.07436973650714673,0.6858402424666066,3007,3006,8480.45634920635
LMT,,SMA,61,88,0,,true,false,1,83,1.1916350237695823,57.3170731707317,1.6909684603312116,5.025222506663637,0.6362709763407854,-0.971253110936728,90 days 06:43:54.146341463,0.0046416084799653185,0.1429039927851111,0.2840862507173895,0.7181243608358382,0,12197,12198 days 00:00:00,1000.0,15074.363733230597,1407.4363733230596,48959.60638472148,100.0,1046.7104950001788,65.1573036289978,2785 days 00:00:00,82,-15.074363733228893,123.94043224306652,-30.526784525815277,15.327401302169443,-8.80913187587273,120 days 15:49:47.234042554,49 days 11:39:25.714285714,171.82241581663195,0.4323099586089482,0.12978892823610394,1.0917945859339937,0.1553067458406835,24.296996190866786,1.0869716391159578,0.42234141791044777,-0.01985290378502276,None,None,0.0003268948738970614,0.08237750822205948,14.074363733230697,0.057648568502482345,0.2293293145751229,7404,7403,17666.289682539682
ETH-USD,,SMA,10,12,0,,true,false,1,160,1.1840159240392671,44.0251572327044,1.2934118832148056,2.625988832250503,1.2348316165417534,0.3393031668968376,9 days 03:46:24.905660375,0.05779716466739367,1.7448200654307524,3.4787350054525628,4.581878006107748,0,2751,2752 days 00:00:00,1000.0,10639.95825433241,963.9958254332411,719.7741700759337,100.0,1670.4098546674666,76.5860384440863,1472 days 00:00:00,159,-10.63995825433085,69.41234443595042,-29.40234585550174,14.24602389462271,-6.513364587592806,13 days 12:20:34.285714285,5 days 17:31:41.123595505,60.695586242683845,0.8142285563607948,0.48098982433048715,1.1854078662360512,0.3623419415916528,11.045823146922778,1.38244617107958,0.3718843469591226,-0.044727378395090236,None,None,0.0013907958207874935,0.35048054683844837,9.639958254332424,0.2417570947879668,0.5180405429382022,1457,1456,2751.0
QQQ,,SMA,48,49,0,,true,false,1,233,1.1611216676297713,51.724137931034484,1.5919008044537004,0.9934866444643338,0.8335009677742322,-0.37449942837277533,18 days 01:51:43.448275861,0.024302130551623946,0.7423759672280383,1.4815657715066,0.737540608612348,0,6591,6592 days 00:00:00,1000.0,6659.087913537461,565.908791353746,904.7294551331071,100.0,1572.9032326555794,45.04199464452185,864 days 00:00:00,232,-6.659087913536496,48.71797520661157,-15.169222705382184,4.312388764731874,-2.562479912965174,25 days 08:00:00,10 days 07:17:08.571428571,24.421323282116347,0.584208840328258,0.24574692458973904,1.1182345110898553,0.05885339198784737,13.37218660894015,1.0346966773649242,0.5319544503834535,-0.018210478251278056,None,None,0.0003550882921716126,0.08948224962724637,5.659087913537499,0.07517121051868791,0.18433802548416758,4195,4194,9546.488095238095
RTX,,SMA,30,88,0,,true,false,1,95,1.1425661731876409,48.93617021276596,2.189886637892898,5.198163971395127,0.6463155974013112,-0.8804617862700082,102 days 09:57:26.808510638,0.004084243558023053,0.12555066079295155,0.2497797356828194,0.6526329215187715,0,15890,15891 days 00:00:00,1000.0,26184.225672371023,2518.4225672371026,21067.928728846626,100.0,1395.7474965089755,51.514313377810325,2331 days 00:00:00,94,-26.184225672368484,91.41151190918744,-24.56593362987942,18.80063035371103,-7.837532978324278,156 days 02:05:13.043478260,50 days 23:30:00,268.1958499791849,0.4404312991869267,0.15118372670715297,1.0854271269355664,0.13345257817695635,8.24095075176253,1.077034649149983,0.4144192256341789,-0.019078976778944597,None,None,0.00027833255735553337,0.07013980445359441,25.184225672371355,0.05314294000627706,0.19166046528128727,9628,9627,23015.277777777777
LMT,,EMA,40,53,0,,true,false,1,73,1.112332583101758,44.44444444444444,2.3004263405870145,7.457999354662416,0.739079895813648,-0.9533676933071416,111 days 05:00:00,0.004075558665335401,0.12568664425678444,0.24965155366073624,0.937370911756783,0,12197,12198 days 00:00:00,1000.0,23830.993804939662,2283.0993804939662,48959.60638472148,100.0,1053.7814143699934,62.25664143633818,3099 days 00:00:00,72,-23.83099380493877,175.00034329629358,-23.73884992987375,25.62512879597095,-7.075704198384411,186 days 21:00:00,50 days 16:12:00,317.42812220478606,0.48836343087871903,0.15987478896379426,1.096491221768323,0.8247386139620131,14.88160757370408,1.082526738556806,0.47461315280464217,-0.020761239197780362,None,None,0.000356748091817965,0.08990051913812719,22.83099380493962,0.0677032166959799,0.2215466693239135,8008,8007,17666.289682539682
SPY,,SMA,17,84,0,,true,false,1,58,1.0649301640295168,50.877192982456144,2.89860653756504,3.7072718468013877,0.8783253565572402,-0.5946062919160366,100 days 15:34:44.210526316,0.004838734127325003,0.149760236075249,0.2969383991147178,0.5552019069721001,0,8133,8134 days 00:00:00,1000.0,5972.421842537602,497.24218425376023,1226.5661117532038,100.0,304.75544728673054,38.379807101534446,2600 days 00:00:00,57,-5.972421842537187,44.27496966390047,-8.441494370521976,10.795043917115086,-3.633634940309228,162 days 21:31:02.068965518,36 days 04:17:08.571428571,87.34025025228314,0.6310326662566801,0.2175595449520231,1.1156201314659393,-0.45724705950876376,6.603770163496417,0.9606829231788273,0.6122893954410307,-0.012370788312709,None,None,0.0002479834222475798,0.06249182240639011,4.972421842537638,0.05692937901962192,0.11918387736432731,5738,5737,11779.940476190475
WELL,,SMA,28,76,0,,true,false,1,78,1.000260186997234,54.54545454545454,1.6721361615486863,3.2973439448066433,0.5247394165180979,-0.7703473434936581,86 days 03:07:00.779220779,0.004669035994696684,0.14386088178464781,0.2858773932900053,0.4743588074471528,0,11386,11387 days 00:00:00,1000.0,6009.961137452963,500.9961137452963,2181.538508488628,100.0,426.24520474596227,45.80438630057391,4346 days 00:00:00,77,-6.009961137452592,60.62663392023837,-24.2606626386319,12.153598729445791,-7.330161796760332,126 days 12:00:00,37 days 16:27:25.714285714,65.14248179987548,0.3800044190327823,0.1291816657308408,1.0774542778922973,-0.5671696168458263,10.848946675325177,0.9471783757866563,0.37707098802757283,-0.01775147957042346,None,None,0.00021766520578550598,0.05485163185794751,5.0099611374529625,0.04048738494179349,0.17371889865823228,6633,6632,16491.626984126982
