Metric Type,price_change,Short Window,Long Window,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,RSI Window,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Expectancy per Trade,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Expectancy Adjusted,Beats BNH [%],Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Avg Trade Duration,Signal Entry
Mean Expectancy,0.1,0,0,0,0,270,271 days 00:00:00,1000.0,1514.8616371902406,51.486163719024056,1.7836932307933706,100.0,207.49289117060962,38.836627295966345,103 days 00:00:00,68,68,0,0.0,60.29411764705882,16.742553406489666,-15.772483883065448,4.888465253544149,-5.326513769251067,1 days 06:26:20.487804878,2 days 16:00:00,1.2209362745860444,7.571494664562344,1.1283217330181856,1.9301262389784024,1.2558834930552645,1.7382715098001367,14,0.2737910198218164,5.19949774368846,2.4538031325849,0.31553398058252424,0.8325177003754605,-0.05315628274778554,None,None,0.002261464597735856,0.5698890786294357,0.514861637190243,0.4713869243365474,0.6078599677979435,0.7722449256876442,27.864920733103574,0.2518518518518518,5.288888888888889,10.577777777777778,4.403093615319102,1 days 19:45:52.941176470,false
Mean Sharpe Ratio,0.1,0,0,0,0,270,271 days 00:00:00,1000.0,1514.8616371902406,51.486163719024056,1.7836932307933706,100.0,207.49289117060962,38.836627295966345,103 days 00:00:00,68,68,0,0.0,60.29411764705882,16.742553406489666,-15.772483883065448,4.888465253544149,-5.326513769251067,1 days 06:26:20.487804878,2 days 16:00:00,1.2209362745860444,7.571494664562344,1.1283217330181856,1.9301262389784024,1.2558834930552645,1.7382715098001367,14,0.2737910198218164,5.19949774368846,2.4538031325849,0.31553398058252424,0.8325177003754605,-0.05315628274778554,None,None,0.002261464597735856,0.5698890786294357,0.514861637190243,0.4713869243365474,0.6078599677979435,0.7722449256876442,27.864920733103574,0.2518518518518518,5.288888888888889,10.577777777777778,4.403093615319102,1 days 19:45:52.941176470,false
Least Max Drawdown Duration,0.1,0,0,0,0,270,271 days 00:00:00,1000.0,1514.8616371902406,51.486163719024056,1.7836932307933706,100.0,207.49289117060962,38.836627295966345,103 days 00:00:00,68,68,0,0.0,60.29411764705882,16.742553406489666,-15.772483883065448,4.888465253544149,-5.326513769251067,1 days 06:26:20.487804878,2 days 16:00:00,1.2209362745860444,7.571494664562344,1.1283217330181856,1.9301262389784024,1.2558834930552645,1.7382715098001367,14,0.2737910198218164,5.19949774368846,2.4538031325849,0.31553398058252424,0.8325177003754605,-0.05315628274778554,None,None,0.002261464597735856,0.5698890786294357,0.514861637190243,0.4713869243365474,0.6078599677979435,0.7722449256876442,27.864920733103574,0.2518518518518518,5.288888888888889,10.577777777777778,4.403093615319102,1 days 19:45:52.941176470,false
Most Avg Losing Trade Duration,0.1,0,0,0,0,270,271 days 00:00:00,1000.0,1514.8616371902406,51.486163719024056,1.7836932307933706,100.0,207.49289117060962,38.836627295966345,103 days 00:00:00,68,68,0,0.0,60.29411764705882,16.742553406489666,-15.772483883065448,4.888465253544149,-5.326513769251067,1 days 06:26:20.487804878,2 days 16:00:00,1.2209362745860444,7.571494664562344,1.1283217330181856,1.9301262389784024,1.2558834930552645,1.7382715098001367,14,0.2737910198218164,5.19949774368846,2.4538031325849,0.31553398058252424,0.8325177003754605,-0.05315628274778554,None,None,0.002261464597735856,0.5698890786294357,0.514861637190243,0.4713869243365474,0.6078599677979435,0.7722449256876442,27.864920733103574,0.2518518518518518,5.288888888888889,10.577777777777778,4.403093615319102,1 days 19:45:52.941176470,false
Most Avg Losing Trade [%],1.51,0,0,0,0,270,271 days 00:00:00,1000.0,1497.0388461081714,49.703884610817134,1.7836932307933706,100.0,180.37866676498308,29.869476384915828,73 days 00:00:00,64,64,0,0.0,56.25,16.742553406489666,-15.772483883065453,4.541246210743053,-4.002408413178084,1 days 01:20:00,1 days 23:08:34.285714285,1.2996510873496625,7.766231970440181,1.1627480998301727,2.4169426951767456,1.3104593048851931,1.7535205252565305,14,0.051445270877729994,7.399980340992225,2.6461197502489466,0.23744292237442927,0.803397312777556,-0.04268736856852923,None,None,0.0020647264194458134,0.520311057700345,0.4970388461081716,0.4552826659876714,0.5385469603995079,0.6845515564495152,26.865713539042417,0.23703703703703705,4.977777777777778,9.955555555555556,3.999133290270501,1 days 10:52:29.999999999,false
Median Expectancy,1.51,0,0,0,0,270,271 days 00:00:00,1000.0,1497.0388461081714,49.703884610817134,1.7836932307933706,100.0,180.37866676498308,29.869476384915828,73 days 00:00:00,64,64,0,0.0,56.25,16.742553406489666,-15.772483883065453,4.541246210743053,-4.002408413178084,1 days 01:20:00,1 days 23:08:34.285714285,1.2996510873496625,7.766231970440181,1.1627480998301727,2.4169426951767456,1.3104593048851931,1.7535205252565305,14,0.051445270877729994,7.399980340992225,2.6461197502489466,0.23744292237442927,0.803397312777556,-0.04268736856852923,None,None,0.0020647264194458134,0.520311057700345,0.4970388461081716,0.4552826659876714,0.5385469603995079,0.6845515564495152,26.865713539042417,0.23703703703703705,4.977777777777778,9.955555555555556,3.999133290270501,1 days 10:52:29.999999999,false
Median Sharpe Ratio,1.51,0,0,0,0,270,271 days 00:00:00,1000.0,1497.0388461081714,49.703884610817134,1.7836932307933706,100.0,180.37866676498308,29.869476384915828,73 days 00:00:00,64,64,0,0.0,56.25,16.742553406489666,-15.772483883065453,4.541246210743053,-4.002408413178084,1 days 01:20:00,1 days 23:08:34.285714285,1.2996510873496625,7.766231970440181,1.1627480998301727,2.4169426951767456,1.3104593048851931,1.7535205252565305,14,0.051445270877729994,7.399980340992225,2.6461197502489466,0.23744292237442927,0.803397312777556,-0.04268736856852923,None,None,0.0020647264194458134,0.520311057700345,0.4970388461081716,0.4552826659876714,0.5385469603995079,0.6845515564495152,26.865713539042417,0.23703703703703705,4.977777777777778,9.955555555555556,3.999133290270501,1 days 10:52:29.999999999,false
Median Calmar Ratio,1.51,0,0,0,0,270,271 days 00:00:00,1000.0,1497.0388461081714,49.703884610817134,1.7836932307933706,100.0,180.37866676498308,29.869476384915828,73 days 00:00:00,64,64,0,0.0,56.25,16.742553406489666,-15.772483883065453,4.541246210743053,-4.002408413178084,1 days 01:20:00,1 days 23:08:34.285714285,1.2996510873496625,7.766231970440181,1.1627480998301727,2.4169426951767456,1.3104593048851931,1.7535205252565305,14,0.051445270877729994,7.399980340992225,2.6461197502489466,0.23744292237442927,0.803397312777556,-0.04268736856852923,None,None,0.0020647264194458134,0.520311057700345,0.4970388461081716,0.4552826659876714,0.5385469603995079,0.6845515564495152,26.865713539042417,0.23703703703703705,4.977777777777778,9.955555555555556,3.999133290270501,1 days 10:52:29.999999999,false
Median Sortino Ratio,1.51,0,0,0,0,270,271 days 00:00:00,1000.0,1497.0388461081714,49.703884610817134,1.7836932307933706,100.0,180.37866676498308,29.869476384915828,73 days 00:00:00,64,64,0,0.0,56.25,16.742553406489666,-15.772483883065453,4.541246210743053,-4.002408413178084,1 days 01:20:00,1 days 23:08:34.285714285,1.2996510873496625,7.766231970440181,1.1627480998301727,2.4169426951767456,1.3104593048851931,1.7535205252565305,14,0.051445270877729994,7.399980340992225,2.6461197502489466,0.23744292237442927,0.803397312777556,-0.04268736856852923,None,None,0.0020647264194458134,0.520311057700345,0.4970388461081716,0.4552826659876714,0.5385469603995079,0.6845515564495152,26.865713539042417,0.23703703703703705,4.977777777777778,9.955555555555556,3.999133290270501,1 days 10:52:29.999999999,false
Mean Total Return [%],0.56,0,0,0,0,270,271 days 00:00:00,1000.0,1467.467009191774,46.7467009191774,1.7836932307933706,100.0,193.6946765553112,30.882267480047158,143 days 00:00:00,67,67,0,0.0,58.2089552238806,16.742553406489666,-15.772483883065453,4.751672897602415,-4.778864331901751,1 days 03:04:36.923076923,2 days 09:25:42.857142857,1.2294949041804075,6.9771195401757495,1.0886228657723986,2.1898433289402774,1.255859957840416,1.6285153681094326,14,0.016043329714935117,5.3650451078053605,2.40878057487424,0.2904761904761905,0.7687618166155994,-0.053156282747785534,None,None,0.002085234178540223,0.5254790129921362,0.4674670091917721,0.4285324921098044,0.5809303753523212,0.6884434178647159,25.207814276665104,0.24814814814814815,5.211111111111111,10.422222222222222,4.006103244363512,1 days 15:45:40.298507461,false
Mean Calmar Ratio,0.56,0,0,0,0,270,271 days 00:00:00,1000.0,1467.467009191774,46.7467009191774,1.7836932307933706,100.0,193.6946765553112,30.882267480047158,143 days 00:00:00,67,67,0,0.0,58.2089552238806,16.742553406489666,-15.772483883065453,4.751672897602415,-4.778864331901751,1 days 03:04:36.923076923,2 days 09:25:42.857142857,1.2294949041804075,6.9771195401757495,1.0886228657723986,2.1898433289402774,1.255859957840416,1.6285153681094326,14,0.016043329714935117,5.3650451078053605,2.40878057487424,0.2904761904761905,0.7687618166155994,-0.053156282747785534,None,None,0.002085234178540223,0.5254790129921362,0.4674670091917721,0.4285324921098044,0.5809303753523212,0.6884434178647159,25.207814276665104,0.24814814814814815,5.211111111111111,10.422222222222222,4.006103244363512,1 days 15:45:40.298507461,false
Mean Sortino Ratio,0.56,0,0,0,0,270,271 days 00:00:00,1000.0,1467.467009191774,46.7467009191774,1.7836932307933706,100.0,193.6946765553112,30.882267480047158,143 days 00:00:00,67,67,0,0.0,58.2089552238806,16.742553406489666,-15.772483883065453,4.751672897602415,-4.778864331901751,1 days 03:04:36.923076923,2 days 09:25:42.857142857,1.2294949041804075,6.9771195401757495,1.0886228657723986,2.1898433289402774,1.255859957840416,1.6285153681094326,14,0.016043329714935117,5.3650451078053605,2.40878057487424,0.2904761904761905,0.7687618166155994,-0.053156282747785534,None,None,0.002085234178540223,0.5254790129921362,0.4674670091917721,0.4285324921098044,0.5809303753523212,0.6884434178647159,25.207814276665104,0.24814814814814815,5.211111111111111,10.422222222222222,4.006103244363512,1 days 15:45:40.298507461,false
Mean Max Drawdown [%],2.0,0,0,0,0,270,271 days 00:00:00,1000.0,1367.8820251063012,36.78820251063012,1.7836932307933706,100.0,164.54035667097475,32.900216200859354,73 days 00:00:00,60,60,0,0.0,56.666666666666664,16.742553406489666,-15.772483883065465,4.52768579225059,-4.299117872595947,1 days 01:24:42.352941176,1 days 20:18:27.692307692,1.2291370742633685,6.131367085105008,0.9805269882779151,1.5954044432636698,1.2689845219290434,1.466762816009666,14,0.05968841007784752,8.030580612387414,2.5379690438580864,0.21524663677130043,0.7027375374837572,-0.0426873685685292,None,None,0.0017133205717614344,0.43175678408388146,0.36788202510630286,0.3381665724173071,0.5299388760239928,0.5655165982117809,19.624736291826967,0.2222222222222222,4.666666666666666,9.333333333333332,3.2794418415908666,1 days 09:35:59.999999998,false
Least Avg Losing Trade Duration,2.0,0,0,0,0,270,271 days 00:00:00,1000.0,1367.8820251063012,36.78820251063012,1.7836932307933706,100.0,164.54035667097475,32.900216200859354,73 days 00:00:00,60,60,0,0.0,56.666666666666664,16.742553406489666,-15.772483883065465,4.52768579225059,-4.299117872595947,1 days 01:24:42.352941176,1 days 20:18:27.692307692,1.2291370742633685,6.131367085105008,0.9805269882779151,1.5954044432636698,1.2689845219290434,1.466762816009666,14,0.05968841007784752,8.030580612387414,2.5379690438580864,0.21524663677130043,0.7027375374837572,-0.0426873685685292,None,None,0.0017133205717614344,0.43175678408388146,0.36788202510630286,0.3381665724173071,0.5299388760239928,0.5655165982117809,19.624736291826967,0.2222222222222222,4.666666666666666,9.333333333333332,3.2794418415908666,1 days 09:35:59.999999998,false
Least Worst Trade [%],1.78,0,0,0,0,270,271 days 00:00:00,1000.0,1353.855515055397,35.38555150553971,1.7836932307933706,100.0,166.8736278886075,33.58826953776827,73 days 00:00:00,61,61,0,0.0,55.73770491803278,16.742553406489666,-15.772483883065465,4.52768579225059,-4.177735694354449,1 days 01:24:42.352941176,1 days 20:26:40,1.2189864617050943,5.800910082875358,0.9586956982599353,1.5001332501258173,1.2614577555548934,1.434142274971659,14,0.06318873371303549,8.027019186962814,2.601756620831967,0.21524663677130043,0.6744664457204905,-0.0426873685685292,None,None,0.0016753150180691474,0.42217938455342513,0.35385551505539814,0.3254022116499824,0.5299835692204169,0.5427658971478503,18.83836171750259,0.22592592592592592,4.7444444444444445,9.488888888888889,3.199968581362772,1 days 09:50:09.836065572,false
Least Total Trades,1.72,0,0,0,0,270,271 days 00:00:00,1000.0,1325.4063194423206,32.54063194423206,1.7836932307933706,100.0,160.89104176465244,33.58826953776823,73 days 00:00:00,60,60,0,0.0,55.00000000000001,16.742553406489666,-15.772483883065453,4.606382751303499,-4.185481694623664,1 days 01:27:16.363636363,1 days 22:13:20,1.2052538726146051,5.423438657372007,0.9135278125234635,1.3738776646254343,1.2463928961817996,1.3653636627085675,14,0.06863871104692698,7.987639370911325,2.5706853483749628,0.21524663677130043,0.6500437506362762,-0.04268736856852922,None,None,0.0015978679341929882,0.402662719416633,0.3254063194423187,0.29948436983364046,0.5304760853349745,0.507726479786914,17.24340160205591,0.2222222222222222,4.666666666666666,9.333333333333332,3.0335375029692884,1 days 10:47:59.999999999,false
Median Avg Winning Trade [%],0.33,0,0,0,0,270,271 days 00:00:00,1000.0,1286.495506163659,28.6495506163659,1.7836932307933706,100.0,184.5940277625294,37.988704384431855,183 days 00:00:00,66,66,0,0.0,59.09090909090909,16.742553406489666,-15.772483883065453,4.650681694087398,-5.27376238930607,1 days 04:18:27.692307692,2 days 14:13:20,1.1375240495400016,4.340841002479696,0.8338811745897882,1.0633965669715197,1.1862396706926581,1.2401504014629625,14,0.0435650014660874,5.178152601678417,2.353032789406748,0.2904761904761905,0.5906818417900705,-0.05315628274778554,None,None,0.001606917111786246,0.404943112170134,0.28649550616365804,0.26397237650761207,0.5844347201811773,0.5369834925364277,15.061927085759494,0.24444444444444444,5.133333333333333,10.266666666666666,3.032166787855695,1 days 18:10:54.545454544,false
Median Total Fees Paid,0.24,0,0,0,0,270,271 days 00:00:00,1000.0,1278.004170423569,27.80041704235689,1.7836932307933706,100.0,189.57189044750345,38.836627295966395,117 days 00:00:00,67,67,0,0.0,58.2089552238806,16.742553406489666,-15.772483883065453,4.681594091462124,-5.15050535222676,1 days 04:55:23.076923076,2 days 14:34:17.142857142,1.1304240736232116,4.149315976471179,0.8207643623172481,1.0080790096415422,1.180591339826476,1.2203261378764996,14,0.04422539432547663,5.070046224986766,2.32370358949973,0.30288461538461536,0.5726570105175157,-0.05315628274778551,None,None,0.0015872011599934541,0.3999746923183504,0.2780041704235683,0.2562128131436139,0.5864894223227213,0.5128271735977753,14.585873491256967,0.24814814814814815,5.211111111111111,10.422222222222222,2.9841793103634986,1 days 18:59:06.268656715,false
Mean Win Rate [%],0.21,0,0,0,0,270,271 days 00:00:00,1000.0,1271.639543255515,27.163954325551504,1.7836932307933706,100.0,188.96672427704377,38.8366272959664,117 days 00:00:00,67,67,0,0.0,58.2089552238806,16.742553406489666,-15.772483883065453,4.668611700465847,-5.150505352226762,1 days 05:32:18.461538461,2 days 14:34:17.142857142,1.127894555129456,4.054321541127095,0.8112168301919617,0.9840668339647703,1.178127974508412,1.2061076288760542,14,0.045700675173784774,5.068359128140153,2.337555504977007,0.30288461538461536,0.5651000963555028,-0.053156282747785576,None,None,0.0015688242957775708,0.39534372253594785,0.2716395432555141,0.25039431213933483,0.5865216622910561,0.5060597877810473,14.229050520906682,0.24814814814814815,5.211111111111111,10.422222222222222,2.9447993910081203,1 days 19:20:35.820895521,false
Least Total Fees Paid,1.64,0,0,0,0,270,271 days 00:00:00,1000.0,1268.7149663704909,26.871496637049084,1.7836932307933706,100.0,157.965728690694,33.58826953776827,96 days 00:00:00,61,61,0,0.0,54.09836065573771,16.742553406489666,-15.772483883065453,4.606382751303501,-4.186596204755828,1 days 01:27:16.363636363,1 days 22:17:08.571428571,1.1691447488291329,4.4051633831228045,0.8206629348959213,1.1250912111482954,1.2167322787913164,1.2226430460363218,14,0.07451399124188568,7.86657047916336,2.5855560924315477,0.21524663677130043,0.5702612632762682,-0.04268736856852928,None,None,0.0014397803160545906,0.36282463964575684,0.2687149663704882,0.24771999874724604,0.5320814463998582,0.4454111642157835,14.065088644809672,0.22592592592592592,4.7444444444444445,9.488888888888889,2.7055728824329615,1 days 11:00:59.016393441,false
Least Win Rate [%],1.64,0,0,0,0,270,271 days 00:00:00,1000.0,1268.7149663704909,26.871496637049084,1.7836932307933706,100.0,157.965728690694,33.58826953776827,96 days 00:00:00,61,61,0,0.0,54.09836065573771,16.742553406489666,-15.772483883065453,4.606382751303501,-4.186596204755828,1 days 01:27:16.363636363,1 days 22:17:08.571428571,1.1691447488291329,4.4051633831228045,0.8206629348959213,1.1250912111482954,1.2167322787913164,1.2226430460363218,14,0.07451399124188568,7.86657047916336,2.5855560924315477,0.21524663677130043,0.5702612632762682,-0.04268736856852928,None,None,0.0014397803160545906,0.36282463964575684,0.2687149663704882,0.24771999874724604,0.5320814463998582,0.4454111642157835,14.065088644809672,0.22592592592592592,4.7444444444444445,9.488888888888889,2.7055728824329615,1 days 11:00:59.016393441,false
Most Max Drawdown Duration,1.64,0,0,0,0,270,271 days 00:00:00,1000.0,1268.7149663704909,26.871496637049084,1.7836932307933706,100.0,157.965728690694,33.58826953776827,96 days 00:00:00,61,61,0,0.0,54.09836065573771,16.742553406489666,-15.772483883065453,4.606382751303501,-4.186596204755828,1 days 01:27:16.363636363,1 days 22:17:08.571428571,1.1691447488291329,4.4051633831228045,0.8206629348959213,1.1250912111482954,1.2167322787913164,1.2226430460363218,14,0.07451399124188568,7.86657047916336,2.5855560924315477,0.21524663677130043,0.5702612632762682,-0.04268736856852928,None,None,0.0014397803160545906,0.36282463964575684,0.2687149663704882,0.24771999874724604,0.5320814463998582,0.4454111642157835,14.065088644809672,0.22592592592592592,4.7444444444444445,9.488888888888889,2.7055728824329615,1 days 11:00:59.016393441,false
Median Win Rate [%],0.16,0,0,0,0,270,271 days 00:00:00,1000.0,1263.6269876155234,26.362698761552338,1.7836932307933706,100.0,185.3185591056491,38.836627295966345,117 days 00:00:00,66,66,0,0.0,59.09090909090909,16.742553406489666,-15.772483883065453,4.641738126109688,-5.326513769251065,1 days 06:46:09.230769230,2 days 16:00:00,1.1250970504254558,3.994348297204912,0.7991271061792762,0.9538966687986762,1.1750316631846798,1.1880428443553441,14,0.04751769926991133,5.064879593224544,2.3314120301283316,0.30288461538461536,0.5638168961893806,-0.053156282747785485,None,None,0.0015456163218232344,0.38949531309945506,0.26362698761552106,0.24306638053715512,0.5865871377051747,0.5125608147176187,13.779838991610932,0.24444444444444444,5.133333333333333,10.266666666666666,2.8942600671054866,1 days 20:21:49.090909090,false
Median Worst Trade [%],0.16,0,0,0,0,270,271 days 00:00:00,1000.0,1263.6269876155234,26.362698761552338,1.7836932307933706,100.0,185.3185591056491,38.836627295966345,117 days 00:00:00,66,66,0,0.0,59.09090909090909,16.742553406489666,-15.772483883065453,4.641738126109688,-5.326513769251065,1 days 06:46:09.230769230,2 days 16:00:00,1.1250970504254558,3.994348297204912,0.7991271061792762,0.9538966687986762,1.1750316631846798,1.1880428443553441,14,0.04751769926991133,5.064879593224544,2.3314120301283316,0.30288461538461536,0.5638168961893806,-0.053156282747785485,None,None,0.0015456163218232344,0.38949531309945506,0.26362698761552106,0.24306638053715512,0.5865871377051747,0.5125608147176187,13.779838991610932,0.24444444444444444,5.133333333333333,10.266666666666666,2.8942600671054866,1 days 20:21:49.090909090,false
Most Avg Winning Trade Duration,0.16,0,0,0,0,270,271 days 00:00:00,1000.0,1263.6269876155234,26.362698761552338,1.7836932307933706,100.0,185.3185591056491,38.836627295966345,117 days 00:00:00,66,66,0,0.0,59.09090909090909,16.742553406489666,-15.772483883065453,4.641738126109688,-5.326513769251065,1 days 06:46:09.230769230,2 days 16:00:00,1.1250970504254558,3.994348297204912,0.7991271061792762,0.9538966687986762,1.1750316631846798,1.1880428443553441,14,0.04751769926991133,5.064879593224544,2.3314120301283316,0.30288461538461536,0.5638168961893806,-0.053156282747785485,None,None,0.0015456163218232344,0.38949531309945506,0.26362698761552106,0.24306638053715512,0.5865871377051747,0.5125608147176187,13.779838991610932,0.24444444444444444,5.133333333333333,10.266666666666666,2.8942600671054866,1 days 20:21:49.090909090,false
Least Total Return [%],0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Most Max Drawdown [%],0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Least Profit Factor,0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Least Expectancy,0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Least Sharpe Ratio,0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Least Calmar Ratio,0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Least Omega Ratio,0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
Least Sortino Ratio,0.3,0,0,0,0,270,271 days 00:00:00,1000.0,1246.2694993763116,24.626949937631164,1.7836932307933706,100.0,184.14918550987858,39.92766708299783,183 days 00:00:00,66,66,0,0.0,57.57575757575758,16.742553406489666,-15.772483883065453,4.737522273353691,-5.150505352226762,1 days 04:25:15.789473684,2 days 14:34:17.142857142,1.117392391165042,3.7313560511562436,0.7728607649271555,0.8644812274064791,1.1704814383862114,1.1473596998601092,14,0.04932090239293339,5.125347442549047,2.3032054110180273,0.2966507177033493,0.542601462501378,-0.05315628274778553,None,None,0.0014919143378777082,0.3759624131451825,0.24626949937631015,0.22718077902062617,0.5854493523201234,0.4806260040804747,12.806718281190829,0.24444444444444444,5.133333333333333,10.266666666666666,2.78535417417374,1 days 18:54:32.727272725,false
